,x,y,dbh,canopy_radius,height,fruiting_jan,fruiting_feb,fruiting_mar,fruiting_apr,fruiting_may,fruiting_jun,fruiting_jul,fruiting_aug,fruiting_sep,fruiting_oct,fruiting_nov,fruiting_dec,genus,species,status
18,8,16,10,2.025,10,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
19,10,18,6.5,1.25,6,0,0,0,0,0,0,0,0,0,0,0,0,Horsfieldia,crassifolia,untouched
20,11,16,7.7,1.325,8.5,0,0,0,0,0,0,0,0,0,0,0,0,Isonandra,lanceolata,untouched
21,11,14,14.1,2.85,14,0,0,0,0,0,0,0,0,0,0,0,0,Licania,splendens,untouched
22,14,15,8.3,0.8,15,0,0,0,0,0,0,0,0,0,0,0,0,Nephelium,lappaceum,untouched
23,14,18,8.2,2.875,10,0,0,0,0,0,0,0,0,0,0,0,0,Licania,splendens,untouched
24,16,15,10.9,1.925,12,0,0,0,0,0,0,0,0,0,1,1,0,Maasia (Polyalthia),hypoleuca,untouched
25,20,16,21.7,3.625,23.2680052906522,0,0,0,0,0,0,0,0,0,0,0,0,Mesua,sp. 1,untouched
26,6,13,11.7,2.25,11,0,0,0,0,0,0,0,0,0,0,0,0,Diospyros,areolata (bantamensis),untouched
27,7,10,7.5,1.65,7,0,0,0,0,0,0,0,0,0,0,0,0,Diospyros,areolata (bantamensis),untouched
28,6,9,12.3,2.275,15,0,0,0,0,0,0,0,0,0,0,0,0,Nephelium,lappaceum,untouched
29,7,8,15.1,3.775,13,0,0,0,0,0,0,0,0,0,0,0,0,Nephelium,lappaceum,untouched
30,7,7,11.5,2.2,14,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
31,9,9,25.7,2.975,18.5,1,0,0,0,0,0,0,0,0,0,1,1,Madhuca,mottleyana,untouched
32,9,10,12,2.45,10,1,0,0,0,0,0,0,0,0,1,1,0,Garcinia,bancana,untouched
33,11,11,11.1,1.5,15,0,0,0,0,0,0,0,0,0,0,0,0,Gonystylus,bancanus,untouched
34,11,10,11.6,1.825,14,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
35,13,8,10.6,2.275,15,0,0,0,0,0,0,0,0,0,0,0,0,Nephelium,lappaceum,untouched
36,11,6,12.9,2.725,15,0,0,0,0,0,0,0,0,0,0,0,0,Elaeocarpus,mastersii,untouched
37,10,5,21.6,2.55,16.8864989212714,0,0,0,0,0,0,0,1,1,1,0,0,Xylopia,fusca,untouched
38,11,1,18.8,3.075,12.7996921216367,0,0,0,0,0,0,0,0,0,0,0,0,Mezzetia,parviflora (leptopoda),untouched
39,15,4,12.4,1.425,14,0,0,0,0,0,0,0,0,0,0,0,0,Horsfieldia,crassifolia,untouched
40,13,2,8.4,1.775,5.5,0,0,0,0,0,0,0,0,0,0,0,1,Garcinia,sp. 4 parvifolia,untouched
41,18,5,11,2.775,13,1,0,0,0,0,0,0,0,0,0,1,1,Madhuca,mottleyana,untouched
42,19,7,8.5,1.65,7,0,0,0,0,0,0,0,0,0,0,0,0,Horsfieldia,crassifolia,untouched
43,19,2,12,2.35,8,0,0,0,0,0,0,0,0,0,0,0,0,Ilex,hypoglauca,untouched
44,17,0,10,2.625,11,0,0,0,0,0,0,0,1,1,1,0,0,Xylopia,fusca,untouched
45,19,0,11,1.15,13,0,0,0,0,0,0,0,0,0,0,0,0,Diospyros,areolata (bantamensis),untouched
46,20,4,9.8,2.6,15,0,0,0,0,0,0,0,0,0,1,0,0,Palaquium,pseudorostratum,untouched
47,21,5,19.8,3.975,7.08861877520599,0,0,0,0,0,0,0,0,0,0,0,0,Mesua,sp. 1,untouched
48,20,5,13.6,2.925,10.4489291724392,0,0,0,0,0,0,0,0,0,0,0,0,Stemonurus,cf. scorpiodes,untouched
49,21,11,7.3,1.525,8,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
50,20,19,6.6,1.625,8,0,0,0,0,0,0,0,0,0,0,0,0,Calophyllum,cf. hosei (cf. fragrans),untouched
51,20,19,19.6,1.625,8,0,0,0,0,0,0,0,0,0,0,0,0,Nephelium,lappaceum,untouched
52,23,3,10.8,2.3,15,0,0,0,0,0,0,0,0,0,0,0,0,Neoscortechinia,kingii,untouched
53,80,6,37,3.875,22.7626990332376,0,0,0,0,0,0,0,0,0,0,1,0,Santiria,sp. 1,untouched
54,80,9,6.5,0.825,9,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,cf. valevenosum,untouched
55,79,15,26.5,5.6,21.4012572937154,0,0,0,0,0,0,0,0,0,0,0,0,Palaquium,ridleyii,untouched
56,76,13,16.4,2.55,16,0,0,0,0,0,0,0,1,0,0,0,0,Memecylon,sp. 1,untouched
57,79,11,31.5,3.75,23.9719237058512,0,0,0,0,0,0,0,1,1,1,0,0,Xylopia,fusca,untouched
58,76,7,9,1.3875,13,0,0,0,0,0,0,0,0,0,0,0,0,Tristaniopsis,sp. 4,untouched
59,79,5,22,3.45,16.7,0,0,0,0,0,0,0,0,0,0,0,0,Calophyllum,soulattri,untouched
60,79,1,6.2,1.1375,9,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,sp. 4,untouched
61,79,0,16.6,2.025,19.3,0,0,0,0,0,0,0,0,0,0,0,0,Mesua,sp. 1,untouched
62,80,0,7.2,2.475,7.5,0,0,0,0,0,0,0,0,0,0,0,1,Garcinia,sp. 4 parvifolia,untouched
63,82,3,26,4.05,19.6245520334292,0,0,0,0,0,0,0,0,0,0,0,0,Mezzetia,parviflora (leptopoda),untouched
64,84,2,7.3,1.35,11,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,sp. 4,untouched
65,84,1,18.8,2.05,18.4275960327994,0,0,0,0,0,0,0,0,0,0,0,0,Stemonurus,cf. scorpiodes,untouched
66,85,0,10.4,1.425,10,0,0,0,0,0,0,0,0,0,0,0,1,Dyera,polyphylla (lowii),untouched
67,85,1,7.3,1.15,6,0,0,0,0,0,0,0,0,0,0,0,0,Gymnacranthera,farquhariania,untouched
68,83,7,7.1,1.85,11,0,0,0,0,0,0,0,0,0,1,1,0,Maasia (Polyalthia),hypoleuca,untouched
69,83,9,11.4,2.775,16,0,0,0,0,0,0,0,0,0,0,0,0,Shorea,teysmanniana,untouched
70,84,9,12.7,2.275,16,0,0,0,0,0,0,0,0,0,0,0,0,Diospyros,sp. 1,untouched
71,83,10,35.4,3.2,26.70066468558,1,0,0,0,0,0,0,0,0,0,1,1,Madhuca,mottleyana,untouched
72,80,10,12.8,2.85,15,0,0,0,0,0,0,0,0,0,0,0,0,Neoscortechinia,kingii,untouched
73,80,16,15.8,2.525,15,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
74,83,17,16.3,1.85,17,0,0,0,0,0,0,0,0,0,0,0,0,Maasia (Polyalthia),glauca,untouched
75,84,18,14.5,2.7,17,1,0,0,0,0,0,0,0,0,1,1,0,Garcinia,bancana,untouched
76,86,19,10.3,1.425,12,0,0,0,0,0,1,1,0,0,1,0,0,Tetramerista,glabra,untouched
77,88,18,10.2,1.775,16,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
78,90,18,21.5,2.1,16,0,0,0,0,0,0,0,0,0,0,0,0,Tristaniopsis,sp. 4,untouched
79,92,19,26,1.975,14,0,0,0,0,0,0,0,0,0,0,0,0,Litsea,sp. 1 cf. resinosa,untouched
80,93,18,10,1.925,12,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,sp. 4,untouched
81,97,17,7.4,2.1,10,0,0,0,0,0,0,0,0,0,0,0,1,Garcinia,sp. 4 parvifolia,untouched
82,96,15,10.3,1.8125,13,0,0,0,0,0,0,0,0,0,0,0,0,Gonystylus,bancanus,untouched
83,97,14,20.5,3.575,18,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,sp. 4,untouched
84,99,13,16.6,2.3,18,0,0,0,0,0,0,0,0,0,0,0,0,Nephelium,maingayi,untouched
85,98,12,29.5,4.875,33.1348769457281,0,0,0,0,0,0,0,0,0,0,0,0,Koompassia,malaccensis,untouched
86,86,13,8.5,1.3,8,0,0,0,0,0,0,0,0,0,0,0,0,Stemonurus,cf. scorpiodes,untouched
87,92,12,28.4,3.7,27.9060230016595,1,0,0,0,0,0,0,0,0,0,1,1,Madhuca,mottleyana,untouched
88,91,12,23.4,2.575,21.3866612589015,0,0,0,0,0,0,0,0,0,0,0,0,Palaquium,cochlearifolium,untouched
89,93,12,24.6,3.525,24.5,0,0,0,0,0,0,0,0,0,0,0,0,Xylopia,coriifolia,untouched
90,93,11,25,3.1,22.5,0,0,0,0,0,0,0,0,0,0,0,0,Mesua,sp. 1,untouched
91,90,10,17.5,1.4,14,0,0,0,0,0,0,0,1,0,0,0,0,Myristica,lowiana,untouched
92,90,9,13.3,1.925,14,0,0,0,0,0,0,0,0,0,0,0,0,Magnolia,bintulensis,untouched
93,90,8,23.2,2.55,17,0,0,0,0,0,0,0,0,0,0,0,0,Magnolia,bintulensis,untouched
94,92,8,23.7,2.725,21.7590909967014,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,cf. valevenosum,untouched
95,90,7,14.4,2.325,16,0,0,0,0,0,0,0,0,0,0,0,0,Neoscortechinia,kingii,untouched
96,91,7,18.4,2.125,12,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
97,90,6,7.1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,Neoscortechinia,kingii,untouched
98,90,5,16.5,1.7,20,0,0,0,0,0,0,0,0,0,0,0,0,Diospyros,cf. evena,untouched
99,89,4,10,2.6,17,0,0,0,0,0,0,0,0,0,0,0,0,Blumeodendron,tokbrai (elateriospermum),untouched
100,88,4,19.7,2.775,19,0,0,0,0,0,0,0,0,0,0,0,0,Neoscortechinia,kingii,untouched
101,87,3,12.8,1.975,17,0,0,0,0,0,0,0,0,0,0,0,0,Vatica,mangachapoi,untouched
102,88,3,8,1.375,6,2,1,0,0,0,0,1,1,1,1,2,2,Aglaia,rubiginosa,untouched
103,88,2,18,2.45,15,0,0,0,0,0,0,0,0,0,0,0,0,Mesua,sp. 1,untouched
104,90,1,12.5,2.95,11,0,0,0,0,0,0,0,0,0,0,0,0,Koompassia,malaccensis,untouched
105,92,4,27.8,4.225,25.092111620543,1,0,0,0,0,0,0,0,0,0,1,1,Madhuca,mottleyana,untouched
106,97,4,20.5,2.5,15,0,0,0,0,0,0,0,0,0,0,0,0,Gymnacranthera,farquhariania,untouched
107,96,3,8,1.8,13,0,0,0,0,0,0,0,0,0,0,0,0,Elaeocarpus,mastersii,untouched
108,97,2,16.6,3.35,16,0,0,0,0,0,0,0,0,0,0,0,0,Litsea,sp. 1 cf. resinosa,untouched
109,0,20,13.8,2.415,15,0,0,0,0,0,0,0,0,0,0,0,0,Mesua,sp. 1,untouched
110,0,21,11,2.25,15,0,0,0,0,0,0,0,0,0,0,0,0,Nephelium,maingayi,untouched
111,5,22,13.3,2.05,16,1,0,0,0,0,0,0,0,0,0,1,1,Madhuca,mottleyana,untouched
112,5,24,13.4,1.825,15,1,0,0,0,0,0,0,0,0,0,1,1,Madhuca,mottleyana,untouched
113,3,31,10.7,3.4,9,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
114,1,31,14.9,2.125,13,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
115,0,33,13.5,2.65,15,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
116,2,33,26.3,3.225,17,0,0,0,0,0,0,0,0,0,0,0,0,Campnosperma,squamatum,untouched
117,2,34,10.5,1.975,15,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
118,3,35,7,2.05,8.5,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
119,10,37,10.5,1.85,15,0,0,0,0,0,0,0,0,0,0,0,0,Nephelium,maingayi,untouched
120,10,39,20.6,3,25.246519562317,0,0,0,0,0,0,0,0,0,0,0,0,Mesua,sp. 1,untouched
121,3,36,8.5,1.6,9,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
122,2,37,22.4,2.075,25.5,0,0,0,0,0,0,0,0,0,0,0,0,Dactylocladus,stenostachys,untouched
123,1,34,9.2,1.25,9,0,0,0,0,0,0,0,0,0,0,0,0,Xylopia,coriifolia,untouched
124,1,39,8.4,0.65,6,0,0,0,0,0,0,0,0,0,0,0,0,Horsfieldia,crassifolia,untouched
125,13,39,34.5,2.525,26.8079015565825,0,0,0,0,0,0,0,0,0,0,0,0,Shorea,teysmanniana,untouched
126,14,38,10,2.05,13,0,0,0,0,0,0,0,0,0,0,0,0,Stemonurus,cf. scorpiodes,untouched
127,13,37,9.1,1.775,15,0,0,0,0,0,0,0,0,0,0,0,0,Gonystylus,bancanus,untouched
128,13,36,14.7,1.275,17,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,sp. 4,untouched
129,14,35,11.8,2.025,17,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
130,15,35,12.1,2.8,18,0,0,0,0,0,0,0,0,0,0,0,0,Lithocarpus,conocarpus,untouched
131,18,36,18.5,3.45,20.4627599809399,0,0,0,0,0,0,0,1,0,0,0,0,Neoscortechinia,kingii,untouched
132,13,35,26.3,2.7,36.8730153561092,0,0,0,0,0,0,0,0,0,0,0,0,Mezzetia,parviflora (leptopoda),untouched
133,20,34,25.2,4.475,22.7283714327067,0,0,0,0,0,0,0,0,0,0,0,0,Shorea,teysmanniana,untouched
134,17,29,34,4.65,26.0251467654205,0,0,0,0,0,0,0,1,1,1,0,0,Xylopia,fusca,untouched
135,16,35,8.6,0.95,10,0,0,0,0,0,0,0,0,0,0,0,0,Shorea,teysmanniana,untouched
136,15,37,9.2,1.175,17,0,0,0,0,0,0,0,0,0,0,0,0,Diospyros,cf. evena,untouched
137,16,37,13.5,2.725,17,0,0,0,0,0,0,0,0,0,0,0,0,Elaeocarpus,mastersii,untouched
138,17,33,9.2,1.35,17,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
139,18,32,7.1,3.05,11,0,0,0,0,0,0,0,0,0,0,0,0,Nephelium,maingayi,untouched
140,19,34,7.1,1.775,9,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
141,18,34,6.5,1.3,9,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
142,18,30,14.7,3.5,16,0,0,0,0,0,0,0,0,0,0,0,0,Elaeocarpus,mastersii,untouched
143,16,32,10.5,1.525,15.5,0,0,0,0,0,0,0,0,0,0,0,0,Calophyllum,hosei,untouched
144,15,32,7.6,0.85,7.5,0,0,0,0,0,0,0,1,0,0,0,0,Memecylon,sp. 1,untouched
145,11,31,19,1.325,17,0,0,0,0,0,0,0,0,0,1,0,0,Palaquium,pseudorostratum,untouched
146,11,30,16.6,3.9,15,0,0,0,0,0,0,0,0,0,0,0,0,Elaeocarpus,mastersii,untouched
147,8,28,13,2.475,18,0,0,0,0,0,0,0,1,1,1,0,0,Xylopia,fusca,untouched
148,7,31,10.2,1.55,16,0,0,0,0,0,0,0,0,0,0,0,0,Mezzetia,parviflora (leptopoda),untouched
149,4,26,10.7,1.95,13,1,0,0,0,0,0,0,0,0,0,1,1,Madhuca,mottleyana,untouched
150,6,22,27,3.175,17,0,0,0,0,0,0,0,0,0,0,0,0,Neoscortechinia,kingii,untouched
151,5,21,30,3.875,18,0,0,0,0,0,0,0,0,0,0,0,0,Palaquium,ridleyii,untouched
152,3,20,8.6,1.4,9,0,0,0,0,0,0,0,0,0,0,0,0,Horsfieldia,crassifolia,untouched
153,4,20,8.1,1.975,10,0,0,0,0,0,0,0,0,0,0,0,0,Lithocarpus,conocarpus,untouched
154,12,20,8.7,0.775,15,0,0,0,0,0,0,0,0,0,0,0,0,Sandoricum,beccanarium,untouched
155,14,22,8.4,1.725,13,0,0,0,0,0,0,0,0,0,0,0,0,Litsea,cf. elliptica,untouched
156,14,21,16.9,2.275,22.4,0,0,0,0,0,0,0,1,1,1,0,0,Xylopia,fusca,untouched
157,15,24,8.2,1.7,11,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
158,18,23,21,2.95,22.8319244640857,0,0,0,0,0,0,0,1,1,1,0,0,Xylopia,fusca,untouched
159,20,22,7.2,0.5,6,0,0,0,0,0,0,0,0,0,0,0,0,Mezzetia,umbellata,untouched
160,22,22,35.5,2.8,31.0973763966812,1,0,0,0,0,0,0,0,0,1,1,0,Parartocarpus,venenosus,untouched
161,21,23,19.3,2.325,29.6,0,0,0,0,0,0,0,1,1,1,0,0,Xylopia,fusca,untouched
162,20,26,10.3,2.275,12,0,0,0,0,0,0,0,0,0,1,1,0,Maasia (Polyalthia),hypoleuca,untouched
163,21,26,9.8,1.225,10,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,sp. 4,untouched
164,21,27,14.9,2.5,21.8760331484293,0,0,0,0,0,0,0,0,0,0,0,0,Neoscortechinia,kingii,untouched
165,20,27,9.3,1.9,13,0,0,0,0,0,0,0,1,0,0,0,0,Santiria,cf. laevigata,untouched
166,21,29,6.9,2.675,8,0,0,0,0,0,0,0,0,0,1,1,0,Maasia (Polyalthia),hypoleuca,untouched
167,22,34,18,2.25,17,0,0,0,0,0,0,0,0,0,0,0,0,Gymnacranthera,farquhariania,untouched
168,20,35,25.6,3.25,30.1841896919988,0,0,0,0,0,0,0,1,0,0,0,0,Litsea,sp. 1 cf. resinosa,untouched
169,21,37,31,5.525,30.2394814286615,0,0,0,0,0,0,0,0,0,0,0,0,Lithocarpus,conocarpus,untouched
170,22,37,9,2.075,12,0,0,0,0,0,0,0,0,0,1,1,0,Maasia (Polyalthia),hypoleuca,untouched
171,23,38,14.6,2.1,15,0,0,0,0,0,0,0,0,0,0,0,0,Stemonurus,cf. scorpiodes,untouched
172,24,38,7.3,1.625,11,0,0,0,0,0,0,0,1,0,0,0,0,Memecylon,sp. 1,untouched
173,24,37,7,1.7,11,0,0,0,0,0,0,0,0,0,0,0,0,Nephelium,maingayi,untouched
174,24,36,21.4,2.95,23.2635350745747,0,0,0,0,0,0,0,0,0,1,0,0,Palaquium,pseudorostratum,untouched
175,79,36,12.7,2.1,13,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
176,76,34,7.1,1.875,12,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
177,78,34,20.2,2.35,19.2,0,0,0,0,0,0,0,0,0,0,0,0,Calophyllum,sclerophyllum,untouched
178,78,29,12.5,2.1375,13,0,0,0,0,0,0,0,0,0,0,0,0,Campnosperma,coriaceum,untouched
179,79,31,6.9,1.375,13,0,0,0,0,0,0,0,0,0,0,0,0,Xylopia,cf. malayana,untouched
180,76,26,6.5,1.4,6,0,0,0,0,0,0,0,0,0,0,0,0,Mesua,sp. 1,untouched
181,76,25,10.6,1.325,8,0,0,0,0,0,0,0,0,0,0,0,0,Palaquium,ridleyii,untouched
182,82,20,7,1.625,10,0,0,0,0,0,0,0,0,0,0,0,0,Palaquium,cochlearifolium,untouched
183,87,20,7.4,1.25,9,0,0,0,0,0,0,0,0,0,0,0,0,Sandoricum,beccanarium,untouched
184,86,22,12,3.05,9,0,0,0,0,0,0,0,0,0,0,0,0,Campnosperma,squamatum,untouched
185,86,23,12.3,2.4,13,0,0,0,0,0,1,1,1,0,1,0,0,Litsea,sp. 1 cf. resinosa,untouched
186,87,24,40.7,4.65,26,0,0,0,0,0,0,0,0,0,0,0,0,Shorea,teysmanniana,untouched
187,86,26,7.9,1.725,11,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
188,83,26,10.4,3.3125,18,0,0,0,0,0,0,0,0,0,1,0,0,Palaquium,pseudorostratum,untouched
189,82,26,7.8,0.125,7.5,0,0,0,0,0,0,0,0,0,0,0,1,Dyera,polyphylla (lowii),untouched
190,81,25,17.1,2.6775,13,0,0,0,0,0,0,0,0,0,0,0,0,Mesua,sp. 1,untouched
191,80,23,17.8,3.475,14,0,0,0,0,0,1,1,1,0,1,0,0,Syzygium,sp. 1 cf. garcinifolia,untouched
192,80,27,6.3,1.25,11,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,sp. 5 cf. zeylanicum,untouched
193,81,28,14,2.0625,10,0,0,0,0,0,0,0,0,0,0,0,0,Gonystylus,bancanus,untouched
194,82,30,11,2.5025,17,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
195,81,33,14.4,2.0125,17,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
196,81,37,8.2,1.3125,7.5,0,0,0,0,0,0,0,0,0,0,0,0,Gymnacranthera,farquhariania,untouched
197,82,34,7.5,1.65,11,0,0,0,0,0,0,0,0,0,0,0,0,Syzygium,sp. 4,untouched
198,83,39,14.5,2.525,17,0,0,0,0,0,0,0,0,0,0,0,0,Horsfieldia,crassifolia,untouched
199,86,39,14,2.825,16,0,0,0,0,0,0,0,0,0,0,0,0,Horsfieldia,crassifolia,untouched
200,85,37,8.7,1.85,8,0,0,0,0,0,0,0,0,0,0,0,0,Gonystylus,bancanus,untouched
201,86,34,15.3,2.5375,18,0,0,0,0,0,0,0,0,0,1,0,0,Palaquium,pseudorostratum,untouched
202,88,20,14,2.5,10,0,0,0,0,0,0,0,0,0,1,0,0,Litsea,sp. 1 cf. resinosa,untouched
203,89,21,13.5,2.4,13,0,0,0,0,0,0,0,0,0,0,0,0,Palaquium,cochlearifolium,untouched
204,88,24,16.2,2.3875,13,0,0,0,0,0,0,0,0,0,0,0,0,Ternstroemia,magnifica,untouched
205,90,25,8,1.6375,12,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
206,91,25,12.5,1.9875,13.5,0,0,0,0,0,0,0,0,0,0,0,0,Santiria,cf. laevigata,untouched
207,92,20,31.1,3.85,7.3,0,0,0,0,0,0,0,0,0,0,0,0,Koompassia,malaccensis,untouched
208,94,21,17.7,3.0875,18,0,0,0,0,0,0,0,0,0,0,0,0,Myristica,lowiana,untouched
209,95,22,12.5,2.625,16,0,0,0,0,0,0,0,0,0,0,0,0,Campnosperma,squamatum,untouched
210,96,24,7.6,1.3375,9,1,0,0,0,0,0,0,0,0,0,1,1,Madhuca,mottleyana,untouched
211,97,24,9.6,1.5125,7.5,0,0,0,0,0,0,0,0,0,0,0,0,Magnolia,bintulensis,untouched
212,99,23,8.1,1.6,9,0,0,0,0,0,0,0,0,0,0,0,0,Tetractomia,tetrandra,untouched
213,98,27,18.7,3.4875,14,0,0,0,0,0,0,0,0,0,0,0,0,Neoscortechinia,kingii,untouched
214,98,28,19.6,2.1625,16,0,0,0,0,0,0,0,0,0,0,0,0,Shorea,teysmanniana,untouched
215,99,28,6.5,3.125,6,0,0,0,0,0,0,0,0,0,0,0,0,Gymnacranthera,farquhariania,untouched
216,99,29,10,2.125,13,0,0,0,0,0,0,0,0,0,0,0,0,Litsea,sp. 1 cf. resinosa,untouched
217,97,27,6.1,0.8125,8,0,0,0,0,0,0,0,0,0,0,0,0,Litsea,sp. 1 cf. resinosa,untouched
218,96,29,9,1.25,10,0,0,0,0,0,0,1,1,1,0,0,0,Baccaurea,bracteata,untouched
219,94,29,17.9,2.1625,18,0,0,0,0,0,0,0,0,0,1,0,0,Palaquium,pseudorostratum,untouched
220,94,27,6,1.8,7.5,0,0,0,0,0,0,0,0,0,0,0,0,Litsea,sp. 1 cf. resinosa,untouched
221,91,30,20.3,2.4375,18,0,0,0,0,0,0,0,0,0,0,0,0,Vatica,mangachapoi,untouched
222,91,31,29.7,3.975,20,0,0,0,0,0,0,0,0,0,0,0,0,Diospyros,areolata (bantamensis),untouched
223,92,31,9.6,1.7625,9.5,0,0,0,0,0,0,0,0,0,0,0,0,Gymnacranthera,farquhariania,untouched
224,93,32,9.3,1.1375,11,0,0,0,0,0,0,0,0,0,0,0,0,Mesua,sp. 1,untouched
225,88,30,8.6,1.55,11,0,0,0,0,0,0,0,0,0,0,0,0,Palaquium,cochlearifolium,untouched
226,88,32,10.4,2.225,12,0,0,0,0,0,0,0,0,0,0,0,0,Gonystylus,bancanus,untouched
227,88,34,14,1.675,17,0,0,0,0,0,0,0,0,0,0,0,0,Isonandra,lanceolata,untouched
228,87,35,38.9,4.45,18,0,0,0,0,0,0,0,0,0,0,0,0,Palaquium,ridleyii,untouched
229,89,33,6.6,1.75,8,1,0,0,0,0,0,0,0,0,1,1,0,Garcinia,sp. 11,untouched
230,3,40,13.8,1.8,12.5,0,0,0,0,0,0,0,0,0,0,0,0,Palaquium,cochlearifolium,untouched
231,2,41,13,3.75,13,0,0,0,0,0,0,0,0,0,0,0,0,Mesua,sp. 1,untouched
232,2,43,6.7,1.2,6,0,0,0,0,0,0,0,1,1,1,0,0,Xylopia,fusca,untouched
233,1,43,6.8,1.075,5,0,0,0,0,0,0,0,0,0,0,0,0,Mezzetia,umbellata,untouched
234,0,46,10.8,3,11,0,0,0,0,0,0,0,0,0,0,0,0,Elaeocarpus,mastersii,untouched
235,0,52,12,2.2,11,0,0,0,0,0,0,0,0,0,0,0,0,Elaeocarpus,mastersii,untouched
236,1,53,13,2.775,15,0,0,0,0,0,0,0,0,0,0,0,0,Litsea,cf. elliptica,untouched
