evolution$generation,evolution$evaluated,energyIntake,energyGain,basalEnergy,brachiationSpeed,swaySpeed,climbSpeed,descentSpeed,walkSpeed,month,objective$budgetFit,evolution$samples,totalEnergyIntake,climb,walk,travelDistance,feedingBudget,brachiation,travellingBudget,descent,restingBudget,sway,energyExpenditure
300,2326,9.156637672285063,344.2517476127031,10.197400362239968,0.1716308788948,0.9420611868656862,0.14885991309646746,0.5490068082117409,0.7508343344201357,3,0.8181818181818182,4,"[3098.265728514328,3098.265728514328,3098.265728514328,3098.265728514328]","[12.785919555488992,12.903505724180665,12.84737045819274,13.077990814432667]","[0.14179354779105335,0.17774038061996178,0.14347394943490976,0.13967808398985437]","[16186.207676976017,16106.50763336925,15500.813855912525,15662.242347358526]","[0.7916666666666667,0.7916666666666667,0.7916666666666667,0.7916666666666667]","[0.728420693544346,0.5814041439820942,0.7177625261791774,0.7287552413510792]","[55.0462962962963,55.07870370370371,53.486111111111114,53.969907407407405]","[13.4914732415848,13.46051761166289,13.664086208035833,13.999557582445282]","[44.16203703703704,44.12962962962963,45.72222222222223,45.238425925925924]","[72.82815843484804,72.87472759277404,72.43791768896736,71.89980692015709]","[50097.301673879556,49928.204673879765,48074.048673879675,48493.50267387959]"
300,2326,5.697741721844142,192.68266332555106,7.785647359121535,0.9319133115294174,1.3698156661983616,0.261869895582999,1.4774511158710002,0.5558762767156565,10,0.8787878787878789,3,"[4624.383919813225,4624.383919813225,4431.701256487673]","[14.964021485760615,12.830371383002962,13.228438228438227]","[0.0,0.0,0.0]","[305.8964303116881,291.5662575919153,236.1058438609683]","[1.9016203703703702,1.8993055555555558,1.8564814814814816]","[0.0,0.0,0.0]","[0.7847222222222222,0.6747685185185186,0.49189814814814814]","[14.040508841573438,13.58522204792557,13.74435411020777]","[97.24305555555554,97.39004629629629,97.46643518518519]","[68.89668069191211,73.34826762246118,72.58899676375404]","[4543.960232379679,4540.394232379678,4360.066732379678]"
300,2326,7.0068215588447496,457.60056062017577,1.5716108175644596,0.8141376546729353,0.9878027870457355,0.2320860503178778,1.3327755948187434,0.7294604624541152,1,0.8,5,"[915.2011212403515,915.2011212403515,915.2011212403515,915.2011212403515,915.2011212403515]","[15.476190476190474,4.3478260869565215,12.698412698412698,14.215686274509803,8.24915824915825]","[0.0,0.0,0.0,0.0,0.0]","[18.19857063770965,18.179523254441904,31.946428890120195,17.01284905804487,9.405192404789537]","[0.30092592592592593,0.30092592592592593,0.30092592592592593,0.30092592592592593,0.30092592592592593]","[0.0,0.0,0.0,0.0,0.0]","[0.059027777777777776,0.057870370370370364,0.09259259259259259,0.04976851851851852,0.03125]","[5.172413793103448,4.166666666666666,11.269841269841269,17.857142857142854,12.037037037037035]","[99.6400462962963,99.63773148148148,99.60300925925927,99.64930555555556,99.66782407407408]","[73.94088669950739,75.0,74.17989417989418,71.42857142857142,75.92592592592592]","[800.8376924311694,803.7076924311694,839.4116924311694,798.0691924311693,777.1806924311694]"
300,2326,2.8711676750991413,153.6254713401469,13.86267288694559,0.25932398649622085,1.4513978093685864,0.5301155322779207,1.707282296581472,0.7236042742906796,8,0.75,4,"[7374.022624327047,7911.711774017562,3994.2622548438176,8372.588188038002]","[13.303419839922388,13.250263250263249,13.63937226433223,13.2407775329424]","[0.0,0.0,0.16806722689075632,0.0992063492063492]","[618.3418346520345,689.8453617164571,261.06337241155256,1048.066163795933]","[6.765046296296296,7.700231481481481,4.265046296296297,8.243055555555555]","[0.09398496240601503,0.49979047008652355,0.0,0.6430487104245513]","[19.724537037037038,11.378472222222221,54.27662037037037,9.895833333333336]","[13.94509116734341,13.803736622528568,14.940139395140998,14.321322028575915]","[73.44675925925927,80.45023148148148,41.39814814814815,81.9212962962963]","[71.92117357737507,73.10153073427409,70.4424346871235,71.49253769795776]","[8360.738485736572,8615.20398573657,7445.778485736571,9535.033985736574]"
300,2326,2.36857123994985,352.2138529220646,3.4961308764863577,0.4755090384475369,1.9399732573436481,1.186021935717747,1.9769026269188301,0.9973698478903966,12,0.7272727272727273,4,"[2113.2831175323877,2113.2831175323877,1761.069264610323,1937.1761910713553]","[8.006362672322375,13.025210084033613,12.333965844402275,12.417727073277753]","[0.0,0.0,0.0,0.0]","[56.721701298364835,62.520940577946796,33.83133217546617,57.90044696994964]","[2.0694444444444446,2.0694444444444446,1.724537037037037,2.0497685185185186]","[0.0,0.0,0.0,0.0]","[0.10300925925925926,0.14583333333333331,0.05555555555555556,0.11458333333333334]","[12.74597495527728,12.916666666666668,17.553688141923438,15.611685940353013]","[97.82407407407408,97.78472222222223,98.0474537037037,97.81828703703704]","[73.49498327759196,71.00840336134453,75.29411764705883,70.29411764705883]","[1829.8813207139879,1848.4473207139877,1763.9288207139878,1832.5908207139878]"
300,2326,7.634861251106556,179.8812228528452,7.837409680455486,0.8419933875388461,1.4744743392146513,0.28341807725958124,0.6363863840312782,0.2620314450019786,10,0.8863636363636364,4,"[4676.911794173972,4766.852405600395,4586.971182747549,4137.268125615437]","[14.228652582993076,13.696510271822014,13.058035714285715,12.98758865248227]","[0.0,0.5291005291005291,0.0,0.0]","[302.66824998693005,343.3588466856619,290.93159721963366,184.68538462340018]","[1.5127314814814814,1.5127314814814814,1.5081018518518519,1.4814814814814814]","[0.2631578947368421,0.0,0.0,0.0]","[0.6550925925925926,0.9178240740740742,0.712962962962963,0.6354166666666667]","[15.220864661654135,13.983113612798103,14.745259806050079,14.476190476190474]","[97.78472222222223,97.60763888888889,97.82407407407408,97.61805555555556]","[70.90303719343837,72.547862022434,71.1484593837535,70.68361581920905]","[4630.079146616783,4720.317146616783,4570.996646616784,4262.223146616783]"
300,2326,1.2111203742316332,354.10725618751144,4.988067947401775,0.6716796002591134,1.0107497830754102,0.39556742888833596,1.427963223197904,0.9577872678751683,2,0.8636363636363636,4,"[1770.5362809375572,1062.3217685625343,1416.4290247500458,1770.5362809375572]","[12.836779448621552,12.633857370699474,12.334775997192654,13.109173435260391]","[0.0,0.0,0.0,0.0]","[204.4155884810666,186.644102596374,203.16011931690406,187.9540716558388]","[3.3796296296296298,2.0277777777777777,2.7037037037037037,3.3796296296296298]","[1.5216973886328726,0.6911217437533227,0.9279147693100782,1.2111484021596381]","[40.84027777777778,66.08796296296296,59.261574074074076,41.128472222222214]","[14.471326164874553,12.653411880216003,14.371772805507744,13.78163530175211]","[55.780092592592595,31.88425925925926,38.03472222222222,55.49189814814815]","[71.17604617604617,74.27944862155388,72.0892494929006,70.71934538348803]","[2950.7026147511797,2898.2291147511796,2966.2006147511793,2899.5756147511793]"
300,2326,2.59523648682702,472.50639995987177,13.387798816490855,0.4138071590160759,0.7789555665917051,1.4754558560902906,1.9928736033734529,0.24152742130390736,2,0.7272727272727273,1,"[2126.278799819423]","[13.022894290559638]","[0.0]","[203.45410692298984]","[1.8958333333333333]","[0.916471375962504]","[70.16435185185185]","[13.095238095238095]","[27.729166666666664]","[71.03603603603604]","[6980.6754319160555]"
300,2326,2.59523648682702,472.50639995987177,13.387798816490857,0.4138071590160759,0.7789555665917051,1.4754558560902906,1.9928736033734529,0.24152742130390736,5,0.7272727272727273,1,"[1890.025599839487]","[13.096317703349799]","[0.15438970472130115]","[20612.197837962216]","[1.6851851851851851]","[0.7101412781171348]","[77.94675925925927]","[13.792306358559468]","[20.368055555555557]","[72.36406554769596]","[64068.35043191572]"
300,2326,8.703750117234948,444.1493437005152,2.9154065302284904,1.1519189716369662,1.971893569190665,0.16118569648705763,1.2785444248030433,0.1885237611537962,7,0.7045454545454546,4,"[1776.5973748020608,1776.5973748020608,1776.5973748020608,1776.5973748020608]","[12.132352941176471,12.081339712918659,12.372448979591837,6.944444444444444]","[0.0,0.0,0.0,0.0]","[84.38484148828694,54.533522861941115,92.01272156711845,48.56097199875765]","[0.4722222222222222,0.474537037037037,0.4722222222222222,0.4722222222222222]","[0.0,0.0,0.0,0.0]","[0.1388888888888889,0.16435185185185186,0.14351851851851852,0.07407407407407407]","[14.495798319327731,13.780207134637514,13.961038961038959,7.916666666666666]","[99.38310185185185,99.36111111111111,99.38310185185185,99.4537037037037]","[71.49859943977592,71.2872169727224,71.96196660482374,82.91666666666667]","[1642.6331345104823,1549.8991345104823,1651.6506345104822,1530.5656345104821]"
