evolution$generation,bodyWeight,energyIntake,energyGain,initialSatiation,basalEnergy,brachiationSpeed,swaySpeed,climbSpeed,descentSpeed,walkSpeed,energyAvg,frequencyOfMoveAvg,budgetAvg,evolution$samples,totalEnergyIntake,climb,walk,travelDistance,feedingBudget,brachiation,travellingBudget,descent,restingBudget,sway,energyExpenditure
2200,42.0,2.0,206.0,-409.0,1.0,0.5,0.5,1.5,0.5,0.5,67025.62135061159,8.103936330393633,10.06574074074074,1,"[37080.0]","[13.303936330393634]","[13.303936330393634]","[67794.62135061159]","[44.09027777777778]","[40.600129060012904]","[14.543981481481483]","[13.303936330393634]","[41.36574074074074]","[19.488061948806195]","[36591.2383333334]"
2200,45.0,10.0,202.0,-478.0,1.0,0.5,0.5,1.5,0.5,0.5,10294.232666666421,3.525855513307981,59.89212962962962,1,"[12322.0]","[8.713561470215463]","[8.713561470215463]","[10531.848193508564]","[2.923611111111111]","[51.42585551330798]","[5.8842592592592595]","[8.713561470215463]","[91.19212962962962]","[22.433460076045627]","[11770.232666666421]"
2200,42.0,7.0,364.0,-351.0,1.0,0.5,1.5,1.5,0.5,0.5,490.5793984548129,42.09953596287703,67.46157407407408,1,"[2548.0]","[30.162412993039446]","[30.162412993039446]","[1259.579398454813]","[0.8425925925925926]","[5.800464037122969]","[0.39583333333333337]","[30.162412993039446]","[98.76157407407408]","[3.7122969837587005]","[1913.354999999669]"
2200,45.0,2.0,217.0,-483.0,1.0,0.5,0.5,0.5,0.5,0.5,94414.31600273808,8.003758158215593,13.3,1,"[50127.0]","[13.203758158215592]","[13.203758158215592]","[95183.31600273808]","[59.8125]","[41.38277271749265]","[22.1875]","[13.203758158215592]","[18.0]","[19.005952807860574]","[49522.82666666624]"
2200,45.0,2.0,217.0,-358.0,1.0,0.5,1.5,0.5,0.5,0.5,27134.3787358511,10.967529835622607,38.54027777777779,1,"[19964.0]","[16.167529835622606]","[16.167529835622606]","[27903.3787358511]","[23.868055555555557]","[42.377842828191845]","[6.291666666666666]","[16.167529835622606]","[69.84027777777779]","[9.119567664940329]","[19581.884666666338]"
2200,45.0,2.0,203.0,-496.0,1.0,0.5,0.5,1.5,0.5,0.5,3206.176502882827,12.53023683986033,65.0987962962963,100,"[4060.0,1827.0,1624.0,2842.0,2842.0,1421.0,1421.0,2639.0,3654.0,1827.0,3248.0,1827.0,1421.0,1218.0,1218.0,8323.0,1624.0,1218.0,1421.0,3451.0,1421.0,1421.0,2639.0,3248.0,1218.0,5481.0,1218.0,1624.0,2030.0,4060.0,1624.0,2233.0,1827.0,2233.0,1218.0,1421.0,1218.0,1421.0,1218.0,2030.0,1218.0,3857.0,29638.0,2030.0,1421.0,1421.0,1218.0,1421.0,1218.0,1827.0,1421.0,1624.0,1421.0,1421.0,1421.0,2030.0,4263.0,1218.0,1624.0,1218.0,2030.0,1827.0,1421.0,1421.0,1624.0,1421.0,1624.0,2233.0,1624.0,1827.0,1624.0,2030.0,1827.0,1421.0,1624.0,1421.0,1218.0,1218.0,14007.0,1421.0,1421.0,1421.0,1624.0,1421.0,1624.0,2233.0,1218.0,1421.0,4466.0,2233.0,2030.0,1421.0,11368.0,1421.0,7308.0,1827.0,2842.0,1624.0,1624.0,1827.0]","[9.124087591240876,0.0,26.735218508997427,21.553090332805073,8.64600326264274,0.0,0.0,18.217821782178216,12.392638036809817,21.753246753246753,13.184079601990051,0.0,0.0,0.0,20.33898305084746,8.72591006423983,0.0,0.0,28.1786941580756,0.0,24.54212454212454,28.782287822878228,11.306042884990253,22.8125,19.26605504587156,0.0,0.0,22.596153846153847,0.0,15.418502202643172,21.385542168674696,26.955307262569832,17.426273458445042,29.107373868046572,0.0,0.0,25.555555555555554,25.238095238095237,29.596412556053814,0.0,27.66798418972332,19.922630560928432,15.147766323024056,19.206680584551147,0.0,21.463414634146343,28.57142857142857,16.95906432748538,0.0,28.767123287671232,22.797927461139896,30.598669623059866,20.125786163522015,18.803418803418804,0.0,23.076923076923077,9.425878320479864,0.0,0.0,0.0,12.151898734177214,0.0,0.0,28.11244979919679,24.735729386892178,0.0,20.875420875420875,17.842323651452283,0.0,30.434782608695656,23.873873873873876,25.791855203619914,0.0,0.0,29.292929292929294,25.33783783783784,0.0,26.701570680628272,11.426491994177583,0.0,29.908256880733948,0.0,17.829457364341085,22.93577981651376,17.48878923766816,25.245098039215684,0.0,26.122448979591837,10.488390712570055,0.0,12.658227848101266,31.376975169300223,14.703856749311296,0.0,11.355311355311356,13.448275862068964,0.0,27.0,0.0,0.0]","[9.124087591240876,0.0,26.735218508997427,21.553090332805073,8.64600326264274,0.0,0.0,18.217821782178216,12.392638036809817,21.753246753246753,13.184079601990051,0.0,0.0,0.0,20.33898305084746,8.72591006423983,0.0,0.0,28.1786941580756,0.0,24.54212454212454,28.782287822878228,11.306042884990253,22.8125,19.26605504587156,0.0,0.0,22.596153846153847,0.0,15.418502202643172,21.385542168674696,26.955307262569832,17.426273458445042,29.107373868046572,0.0,0.0,25.555555555555554,25.238095238095237,29.596412556053814,0.0,27.66798418972332,19.922630560928432,15.147766323024056,19.206680584551147,0.0,21.463414634146343,28.57142857142857,16.95906432748538,0.0,28.767123287671232,22.797927461139896,30.598669623059866,20.125786163522015,18.803418803418804,0.0,23.076923076923077,9.425878320479864,0.0,0.0,0.0,12.151898734177214,0.0,0.0,28.11244979919679,24.735729386892178,0.0,20.875420875420875,17.842323651452283,0.0,30.434782608695656,23.873873873873876,25.791855203619914,0.0,0.0,29.292929292929294,25.33783783783784,0.0,26.701570680628272,11.426491994177583,0.0,29.908256880733948,0.0,17.829457364341085,22.93577981651376,17.48878923766816,25.245098039215684,0.0,26.122448979591837,10.488390712570055,0.0,12.658227848101266,31.376975169300223,14.703856749311296,0.0,11.355311355311356,13.448275862068964,0.0,27.0,0.0,0.0]","[5476.782265299309,2404.273959975246,2704.0971543434935,4373.298668038649,4045.5944487952174,1585.377214220349,2277.129743153306,4157.9742246486985,5764.015529308232,2962.159037510946,5463.562282331316,2811.3340224082513,1969.4834137990927,1297.2928944681341,1465.4508137404152,15481.41537083271,1939.8995341931727,1219.9154046237943,2373.375928531992,5080.672766830928,2272.6164867377784,1946.182312448131,3548.7546922579318,6308.095144094796,1161.4441899054498,8611.11186648123,828.9848480983524,2429.9777072127276,2222.7907554911676,5631.838529719124,1667.3034548028795,4854.649308532715,2848.6660414112935,4149.446370118515,975.8221156271256,1445.9273503688323,1147.0458146424528,2147.374919801249,2433.2416316033714,2902.5830643339614,1937.1945454450868,6700.145408905901,60855.279398221224,2907.1635321003714,1718.8561132579268,1725.4334373732543,1253.9881270887454,1792.0833155349264,1329.1291874859871,3634.4991272726797,1999.3658012386722,2542.1631679135307,1725.1257599597247,1428.603019624074,1853.624284197759,3574.3354520944886,6198.205371022507,1245.4962526083734,1600.639544093941,1124.1540425443518,2557.6796450932766,2718.6593136108954,1288.8742417671976,1728.760987423299,2859.2640767874923,1810.9720183160994,1969.9155207772121,3130.8512744891136,2095.7989743085272,5565.708346960612,2017.5395517490092,4122.756177024443,2235.909969813485,1986.421851647549,2649.750155267389,1390.8405298162447,973.9154046237946,931.1097397793808,22928.36925725657,1945.9370934752296,3361.3221293487964,1538.164074781651,2572.4588569877774,2050.34596459139,1817.0001467481818,4327.325838795808,1061.1300890631023,1941.1810628266883,8558.05977779663,3277.0761397194146,3165.356792399443,2861.8073580374426,22559.58662747822,1655.0759054493328,14067.268380624177,2616.007433676026,4527.435644120589,3138.15907398518,1694.5941432594832,2286.814549880743]","[4.722222222222222,2.125,1.8888888888888888,3.3055555555555554,3.3518518518518516,1.6527777777777777,1.6527777777777777,3.0694444444444446,4.358796296296296,2.125,3.8217592592592595,2.125,1.6527777777777777,1.4166666666666665,1.4166666666666665,9.875,1.8888888888888888,1.4166666666666665,1.6527777777777777,4.013888888888889,1.6527777777777777,1.7060185185185186,3.0694444444444446,3.8495370370370368,1.4166666666666665,6.375,1.4166666666666665,1.9675925925925926,2.361111111111111,4.909722222222222,1.8888888888888888,2.8310185185185186,2.125,2.685185185185185,1.4166666666666665,1.6527777777777777,1.4166666666666665,1.6527777777777777,1.474537037037037,2.361111111111111,1.4166666666666665,4.641203703703703,35.476851851851855,2.449074074074074,1.6527777777777777,1.6527777777777777,1.474537037037037,1.6527777777777777,1.4166666666666665,2.201388888888889,1.6527777777777777,1.9305555555555556,1.6527777777777777,1.6898148148148149,1.6527777777777777,2.361111111111111,4.958333333333333,1.4166666666666665,1.8888888888888888,1.4166666666666665,2.361111111111111,2.125,1.6527777777777777,1.6527777777777777,2.0416666666666665,1.6527777777777777,1.9351851851851853,2.5972222222222223,1.8888888888888888,2.166666666666667,1.8888888888888888,2.412037037037037,2.125,1.6527777777777777,1.8888888888888888,1.7152777777777777,1.4166666666666665,1.4166666666666665,16.474537037037038,1.6527777777777777,1.726851851851852,1.6527777777777777,1.8888888888888888,1.7013888888888888,1.9421296296296298,2.5972222222222223,1.4166666666666665,1.6527777777777777,5.354166666666667,2.5972222222222223,2.361111111111111,1.6527777777777777,13.733796296296298,1.6527777777777777,8.689814814814815,2.125,3.4351851851851847,1.8888888888888888,1.8888888888888888,2.125]","[49.27007299270073,74.4186046511628,7.712082262210797,24.564183835182252,57.09624796084829,63.63636363636363,82.6086956521739,26.33663366336634,35.33742331288344,22.4025974025974,47.636815920398014,46.540880503144656,92.45283018867924,41.86046511627907,15.254237288135593,52.569593147751604,80.64516129032258,44.927536231884055,7.216494845360824,62.58741258741259,0.0,7.011070110701106,47.368421052631575,22.8125,10.091743119266056,68.12749003984064,0.0,10.336538461538462,76.60550458715596,28.34067547723935,15.963855421686745,12.150837988826815,34.584450402144775,6.468305304010349,24.561403508771928,52.77777777777778,6.666666666666667,14.285714285714285,5.829596412556054,74.31693989071039,4.743083003952568,24.564796905222437,38.50171821305842,27.766179540709814,69.87951807228916,18.048780487804876,0.0,16.95906432748538,54.54545454545454,8.904109589041095,17.098445595854923,4.878048780487805,11.949685534591195,22.22222222222222,53.2608695652174,17.692307692307693,42.330762639245926,50.847457627118644,37.98449612403101,50.98039215686274,31.89873417721519,81.15942028985508,44.776119402985074,7.630522088353414,16.49048625792812,77.77777777777779,11.11111111111111,34.439834024896264,81.9672131147541,3.557312252964427,17.117117117117118,13.122171945701359,74.48275862068967,85.0,4.797979797979798,12.837837837837837,22.033898305084744,0.0,46.36098981077147,78.57142857142857,5.321100917431193,67.21311475409836,24.031007751937985,20.18348623853211,14.349775784753364,22.058823529411764,28.57142857142857,6.122448979591836,47.157726180944756,79.37219730941703,51.89873417721519,0.0,41.66666666666667,50.53763440860215,45.78754578754579,44.13793103448276,77.57575757575758,12.666666666666668,60.483870967741936,66.17647058823529]","[1.4861111111111112,0.19907407407407407,0.35185185185185186,0.7037037037037037,1.125,0.22916666666666666,0.15972222222222224,0.7407407407407408,1.3078703703703702,0.3148148148148148,1.324074074074074,0.3680555555555555,0.12268518518518517,0.09953703703703703,0.16203703703703703,3.3680555555555554,0.2152777777777778,0.15972222222222224,0.2916666666666667,0.662037037037037,0.2662037037037037,0.16203703703703703,0.8310185185185184,0.7314814814814815,0.1550925925925926,1.1620370370370372,0.05555555555555555,0.36342592592592593,0.5046296296296297,0.900462962962963,0.33333333333333337,0.46064814814814814,0.5625,0.6574074074074074,0.13194444444444445,0.25,0.05092592592592592,0.16203703703703703,0.10416666666666667,0.42361111111111116,0.26157407407407407,0.5601851851851852,10.717592592592592,0.5347222222222222,0.19212962962962965,0.27083333333333337,0.10648148148148148,0.26157407407407407,0.10185185185185185,0.2962962962962963,0.24305555555555555,0.21064814814814814,0.2199074074074074,0.2986111111111111,0.21296296296296297,0.4861111111111111,2.1203703703703702,0.13657407407407407,0.2986111111111111,0.11805555555555555,0.6921296296296297,0.3194444444444445,0.1550925925925926,0.2523148148148148,0.3935185185185185,0.08333333333333334,0.3032407407407407,0.3587962962962963,0.2824074074074074,0.3564814814814815,0.2685185185185185,0.6134259259259259,0.33564814814814814,0.1388888888888889,0.37962962962962965,0.27083333333333337,0.13657407407407407,0.2037037037037037,4.715277777777778,0.16203703703703703,0.3726851851851852,0.1412037037037037,0.49768518518518523,0.2222222222222222,0.2800925925925926,0.3287037037037037,0.12962962962962962,0.27083333333333337,2.118055555555556,0.5162037037037037,0.22916666666666666,0.3449074074074074,4.219907407407407,0.2152777777777778,3.2222222222222223,0.4398148148148148,0.7638888888888888,0.18287037037037038,0.28703703703703703,0.1574074074074074]","[9.124087591240876,0.0,26.735218508997427,21.553090332805073,8.64600326264274,0.0,0.0,18.217821782178216,12.392638036809817,21.753246753246753,13.184079601990051,0.0,0.0,0.0,20.33898305084746,8.72591006423983,0.0,0.0,28.1786941580756,0.0,24.54212454212454,28.782287822878228,11.306042884990253,22.8125,19.26605504587156,0.0,0.0,22.596153846153847,0.0,15.418502202643172,21.385542168674696,26.955307262569832,17.426273458445042,29.107373868046572,0.0,0.0,25.555555555555554,25.238095238095237,29.596412556053814,0.0,27.66798418972332,19.922630560928432,15.147766323024056,19.206680584551147,0.0,21.463414634146343,28.57142857142857,16.95906432748538,0.0,28.767123287671232,22.797927461139896,30.598669623059866,20.125786163522015,18.803418803418804,0.0,23.076923076923077,9.425878320479864,0.0,0.0,0.0,12.151898734177214,0.0,0.0,28.11244979919679,24.735729386892178,0.0,20.875420875420875,17.842323651452283,0.0,30.434782608695656,23.873873873873876,25.791855203619914,0.0,0.0,29.292929292929294,25.33783783783784,0.0,26.701570680628272,11.426491994177583,0.0,29.908256880733948,0.0,17.829457364341085,22.93577981651376,17.48878923766816,25.245098039215684,0.0,26.122448979591837,10.488390712570055,0.0,12.658227848101266,31.376975169300223,14.703856749311296,0.0,11.355311355311356,13.448275862068964,0.0,27.0,0.0,0.0]","[93.79166666666666,97.67592592592592,97.75925925925925,95.93287037037037,95.52314814814815,98.11805555555554,98.1875,96.18981481481481,94.33333333333334,97.56018518518519,94.85416666666666,97.50694444444444,98.22453703703704,98.4837962962963,98.4212962962963,86.75694444444444,97.89583333333334,98.42361111111111,98.05555555555556,95.32407407407408,98.08101851851852,98.08333333333333,96.09953703703704,95.41898148148148,98.42824074074073,92.46296296296296,98.52777777777779,97.66898148148148,97.13425925925925,94.18981481481481,97.77777777777777,96.70833333333333,97.3125,96.6574074074074,98.45138888888889,98.09722222222223,98.5324074074074,98.18518518518519,98.375,97.21527777777777,98.32175925925925,94.79861111111111,53.80555555555555,97.01620370370371,98.1550925925926,98.07638888888889,98.41898148148148,98.08564814814815,98.48148148148148,97.50231481481481,98.10416666666667,97.82407407407408,98.12731481481481,98.01157407407408,98.13425925925927,97.15277777777777,92.92129629629629,98.44675925925927,97.8125,98.46527777777779,96.94675925925927,97.55555555555556,98.19212962962963,98.0949074074074,97.56481481481481,98.26388888888889,97.76157407407408,97.04398148148148,97.8287037037037,97.47685185185185,97.8425925925926,96.97453703703704,97.53935185185185,98.20833333333333,97.73148148148148,98.01388888888889,98.44675925925927,98.37962962962963,78.81018518518519,98.18518518518519,97.90046296296296,98.20601851851852,97.61342592592592,98.07638888888889,97.77777777777777,97.02777777777779,98.4537037037037,98.07638888888889,92.52777777777777,96.88657407407408,97.40972222222221,98.00231481481482,82.04629629629629,98.13194444444444,88.08796296296296,97.43518518518518,95.80092592592592,97.92824074074075,97.82407407407408,97.7175925925926]","[23.357664233576642,25.581395348837212,12.082262210796916,10.776545166402537,16.965742251223492,36.36363636363637,17.391304347826086,19.00990099009901,27.484662576687118,12.337662337662337,12.810945273631841,53.459119496855344,7.547169811320755,58.139534883720934,23.728813559322035,21.25267665952891,19.35483870967742,55.072463768115945,8.24742268041237,37.41258741258741,26.373626373626376,6.642066420664207,18.71345029239766,8.75,32.11009174311927,31.872509960159363,100.0,21.875,23.394495412844037,25.40381791483113,19.879518072289155,6.983240223463687,13.136729222520108,6.2095730918499354,75.43859649122807,47.22222222222222,16.666666666666664,10.0,5.381165919282512,25.683060109289617,12.25296442687747,15.667311411992262,16.054982817869416,14.613778705636744,30.120481927710845,17.560975609756095,14.285714285714285,32.16374269005848,45.45454545454545,4.794520547945205,14.507772020725387,3.325942350332594,27.67295597484277,21.367521367521366,46.73913043478261,13.076923076923078,29.391602399314483,49.152542372881356,62.01550387596899,49.01960784313725,31.645569620253166,18.84057971014493,55.223880597014926,8.032128514056225,9.30232558139535,22.22222222222222,26.262626262626267,12.033195020746888,18.0327868852459,5.138339920948617,11.26126126126126,9.502262443438914,25.517241379310345,15.0,7.3232323232323235,11.14864864864865,77.96610169491525,19.895287958115183,19.359534206695777,21.428571428571427,4.954128440366973,32.78688524590164,22.48062015503876,11.009174311926607,33.18385650224215,2.2058823529411766,71.42857142857143,15.510204081632653,21.377101681345074,20.62780269058296,10.126582278481013,5.8690744920993225,14.22176308539945,49.46236559139785,20.146520146520146,15.517241379310345,22.424242424242426,6.333333333333334,39.516129032258064,33.82352941176471]","[3443.0246666664407,1159.4939999997725,1024.325333333106,2187.623666666441,2333.531999999787,819.260999999773,784.9389999997733,2026.3166666664379,2977.7883333331138,1222.930666666436,2667.2626666664523,1147.1729999997729,911.651999999773,653.848999999773,694.0979999997729,7651.253666666467,1054.0659999997733,714.184999999773,818.1686666664406,2902.579999999776,771.1939999997721,764.9156666664396,2093.3489999997814,2683.47033333312,628.207999999773,4947.179999999777,563.7359999997731,1043.1499999997734,1472.3529999997736,3399.3373333331156,986.0749999997715,1714.6903333331045,1319.8059999997704,1633.5903333331044,646.129999999773,875.5199999997731,587.0423333331064,737.9979999997743,657.703999999773,1437.911999999771,720.1989999997722,3200.65599999979,29105.34033333304,1533.868666666438,920.6629999997731,859.4153333331054,618.3229999997731,860.6649999997726,680.055999999773,1253.9003333331066,783.5259999997731,1000.8123333331057,749.4393333331063,860.3689999997732,913.6629999997733,1478.2759999997752,3651.79166666645,701.7519999997731,948.2439999997731,708.691999999773,1526.6026666664393,1312.2059999997732,753.309999999773,763.7293333331065,1112.1869999997737,923.6559999997728,935.117999999773,1655.517666666438,1045.6029999997722,1211.349666666441,974.1693333331057,1524.4883333331054,1255.8149999997725,826.800999999773,1001.1546666664374,814.8276666664408,684.147999999773,626.6993333331064,13480.836333332973,867.9199999997734,844.7616666664396,895.7279999997731,1006.207333333107,860.9213333331068,971.2609999997729,1608.4956666664375,679.4379999997732,758.5729999997728,6194.235333333108,1639.5329999997723,1462.3023333331032,894.1886666664409,10803.881333333075,802.4309999997731,6804.56699999981,1295.9453333331062,2517.51399999977,1027.6119999997752,1010.6039999997734,1223.698999999773]"
2200,44.0,2.0,212.0,-448.0,1.0,0.5,0.5,0.5,0.5,0.5,61778.01357549393,8.872580645161289,12.223148148148152,1,"[34556.0]","[14.07258064516129]","[14.07258064516129]","[62547.01357549393]","[40.90740740740741]","[39.516129032258064]","[15.569444444444445]","[14.07258064516129]","[43.52314814814815]","[18.266129032258064]","[34089.218000001885]"
2200,45.0,2.0,203.0,-496.0,1.0,0.5,0.5,1.5,1.5,0.5,49797.9458305073,6.3267721420815946,23.801851851851847,1,"[27608.0]","[7.646967581821001]","[7.646967581821001]","[50566.9458305073]","[32.726851851851855]","[54.22677214208159]","[12.171296296296298]","[7.646967581821001]","[55.10185185185185]","[22.832325112455408]","[30596.060333332563]"
2200,42.0,2.0,203.0,-405.0,1.0,0.5,1.5,0.5,1.5,0.5,45872.585783699156,9.012484394506867,20.818055555555556,1,"[30450.0]","[12.60923845193508]","[12.60923845193508]","[46641.585783699156]","[36.12731481481482]","[52.18476903870163]","[11.75462962962963]","[12.60923845193508]","[52.11805555555556]","[9.987515605493133]","[29960.74866666699]"
2200,45.0,2.0,220.0,12.0,1.0,0.5,1.5,0.5,1.5,0.5,42900.09864950428,10.489152099330177,25.320370370370366,1,"[27720.0]","[10.096389478843326]","[10.096389478843326]","[43669.09864950428]","[32.66203703703704]","[58.389152099330175]","[10.717592592592592]","[10.096389478843326]","[56.62037037037037]","[11.321679464139846]","[27711.8313333333]"
