evolution$generation,bodyWeight,energyIntake,energyGain,initialSatiation,basalEnergy,brachiationSpeed,swaySpeed,climbSpeed,descentSpeed,walkSpeed,energyAvg,frequencyOfMoveAvg,budgetAvg,evolution$samples,totalEnergyIntake,climb,walk,travelDistance,feedingBudget,brachiation,travellingBudget,descent,restingBudget,sway,energyExpenditure
1900,44.0,9.0,231.0,-472.0,1.0,0.5,0.5,1.5,0.5,0.5,474.0,12.626315789473686,67.75092592592593,1,"[2541.0]","[9.210526315789473]","[9.210526315789473]","[1199.6057223038258]","[0.662037037037037]","[60.526315789473685]","[0.28703703703703703]","[9.210526315789473]","[99.05092592592592]","[11.842105263157894]","[1877.2856666672312]"
1900,42.0,2.0,205.0,-440.0,1.0,0.5,1.5,0.5,0.5,0.5,3104.8276678927996,12.031534329759605,64.66497685185183,100,"[1230.0,1025.0,1230.0,8815.0,1230.0,4715.0,1640.0,1230.0,3895.0,1230.0,5535.0,2460.0,1025.0,1230.0,1230.0,1230.0,1640.0,2050.0,1230.0,3485.0,29520.0,1230.0,2665.0,5740.0,2870.0,1025.0,1230.0,1640.0,1435.0,1435.0,1640.0,1230.0,1025.0,1230.0,3690.0,2870.0,1640.0,1640.0,1230.0,5740.0,1640.0,1230.0,1435.0,15990.0,1230.0,1435.0,1640.0,1025.0,1845.0,1640.0,3280.0,1230.0,1230.0,1230.0,1845.0,1025.0,1230.0,4510.0,1230.0,1230.0,1435.0,1435.0,1435.0,1230.0,1640.0,1025.0,2050.0,1230.0,1435.0,1435.0,4100.0,1640.0,1230.0,3280.0,21320.0,3485.0,1230.0,1230.0,1230.0,1230.0,7995.0,1435.0,1230.0,4510.0,1230.0,1640.0,12300.0,1640.0,1640.0,2050.0,8815.0,1845.0,1640.0,1230.0,1845.0,1230.0,1230.0,1230.0,1230.0,1025.0]","[29.268292682926827,19.047619047619047,3.4482758620689653,23.473986071282262,6.024096385542169,9.442548350398178,29.297820823244553,30.386740331491712,27.41071428571429,25.97864768683274,17.150063051702396,24.473975636766333,9.090909090909092,1.7857142857142856,3.278688524590164,27.312775330396477,4.615384615384616,3.296703296703297,28.957528957528954,25.13611615245009,19.902912621359224,32.99748110831234,29.683698296836987,9.884559884559884,19.387755102040817,14.814814814814813,23.809523809523807,31.21597096188748,29.807692307692307,3.125,32.26238286479251,0.0,8.333333333333332,7.6923076923076925,27.635542168674696,29.904761904761905,23.795180722891565,32.018927444794954,3.508771929824561,17.307692307692307,3.125,4.054054054054054,27.714285714285715,14.602156805596037,18.84057971014493,32.69476372924649,4.597701149425287,13.043478260869565,4.761904761904762,28.32,30.43766578249337,4.651162790697675,30.158730158730158,7.246376811594203,0.0,32.242990654205606,19.083969465648856,1.3315579227696404,3.0303030303030303,27.956989247311824,30.425963488843816,28.17258883248731,22.0,1.9230769230769231,23.645320197044335,32.467532467532465,24.358974358974358,32.288401253918494,1.36986301369863,3.508771929824561,30.456852791878177,4.23728813559322,8.0,19.315403422982886,16.426235814579726,32.228719948018195,5.454545454545454,28.846153846153843,26.900584795321635,5.88235294117647,18.13627254509018,2.7210884353741496,27.044025157232703,2.6455026455026456,3.571428571428571,20.98765432098765,10.062274664044574,4.3478260869565215,26.11764705882353,23.893805309734514,23.75,3.225806451612903,31.521739130434785,27.82608695652174,17.027027027027028,3.4090909090909087,5.333333333333334,3.0303030303030303,25.196850393700785,11.538461538461538]","[29.268292682926827,19.047619047619047,3.4482758620689653,23.473986071282262,6.024096385542169,9.442548350398178,29.297820823244553,30.386740331491712,27.41071428571429,25.97864768683274,17.150063051702396,24.473975636766333,9.090909090909092,1.7857142857142856,3.278688524590164,27.312775330396477,4.615384615384616,3.296703296703297,28.957528957528954,25.13611615245009,19.902912621359224,32.99748110831234,29.683698296836987,9.884559884559884,19.387755102040817,14.814814814814813,23.809523809523807,31.21597096188748,29.807692307692307,3.125,32.26238286479251,0.0,8.333333333333332,7.6923076923076925,27.635542168674696,29.904761904761905,23.795180722891565,32.018927444794954,3.508771929824561,17.307692307692307,3.125,4.054054054054054,27.714285714285715,14.602156805596037,18.84057971014493,32.69476372924649,4.597701149425287,13.043478260869565,4.761904761904762,28.32,30.43766578249337,4.651162790697675,30.158730158730158,7.246376811594203,0.0,32.242990654205606,19.083969465648856,1.3315579227696404,3.0303030303030303,27.956989247311824,30.425963488843816,28.17258883248731,22.0,1.9230769230769231,23.645320197044335,32.467532467532465,24.358974358974358,32.288401253918494,1.36986301369863,3.508771929824561,30.456852791878177,4.23728813559322,8.0,19.315403422982886,16.426235814579726,32.228719948018195,5.454545454545454,28.846153846153843,26.900584795321635,5.88235294117647,18.13627254509018,2.7210884353741496,27.044025157232703,2.6455026455026456,3.571428571428571,20.98765432098765,10.062274664044574,4.3478260869565215,26.11764705882353,23.893805309734514,23.75,3.225806451612903,31.521739130434785,27.82608695652174,17.027027027027028,3.4090909090909087,5.333333333333334,3.0303030303030303,25.196850393700785,11.538461538461538]","[2548.898020750871,241.37949678472472,1300.2702349073486,12054.290896864728,410.1579887740182,4546.699648693913,1979.2004370232974,1781.0459871844153,5325.895097109714,1286.4985885275607,8893.837254999427,3439.904958227085,737.7127701597099,1224.3795393027428,1369.2992051334152,1408.5257505253196,755.8782721092083,1560.7102322869632,1976.910245223674,5655.809761560846,50547.78735915855,1406.4659989723832,6897.30441425471,9857.931238737096,3810.304934787671,342.31370849898474,1561.9799084634437,2904.7273173937883,1810.4501082580684,2107.3158435886153,2930.6406282373277,1710.9205307909467,278.0951745459754,527.8407535768597,8069.977910186196,6446.398926466152,2986.8107781283306,2625.4911362543567,1245.0312320831338,7458.521680892471,1594.6251991563295,846.809997988417,1900.327957422109,24316.09290177222,1259.0736133858213,3136.301864218793,1505.8513715003862,433.4142135623731,1779.4945735322938,2202.5739507022995,6330.6890060553915,1242.8284271247462,1708.5923982004263,329.92889918588037,3154.3319036539015,1401.4271785871872,1672.8159293590072,5833.025739541987,1195.4009668695746,1031.8567224496107,1986.9733850156174,2141.308016028346,1835.907030633199,1318.1497114430047,2417.428448908942,830.1481788820686,3143.696041101038,1450.3575307147423,2059.422971740056,1058.0177205543935,8627.387662063753,1536.8983922627267,617.0378488014715,4553.767393348145,31741.53064621533,5914.333228338318,1256.1149367946473,1321.809418418463,1584.9086432569677,732.7697506401738,12711.847713784087,1295.6031040590633,1205.650643009462,5199.053343327739,1023.321844364323,2716.4800185118092,20203.87675949353,815.3958671837469,2359.4598268096843,2468.446812874224,11813.124281330236,1826.1282754736035,3416.7723613762278,1318.461978063146,2119.6785100419634,1030.5260145444156,606.5379602894616,858.1788775632768,812.6225091396941,554.5563491861041]","[1.4305555555555556,1.1921296296296295,1.4305555555555556,11.127314814814815,1.4305555555555556,5.55787037037037,1.9074074074074072,1.5092592592592593,4.9375,1.5277777777777777,6.659722222222222,3.0740740740740744,1.1921296296296295,1.4305555555555556,1.4305555555555556,1.4305555555555556,1.9074074074074072,2.384259259259259,1.4305555555555556,4.0532407407407405,35.56481481481482,1.5509259259259258,3.252314814814815,6.7407407407407405,3.337962962962963,1.1921296296296295,1.4305555555555556,1.9768518518518519,1.7638888888888888,1.6689814814814814,2.127314814814815,1.4305555555555556,1.1921296296296295,1.4305555555555556,4.608796296296296,3.337962962962963,1.9976851851851853,1.9074074074074072,1.4305555555555556,6.9050925925925934,1.9074074074074072,1.4305555555555556,1.6689814814814814,18.761574074074076,1.4305555555555556,1.8124999999999998,1.9074074074074072,1.1921296296296295,2.1458333333333335,1.972222222222222,3.8148148148148144,1.4305555555555556,1.4907407407407407,1.4305555555555556,2.1458333333333335,1.1921296296296295,1.4305555555555556,5.24537037037037,1.4305555555555556,1.4305555555555556,1.6689814814814814,1.7291666666666667,1.6689814814814814,1.4305555555555556,2.0625,1.2430555555555556,2.384259259259259,1.4305555555555556,1.6689814814814814,1.6689814814814814,4.972222222222222,1.9074074074074072,1.4305555555555556,3.8148148148148144,25.428240740740744,4.418981481481481,1.4305555555555556,1.4976851851851851,1.4305555555555556,1.4305555555555556,9.789351851851851,1.6898148148148149,1.4305555555555556,5.24537037037037,1.4305555555555556,1.9074074074074072,14.597222222222223,1.9074074074074072,1.9629629629629628,2.384259259259259,10.82175925925926,2.1458333333333335,1.9074074074074072,1.4976851851851851,2.1458333333333335,1.4305555555555556,1.4305555555555556,1.4305555555555556,1.4305555555555556,1.1921296296296295]","[9.40766550522648,4.761904761904762,79.3103448275862,23.596886521917245,67.46987951807229,59.38566552901023,10.16949152542373,6.629834254143646,15.357142857142858,15.658362989323843,39.78562421185372,21.483942414174972,27.27272727272727,75.0,63.934426229508205,15.859030837004406,59.23076923076923,58.24175824175825,11.196911196911197,19.419237749546276,33.4529337273111,0.0,7.948094079480941,59.16305916305916,35.374149659863946,33.33333333333333,23.214285714285715,4.900181488203267,7.6923076923076925,84.375,1.6064257028112447,77.08333333333334,41.66666666666667,44.230769230769226,12.650602409638553,8.666666666666668,25.903614457831324,0.7886435331230284,59.64912280701754,39.24278846153847,70.3125,64.86486486486487,12.285714285714286,47.099970853978434,32.608695652173914,0.0,78.16091954022988,0.0,63.095238095238095,7.84,7.029177718832891,51.162790697674424,5.396825396825397,47.82608695652174,98.26086956521739,0.0,38.16793893129771,81.49134487350199,71.21212121212122,13.440860215053762,7.302231237322515,9.898477157360407,28.000000000000004,80.76923076923077,22.167487684729064,0.0,21.367521367521366,0.0,91.78082191780823,65.78947368421053,6.535532994923858,77.96610169491525,57.99999999999999,33.007334963325185,43.08520869397961,1.6894087069525665,78.18181818181819,3.4615384615384617,15.204678362573098,67.64705882352942,37.62525050100201,68.70748299319727,7.547169811320755,70.1058201058201,73.80952380952381,30.864197530864196,58.27597509013438,65.21739130434783,17.88235294117647,23.893805309734514,24.05,75.0,3.1055900621118013,13.478260869565217,35.13513513513514,47.72727272727273,66.66666666666666,58.58585858585859,17.322834645669293,42.30769230769231]","[0.27546296296296297,0.030092592592592594,0.125,2.113425925925926,0.16898148148148148,1.574074074074074,0.17592592592592593,0.2476851851851852,0.7615740740740741,0.21296296296296297,2.185185185185185,0.849537037037037,0.04166666666666667,0.125,0.13194444444444445,0.2384259259259259,0.27314814814814814,0.3935185185185185,0.13657407407407407,1.2685185185185184,11.944444444444445,0.02314814814814815,1.0023148148148147,2.506944444444444,0.4166666666666667,0.04398148148148148,0.11805555555555555,0.2777777777777778,0.2916666666666667,0.1388888888888889,0.29398148148148145,0.1111111111111111,0.0925925925925926,0.10185185185185185,0.9305555555555555,0.9768518518518519,0.3101851851851852,0.5277777777777778,0.12268518518518517,2.2847222222222223,0.2777777777777778,0.1574074074074074,0.3611111111111111,5.453703703703703,0.19907407407407407,0.2384259259259259,0.18287037037037038,0.03935185185185185,0.17592592592592593,0.5601851851851852,1.097222222222222,0.09027777777777778,0.22685185185185186,0.13657407407407407,0.2662037037037037,0.17592592592592593,0.1875,1.6921296296296295,0.14351851851851852,0.1388888888888889,0.33796296296296297,0.33564814814814814,0.19444444444444445,0.11574074074074073,0.33796296296296297,0.07175925925925926,0.8333333333333334,0.1111111111111111,0.16435185185185186,0.24537037037037035,0.7430555555555556,0.25,0.09722222222222222,0.5810185185185186,7.358796296296297,0.8958333333333334,0.11342592592592593,0.1851851851851852,0.18287037037037038,0.1388888888888889,2.449074074074074,0.32175925925925924,0.16898148148148148,0.8287037037037037,0.18055555555555555,0.2175925925925926,5.5625,0.2916666666666667,0.41203703703703703,0.40972222222222227,1.6064814814814816,0.2685185185185185,0.47916666666666663,0.16666666666666669,0.5648148148148148,0.18981481481481483,0.1550925925925926,0.2152777777777778,0.14583333333333334,0.0462962962962963]","[29.268292682926827,19.047619047619047,3.4482758620689653,23.473986071282262,6.024096385542169,9.442548350398178,29.297820823244553,30.386740331491712,27.41071428571429,25.97864768683274,17.150063051702396,24.473975636766333,9.090909090909092,1.7857142857142856,3.278688524590164,27.312775330396477,4.615384615384616,3.296703296703297,28.957528957528954,25.13611615245009,19.902912621359224,32.99748110831234,29.683698296836987,9.884559884559884,19.387755102040817,14.814814814814813,23.809523809523807,31.21597096188748,29.807692307692307,3.125,32.26238286479251,0.0,8.333333333333332,7.6923076923076925,27.635542168674696,29.904761904761905,23.795180722891565,32.018927444794954,3.508771929824561,17.307692307692307,3.125,4.054054054054054,27.714285714285715,14.602156805596037,18.84057971014493,32.69476372924649,4.597701149425287,13.043478260869565,4.761904761904762,28.32,30.43766578249337,4.651162790697675,30.158730158730158,7.246376811594203,0.0,32.242990654205606,19.083969465648856,1.3315579227696404,3.0303030303030303,27.956989247311824,30.425963488843816,28.17258883248731,22.0,1.9230769230769231,23.645320197044335,32.467532467532465,24.358974358974358,32.288401253918494,1.36986301369863,3.508771929824561,30.456852791878177,4.23728813559322,8.0,19.315403422982886,16.426235814579726,32.228719948018195,5.454545454545454,28.846153846153843,26.900584795321635,5.88235294117647,18.13627254509018,2.7210884353741496,27.044025157232703,2.6455026455026456,3.571428571428571,20.98765432098765,10.062274664044574,4.3478260869565215,26.11764705882353,23.893805309734514,23.75,3.225806451612903,31.521739130434785,27.82608695652174,17.027027027027028,3.4090909090909087,5.333333333333334,3.0303030303030303,25.196850393700785,11.538461538461538]","[98.29398148148148,98.77777777777777,98.44444444444444,86.75925925925925,98.40046296296296,92.86805555555556,97.91666666666666,98.24305555555556,94.30092592592592,98.25925925925925,91.1550925925926,96.07638888888889,98.76620370370371,98.44444444444444,98.4375,98.33101851851852,97.81944444444444,97.22222222222221,98.43287037037037,94.67824074074073,52.49074074074074,98.42592592592592,95.74537037037038,90.75231481481481,96.24537037037038,98.76388888888889,98.36574074074073,97.74537037037037,97.94444444444444,98.19212962962963,97.57870370370371,98.45833333333334,98.71527777777777,98.4675925925926,94.46064814814815,95.68518518518519,97.69212962962963,97.56481481481481,98.44675925925927,90.81018518518519,97.81481481481481,98.41203703703704,97.9699074074074,75.78472222222223,98.37037037037038,97.94907407407408,97.90972222222221,98.76851851851852,97.67824074074073,97.4675925925926,95.02546296296296,98.47916666666666,98.28240740740742,98.43287037037037,97.58796296296296,98.63194444444444,98.38194444444444,93.0625,98.42592592592592,98.43055555555556,97.99305555555556,97.93518518518518,98.13657407407408,98.4537037037037,97.59953703703704,98.68518518518519,96.7824074074074,98.45833333333334,98.16666666666667,98.08564814814815,94.28472222222221,97.8425925925926,98.47222222222223,95.60416666666667,67.13657407407408,94.68518518518519,98.45601851851852,98.31712962962963,98.38657407407408,98.43055555555556,87.76157407407408,97.98842592592592,98.40046296296296,93.92592592592592,98.38888888888889,97.875,79.84027777777779,97.80092592592592,97.625,97.20601851851852,87.57175925925927,97.58564814814815,97.61342592592592,98.33564814814815,97.28935185185185,98.37962962962963,98.41435185185186,98.35416666666667,98.42361111111111,98.76157407407408]","[2.7874564459930316,38.095238095238095,10.344827586206897,5.981155264235969,14.457831325301203,12.286689419795222,1.937046004842615,2.209944751381215,2.410714285714286,6.405693950177936,8.764186633039092,5.094130675526024,45.45454545454545,19.642857142857142,26.229508196721312,2.2026431718061676,26.923076923076923,31.868131868131865,1.9305019305019304,5.172413793103448,6.838328408611229,1.0075566750629723,3.0008110300081103,11.183261183261184,6.462585034013606,22.22222222222222,5.357142857142857,1.4519056261343013,2.8846153846153846,6.25,1.6064257028112447,22.916666666666664,33.33333333333333,32.69230769230769,4.442771084337349,1.6190476190476188,2.710843373493976,3.1545741324921135,29.82456140350877,8.834134615384617,20.3125,22.972972972972975,4.571428571428571,9.09355872923346,10.869565217391305,1.9157088122605364,8.045977011494253,60.86956521739131,22.61904761904762,7.199999999999999,1.6578249336870028,34.883720930232556,4.1269841269841265,30.434782608695656,1.7391304347826086,3.2710280373831773,4.580152671755725,14.513981358189081,19.696969696969695,2.6881720430107525,1.4198782961460445,5.583756345177665,6.0,13.461538461538462,6.896551724137931,2.5974025974025974,5.555555555555555,3.1347962382445136,4.10958904109589,23.684210526315788,2.0939086294416245,9.322033898305085,18.0,9.04645476772616,7.636083862281208,1.6244314489928524,5.454545454545454,10.0,4.093567251461988,14.705882352941178,7.965931863727454,23.12925170068027,11.320754716981133,21.957671957671955,15.476190476190476,6.172839506172839,11.53720091773189,21.73913043478261,3.7647058823529407,4.424778761061947,4.7,15.32258064516129,2.329192546583851,3.0434782608695654,13.783783783783784,42.04545454545455,17.333333333333336,32.323232323232325,7.086614173228346,23.076923076923077]","[753.7216666663351,513.6883333330017,689.774666666335,8260.69566666634,783.6559999996682,4138.853666666329,1166.1986666663324,762.7189999996685,3321.376333333021,750.5713333330004,5024.749999999681,1967.2149999996627,546.4119999996683,738.814666666335,638.4633333330016,746.6333333330014,1020.0616666663345,1432.0676666663364,738.0039999996686,2926.8129999996554,28959.890666665862,671.5273333330022,2103.695666666339,5282.753666666365,2345.6446666663355,566.5479999996683,702.9339999996683,1147.6203333330025,903.9166666663343,936.2103333330011,1123.650666666338,759.3469999996684,580.1893333330016,681.4326666663349,3056.214999999664,2257.087666666301,1181.7399999996694,1091.3293333330073,668.1646666663348,5252.499999999693,1009.9393333330008,784.7413333330012,898.9449999996679,15497.148999999763,747.1476666663348,1053.9759999996684,1029.6593333330018,521.5929999996683,1336.8566666663357,1179.7426666663337,2703.631999999665,650.7729999996683,752.879999999669,609.6019999996684,1307.5529999996672,583.2823333330015,766.2539999996682,3968.3473333329925,773.482666666335,769.477999999669,965.4589999996654,817.6339999996692,826.4219999996683,660.3456666663351,1139.0906666663348,572.9649999996682,1608.979333333004,643.6589999996684,893.6079999996681,875.5433333330013,3574.0316666662793,1087.9229999996683,629.0563333330016,2653.522666666334,20838.29799999978,2889.39733333299,730.6966666663352,629.380333333002,717.0396666663352,628.9549999996683,7459.25666666634,996.7976666663344,671.2643333330016,3923.694999999661,762.6346666663351,1055.0189999996683,15784.144333333192,1083.6536666663346,1155.487666666339,1478.8989999996663,8245.844999999716,1267.6359999996694,1154.376666666341,737.7696666663351,1323.4023333330076,788.8169999996682,785.9206666663349,763.0193333330019,685.434666666335,572.7509999996684]"
1900,40.0,2.0,207.0,-153.0,1.0,0.5,0.5,0.5,0.5,0.5,42445.86546950189,3.8119435396308363,30.05648148148148,1,"[24219.0]","[9.011943539630836]","[9.011943539630836]","[43214.86546950189]","[28.499999999999996]","[51.465798045602604]","[10.143518518518519]","[9.011943539630836]","[61.35648148148148]","[21.49837133550489]","[23968.995000000123]"
1900,44.0,2.0,203.0,-381.0,1.0,0.5,1.5,0.5,0.5,0.5,50586.92917950447,11.318805447957018,14.75092592592593,1,"[35728.0]","[16.518805447957018]","[16.518805447957018]","[51355.92917950447]","[42.104166666666664]","[42.47157316006497]","[11.844907407407407]","[16.518805447957018]","[46.05092592592593]","[7.972010496063977]","[35215.667000000234]"
1900,44.0,2.0,201.0,-381.0,1.0,0.5,1.5,0.5,1.5,0.5,39901.9928938258,9.211556678244396,27.065740740740747,1,"[26331.0]","[12.930217871802968]","[12.930217871802968]","[40670.9928938258]","[31.35648148148148]","[51.420903062835485]","[10.277777777777777]","[12.930217871802968]","[58.36574074074075]","[9.788443321755604]","[26063.08666666771]"
1900,44.0,2.0,201.0,-340.0,1.0,0.5,0.5,0.5,0.5,0.5,48073.97506184206,4.561870602841772,20.801851851851854,1,"[29346.0]","[8.925369016416058]","[8.925369016416058]","[48842.97506184206]","[34.708333333333336]","[49.66202234791005]","[13.115740740740742]","[8.925369016416058]","[52.101851851851855]","[23.561870602841772]","[28964.458000001145]"
1900,42.0,2.0,230.0,-157.0,1.0,0.5,0.5,0.5,1.5,0.5,36421.69900737461,5.9104285412708535,33.23703703703704,1,"[22540.0]","[7.240869748786151]","[7.240869748786151]","[37190.69900737461]","[26.131944444444443]","[53.81042854127085]","[9.331018518518519]","[7.240869748786151]","[64.53703703703704]","[24.4669622123707]","[22337.01033333355]"
1900,43.0,2.0,219.0,-405.0,1.0,0.5,1.5,0.5,1.5,0.5,45646.63106421067,11.158687867067759,25.05416666666667,1,"[28251.0]","[16.358687867067758]","[16.358687867067758]","[46415.63106421067]","[34.011574074074076]","[42.80189084658358]","[9.63425925925926]","[16.358687867067758]","[56.35416666666667]","[8.12204555221315]","[27819.22033333342]"
1900,45.0,2.0,230.0,-483.0,1.0,0.5,1.5,1.5,0.5,0.5,45044.22112569248,21.743137871403867,17.371296296296297,1,"[33120.0]","[5.832416286747367]","[5.832416286747367]","[45813.22112569248]","[38.5625]","[69.64313787140387]","[12.766203703703704]","[5.832416286747367]","[48.6712962962963]","[12.859613268354034]","[32484.727333332477]"
1900,43.0,2.0,203.0,-358.0,1.0,0.5,1.5,0.5,0.5,0.5,31723.91888528009,13.130308529945555,34.618981481481484,1,"[21721.0]","[18.330308529945555]","[18.330308529945555]","[32492.91888528009]","[26.189814814814817]","[37.254578452400594]","[7.891203703703703]","[18.330308529945555]","[65.91898148148148]","[7.754495957762746]","[21313.239666666443]"
