evolution$generation,bodyWeight,energyIntake,energyGain,initialSatiation,basalEnergy,brachiationSpeed,swaySpeed,climbSpeed,descentSpeed,walkSpeed,energyAvg,frequencyOfMoveAvg,budgetAvg,evolution$samples,totalEnergyIntake,climb,walk,travelDistance,feedingBudget,brachiation,travellingBudget,descent,restingBudget,sway,energyExpenditure
1200,42.0,10.0,316.0,-445.0,1.0,0.5,0.5,1.5,0.5,0.5,487.0,25.83737373737373,67.87824074074075,1,"[2528.0]","[0.0]","[0.0]","[1007.2032298095719]","[0.5925925925925926]","[73.73737373737373]","[0.22916666666666666]","[0.0]","[99.17824074074075]","[26.262626262626267]","[1893.2219999996669]"
1200,37.0,5.0,251.0,186.0,1.0,1.5,1.5,0.5,1.5,0.5,4373.592990199959,3.6271186440677994,64.6050925925926,1,"[3765.0]","[8.813559322033898]","[8.813559322033898]","[5142.592990199959]","[1.9745370370370372]","[50.93220338983051]","[2.1203703703703702]","[8.813559322033898]","[95.9050925925926]","[22.6271186440678]","[4211.902333333625]"
1200,45.0,3.0,242.0,-486.0,1.0,0.5,1.5,0.5,0.5,0.5,1146.76,9.965393079680357,66.88701388888894,100,"[2178.0,1452.0,1694.0,1210.0,1694.0,2420.0,1210.0,1694.0,1452.0,2420.0,1452.0,1210.0,1210.0,1210.0,5082.0,1936.0,1210.0,1210.0,4840.0,1936.0,1452.0,1694.0,3872.0,1452.0,1452.0,6292.0,1694.0,2904.0,1452.0,4840.0,1210.0,1452.0,1210.0,1452.0,1694.0,1210.0,1694.0,1210.0,1210.0,1210.0,1452.0,1452.0,1210.0,1210.0,1452.0,1694.0,1210.0,3388.0,2904.0,1452.0,4840.0,1210.0,1694.0,1210.0,1210.0,1452.0,2178.0,2420.0,1210.0,1210.0,1694.0,1694.0,1210.0,6776.0,1210.0,1936.0,1210.0,2904.0,1694.0,1210.0,1452.0,1210.0,1452.0,1210.0,1452.0,1694.0,1452.0,1210.0,1210.0,1694.0,1210.0,1210.0,2178.0,1694.0,1210.0,1694.0,1210.0,1210.0,1210.0,1210.0,1210.0,1452.0,1452.0,1452.0,1210.0,1210.0,1452.0,1210.0,9680.0,1452.0]","[27.857142857142858,3.076923076923077,31.79791976225854,12.5,1.1764705882352942,18.944099378881987,14.705882352941178,4.545454545454546,0.0,25.71428571428571,32.60340632603406,29.38775510204082,8.571428571428571,30.434782608695656,9.913793103448276,27.73109243697479,9.75609756097561,6.666666666666667,1.4285714285714286,32.3499491353001,2.380952380952381,18.732782369146005,27.52808988764045,4.0,6.382978723404255,9.834638816362054,2.2222222222222223,26.20689655172414,5.063291139240507,26.775214834916326,6.25,5.660377358490567,7.6923076923076925,4.054054054054054,29.936305732484076,20.833333333333336,26.28951747088186,6.451612903225806,7.6923076923076925,12.903225806451612,21.354166666666664,27.500000000000004,6.382978723404255,28.333333333333332,30.86053412462908,31.441717791411044,30.136986301369863,15.059221658206429,30.105465004793864,4.838709677419355,10.338345864661653,27.380952380952383,29.761904761904763,32.69689737470167,14.285714285714285,26.989619377162633,0.8658008658008658,13.831775700934578,9.523809523809524,10.256410256410255,25.568181818181817,3.061224489795918,27.27272727272727,11.589008363201913,4.545454545454546,2.515723270440252,31.330472103004293,31.82640144665461,2.941176470588235,2.857142857142857,26.848249027237355,7.6923076923076925,26.635514018691588,7.5,2.4096385542168677,3.875968992248062,27.659574468085108,10.0,4.3478260869565215,29.03225806451613,25.0,29.357798165137616,17.148760330578515,30.542986425339368,10.204081632653061,5.555555555555555,3.7735849056603774,14.814814814814813,13.333333333333334,6.451612903225806,5.555555555555555,1.8691588785046727,6.25,5.0,2.7777777777777777,3.508771929824561,4.166666666666666,25.0,1.8421052631578945,26.881720430107524]","[27.857142857142858,3.076923076923077,31.79791976225854,12.5,1.1764705882352942,18.944099378881987,14.705882352941178,4.545454545454546,0.0,25.71428571428571,32.60340632603406,29.38775510204082,8.571428571428571,30.434782608695656,9.913793103448276,27.73109243697479,9.75609756097561,6.666666666666667,1.4285714285714286,32.3499491353001,2.380952380952381,18.732782369146005,27.52808988764045,4.0,6.382978723404255,9.834638816362054,2.2222222222222223,26.20689655172414,5.063291139240507,26.775214834916326,6.25,5.660377358490567,7.6923076923076925,4.054054054054054,29.936305732484076,20.833333333333336,26.28951747088186,6.451612903225806,7.6923076923076925,12.903225806451612,21.354166666666664,27.500000000000004,6.382978723404255,28.333333333333332,30.86053412462908,31.441717791411044,30.136986301369863,15.059221658206429,30.105465004793864,4.838709677419355,10.338345864661653,27.380952380952383,29.761904761904763,32.69689737470167,14.285714285714285,26.989619377162633,0.8658008658008658,13.831775700934578,9.523809523809524,10.256410256410255,25.568181818181817,3.061224489795918,27.27272727272727,11.589008363201913,4.545454545454546,2.515723270440252,31.330472103004293,31.82640144665461,2.941176470588235,2.857142857142857,26.848249027237355,7.6923076923076925,26.635514018691588,7.5,2.4096385542168677,3.875968992248062,27.659574468085108,10.0,4.3478260869565215,29.03225806451613,25.0,29.357798165137616,17.148760330578515,30.542986425339368,10.204081632653061,5.555555555555555,3.7735849056603774,14.814814814814813,13.333333333333334,6.451612903225806,5.555555555555555,1.8691588785046727,6.25,5.0,2.7777777777777777,3.508771929824561,4.166666666666666,25.0,1.8421052631578945,26.881720430107524]","[2506.964414020456,939.1294032313175,2393.481796472275,304.66521040566766,2105.332545483719,3084.059180152994,28.00876701224514,1216.410677889622,1400.6648107888852,2587.0018818889152,1361.3754798473235,800.9746201999127,404.9834504056843,837.2955980045057,5323.439824255728,2579.118591609665,301.04372260139553,561.7833456803495,4195.943511592543,3139.326888553468,985.4568285528903,1784.7339956948554,6236.89986779671,1366.8157954067733,1331.9238936289214,6348.484270138757,1360.951247438079,3026.5735385728526,656.977451310983,7889.392481568359,850.9064495123332,791.9335192576267,506.7160596273535,915.9721047804011,2272.5532644849823,10.828427124746192,2250.1443982223373,374.68503063727775,546.6166958532693,207.95212760485504,1185.381017422429,1651.1408830873422,483.4223069096953,918.4364727645037,1156.8481971915242,2209.441149467822,1200.9371216606378,4667.147152447685,4085.123110079969,685.9054962428792,4265.805676414003,1190.0641517360928,2086.2945016715444,965.0559159102179,441.2078146766863,1731.7427099734466,1958.9541649357657,3399.2921493052354,311.65894629054554,241.71605962735543,1609.1835795038266,1154.0826687386377,523.3976397900524,6211.46564774745,792.6336931211323,1453.888027280595,1014.8944032307058,4565.808250223805,1634.537463593231,957.4338396279173,1012.3225949617226,643.6268977449439,1529.2849265921373,381.3694467872428,894.9760485306875,952.078299370865,1836.381565533372,382.3106130772273,676.5773604984565,1211.361145016794,630.6036921299633,570.0135658322768,2367.6227829493982,1737.738485571676,49.242640687119284,798.6380038806677,622.0118931201201,330.89406351629543,276.6749293695109,365.3477666979691,651.3106130772275,955.1986162323481,681.4909529647265,1285.2428253754636,910.7403963333849,626.0082004968963,1186.9705627484773,1161.8845496354115,9232.257521437245,1062.2593988502013]","[1.6875,1.125,1.474537037037037,0.9375,1.3125,1.875,0.9375,1.3125,1.125,1.951388888888889,1.2175925925925926,0.9884259259259259,0.9375,0.9375,4.041666666666666,1.5,0.9375,0.9375,3.75,1.5,1.125,1.3125,3.0,1.125,1.125,4.875,1.3125,2.25,1.125,3.935185185185185,0.9375,1.125,0.9375,1.125,1.3125,0.9375,1.3125,0.9375,0.9375,0.9375,1.125,1.125,0.9375,0.9375,1.125,1.3865740740740742,1.1273148148148149,2.625,2.25,1.125,3.8078703703703707,0.9375,1.3125,0.9375,0.9375,1.2291666666666665,1.6875,1.9606481481481481,0.9375,0.9375,1.3125,1.3125,0.9375,5.356481481481482,0.9375,1.5,0.9953703703703705,2.25,1.3125,0.9375,1.2083333333333333,0.9375,1.125,0.9375,1.125,1.3125,1.25,0.9375,0.9375,1.3125,0.9375,0.9375,1.6875,1.3125,0.9375,1.3125,0.9375,0.9375,0.9375,0.9375,0.9375,1.125,1.125,1.125,0.9375,0.9375,1.125,0.9375,7.5,1.125]","[12.857142857142856,76.92307692307693,2.674591381872214,40.625,87.05882352941177,36.95652173913043,14.705882352941178,75.75757575757575,78.84615384615384,17.857142857142858,0.0,2.0408163265306123,51.42857142857142,0.0,53.66379310344828,10.224089635854341,53.65853658536586,40.0,81.94805194805195,1.627670396744659,76.19047619047619,35.26170798898072,14.04494382022472,82.0,72.3404255319149,59.35596170583116,84.44444444444444,16.896551724137932,64.55696202531645,14.744459520578923,65.625,71.69811320754717,61.53846153846154,77.02702702702703,6.581740976645436,0.0,14.47587354409318,45.16129032258064,46.15384615384615,19.35483870967742,31.25,6.388888888888888,51.06382978723404,11.11111111111111,2.967359050445104,3.6809815950920246,5.136986301369863,48.223350253807105,7.094918504314478,40.32258064516129,58.45864661654135,10.714285714285714,9.226190476190476,0.0,19.047619047619047,16.955017301038062,85.28138528138528,51.77570093457944,52.38095238095239,41.02564102564102,16.193181818181817,83.6734693877551,4.040404040404041,56.75029868578255,79.54545454545455,68.55345911949685,2.575107296137339,3.074141048824593,76.47058823529412,80.0,16.731517509727624,66.66666666666666,14.953271028037381,37.5,73.49397590361446,73.64341085271317,13.829787234042554,33.33333333333333,67.3913043478261,9.67741935483871,21.0,7.79816513761468,41.735537190082646,6.334841628959276,0.0,70.0,49.056603773584904,29.629629629629626,40.0,46.774193548387096,44.44444444444444,67.28971962616822,64.0625,68.33333333333333,72.22222222222221,54.385964912280706,70.83333333333334,19.791666666666664,79.64912280701755,11.827956989247312]","[0.16666666666666669,0.1412037037037037,0.2685185185185185,0.05555555555555555,0.19212962962962965,0.4629629629629629,0.05555555555555555,0.1388888888888889,0.12037037037037038,0.5509259259259259,0.13194444444444445,0.18055555555555555,0.06712962962962962,0.1388888888888889,1.615740740740741,0.625,0.0763888888888889,0.06018518518518519,1.7314814814814814,0.5810185185185186,0.1851851851851852,0.43287037037037035,1.1111111111111112,0.10648148148148148,0.09490740740740741,2.136574074074074,0.2986111111111111,0.638888888888889,0.16435185185185186,2.1875,0.06481481481481481,0.1087962962962963,0.0763888888888889,0.1574074074074074,0.3611111111111111,0.032407407407407406,0.6574074074074074,0.125,0.0763888888888889,0.05324074074074074,0.25462962962962965,0.375,0.09490740740740741,0.11805555555555555,0.2986111111111111,0.48379629629629634,0.07407407407407407,0.9560185185185186,0.9583333333333333,0.12962962962962962,0.9166666666666666,0.17592592592592593,0.1388888888888889,0.2222222222222222,0.034722222222222224,0.2013888888888889,0.525462962962963,0.7337962962962963,0.0787037037037037,0.07175925925925926,0.39814814814814814,0.21296296296296297,0.10416666666666667,1.3796296296296295,0.0925925925925926,0.34953703703703703,0.1412037037037037,0.9305555555555555,0.14814814814814814,0.0763888888888889,0.18981481481481483,0.0763888888888889,0.10416666666666667,0.0787037037037037,0.18287037037037038,0.27546296296296297,0.16435185185185186,0.05555555555555555,0.09722222222222222,0.27546296296296297,0.11342592592592593,0.13657407407407407,0.736111111111111,0.3194444444444445,0.09027777777777778,0.1851851851851852,0.11342592592592593,0.04398148148148148,0.05092592592592592,0.125,0.07407407407407407,0.2384259259259259,0.12962962962962962,0.125,0.0787037037037037,0.12268518518518517,0.10185185185185185,0.1111111111111111,2.5416666666666665,0.2962962962962963]","[27.857142857142858,3.076923076923077,31.79791976225854,12.5,1.1764705882352942,18.944099378881987,14.705882352941178,4.545454545454546,0.0,25.71428571428571,32.60340632603406,29.38775510204082,8.571428571428571,30.434782608695656,9.913793103448276,27.73109243697479,9.75609756097561,6.666666666666667,1.4285714285714286,32.3499491353001,2.380952380952381,18.732782369146005,27.52808988764045,4.0,6.382978723404255,9.834638816362054,2.2222222222222223,26.20689655172414,5.063291139240507,26.775214834916326,6.25,5.660377358490567,7.6923076923076925,4.054054054054054,29.936305732484076,20.833333333333336,26.28951747088186,6.451612903225806,7.6923076923076925,12.903225806451612,21.354166666666664,27.500000000000004,6.382978723404255,28.333333333333332,30.86053412462908,31.441717791411044,30.136986301369863,15.059221658206429,30.105465004793864,4.838709677419355,10.338345864661653,27.380952380952383,29.761904761904763,32.69689737470167,14.285714285714285,26.989619377162633,0.8658008658008658,13.831775700934578,9.523809523809524,10.256410256410255,25.568181818181817,3.061224489795918,27.27272727272727,11.589008363201913,4.545454545454546,2.515723270440252,31.330472103004293,31.82640144665461,2.941176470588235,2.857142857142857,26.848249027237355,7.6923076923076925,26.635514018691588,7.5,2.4096385542168677,3.875968992248062,27.659574468085108,10.0,4.3478260869565215,29.03225806451613,25.0,29.357798165137616,17.148760330578515,30.542986425339368,10.204081632653061,5.555555555555555,3.7735849056603774,14.814814814814813,13.333333333333334,6.451612903225806,5.555555555555555,1.8691588785046727,6.25,5.0,2.7777777777777777,3.508771929824561,4.166666666666666,25.0,1.8421052631578945,26.881720430107524]","[97.88194444444444,98.73379629629629,98.25694444444444,99.00694444444444,98.49537037037037,97.66203703703704,99.00694444444444,98.5486111111111,98.75462962962963,97.49768518518519,98.65046296296296,98.83101851851852,98.99537037037037,98.92361111111111,94.3425925925926,97.875,98.98611111111111,99.00231481481482,94.51851851851852,97.81018518518519,98.68981481481481,98.25462962962963,95.88888888888889,98.76851851851852,98.7800925925926,92.98842592592592,98.38888888888889,97.11111111111111,98.71064814814815,93.87731481481481,98.99768518518518,98.76620370370371,98.98611111111111,98.7175925925926,98.3263888888889,99.0300925925926,98.03009259259258,98.9375,98.98611111111111,99.00925925925927,98.62037037037037,98.5,98.9675925925926,98.94444444444444,98.57638888888889,98.12962962962963,98.79861111111111,96.41898148148148,96.79166666666667,98.74537037037037,95.27546296296296,98.88657407407408,98.5486111111111,98.84027777777777,99.02777777777779,98.56944444444444,97.78703703703704,97.23148148148148,98.9837962962963,98.99074074074075,98.28935185185185,98.47453703703704,98.95833333333334,93.26388888888889,98.9699074074074,98.15046296296296,98.86342592592592,96.81944444444444,98.53935185185185,98.98611111111111,98.60185185185185,98.98611111111111,98.64351851851852,98.9837962962963,98.69212962962963,98.41203703703704,98.58564814814815,99.00694444444444,98.96527777777779,98.41203703703704,98.94907407407408,98.92592592592592,97.57638888888889,98.28935185185185,98.97222222222221,98.50231481481482,98.94907407407408,99.01851851851852,99.01157407407408,98.9375,98.98842592592592,98.63657407407408,98.74537037037037,98.75,98.9837962962963,98.93981481481482,98.77314814814815,98.95138888888889,89.95833333333333,98.57870370370371]","[3.571428571428571,13.846153846153847,1.9316493313521546,21.875,9.411764705882353,6.211180124223603,41.17647058823529,10.606060606060606,21.153846153846153,5.0,2.18978102189781,9.795918367346939,22.857142857142858,8.695652173913043,16.594827586206897,6.582633053221289,17.073170731707318,40.0,13.766233766233766,1.3224821973550356,16.666666666666664,8.539944903581267,3.3707865168539324,6.0,8.51063829787234,11.14012184508268,8.88888888888889,4.482758620689655,20.253164556962027,4.929895974672094,15.625,11.320754716981133,15.384615384615385,10.81081081081081,3.6093418259023355,37.5,6.655574043261231,35.483870967741936,30.76923076923077,41.935483870967744,4.6875,11.11111111111111,29.78723404255319,3.888888888888889,4.451038575667656,1.9938650306748467,4.4520547945205475,6.598984771573605,2.588686481303931,45.16129032258064,10.526315789473683,7.142857142857142,1.488095238095238,1.9093078758949882,38.095238095238095,2.0761245674740483,12.121212121212121,6.728971962616822,19.047619047619047,28.205128205128204,7.1022727272727275,7.142857142857142,14.14141414141414,8.482676224611708,6.8181818181818175,23.89937106918239,3.4334763948497855,1.4466546112115732,14.705882352941178,11.428571428571429,2.7237354085603114,10.256410256410255,5.14018691588785,40.0,19.27710843373494,14.728682170542637,3.1914893617021276,36.666666666666664,19.565217391304348,3.225806451612903,4.0,4.128440366972478,6.8181818181818175,2.0361990950226243,69.38775510204081,13.333333333333334,39.62264150943396,25.925925925925924,20.0,33.87096774193548,38.88888888888889,27.102803738317753,17.1875,16.666666666666664,19.444444444444446,35.08771929824561,16.666666666666664,5.208333333333334,14.82456140350877,7.526881720430108]","[1589.4296666664388,879.0316666664396,1181.3526666664438,642.515999999773,1130.0186666664401,1761.5336666664364,565.2529999997731,1007.7783333331064,871.1049999997733,1754.873999999768,747.8676666664394,647.8116666664395,644.0476666664398,638.2119999997731,4569.248999999796,1314.0956666664413,656.9839999997731,658.8196666664397,4268.542333333125,1353.4103333331036,905.8776666664396,1160.9436666664371,3345.150999999777,909.9106666664397,809.2116666664398,5717.19533333312,1206.4466666664407,2185.4389999997798,929.0399999997735,4254.427333333088,649.433999999773,867.6863333331062,692.9946666664397,917.7863333331064,1022.5436666664391,560.5306666664397,1084.9599999997722,676.6816666664397,681.9713333331064,576.3446666664397,839.8109999997732,815.2429999997732,670.6293333331064,716.9319999997731,880.4039999997738,1146.0619999997716,712.4633333331066,2692.8343333331068,2294.806999999783,731.7466666664398,4272.04499999978,679.5946666664396,1048.2526666664394,679.5633333331062,652.2233333331064,833.829999999773,1512.9716666664394,1881.883666666436,636.058999999773,625.7223333331063,1031.3509999997734,1074.0263333331059,580.2739999997731,6156.4449999998105,652.3333333331065,1340.752333333105,635.9073333331066,2332.942666666445,1112.0183333331065,691.7343333331064,880.4919999997726,707.2259999997731,911.2096666664394,603.2216666664398,812.9686666664395,1134.2276666664393,926.6283333331066,564.7246666664397,715.2993333331065,1021.0809999997716,663.2536666664398,690.524333333107,1614.747333333108,1185.4193333331045,587.7729999997731,1057.81566666644,695.6223333331063,591.756999999773,592.1696666664398,650.186999999773,619.0983333331063,796.6396666664394,869.501999999773,824.2383333331065,706.3743333331064,682.6686666664397,889.7353333331066,651.7629999997732,9153.85933333317,935.6429999997736]"
1200,44.0,2.0,212.0,-405.0,1.0,0.5,0.5,1.5,1.5,0.5,61770.4960509724,8.97482497899749,12.169907407407411,1,"[36464.0]","[6.622794735368244]","[6.622794735368244]","[62539.4960509724]","[42.833333333333336]","[56.87482497899749]","[13.696759259259258]","[6.622794735368244]","[43.46990740740741]","[23.256790814897787]","[36030.109000001234]"
1200,42.0,2.0,284.0,-157.0,1.0,0.5,0.5,0.5,1.5,0.5,57053.8204784814,7.698628298792308,20.54722222222222,1,"[30388.0]","[8.155658267481735]","[8.155658267481735]","[57822.8204784814]","[36.0625]","[55.598628298792306]","[12.090277777777777]","[8.155658267481735]","[51.84722222222222]","[19.93439689876249]","[30018.26000000005]"
1200,42.0,2.0,206.0,-352.0,1.0,0.5,0.5,0.5,1.5,0.5,47104.78107725149,5.057163850110212,26.39444444444445,1,"[25750.0]","[10.257163850110212]","[10.257163850110212]","[47873.78107725149]","[30.59722222222222]","[49.140337986774426]","[11.708333333333334]","[10.257163850110212]","[57.69444444444445]","[20.08817046289493]","[25322.602999999857]"
1200,45.0,3.0,250.0,-454.0,1.0,0.5,1.5,0.5,1.5,0.5,41940.20211111448,14.262933210924949,32.96388888888889,1,"[30500.0]","[19.462933210924948]","[19.462933210924948]","[42709.20211111448]","[24.15277777777778]","[34.519164562772545]","[11.583333333333332]","[19.462933210924948]","[64.26388888888889]","[7.092035804452605]","[29799.00233333361]"
1200,45.0,2.0,210.0,-466.0,1.0,0.5,1.5,0.5,1.5,0.5,32706.57069118983,11.290602088424794,35.93611111111112,1,"[22050.0]","[15.196622972672738]","[15.196622972672738]","[33475.57069118983]","[25.824074074074073]","[46.70073317040658]","[6.939814814814815]","[15.196622972672738]","[67.23611111111111]","[7.709397911575206]","[21572.900333332927]"
1200,44.0,3.0,228.0,-440.0,1.0,0.5,0.5,1.5,0.5,0.5,46065.895837109,7.523634651600754,30.04490740740741,1,"[31236.0]","[12.723634651600754]","[12.723634651600754]","[46834.895837109]","[24.939814814814813]","[42.478813559322035]","[13.715277777777779]","[12.723634651600754]","[61.34490740740741]","[19.350282485875706]","[30671.717666667406]"
1200,44.0,2.0,243.0,-486.0,1.0,0.5,0.5,0.5,0.5,0.5,35413.17610250994,5.300379075056861,33.642129629629636,1,"[21870.0]","[10.50037907505686]","[10.50037907505686]","[36182.17610250994]","[26.07175925925926]","[48.805913570887036]","[8.98611111111111]","[10.50037907505686]","[64.94212962962963]","[19.69294920394238]","[21270.285666668336]"
