brachiation,brachiationSpeed,climb,descent,energyExpenditure,feedingBudget,restingBudget,seed,sway,totalEnergyIntake,travelDistance,travellingBudget,walk
50.0,0.5,22.22222222222222,27.77777777777778,669.8010000005756,0.3194444444444445,99.3425925925926,-1223355016,0.0,765.0,71.15415198741897,0.33796296296296297,0.0
50.0,0.5,31.25,18.75,661.1280000005756,0.3194444444444445,99.34490740740742,-834459508,0.0,765.0,69.75947051952889,0.33564814814814814,0.0
50.0,1.55,12.5,37.5,619.6850000005755,0.3194444444444445,99.62731481481481,-849147651,0.0,765.0,30.99387808039287,0.05324074074074074,0.0
50.0,1.55,12.5,37.5,622.8220000005756,0.3194444444444445,99.5949074074074,-1282515882,0.0,765.0,52.38371556425807,0.08564814814814815,0.0
50.0,1.55,16.666666666666664,33.33333333333333,609.3590000005756,0.3194444444444445,99.64583333333333,-259250468,0.0,765.0,19.91402027499786,0.034722222222222224,0.0
50.0,1.55,25.0,25.0,661.2840000005756,0.3194444444444445,99.54166666666666,622541990,0.0,765.0,81.52053547708562,0.1388888888888889,0.0
50.0,1.55,0.0,50.0,605.3670000005756,0.3194444444444445,99.64351851851852,1482113708,0.0,765.0,22.66354923699978,0.037037037037037035,0.0
50.0,1.55,16.666666666666664,33.33333333333333,608.0240000005756,0.3194444444444445,99.6574074074074,-888464800,0.0,765.0,12.16617457330054,0.02314814814814815,0.0
50.0,1.55,21.428571428571427,28.57142857142857,618.4990000005756,0.3194444444444445,99.62037037037037,-1034029894,0.0,765.0,34.16702263195064,0.06018518518518519,0.0
50.0,1.55,20.0,30.0,611.3690000005756,0.3194444444444445,99.6087962962963,-1784946901,0.0,765.0,44.24674445231555,0.07175925925925926,0.0
50.0,1.55,18.75,31.25,654.7140000005757,0.3194444444444445,99.57870370370371,-26945023,0.0,765.0,60.05547919105167,0.10185185185185185,0.0
50.0,1.55,20.0,30.0,612.8460000005756,0.3194444444444445,99.61805555555556,922768070,0.0,765.0,38.7648936039121,0.0625,0.0
50.0,1.55,12.5,37.5,611.7130000005756,0.3194444444444445,99.63888888888889,-1155345415,0.0,765.0,22.579217236474268,0.04166666666666667,0.0
50.0,1.55,16.666666666666664,33.33333333333333,606.6090000005756,0.3194444444444445,99.64814814814815,1934893336,0.0,765.0,18.501434270608414,0.032407407407407406,0.0
50.0,1.55,22.22222222222222,27.77777777777778,627.9270000005756,0.3194444444444445,99.57407407407408,973254089,0.0,765.0,64.15731573988981,0.10648148148148148,0.0
50.0,1.55,25.0,25.0,646.4250000005756,0.3194444444444445,99.58101851851852,1152910427,0.0,765.0,64.0720801887265,0.09953703703703703,0.0
50.0,1.55,30.0,20.0,614.3240000005756,0.3194444444444445,99.60648148148148,1303715392,0.0,765.0,45.95080097001379,0.07407407407407407,0.0
50.0,1.55,16.666666666666664,33.33333333333333,614.7110000005756,0.3194444444444445,99.64351851851852,1719391793,0.0,765.0,19.41580095137064,0.037037037037037035,0.0
50.0,1.55,16.666666666666664,33.33333333333333,630.4780000005755,0.3194444444444445,99.60416666666667,1600530707,0.0,765.0,45.74828208815464,0.0763888888888889,0.0
50.0,1.55,31.25,18.75,660.2950000005756,0.3194444444444445,99.57407407407408,1031277692,0.0,765.0,67.11700638740476,0.10648148148148148,0.0
50.0,1.55,27.77777777777778,22.22222222222222,661.8550000005756,0.3194444444444445,99.55092592592592,-1537216627,0.0,765.0,82.38846268310114,0.12962962962962962,0.0
40.0,1.55,10.0,40.0,616.5920000005756,0.3194444444444445,99.62962962962963,615218397,10.0,765.0,28.692597992238372,0.05092592592592592,0.0
50.0,1.55,20.0,30.0,621.9190000005756,0.3194444444444445,99.62037037037037,-1710010062,0.0,765.0,35.304855384096044,0.06018518518518519,0.0
50.0,1.55,31.25,18.75,659.7770000005756,0.3194444444444445,99.57175925925927,1497371937,0.0,765.0,69.82361628357685,0.1087962962962963,0.0
50.0,1.55,33.33333333333333,16.666666666666664,624.8940000005756,0.3194444444444445,99.58564814814815,577002719,0.0,765.0,58.279870327052706,0.09490740740740741,0.0
50.0,1.55,25.0,25.0,644.2900000005756,0.3194444444444445,99.56944444444444,978394690,0.0,765.0,65.15088746882655,0.1111111111111111,0.0
50.0,1.55,18.75,31.25,656.4680000005756,0.3194444444444445,99.58333333333333,1255528917,0.0,765.0,57.95066985117966,0.09722222222222222,0.0
47.368421052631575,1.55,15.789473684210526,31.57894736842105,631.8420000005756,0.3194444444444445,99.58796296296296,-859059663,5.263157894736842,765.0,54.19685652699326,0.0925925925925926,0.0
50.0,1.55,22.727272727272727,27.27272727272727,667.1640000005756,0.3194444444444445,99.5300925925926,2136512782,0.0,765.0,90.37323406462303,0.15046296296296297,0.0
50.0,1.55,25.0,25.0,626.6200000005756,0.3194444444444445,99.61805555555556,1375756900,0.0,765.0,39.05123705557623,0.0625,0.0
50.0,1.55,16.666666666666664,33.33333333333333,615.3210000005756,0.3194444444444445,99.6111111111111,-1635110004,0.0,765.0,43.0382577910021,0.06944444444444445,0.0
44.44444444444444,1.55,11.11111111111111,33.33333333333333,611.8170000005756,0.3194444444444445,99.61805555555556,1885846765,11.11111111111111,765.0,37.51502461526758,0.0625,0.0
41.66666666666667,1.55,16.666666666666664,33.33333333333333,644.1370000005757,0.3194444444444445,99.58333333333333,812084753,8.333333333333332,765.0,61.31598852138926,0.09722222222222222,0.0
50.0,1.55,10.0,40.0,606.9230000005756,0.3194444444444445,99.62268518518519,-161587676,0.0,765.0,35.044191323607066,0.057870370370370364,0.0
50.0,1.55,16.666666666666664,33.33333333333333,621.5300000005756,0.3194444444444445,99.6111111111111,-941613918,0.0,765.0,41.731076055756866,0.06944444444444445,0.0
50.0,1.55,14.285714285714285,35.714285714285715,631.6820000005756,0.3194444444444445,99.57175925925927,1849064665,0.0,765.0,65.48627535992121,0.1087962962962963,0.0
50.0,1.55,23.076923076923077,26.923076923076923,667.5490000005756,0.3194444444444445,99.50694444444444,539330157,0.0,765.0,108.99215381978475,0.1736111111111111,0.0
50.0,1.55,10.0,40.0,612.0690000005756,0.3194444444444445,99.63425925925927,151017133,0.0,765.0,26.8816393461646,0.0462962962962963,0.0
50.0,1.55,25.0,25.0,650.5860000005756,0.3194444444444445,99.57175925925927,-499505521,0.0,765.0,68.29823349886291,0.1087962962962963,0.0
50.0,1.55,22.22222222222222,27.77777777777778,652.4790000005756,0.3194444444444445,99.55324074074075,147041128,0.0,765.0,77.2044157516847,0.12731481481481483,0.0
37.5,1.55,12.5,37.5,611.8340000005755,0.3194444444444445,99.64351851851852,-324296807,12.5,765.0,20.47411034111828,0.037037037037037035,0.0
50.0,1.55,10.0,40.0,610.5190000005756,0.3194444444444445,99.61574074074075,-1795770091,0.0,765.0,40.42873904041109,0.06481481481481481,0.0
50.0,1.55,20.833333333333336,29.166666666666668,665.4380000005756,0.3194444444444445,99.50925925925927,1156822558,0.0,765.0,105.41855862069932,0.1712962962962963,0.0
50.0,1.55,7.142857142857142,42.857142857142854,612.5340000005756,0.3194444444444445,99.58101851851852,-619550415,0.0,765.0,60.80887222367673,0.09953703703703703,0.0
50.0,1.55,20.0,30.0,629.5520000005756,0.3194444444444445,99.61342592592592,-64976370,0.0,765.0,41.85652161791754,0.06712962962962962,0.0
50.0,1.55,33.33333333333333,16.666666666666664,620.4220000005756,0.3194444444444445,99.60185185185185,2043658947,0.0,765.0,47.24539613167359,0.0787037037037037,0.0
50.0,1.55,18.181818181818183,31.818181818181817,650.0480000005756,0.3194444444444445,99.52777777777779,-1063591975,0.0,765.0,93.00403564601278,0.1527777777777778,0.0
50.0,1.55,20.0,30.0,611.8750000005756,0.3194444444444445,99.6087962962963,-1673628046,0.0,765.0,43.36388241706368,0.07175925925925926,0.0
50.0,1.55,21.428571428571427,28.57142857142857,624.0230000005756,0.3194444444444445,99.57638888888889,818602921,0.0,765.0,62.330864194769674,0.10416666666666667,0.0
50.0,1.55,16.666666666666664,33.33333333333333,611.3910000005756,0.3194444444444445,99.65046296296296,-1851187649,0.0,765.0,16.254661916137508,0.030092592592592594,0.0
50.0,1.55,31.25,18.75,660.6800000005755,0.3194444444444445,99.56944444444444,1868590958,0.0,765.0,70.33825953800205,0.1111111111111111,0.0
50.0,1.55,25.0,25.0,633.0500000005756,0.3194444444444445,99.56944444444444,-1265644505,0.0,765.0,68.22973446262402,0.1111111111111111,0.0
50.0,1.55,20.0,30.0,629.8190000005756,0.3194444444444445,99.61574074074075,-1619632766,0.0,765.0,38.46820230776892,0.06481481481481481,0.0
50.0,1.55,16.666666666666664,33.33333333333333,675.7300000005756,0.3194444444444445,99.54861111111111,-39768223,0.0,765.0,83.16487517943473,0.13194444444444445,0.0
50.0,1.55,16.666666666666664,33.33333333333333,612.8280000005756,0.3194444444444445,99.59027777777779,2120508633,0.0,765.0,54.864656181647845,0.09027777777777778,0.0
50.0,1.55,18.181818181818183,31.818181818181817,665.2790000005756,0.3194444444444445,99.54398148148148,-133791016,0.0,765.0,84.60390032871436,0.13657407407407407,0.0
50.0,1.55,8.333333333333332,41.66666666666667,607.3800000005756,0.3194444444444445,99.61342592592592,1362632481,0.0,765.0,40.53844719051386,0.06712962962962962,0.0
50.0,1.55,16.666666666666664,33.33333333333333,629.0150000005756,0.3194444444444445,99.57638888888889,-1885199316,0.0,765.0,63.48794926876039,0.10416666666666667,0.0
50.0,1.55,19.230769230769234,30.76923076923077,669.0640000005756,0.3194444444444445,99.49768518518518,1361930356,0.0,765.0,111.42889460195009,0.18287037037037038,0.0
50.0,1.55,25.0,25.0,634.4400000005757,0.3194444444444445,99.59953703703704,-1492463286,0.0,765.0,49.109645521462426,0.08101851851851852,0.0
50.0,1.55,31.25,18.75,657.6070000005756,0.3194444444444445,99.58101851851852,272903664,0.0,765.0,62.45429940672388,0.09953703703703703,0.0
50.0,1.55,16.666666666666664,33.33333333333333,612.6340000005756,0.3194444444444445,99.60185185185185,697436193,0.0,765.0,47.688437737400434,0.0787037037037037,0.0
50.0,1.55,14.285714285714285,35.714285714285715,613.0040000005756,0.3194444444444445,99.58564814814815,-850805482,0.0,765.0,57.00170464555485,0.09490740740740741,0.0
50.0,1.55,18.75,31.25,655.6460000005756,0.3194444444444445,99.57407407407408,-773439778,0.0,765.0,63.221806703069795,0.10648148148148148,0.0
50.0,0.8,16.666666666666664,33.33333333333333,644.6670000005756,0.3194444444444445,99.5324074074074,-264294006,0.0,765.0,48.588952187178855,0.14814814814814814,0.0
50.0,0.55,18.75,31.25,626.0420000005756,0.3194444444444445,99.43055555555556,214448747,0.0,765.0,56.91462733616384,0.25,0.0
50.0,0.65,31.25,18.75,660.7430000005756,0.3194444444444445,99.40972222222221,-210764687,0.0,765.0,72.73295425596665,0.27083333333333337,0.0
50.0,0.55,16.666666666666664,33.33333333333333,644.2100000005756,0.3194444444444445,99.3912037037037,58783524,0.0,765.0,66.18510300227656,0.28935185185185186,0.0
50.0,0.55,22.22222222222222,27.77777777777778,647.2300000005756,0.3194444444444445,99.375,767135408,0.0,765.0,70.52051594301805,0.3055555555555556,0.0
50.0,0.55,16.666666666666664,33.33333333333333,609.1940000005756,0.3194444444444445,99.51851851851852,-845104779,0.0,765.0,36.40737463435724,0.16203703703703703,0.0
37.5,0.55,12.5,37.5,611.5690000005756,0.3194444444444445,99.59259259259258,-534050696,12.5,765.0,20.45374596989369,0.08796296296296297,0.0
50.0,0.55,25.0,25.0,614.4350000005755,0.3194444444444445,99.44444444444444,-877469104,0.0,765.0,54.868931360985755,0.2361111111111111,0.0
50.0,0.55,22.22222222222222,27.77777777777778,642.8670000005756,0.3194444444444445,99.33333333333333,642549938,0.0,765.0,80.36302586559037,0.3472222222222222,0.0
50.0,0.55,25.0,25.0,685.9190000005756,0.3194444444444445,99.25,-1522471902,0.0,765.0,98.94967331625335,0.4305555555555556,0.0
44.44444444444444,0.55,16.666666666666664,33.33333333333333,648.6750000005756,0.3194444444444445,99.36342592592592,-606821035,5.555555555555555,765.0,74.31033854873279,0.3171296296296296,0.0
50.0,0.55,20.0,30.0,611.8090000005756,0.3194444444444445,99.50231481481482,582274985,0.0,765.0,41.19230954180986,0.17824074074074076,0.0
50.0,0.55,31.25,18.75,659.9320000005756,0.3194444444444445,99.36805555555556,-2109920960,0.0,765.0,72.01451918528491,0.3125,0.0
50.0,0.55,21.428571428571427,28.57142857142857,625.5560000005756,0.3194444444444445,99.43518518518518,-1816025057,0.0,765.0,56.86194368284417,0.24537037037037035,0.0
50.0,0.55,0.0,50.0,605.4410000005756,0.3194444444444445,99.5625,-1101077237,0.0,765.0,26.540789954821648,0.11805555555555555,0.0
50.0,0.55,14.285714285714285,35.714285714285715,623.2900000005756,0.3194444444444445,99.39583333333334,719405883,0.0,765.0,66.3986799539618,0.2847222222222222,0.0
50.0,0.55,31.25,18.75,660.7270000005756,0.3194444444444445,99.38657407407408,-1406060079,0.0,765.0,67.11700638740476,0.29398148148148145,0.0
50.0,0.55,10.0,40.0,618.1420000005756,0.3194444444444445,99.54861111111111,516839837,0.0,765.0,29.858188500819537,0.13194444444444445,0.0
50.0,0.55,25.0,25.0,653.5170000005756,0.3194444444444445,99.39351851851852,1963131969,0.0,765.0,66.09258480979034,0.28703703703703703,0.0
50.0,0.55,20.0,30.0,616.5290000005756,0.3194444444444445,99.51157407407408,-1799373768,0.0,765.0,39.28699643982765,0.16898148148148148,0.0
50.0,0.55,12.5,37.5,610.9270000005756,0.3194444444444445,99.53935185185185,13975949,0.0,765.0,32.63813024088523,0.1412037037037037,0.0
50.0,0.55,22.727272727272727,27.27272727272727,666.6860000005756,0.3194444444444445,99.28703703703704,603923999,0.0,765.0,90.31989855108105,0.3935185185185185,0.0
50.0,0.55,31.25,18.75,660.3870000005755,0.3194444444444445,99.34953703703704,-681560483,0.0,765.0,75.63698367397858,0.3310185185185185,0.0
50.0,0.55,28.57142857142857,21.428571428571427,625.5580000005756,0.3194444444444445,99.37962962962963,226655411,0.0,765.0,69.90406157508492,0.30092592592592593,0.0
50.0,0.55,16.666666666666664,33.33333333333333,610.9330000005756,0.3194444444444445,99.59722222222223,347789847,0.0,765.0,19.149651053093635,0.08333333333333334,0.0
50.0,0.55,16.666666666666664,33.33333333333333,631.3980000005756,0.3194444444444445,99.41203703703704,580447379,0.0,765.0,61.88072408445723,0.2685185185185185,0.0
50.0,0.55,20.0,30.0,614.3820000005755,0.3194444444444445,99.53935185185185,-1557056757,0.0,765.0,32.44923003574501,0.1412037037037037,0.0
50.0,0.55,16.666666666666664,33.33333333333333,629.8210000005756,0.3194444444444445,99.49305555555556,1107146373,0.0,765.0,42.64938125334301,0.1875,0.0
50.0,0.55,8.333333333333332,41.66666666666667,613.4270000005756,0.3194444444444445,99.49768518518518,-2053928940,0.0,765.0,41.81616362248774,0.18287037037037038,0.0
50.0,0.55,25.0,25.0,646.1360000005756,0.3194444444444445,99.44675925925925,486058221,0.0,765.0,54.288848324363855,0.2337962962962963,0.0
50.0,0.55,20.0,30.0,612.8990000005756,0.3194444444444445,99.50462962962962,1251272189,0.0,765.0,40.93646647916591,0.17592592592592593,0.0
50.0,0.55,22.22222222222222,27.77777777777778,647.8780000005756,0.3194444444444445,99.34722222222221,2002187511,0.0,765.0,76.07665185174335,0.33333333333333337,0.0
50.0,0.55,12.5,37.5,614.6740000005756,0.3194444444444445,99.55092592592592,1678379728,0.0,765.0,29.239093614017754,0.12962962962962962,0.0
50.0,0.55,18.75,31.25,660.4390000005756,0.3194444444444445,99.41435185185186,157746222,0.0,765.0,60.48712048049921,0.2662037037037037,0.0
50.0,0.55,20.833333333333336,29.166666666666668,667.2010000005756,0.3194444444444445,99.21064814814815,1282698266,0.0,765.0,109.77450735762599,0.46990740740740744,0.0
50.0,0.55,20.0,30.0,673.6940000005757,0.3194444444444445,99.34722222222221,549917792,0.0,765.0,78.29880643211622,0.33333333333333337,0.0
50.0,0.55,16.666666666666664,33.33333333333333,650.8860000005756,0.3194444444444445,99.35185185185185,969253647,0.0,765.0,75.97418728566511,0.3287037037037037,0.0
50.0,0.55,25.0,25.0,634.4340000005756,0.3194444444444445,99.37037037037038,521295112,0.0,765.0,70.97671876642605,0.3101851851851852,0.0
50.0,0.55,14.285714285714285,35.714285714285715,616.2560000005756,0.3194444444444445,99.52083333333334,-23551182,0.0,765.0,35.46901317278905,0.15972222222222224,0.0
50.0,0.55,20.833333333333336,29.166666666666668,690.8050000005755,0.3194444444444445,99.23379629629629,413985948,0.0,765.0,102.58553712890227,0.44675925925925924,0.0
50.0,0.55,31.25,18.75,659.7070000005756,0.3194444444444445,99.37268518518519,-1256879607,0.0,765.0,71.05576991545932,0.30787037037037035,0.0
50.0,0.55,16.666666666666664,33.33333333333333,636.6560000005755,0.3194444444444445,99.4675925925926,-1190217850,0.0,765.0,49.56637072481904,0.21296296296296297,0.0
50.0,0.55,10.0,40.0,609.0070000005755,0.3194444444444445,99.53703703703704,1636622704,0.0,765.0,32.54078995482165,0.14351851851851852,0.0
50.0,0.55,20.0,30.0,612.2040000005755,0.3194444444444445,99.50925925925927,148460407,0.0,765.0,40.17910716628519,0.1712962962962963,0.0
50.0,0.55,16.666666666666664,33.33333333333333,624.9280000005756,0.3194444444444445,99.49074074074075,792538063,0.0,765.0,43.39419062401376,0.18981481481481483,0.0
50.0,0.55,20.0,30.0,659.0880000005756,0.3194444444444445,99.33796296296296,-680254048,0.0,765.0,78.93054970692053,0.3425925925925926,0.0
41.66666666666667,0.55,16.666666666666664,33.33333333333333,624.4050000005756,0.3194444444444445,99.4699074074074,1710738715,8.333333333333332,765.0,48.56125003296617,0.21064814814814814,0.0
50.0,0.55,16.666666666666664,33.33333333333333,617.0960000005756,0.3194444444444445,99.48148148148148,358832731,0.0,765.0,45.74305910997748,0.19907407407407407,0.0
50.0,0.55,25.0,25.0,628.9140000005756,0.3194444444444445,99.38425925925925,-459844442,0.0,765.0,68.24690655571503,0.2962962962962963,0.0
50.0,0.55,20.0,30.0,611.4900000005756,0.3194444444444445,99.48842592592592,1765274205,0.0,765.0,44.60285021410463,0.19212962962962965,0.0
50.0,0.55,18.75,31.25,643.9780000005755,0.3194444444444445,99.39814814814815,1061979993,0.0,765.0,64.5211928131698,0.2824074074074074,0.0
50.0,0.65,33.33333333333333,16.666666666666664,662.7710000005756,0.3194444444444445,99.3888888888889,-466918564,0.0,765.0,78.33501213757398,0.2916666666666667,0.0
50.0,0.55,18.181818181818183,31.818181818181817,671.7560000005756,0.3194444444444445,99.31018518518519,-1947610869,0.0,765.0,84.7697216768249,0.3703703703703704,0.0
42.857142857142854,0.55,14.285714285714285,35.714285714285715,623.3280000005756,0.3194444444444445,99.41203703703704,803697096,7.142857142857142,765.0,63.76725531723943,0.2685185185185185,0.0
50.0,0.55,25.0,25.0,671.6740000005756,0.3194444444444445,99.21296296296296,2011160655,0.0,765.0,108.60121301996867,0.4675925925925926,0.0
45.45454545454545,0.55,18.181818181818183,31.818181818181817,655.2380000005755,0.3194444444444445,99.3287037037037,-456970651,4.545454545454546,765.0,80.98450099436198,0.35185185185185186,0.0
50.0,0.55,18.75,31.25,661.4040000005756,0.3194444444444445,99.39814814814815,-972751260,0.0,765.0,64.82546883060918,0.2824074074074074,0.0
50.0,0.55,30.0,20.0,614.9500000005756,0.3194444444444445,99.46064814814815,-1358803922,0.0,765.0,51.059888508216304,0.2199074074074074,0.0
50.0,0.55,20.0,30.0,616.2510000005756,0.3194444444444445,99.49305555555556,-600372391,0.0,765.0,43.74370291266221,0.1875,0.0
43.75,0.55,12.5,37.5,612.3390000005757,0.3194444444444445,99.43055555555556,-1323332398,6.25,765.0,57.24517700702343,0.25,0.0
43.75,0.55,12.5,37.5,623.5940000005756,0.3194444444444445,99.39814814814815,-1388659435,6.25,765.0,67.04278348734496,0.2824074074074074,0.0
50.0,0.55,25.0,25.0,683.0400000005756,0.3194444444444445,99.23148148148148,663853368,0.0,765.0,104.7094233073732,0.44907407407407407,0.0
50.0,0.55,20.0,30.0,621.4610000005756,0.3194444444444445,99.5162037037037,55646772,0.0,765.0,37.781435802560495,0.16435185185185186,0.0
50.0,0.55,31.25,18.75,659.7490000005756,0.3194444444444445,99.36111111111111,165133891,0.0,765.0,73.94672190919452,0.3194444444444445,0.0
50.0,0.55,16.666666666666664,33.33333333333333,607.0740000005756,0.3194444444444445,99.61342592592592,1032106929,0.0,765.0,14.93010659580075,0.06712962962962962,0.0
50.0,0.55,20.0,30.0,629.7100000005756,0.3194444444444445,99.51388888888889,120336357,0.0,765.0,38.733415992299875,0.16666666666666669,0.0
42.857142857142854,0.55,14.285714285714285,35.714285714285715,635.9040000005756,0.3194444444444445,99.40972222222221,1745346050,7.142857142857142,765.0,63.896645665410276,0.27083333333333337,0.0
50.0,0.55,20.0,30.0,627.0410000005757,0.3194444444444445,99.5,1342273205,0.0,765.0,42.359558739193425,0.18055555555555555,0.0
50.0,0.65,31.25,18.75,660.5290000005756,0.3194444444444445,99.41666666666666,1135892075,0.0,765.0,71.1727344774056,0.2638888888888889,0.0
50.0,0.65,31.25,18.75,662.2510000005756,0.3194444444444445,99.4375,773833641,0.0,765.0,66.05097351396353,0.24305555555555555,0.0
50.0,0.65,20.0,30.0,655.9330000005756,0.3194444444444445,99.36805555555556,282704723,0.0,765.0,84.33080406979312,0.3125,0.0
50.0,0.65,16.666666666666664,33.33333333333333,608.1030000005755,0.3194444444444445,99.62731481481481,1038225120,0.0,765.0,14.40224255080033,0.05324074074074074,0.0
50.0,0.65,20.0,30.0,612.0720000005756,0.3194444444444445,99.5324074074074,-1273129925,0.0,765.0,39.55499047284719,0.14814814814814814,0.0
50.0,0.65,12.5,37.5,611.2170000005756,0.3194444444444445,99.5949074074074,241931919,0.0,765.0,22.7403562717074,0.08564814814814815,0.0
50.0,0.65,20.833333333333336,29.166666666666668,648.6540000005756,0.3194444444444445,99.33564814814815,-94913387,0.0,765.0,92.57416439104713,0.3449074074074074,0.0
50.0,0.65,12.5,37.5,632.0570000005756,0.3194444444444445,99.50925925925927,2135004033,0.0,765.0,45.25336021698855,0.1712962962962963,0.0
50.0,0.65,0.0,50.0,605.8160000005756,0.3194444444444445,99.56018518518519,-1737687278,0.0,765.0,33.18040413657605,0.12037037037037038,0.0
