basalEnergy,brachiation,climb,descent,energyExpenditure,feedingBudget,restingBudget,seed,sway,totalEnergyIntake,travelDistance,travellingBudget,walk
1.5,44.44444444444444,27.77777777777778,22.22222222222222,780.6639999996738,0.42592592592592593,99.41898148148148,-317277807,5.555555555555555,1020.0,63.926435361723456,0.1550925925925926,0.0
1.5,50.0,25.0,25.0,740.5659999996739,0.3194444444444445,99.58796296296296,373851335,0.0,765.0,37.424668064198215,0.0925925925925926,0.0
1.5,50.0,18.75,31.25,764.6679999996738,0.3194444444444445,99.51388888888889,-1150178445,0.0,765.0,67.8509923725884,0.16666666666666669,0.0
1.5,50.0,16.666666666666664,33.33333333333333,778.0699999996739,0.42592592592592593,99.42361111111111,-233152227,0.0,1020.0,62.133801265558894,0.15046296296296297,0.0
1.5,50.0,20.0,30.0,749.8359999996738,0.3194444444444445,99.57407407407408,1669207400,0.0,765.0,42.21351471574461,0.10648148148148148,0.0
1.5,50.0,25.0,25.0,749.1899999996739,0.3194444444444445,99.60185185185185,-1837746725,0.0,765.0,31.441619924799245,0.0787037037037037,0.0
1.5,50.0,16.666666666666664,33.33333333333333,729.4779999996738,0.3194444444444445,99.63425925925927,-1987667325,0.0,765.0,17.750571554060755,0.0462962962962963,0.0
1.5,50.0,20.0,30.0,744.0789999996738,0.3194444444444445,99.58796296296296,1777724986,0.0,765.0,36.41665449822743,0.0925925925925926,0.0
1.5,50.0,25.0,25.0,725.0419999996739,0.3194444444444445,99.64814814814815,1045806306,0.0,765.0,11.667809023762539,0.032407407407407406,0.0
1.5,50.0,16.666666666666664,33.33333333333333,728.0399999996738,0.3194444444444445,99.63425925925927,-1325212413,0.0,765.0,18.474110341118276,0.0462962962962963,0.0
1.5,50.0,10.0,40.0,761.8179999996738,0.3194444444444445,99.53703703703704,1802872282,0.0,765.0,59.88782956132469,0.14351851851851852,0.0
1.5,50.0,23.076923076923077,26.923076923076923,780.8719999996738,0.42592592592592593,99.31712962962963,1121229859,0.0,1020.0,103.78511064473555,0.2569444444444445,0.0
1.5,50.0,16.666666666666664,33.33333333333333,738.7769999996739,0.3194444444444445,99.50694444444444,-2102323458,0.0,765.0,70.55961913934384,0.1736111111111111,0.0
1.5,50.0,8.333333333333332,41.66666666666667,731.3289999996738,0.3194444444444445,99.5625,570468734,0.0,765.0,47.280504103428726,0.11805555555555555,0.0
1.5,50.0,25.0,25.0,749.5629999996738,0.3194444444444445,99.61342592592592,-1207929052,0.0,765.0,28.00652965829771,0.06712962962962962,0.0
1.5,50.0,19.230769230769234,30.76923076923077,791.0669999996738,0.42592592592592593,99.33333333333333,-152704945,0.0,1020.0,99.5286294782212,0.24074074074074076,0.0
1.5,50.0,12.5,37.5,729.1389999996738,0.3194444444444445,99.625,-82096891,0.0,765.0,22.106985546072405,0.05555555555555555,0.0
1.5,50.0,16.666666666666664,33.33333333333333,738.4149999996738,0.3194444444444445,99.57175925925927,2073225960,0.0,765.0,43.38411389261452,0.1087962962962963,0.0
1.5,50.0,10.0,40.0,727.9579999996738,0.3194444444444445,99.60416666666667,-839758071,0.0,765.0,31.171306656857446,0.0763888888888889,0.0
1.5,50.0,15.0,35.0,768.3959999996739,0.42592592592592593,99.3912037037037,-1588738681,0.0,1020.0,76.22348339346931,0.18287037037037038,0.0
1.5,50.0,14.285714285714285,35.714285714285715,735.5119999996738,0.3194444444444445,99.59259259259258,-556298680,0.0,765.0,34.81708686595179,0.08796296296296297,0.0
1.5,50.0,16.666666666666664,33.33333333333333,780.7329999996738,0.42592592592592593,99.4074074074074,-353471012,0.0,1020.0,67.21142198549393,0.16666666666666669,0.0
1.5,50.0,25.0,25.0,741.4979999996739,0.3194444444444445,99.59722222222223,-2063945691,0.0,765.0,32.791035965344065,0.08333333333333334,0.0
1.5,50.0,16.666666666666664,33.33333333333333,728.2729999996739,0.3194444444444445,99.63888888888889,-798752840,0.0,765.0,16.638310528300117,0.04166666666666667,0.0
1.5,50.0,17.857142857142858,32.142857142857146,796.6779999996738,0.42592592592592593,99.32175925925925,2127215283,0.0,1020.0,101.89808825865748,0.2523148148148148,0.0
1.5,50.0,25.0,25.0,739.5189999996738,0.3194444444444445,99.58564814814815,-656324675,0.0,765.0,38.89571686633087,0.09490740740740741,0.0
1.5,50.0,21.428571428571427,28.57142857142857,735.2299999996739,0.3194444444444445,99.59259259259258,968357763,0.0,765.0,34.338595507204445,0.08796296296296297,0.0
1.5,50.0,10.0,40.0,736.4079999996738,0.3194444444444445,99.60185185185185,-156845654,0.0,765.0,32.93523867935765,0.0787037037037037,0.0
1.5,50.0,21.428571428571427,28.57142857142857,748.8599999996738,0.3194444444444445,99.55092592592592,-1673001131,0.0,765.0,51.46048310410488,0.12962962962962962,0.0
1.5,50.0,20.0,30.0,736.5519999996739,0.3194444444444445,99.57407407407408,1421094578,0.0,765.0,43.93365284218056,0.10648148148148148,0.0
1.5,50.0,16.666666666666664,33.33333333333333,770.7369999996738,0.42592592592592593,99.39583333333334,-1680840153,0.0,1020.0,73.15182724292205,0.17824074074074076,0.0
1.5,50.0,16.666666666666664,33.33333333333333,731.7289999996739,0.3194444444444445,99.55092592592592,-523964466,0.0,765.0,52.269999504119866,0.12962962962962962,0.0
1.5,50.0,12.5,37.5,730.9269999996739,0.3194444444444445,99.59722222222223,-557495394,0.0,765.0,32.63813024088523,0.08333333333333334,0.0
1.5,50.0,16.666666666666664,33.33333333333333,734.2099999996739,0.3194444444444445,99.56712962962962,-1141212699,0.0,765.0,46.79068756104582,0.11342592592592593,0.0
1.5,50.0,16.666666666666664,33.33333333333333,739.6629999996738,0.3194444444444445,99.59953703703704,1494174854,0.0,765.0,33.120371740427416,0.08101851851851852,0.0
1.5,50.0,16.666666666666664,33.33333333333333,747.9419999996738,0.3194444444444445,99.51851851851852,-137088483,0.0,765.0,64.55024346346127,0.16203703703703703,0.0
1.5,50.0,20.0,30.0,731.6839999996738,0.3194444444444445,99.57638888888889,-819890739,0.0,765.0,41.52616007723206,0.10416666666666667,0.0
1.5,50.0,16.666666666666664,33.33333333333333,726.5599999996738,0.3194444444444445,99.64814814814815,-1864449676,0.0,765.0,12.16617457330054,0.032407407407407406,0.0
1.5,41.66666666666667,12.5,37.5,780.6669999996739,0.42592592592592593,99.36111111111111,-858444133,8.333333333333332,1020.0,87.40273107083979,0.21296296296296297,0.0
1.5,50.0,21.428571428571427,28.57142857142857,761.3919999996739,0.3194444444444445,99.54398148148148,-2056938232,0.0,765.0,56.072151615704115,0.13657407407407407,0.0
1.5,50.0,16.666666666666664,33.33333333333333,727.9949999996738,0.3194444444444445,99.64351851851852,464330118,0.0,765.0,14.40224255080033,0.037037037037037035,0.0
1.5,50.0,12.5,37.5,731.9579999996738,0.3194444444444445,99.61342592592592,2003767917,0.0,765.0,26.849539898457643,0.06712962962962962,0.0
1.5,37.5,12.5,37.5,738.1499999996738,0.3194444444444445,99.61342592592592,-749992878,12.5,765.0,25.968893813142287,0.06712962962962962,0.0
1.5,50.0,22.727272727272727,27.27272727272727,783.7429999996739,0.42592592592592593,99.35185185185185,1103654039,0.0,1020.0,90.21929813562282,0.2222222222222222,0.0
1.5,50.0,16.666666666666664,33.33333333333333,775.6059999996738,0.42592592592592593,99.40277777777777,-677969570,0.0,1020.0,70.34156593682481,0.1712962962962963,0.0
1.5,50.0,16.666666666666664,33.33333333333333,739.0079999996739,0.3194444444444445,99.5625,-1848362046,0.0,765.0,47.522159987575805,0.11805555555555555,0.0
1.5,50.0,16.666666666666664,33.33333333333333,726.5439999996738,0.3194444444444445,99.64814814814815,-1577708805,0.0,765.0,12.75853372054694,0.032407407407407406,0.0
1.5,50.0,16.666666666666664,33.33333333333333,729.1279999996739,0.3194444444444445,99.63657407407408,-812738895,0.0,765.0,17.49876091860784,0.04398148148148148,0.0
1.5,50.0,21.428571428571427,28.57142857142857,742.1149999996738,0.3194444444444445,99.58101851851852,-1666659739,0.0,765.0,40.23757143470616,0.09953703703703703,0.0
1.5,50.0,16.666666666666664,33.33333333333333,728.3409999996738,0.3194444444444445,99.64120370370371,2065549767,0.0,765.0,15.761058490646048,0.03935185185185185,0.0
1.5,50.0,12.5,37.5,738.1119999996738,0.3194444444444445,99.56018518518519,1098208162,0.0,765.0,48.852611971754406,0.12037037037037038,0.0
1.5,50.0,15.0,35.0,768.2679999996739,0.42592592592592593,99.39351851851852,-188109330,0.0,1020.0,73.13498631574791,0.18055555555555555,0.0
1.5,50.0,0.0,50.0,725.3179999996738,0.3194444444444445,99.62731481481481,1365448519,0.0,765.0,22.278384429865277,0.05324074074074074,0.0
1.5,50.0,12.5,37.5,760.1729999996738,0.3194444444444445,99.56018518518519,-300725285,0.0,765.0,49.98999543570731,0.12037037037037038,0.0
1.5,50.0,18.181818181818183,31.818181818181817,796.3569999996738,0.42592592592592593,99.37268518518519,-171837251,0.0,1020.0,83.45443323285028,0.2013888888888889,0.0
1.5,45.0,15.0,35.0,776.0159999996738,0.42592592592592593,99.39814814814815,961533611,5.0,1020.0,71.99255633066562,0.17592592592592593,0.0
1.5,50.0,25.0,25.0,736.8579999996738,0.3194444444444445,99.57638888888889,-832410607,0.0,765.0,43.90333828566602,0.10416666666666667,0.0
1.5,50.0,25.0,25.0,742.7559999996738,0.3194444444444445,99.59722222222223,-1338256702,0.0,765.0,33.82234279715559,0.08333333333333334,0.0
1.5,50.0,25.0,25.0,759.8389999996739,0.3194444444444445,99.5625,-812191386,0.0,765.0,49.30421662339029,0.11805555555555555,0.0
1.5,50.0,25.0,25.0,732.7769999996739,0.3194444444444445,99.56018518518519,-1243449467,0.0,765.0,47.67101820642894,0.12037037037037038,0.0
1.5,50.0,15.0,35.0,774.6979999996738,0.42592592592592593,99.3888888888889,-1360456128,0.0,1020.0,73.76297651203673,0.1851851851851852,0.0
1.5,50.0,25.0,25.0,747.1859999996739,0.3194444444444445,99.59953703703704,1830494587,0.0,765.0,31.76578280169717,0.08101851851851852,0.0
1.5,50.0,25.0,25.0,781.3749999996738,0.42592592592592593,99.36111111111111,-520337112,0.0,1020.0,85.79280277056358,0.21296296296296297,0.0
1.5,50.0,0.0,50.0,725.6539999996738,0.3194444444444445,99.61342592592592,-824266501,0.0,765.0,26.585520219230542,0.06712962962962962,0.0
1.5,50.0,20.0,30.0,774.8839999996738,0.42592592592592593,99.3888888888889,278092384,0.0,1020.0,74.19415958897905,0.1851851851851852,0.0
1.5,50.0,13.636363636363635,36.36363636363637,787.1109999996738,0.42592592592592593,99.3425925925926,958903371,0.0,1020.0,94.27115863420707,0.23148148148148145,0.0
1.5,50.0,15.0,35.0,747.9879999996738,0.3194444444444445,99.51388888888889,1181683329,0.0,765.0,68.48663193285473,0.16666666666666669,0.0
1.0,50.0,33.33333333333333,16.666666666666664,492.3160000002566,0.21296296296296297,99.71527777777777,1476240549,0.0,510.0,28.079608774092225,0.07175925925925926,0.0
1.5,50.0,16.666666666666664,33.33333333333333,731.7289999996739,0.3194444444444445,99.55092592592592,275528862,0.0,765.0,52.269999504119866,0.12962962962962962,0.0
1.0,45.83333333333333,16.666666666666664,33.33333333333333,536.7120000002567,0.3194444444444445,99.45601851851852,-429885967,4.166666666666666,765.0,92.82695487257976,0.22453703703703703,0.0
1.0,50.0,25.0,25.0,499.77200000025664,0.21296296296296297,99.69444444444444,438128837,0.0,510.0,36.94728307343424,0.0925925925925926,0.0
1.0,50.0,16.666666666666664,33.33333333333333,490.8810000002567,0.21296296296296297,99.68518518518519,653481111,0.0,510.0,41.73894230181337,0.10185185185185185,0.0
1.0,50.0,25.0,25.0,509.19300000025663,0.21296296296296297,99.73379629629629,-791490093,0.0,510.0,21.854724715186638,0.05324074074074074,0.0
1.0,50.0,10.0,40.0,496.71100000025666,0.21296296296296297,99.69212962962963,-530161893,0.0,510.0,39.463775265256146,0.09490740740740741,0.0
1.0,50.0,18.181818181818183,31.818181818181817,545.0350000002567,0.3194444444444445,99.46296296296296,-795723778,0.0,765.0,89.65396180254055,0.2175925925925926,0.0
1.0,45.83333333333333,16.666666666666664,33.33333333333333,551.7660000002567,0.3194444444444445,99.45138888888889,283030548,4.166666666666666,765.0,92.68463963837392,0.22916666666666666,0.0
1.0,50.0,25.0,25.0,489.40800000025666,0.21296296296296297,99.70370370370371,-1354856265,0.0,510.0,34.31286980108604,0.08333333333333334,0.0
1.0,50.0,27.27272727272727,22.727272727272727,545.6640000002567,0.3194444444444445,99.45138888888889,1597769832,0.0,765.0,93.60127083213447,0.22916666666666666,0.0
1.0,50.0,20.833333333333336,29.166666666666668,550.7320000002567,0.3194444444444445,99.43981481481482,-1891097319,0.0,765.0,98.76343916644417,0.24074074074074076,0.0
1.0,50.0,25.0,25.0,508.44500000025664,0.21296296296296297,99.71527777777777,1935587662,0.0,510.0,29.466604099350995,0.07175925925925926,0.0
1.0,50.0,20.0,30.0,499.3640000002566,0.21296296296296297,99.69444444444444,395475075,0.0,510.0,37.61755327596033,0.0925925925925926,0.0
1.0,50.0,16.666666666666664,33.33333333333333,493.4530000002566,0.21296296296296297,99.73148148148148,-1963165917,0.0,510.0,23.06225774829855,0.05555555555555555,0.0
1.0,50.0,12.5,37.5,490.93500000025665,0.21296296296296297,99.73842592592592,681466476,0.0,510.0,19.767828935632366,0.04861111111111111,0.0
1.0,50.0,25.0,25.0,522.8470000002567,0.3194444444444445,99.50694444444444,-512819689,0.0,765.0,71.99918163411978,0.1736111111111111,0.0
1.0,50.0,10.0,40.0,499.85400000025663,0.21296296296296297,99.68518518518519,831788567,0.0,510.0,40.92201591060764,0.10185185185185185,0.0
1.0,50.0,25.0,25.0,509.67300000025665,0.21296296296296297,99.72685185185185,1854934675,0.0,510.0,24.41146239757495,0.06018518518518519,0.0
1.0,50.0,14.285714285714285,35.714285714285715,493.52700000025663,0.21296296296296297,99.65972222222223,1465368779,0.0,510.0,51.576443024791295,0.12731481481481483,0.0
1.0,50.0,25.0,25.0,486.8470000002566,0.21296296296296297,99.75925925925925,-918485621,0.0,510.0,11.32455532033676,0.027777777777777776,0.0
1.0,50.0,15.0,35.0,542.9960000002567,0.3194444444444445,99.48611111111111,-735124792,0.0,765.0,79.99746725644917,0.19444444444444445,0.0
1.0,50.0,12.5,37.5,487.0660000002566,0.21296296296296297,99.74074074074075,823054940,0.0,510.0,19.12899020449196,0.0462962962962963,0.0
1.0,41.66666666666667,8.333333333333332,41.66666666666667,499.8330000002567,0.21296296296296297,99.68981481481481,-1429116337,8.333333333333332,510.0,39.247037020578205,0.09722222222222222,0.0
1.0,50.0,25.0,25.0,488.07400000025666,0.21296296296296297,99.75231481481481,-1817259762,0.0,510.0,13.89320964314385,0.034722222222222224,0.0
1.0,50.0,18.75,31.25,521.5220000002566,0.3194444444444445,99.52083333333334,837905359,0.0,765.0,66.95875251766714,0.15972222222222224,0.0
1.0,50.0,25.0,25.0,498.56200000025666,0.21296296296296297,99.7199074074074,944810742,0.0,510.0,25.262471581427384,0.06712962962962962,0.0
1.0,50.0,10.0,40.0,499.30100000025664,0.21296296296296297,99.69444444444444,979527584,0.0,510.0,37.315462825508114,0.0925925925925926,0.0
1.0,50.0,22.727272727272727,27.27272727272727,543.9000000002567,0.3194444444444445,99.4699074074074,1688793977,0.0,765.0,87.47568605283247,0.21064814814814814,0.0
1.0,50.0,10.0,40.0,505.50300000025663,0.21296296296296297,99.67824074074075,-621198369,0.0,510.0,44.66910513660173,0.1087962962962963,0.0
1.0,50.0,12.5,37.5,495.4170000002566,0.21296296296296297,99.69444444444444,1124549684,0.0,510.0,38.06857045931293,0.0925925925925926,0.0
1.0,50.0,12.5,37.5,491.3520000002566,0.21296296296296297,99.71064814814815,-1627911457,0.0,510.0,30.73628811964771,0.0763888888888889,0.0
1.0,50.0,18.75,31.25,509.1790000002567,0.21296296296296297,99.65046296296296,1481048216,0.0,510.0,54.53924951094237,0.13657407407407407,0.0
1.0,50.0,0.0,50.0,485.87800000025663,0.21296296296296297,99.73842592592592,2112518223,0.0,510.0,19.026297590440446,0.04861111111111111,0.0
1.0,25.0,25.0,25.0,490.5300000002566,0.21296296296296297,99.77314814814815,952157393,25.0,510.0,5.0197648378370845,0.013888888888888888,0.0
1.0,50.0,25.0,25.0,487.93300000025664,0.21296296296296297,99.74768518518519,1801191980,0.0,510.0,15.678030854162458,0.03935185185185185,0.0
1.0,50.0,20.0,30.0,525.1490000002567,0.3194444444444445,99.47222222222221,1542004383,0.0,765.0,84.77911596179544,0.20833333333333334,0.0
1.0,50.0,16.666666666666664,33.33333333333333,504.2920000002566,0.21296296296296297,99.73842592592592,48438198,0.0,510.0,19.671158244001326,0.04861111111111111,0.0
1.0,50.0,10.0,40.0,505.54500000025666,0.21296296296296297,99.67824074074075,1537025232,0.0,510.0,45.294546538802884,0.1087962962962963,0.0
1.0,50.0,16.666666666666664,33.33333333333333,487.96400000025665,0.21296296296296297,99.72453703703704,-1967343123,0.0,510.0,25.5025642572091,0.0625,0.0
1.0,50.0,10.0,40.0,504.3160000002566,0.21296296296296297,99.66898148148148,1061103087,0.0,510.0,46.667396933427575,0.11805555555555555,0.0
1.0,45.0,25.0,25.0,541.9110000002566,0.2824074074074074,99.51157407407408,959851227,5.0,510.0,83.35688915776345,0.20601851851851852,0.0
1.0,42.857142857142854,14.285714285714285,35.714285714285715,489.26500000025663,0.21296296296296297,99.66435185185185,1766306441,7.142857142857142,510.0,49.99327770736541,0.12268518518518517,0.0
1.0,50.0,25.0,25.0,486.50800000025663,0.21296296296296297,99.75462962962963,-399688070,0.0,510.0,12.727679557769608,0.032407407407407406,0.0
1.0,50.0,12.5,37.5,488.88400000025666,0.21296296296296297,99.70833333333333,452725153,0.0,510.0,32.312813933115756,0.0787037037037037,0.0
1.0,50.0,0.0,50.0,484.35100000025665,0.21296296296296297,99.73842592592592,-384580474,0.0,510.0,18.617156233596347,0.04861111111111111,0.0
1.0,50.0,16.666666666666664,33.33333333333333,498.16400000025664,0.21296296296296297,99.72453703703704,-597169300,0.0,510.0,25.760085048857043,0.0625,0.0
1.0,50.0,22.22222222222222,27.77777777777778,523.1100000002566,0.3194444444444445,99.49537037037037,-568684326,0.0,765.0,75.7629298030236,0.1851851851851852,0.0
1.0,50.0,10.0,40.0,505.64000000025663,0.21296296296296297,99.69907407407408,398613239,0.0,510.0,36.646487176678804,0.08796296296296297,0.0
1.0,50.0,20.833333333333336,29.166666666666668,560.8420000002567,0.3194444444444445,99.43055555555556,2117720914,0.0,765.0,102.0795677261109,0.25,0.0
1.0,45.0,20.0,30.0,543.6880000002567,0.3194444444444445,99.49305555555556,-1447176784,5.0,765.0,77.41715080405112,0.1875,0.0
1.0,50.0,12.5,37.5,495.32200000025665,0.21296296296296297,99.69907407407408,-252969338,0.0,510.0,35.84830517488255,0.08796296296296297,0.0
1.0,50.0,16.666666666666664,33.33333333333333,536.1010000002566,0.3194444444444445,99.5,363086099,0.0,765.0,74.83431680945012,0.18055555555555555,0.0
1.0,50.0,16.666666666666664,33.33333333333333,498.78200000025663,0.21296296296296297,99.72916666666667,-530723105,0.0,510.0,24.704699910719626,0.057870370370370364,0.0
1.0,50.0,16.666666666666664,33.33333333333333,487.6260000002566,0.21296296296296297,99.73148148148148,282818097,0.0,510.0,21.981564231725898,0.05555555555555555,0.0
1.0,50.0,16.666666666666664,33.33333333333333,509.9000000002566,0.21296296296296297,99.68518518518519,1873774331,0.0,510.0,41.65371458840997,0.10185185185185185,0.0
1.0,50.0,16.666666666666664,33.33333333333333,503.59100000025666,0.21296296296296297,99.6574074074074,1983419785,0.0,510.0,53.05711050397283,0.12962962962962962,0.0
1.0,50.0,16.666666666666664,33.33333333333333,493.8450000002567,0.21296296296296297,99.67592592592592,296138503,0.0,510.0,44.77326370989522,0.1111111111111111,0.0
1.0,50.0,0.0,50.0,484.2080000002567,0.21296296296296297,99.73842592592592,103146179,0.0,510.0,19.145020278596768,0.04861111111111111,0.0
1.0,50.0,26.923076923076923,23.076923076923077,555.9750000002566,0.3194444444444445,99.4050925925926,-541383564,0.0,765.0,113.0942703215255,0.27546296296296297,0.0
1.0,50.0,0.0,50.0,483.78300000025666,0.21296296296296297,99.75231481481481,1318876316,0.0,510.0,13.734541479955949,0.034722222222222224,0.0
1.0,45.45454545454545,18.181818181818183,31.818181818181817,543.0570000002566,0.3194444444444445,99.4837962962963,-632339226,4.545454545454546,765.0,81.48498764345038,0.19675925925925924,0.0
1.0,50.0,16.666666666666664,33.33333333333333,500.18300000025664,0.21296296296296297,99.72916666666667,517236401,0.0,510.0,22.89554673990349,0.057870370370370364,0.0
1.0,50.0,18.75,31.25,532.0270000002566,0.3194444444444445,99.53703703703704,-39151673,0.0,765.0,57.30892796476432,0.14351851851851852,0.0
1.0,50.0,16.666666666666664,33.33333333333333,498.69300000025663,0.21296296296296297,99.73611111111111,-177445898,0.0,510.0,20.94734059783891,0.05092592592592592,0.0
1.0,50.0,12.5,37.5,494.8330000002567,0.21296296296296297,99.7175925925926,1156876104,0.0,510.0,26.904587219414417,0.06944444444444445,0.0
1.0,50.0,20.0,30.0,491.43000000025665,0.21296296296296297,99.67129629629629,-2087037841,0.0,510.0,47.61433981102688,0.11574074074074073,0.0
1.0,50.0,30.0,20.0,525.6700000002567,0.21296296296296297,99.6550925925926,-115219899,0.0,510.0,49.95974387337577,0.13194444444444445,0.0
1.0,50.0,28.57142857142857,21.428571428571427,534.3570000002567,0.21296296296296297,99.6111111111111,1969057890,0.0,510.0,67.92055078284915,0.17592592592592593,0.0
1.0,50.0,10.0,40.0,499.40300000025667,0.21296296296296297,99.68287037037037,647538431,0.0,510.0,42.840074547474245,0.10416666666666667,0.0
1.0,44.44444444444444,22.22222222222222,27.77777777777778,540.9010000002567,0.3194444444444445,99.50231481481482,242764078,5.555555555555555,765.0,74.89316437089717,0.17824074074074076,0.0
1.0,50.0,16.666666666666664,33.33333333333333,534.8050000002567,0.3194444444444445,99.52777777777779,-668611009,0.0,765.0,64.2464072482775,0.1527777777777778,0.0
1.0,50.0,25.0,25.0,503.40900000025664,0.21296296296296297,99.71527777777777,-1471998880,0.0,510.0,28.963182195979833,0.07175925925925926,0.0
1.0,50.0,33.33333333333333,16.666666666666664,489.55700000025666,0.21296296296296297,99.73842592592592,1314422977,0.0,510.0,18.735722324073194,0.04861111111111111,0.0
