brachiation,climb,descent,energyExpenditure,feedingBudget,restingBudget,seed,sway,totalEnergyIntake,travelDistance,travellingBudget,walk,walkSpeed
50.0,16.666666666666664,33.33333333333333,651.5980000005756,0.3194444444444445,99.4537037037037,-924371712,0.0,765.0,91.97611948818601,0.22685185185185186,0.0,0.95
50.0,11.11111111111111,38.88888888888889,644.4260000005756,0.3194444444444445,99.50925925925927,945638100,0.0,765.0,69.28934252993531,0.1712962962962963,0.0,0.95
50.0,18.75,31.25,647.7900000005756,0.3194444444444445,99.50462962962962,-77947125,0.0,765.0,70.98729942336792,0.17592592592592593,0.0,0.95
50.0,16.666666666666664,33.33333333333333,618.0330000005756,0.3194444444444445,99.59722222222223,-485441854,0.0,765.0,34.053212221418406,0.08333333333333334,0.0,0.95
41.66666666666667,16.666666666666664,33.33333333333333,622.8640000005756,0.3194444444444445,99.57870370370371,1057141899,8.333333333333332,765.0,40.49500867696986,0.10185185185185185,0.0,0.95
50.0,30.0,20.0,613.5580000005756,0.3194444444444445,99.61342592592592,-2086785601,0.0,765.0,26.401871661499175,0.06712962962962962,0.0,0.95
50.0,25.0,25.0,619.2820000005756,0.3194444444444445,99.59027777777779,-1397787455,0.0,765.0,36.184486704017004,0.09027777777777778,0.0,0.85
50.0,8.333333333333332,41.66666666666667,606.6680000005756,0.3194444444444445,99.57175925925927,-1417991980,0.0,765.0,41.869210033637096,0.1087962962962963,0.0,0.95
45.45454545454545,18.181818181818183,31.818181818181817,623.4400000005757,0.3194444444444445,99.49305555555556,1217447153,4.545454545454546,765.0,75.29262461540738,0.1875,0.0,0.95
42.857142857142854,14.285714285714285,35.714285714285715,630.2070000005756,0.3194444444444445,99.5625,1271889348,7.142857142857142,765.0,46.01212248152099,0.11805555555555555,0.0,0.95
50.0,16.666666666666664,33.33333333333333,606.9720000005756,0.3194444444444445,99.63657407407408,-1359627267,0.0,765.0,17.7403562717074,0.04398148148148148,0.0,0.95
50.0,12.5,37.5,611.2600000005756,0.3194444444444445,99.59027777777779,682930436,0.0,765.0,35.58609242713305,0.09027777777777778,0.0,0.95
50.0,16.666666666666664,33.33333333333333,608.2530000005756,0.3194444444444445,99.63657407407408,1449757587,0.0,765.0,17.545879701664656,0.04398148148148148,0.0,0.95
50.0,30.0,20.0,621.3720000005756,0.3194444444444445,99.56481481481482,929072729,0.0,765.0,45.737319179272276,0.11574074074074073,0.0,0.95
50.0,22.727272727272727,27.27272727272727,672.8380000005756,0.3194444444444445,99.47222222222221,-311589928,0.0,765.0,85.26823790424959,0.20833333333333334,0.0,0.95
50.0,16.666666666666664,33.33333333333333,652.8810000005756,0.3194444444444445,99.48842592592592,2015645867,0.0,765.0,79.33031865349345,0.19212962962962965,0.0,0.95
50.0,12.5,37.5,632.2700000005756,0.3194444444444445,99.51388888888889,-1078968190,0.0,765.0,67.15534431987618,0.16666666666666669,0.0,0.95
50.0,18.75,31.25,653.1590000005756,0.3194444444444445,99.51157407407408,1096622567,0.0,765.0,70.43410089776413,0.16898148148148148,0.0,0.95
50.0,25.0,25.0,634.5540000005756,0.3194444444444445,99.50925925925927,-1461240355,0.0,765.0,68.41038500901576,0.1712962962962963,0.0,0.95
50.0,21.428571428571427,28.57142857142857,637.1200000005756,0.3194444444444445,99.50462962962962,1596707468,0.0,765.0,71.26553679759894,0.17592592592592593,0.0,0.95
50.0,30.0,20.0,623.1580000005756,0.3194444444444445,99.56944444444444,-1716858621,0.0,765.0,44.78430868481185,0.1111111111111111,0.0,0.95
50.0,8.333333333333332,41.66666666666667,618.3910000005756,0.3194444444444445,99.56712962962962,1900766368,0.0,765.0,45.861682254830384,0.11342592592592593,0.0,0.95
50.0,16.666666666666664,33.33333333333333,608.3540000005756,0.3194444444444445,99.64351851851852,-397840790,0.0,765.0,13.903877001262329,0.037037037037037035,0.0,0.95
42.857142857142854,14.285714285714285,35.714285714285715,650.3130000005756,0.3194444444444445,99.51851851851852,1840884309,7.142857142857142,765.0,65.3927466540193,0.16203703703703703,0.0,0.95
50.0,16.666666666666664,33.33333333333333,630.8690000005756,0.3194444444444445,99.56944444444444,1330600462,0.0,765.0,44.86766622232632,0.1111111111111111,0.0,0.95
50.0,16.666666666666664,33.33333333333333,615.4030000005756,0.3194444444444445,99.56018518518519,788220007,0.0,765.0,46.93605624394084,0.12037037037037038,0.0,0.95
50.0,16.666666666666664,33.33333333333333,625.7190000005756,0.3194444444444445,99.56481481481482,-339559531,0.0,765.0,47.34176255831552,0.11574074074074073,0.0,0.95
50.0,31.25,18.75,658.8330000005756,0.3194444444444445,99.51851851851852,-41518570,0.0,765.0,66.941132387229,0.16203703703703703,0.0,0.95
45.83333333333333,20.833333333333336,29.166666666666668,672.7330000005757,0.3194444444444445,99.4537037037037,938335272,4.166666666666666,765.0,93.37597429414856,0.22685185185185186,0.0,0.95
50.0,14.285714285714285,35.714285714285715,625.6020000005756,0.3194444444444445,99.54166666666666,-1662811063,0.0,765.0,54.858694916185705,0.1388888888888889,0.0,0.95
44.44444444444444,22.22222222222222,27.77777777777778,644.9300000005755,0.3194444444444445,99.49537037037037,1114792943,5.555555555555555,765.0,76.11279560602594,0.1851851851851852,0.0,0.95
50.0,12.5,37.5,611.0930000005756,0.3194444444444445,99.5949074074074,-649084030,0.0,765.0,33.61404412886036,0.08564814814814815,0.0,0.95
50.0,25.0,25.0,657.5800000005756,0.3194444444444445,99.53935185185185,-187098661,0.0,765.0,57.69417749832931,0.1412037037037037,0.0,0.95
50.0,31.25,18.75,657.2540000005756,0.3194444444444445,99.52777777777779,560667942,0.0,765.0,61.868425104650136,0.1527777777777778,0.0,0.95
50.0,21.428571428571427,28.57142857142857,631.4920000005756,0.3194444444444445,99.56018518518519,-5306287,0.0,765.0,48.04118253444351,0.12037037037037038,0.0,0.95
46.666666666666664,13.333333333333334,33.33333333333333,621.9120000005756,0.3194444444444445,99.55787037037037,662385782,6.666666666666667,765.0,48.81453526121447,0.12268518518518517,0.0,0.95
50.0,25.0,25.0,628.7870000005756,0.3194444444444445,99.59953703703704,-1808117599,0.0,765.0,32.235931646533075,0.08101851851851852,0.0,0.95
50.0,12.5,37.5,611.2910000005757,0.3194444444444445,99.5949074074074,1654619767,0.0,765.0,33.61404412886036,0.08564814814814815,0.0,0.95
50.0,12.5,37.5,623.8190000005756,0.3194444444444445,99.55787037037037,795753938,0.0,765.0,48.300272917708824,0.12268518518518517,0.0,0.95
50.0,16.666666666666664,33.33333333333333,633.9850000005756,0.3194444444444445,99.54861111111111,-1860713765,0.0,765.0,54.37209167586744,0.13194444444444445,0.0,0.95
50.0,20.0,30.0,615.9140000005756,0.3194444444444445,99.58101851851852,-1293918665,0.0,765.0,39.97080465245028,0.09953703703703703,0.0,0.95
50.0,27.77777777777778,22.22222222222222,660.0990000005756,0.3194444444444445,99.49305555555556,-216992260,0.0,765.0,77.76248329001744,0.1875,0.0,0.95
50.0,27.77777777777778,22.22222222222222,645.4630000005756,0.3194444444444445,99.50694444444444,1250176451,0.0,765.0,70.85674133288175,0.1736111111111111,0.0,0.95
50.0,14.285714285714285,35.714285714285715,617.6410000005756,0.3194444444444445,99.54398148148148,-1857900817,0.0,765.0,55.35845536161098,0.13657407407407407,0.0,0.95
50.0,20.0,30.0,616.3830000005756,0.3194444444444445,99.59722222222223,-650932858,0.0,765.0,33.56369201890696,0.08333333333333334,0.0,0.95
50.0,20.0,30.0,619.3630000005755,0.3194444444444445,99.58101851851852,929653131,0.0,765.0,38.69970052936596,0.09953703703703703,0.0,0.95
50.0,15.0,35.0,658.7200000005756,0.3194444444444445,99.49305555555556,1367366220,0.0,765.0,76.79885683568416,0.1875,0.0,0.95
40.0,10.0,40.0,618.8660000005756,0.3194444444444445,99.60185185185185,1772616349,10.0,765.0,31.554680250769195,0.0787037037037037,0.0,0.95
50.0,16.666666666666664,33.33333333333333,608.1920000005756,0.3194444444444445,99.63888888888889,340142205,0.0,765.0,16.254661916137508,0.04166666666666667,0.0,0.95
50.0,14.285714285714285,35.714285714285715,639.8880000005756,0.3194444444444445,99.5462962962963,1230279015,0.0,765.0,54.83355575185803,0.13425925925925924,0.0,0.95
41.66666666666667,16.666666666666664,33.33333333333333,622.2500000005756,0.3194444444444445,99.5949074074074,1912196857,8.333333333333332,765.0,33.58702690176414,0.08564814814814815,0.0,0.95
50.0,20.0,30.0,624.7420000005756,0.3194444444444445,99.59027777777779,-1290540716,0.0,765.0,36.68976816422527,0.09027777777777778,0.0,0.95
50.0,25.0,25.0,671.0730000005756,0.3194444444444445,99.42129629629629,2067115004,0.0,765.0,106.04784401696678,0.25925925925925924,0.0,0.95
50.0,16.666666666666664,33.33333333333333,611.4540000005755,0.3194444444444445,99.63194444444444,-1493038429,0.0,765.0,19.149651053093635,0.04861111111111111,0.0,0.95
50.0,20.0,30.0,613.4030000005756,0.3194444444444445,99.57870370370371,1218164816,0.0,765.0,40.0403179582447,0.10185185185185185,0.0,0.95
50.0,20.0,30.0,616.3830000005756,0.3194444444444445,99.59722222222223,442488313,0.0,765.0,33.56369201890696,0.08333333333333334,0.0,0.85
50.0,20.0,30.0,611.8600000005756,0.3194444444444445,99.57407407407408,-880832866,0.0,765.0,43.21657636844643,0.10648148148148148,0.0,0.85
40.0,0.0,50.0,606.2570000005755,0.3194444444444445,99.59722222222223,-64583990,10.0,765.0,32.392863989717256,0.08333333333333334,0.0,0.85
50.0,20.0,30.0,611.6840000005756,0.3194444444444445,99.57638888888889,-1698426194,0.0,765.0,41.52616007723206,0.10416666666666667,0.0,0.85
50.0,21.428571428571427,28.57142857142857,641.3430000005756,0.3194444444444445,99.52777777777779,1532575059,0.0,765.0,60.5336789696641,0.1527777777777778,0.0,0.85
50.0,30.0,20.0,629.4580000005756,0.3194444444444445,99.56712962962962,1744005857,0.0,765.0,44.63750956646284,0.11342592592592593,0.0,0.85
50.0,15.0,35.0,668.9470000005756,0.3194444444444445,99.49305555555556,-1090638313,0.0,765.0,77.70258468416077,0.1875,0.0,0.85
50.0,16.666666666666664,33.33333333333333,661.7370000005756,0.3194444444444445,99.50694444444444,-1121705510,0.0,765.0,72.06062803467042,0.1736111111111111,0.0,0.85
50.0,12.5,37.5,611.1330000005756,0.3194444444444445,99.59722222222223,849407800,0.0,765.0,32.98716057026715,0.08333333333333334,0.0,0.85
50.0,16.666666666666664,33.33333333333333,611.5140000005756,0.3194444444444445,99.63194444444444,193288650,0.0,765.0,18.985491733938165,0.04861111111111111,0.0,0.85
40.909090909090914,22.727272727272727,27.27272727272727,659.1750000005756,0.3194444444444445,99.4837962962963,637491620,9.090909090909092,765.0,80.95506924138179,0.19675925925925924,0.0,0.85
50.0,25.0,25.0,644.5350000005756,0.3194444444444445,99.53935185185185,701119293,0.0,765.0,56.16442103319742,0.1412037037037037,0.0,0.6
50.0,25.0,25.0,632.0330000005756,0.3194444444444445,99.55092592592592,-1959626559,0.0,765.0,51.78313382749085,0.12962962962962962,0.0,0.6
45.0,10.0,40.0,641.4830000005757,0.3194444444444445,99.50462962962962,820766113,5.0,765.0,71.33792342447094,0.17592592592592593,0.0,0.65
50.0,18.75,31.25,658.4260000005756,0.3194444444444445,99.5300925925926,756730473,0.0,765.0,62.01634306569647,0.15046296296296297,0.0,0.65
50.0,12.5,37.5,610.6490000005756,0.3194444444444445,99.60185185185185,-152624964,0.0,765.0,32.19082689377541,0.0787037037037037,0.0,0.65
50.0,16.666666666666664,33.33333333333333,623.0270000005756,0.3194444444444445,99.53703703703704,-1961525650,0.0,765.0,57.400049940403264,0.14351851851851852,0.0,0.65
42.857142857142854,14.285714285714285,35.714285714285715,628.5700000005756,0.3194444444444445,99.55787037037037,-1587498285,7.142857142857142,765.0,49.253705306514064,0.12268518518518517,0.0,0.6
50.0,12.5,37.5,646.0690000005756,0.3194444444444445,99.56018518518519,-280276348,0.0,765.0,49.208893993248324,0.12037037037037038,0.0,0.6
50.0,25.0,25.0,629.2180000005756,0.3194444444444445,99.60416666666667,1860740395,0.0,765.0,30.733415992299875,0.0763888888888889,0.0,0.65
50.0,31.25,18.75,660.2780000005756,0.3194444444444445,99.50694444444444,-1057224819,0.0,765.0,70.9789829522713,0.1736111111111111,0.0,0.6
50.0,12.5,37.5,645.1310000005756,0.3194444444444445,99.5625,-1672279448,0.0,765.0,47.89903569841712,0.11805555555555555,0.0,0.6
50.0,18.181818181818183,31.818181818181817,663.5250000005756,0.3194444444444445,99.46296296296296,-556653204,0.0,765.0,89.32387353549272,0.2175925925925926,0.0,0.6
50.0,10.0,40.0,613.3000000005756,0.3194444444444445,99.58796296296296,-480374053,0.0,765.0,37.04452347381535,0.0925925925925926,0.0,0.6
50.0,27.77777777777778,22.22222222222222,659.0760000005756,0.3194444444444445,99.49768518518518,-2036286779,0.0,765.0,75.69036738422366,0.18287037037037038,0.0,0.6
50.0,25.0,25.0,640.3920000005756,0.3194444444444445,99.55324074074075,1653215256,0.0,765.0,51.774547078968794,0.12731481481481483,0.0,0.6
50.0,22.22222222222222,27.77777777777778,646.0760000005756,0.3194444444444445,99.50694444444444,1197411799,0.0,765.0,70.06109321655194,0.1736111111111111,0.0,0.6
50.0,21.428571428571427,28.57142857142857,628.9510000005756,0.3194444444444445,99.53935185185185,-1596372226,0.0,765.0,57.36482033006209,0.1412037037037037,0.0,0.6
50.0,16.666666666666664,33.33333333333333,612.2350000005756,0.3194444444444445,99.55324074074075,-1651652942,0.0,765.0,51.403414824584274,0.12731481481481483,0.0,0.6
50.0,16.666666666666664,33.33333333333333,610.2790000005756,0.3194444444444445,99.63657407407408,-1609958269,0.0,765.0,17.7403562717074,0.04398148148148148,0.0,0.6
50.0,16.666666666666664,33.33333333333333,618.6180000005756,0.3194444444444445,99.59027777777779,-762680712,0.0,765.0,35.7938118084568,0.09027777777777778,0.0,0.6
50.0,21.428571428571427,28.57142857142857,636.9790000005756,0.3194444444444445,99.53935185185185,-1458728856,0.0,765.0,57.34463726904513,0.1412037037037037,0.0,0.6
50.0,25.0,25.0,629.5870000005756,0.3194444444444445,99.6111111111111,-654352660,0.0,765.0,26.856226518168953,0.06944444444444445,0.0,0.6
50.0,12.5,37.5,614.3190000005756,0.3194444444444445,99.61342592592592,135856444,0.0,765.0,27.595384783764366,0.06712962962962962,0.0,0.6
50.0,18.75,31.25,617.3250000005756,0.3194444444444445,99.53703703703704,108375198,0.0,765.0,58.77618538625635,0.14351851851851852,0.0,0.6
50.0,25.0,25.0,667.4840000005756,0.3194444444444445,99.52777777777779,1584548350,0.0,765.0,63.83860013930583,0.1527777777777778,0.0,0.6
50.0,33.33333333333333,16.666666666666664,628.5660000005756,0.3194444444444445,99.55324074074075,644373374,0.0,765.0,51.236734684849665,0.12731481481481483,0.0,0.6
50.0,25.0,25.0,605.8330000005756,0.3194444444444445,99.65277777777779,-1694858205,0.0,765.0,9.930106595800748,0.027777777777777776,0.0,0.6
46.666666666666664,20.0,26.666666666666668,617.5720000005756,0.3194444444444445,99.55324074074075,-2097473287,6.666666666666667,765.0,51.082330471495325,0.12731481481481483,0.0,0.6
50.0,18.75,31.25,655.4370000005756,0.3194444444444445,99.51851851851852,453843138,0.0,765.0,66.76988612697983,0.16203703703703703,0.0,0.6
50.0,12.5,37.5,608.5310000005755,0.3194444444444445,99.61574074074075,-1159699863,0.0,765.0,26.117207376472322,0.06481481481481481,0.0,0.6
41.66666666666667,8.333333333333332,41.66666666666667,608.4280000005756,0.3194444444444445,99.58796296296296,615547003,8.333333333333332,765.0,38.504848580809615,0.0925925925925926,0.0,0.6
50.0,25.0,25.0,681.3140000005756,0.3194444444444445,99.43518518518518,-813696090,0.0,765.0,101.24314999061144,0.24537037037037035,0.0,0.6
50.0,12.5,37.5,611.3050000005755,0.3194444444444445,99.59027777777779,828192844,0.0,765.0,36.130797721131486,0.09027777777777778,0.0,0.6
50.0,16.666666666666664,33.33333333333333,611.1070000005756,0.3194444444444445,99.64351851851852,-641125964,0.0,765.0,14.402242550800327,0.037037037037037035,0.0,0.6
50.0,14.285714285714285,35.714285714285715,617.6810000005756,0.3194444444444445,99.53472222222223,2142301574,0.0,765.0,58.639134269214004,0.14583333333333334,0.0,0.6
50.0,21.428571428571427,28.57142857142857,643.4070000005756,0.3194444444444445,99.55787037037037,-33570922,0.0,765.0,49.857768100614074,0.12268518518518517,0.0,0.6
33.33333333333333,16.666666666666664,33.33333333333333,608.8730000005756,0.3194444444444445,99.64583333333333,-929845201,16.666666666666664,765.0,13.667809023762539,0.034722222222222224,0.0,0.6
50.0,16.666666666666664,33.33333333333333,608.2170000005756,0.3194444444444445,99.63657407407408,-1943129397,0.0,765.0,17.210216485081265,0.04398148148148148,0.0,0.6
50.0,31.25,18.75,659.2190000005756,0.3194444444444445,99.51157407407408,-299205897,0.0,765.0,70.45429940672388,0.16898148148148148,0.0,0.6
50.0,20.0,30.0,614.9460000005756,0.3194444444444445,99.57175925925927,822081211,0.0,765.0,45.035698585587845,0.1087962962962963,0.0,0.6
50.0,16.666666666666664,33.33333333333333,617.3600000005756,0.3194444444444445,99.54861111111111,-1933028787,0.0,765.0,54.40578879718014,0.13194444444444445,0.0,0.6
50.0,16.666666666666664,33.33333333333333,608.2680000005756,0.3194444444444445,99.63657407407408,-2129662470,0.0,765.0,16.766828537355323,0.04398148148148148,0.0,0.6
40.909090909090914,22.727272727272727,27.27272727272727,660.1790000005756,0.3194444444444445,99.47222222222221,-822423840,9.090909090909092,765.0,87.00014042070228,0.20833333333333334,0.0,0.6
40.0,30.0,20.0,614.8780000005756,0.3194444444444445,99.58796296296296,1905126493,10.0,765.0,36.27175579823205,0.0925925925925926,0.0,0.6
50.0,18.75,31.25,625.0640000005756,0.3194444444444445,99.54398148148148,500293020,0.0,765.0,55.47014628667478,0.13657407407407407,0.0,0.6
50.0,25.0,25.0,632.7970000005756,0.3194444444444445,99.5625,-1527084938,0.0,765.0,48.07588662740244,0.11805555555555555,0.0,0.6
50.0,18.75,31.25,652.4130000005756,0.3194444444444445,99.51388888888889,-427974501,0.0,765.0,68.17733862545121,0.16666666666666669,0.0,0.6
50.0,20.0,30.0,621.9960000005756,0.3194444444444445,99.58796296296296,879649731,0.0,765.0,36.23791875669675,0.0925925925925926,0.0,0.6
50.0,31.25,18.75,660.8710000005756,0.3194444444444445,99.51851851851852,1455537830,0.0,765.0,65.29219765179823,0.16203703703703703,0.0,0.6
50.0,0.0,50.0,605.3140000005756,0.3194444444444445,99.62962962962963,-896730613,0.0,765.0,20.883935705329264,0.05092592592592592,0.0,0.6
50.0,14.285714285714285,35.714285714285715,646.0920000005756,0.3194444444444445,99.55555555555556,-1540916250,0.0,765.0,49.7331057026055,0.125,0.0,0.6
50.0,31.25,18.75,664.0940000005755,0.3194444444444445,99.50694444444444,938557729,0.0,765.0,71.42574702325831,0.1736111111111111,0.0,0.6
50.0,10.0,40.0,608.3240000005756,0.3194444444444445,99.58564814814815,293754091,0.0,765.0,39.458761300459706,0.09490740740740741,0.0,0.6
50.0,8.333333333333332,41.66666666666667,608.7560000005756,0.3194444444444445,99.58564814814815,-887075546,0.0,765.0,37.684539732823325,0.09490740740740741,0.0,0.6
50.0,25.0,25.0,646.3540000005756,0.3194444444444445,99.53703703703704,-1172060768,0.0,765.0,58.32280178023364,0.14351851851851852,0.0,0.6
50.0,25.0,25.0,624.3760000005756,0.3194444444444445,99.53703703703704,2136488459,0.0,765.0,58.71859132208181,0.14351851851851852,0.0,0.6
50.0,20.833333333333336,29.166666666666668,671.9420000005756,0.3194444444444445,99.45138888888889,-1619329796,0.0,765.0,94.54748402656192,0.22916666666666666,0.0,0.6
50.0,16.666666666666664,33.33333333333333,663.9130000005756,0.3194444444444445,99.5,248488041,0.0,765.0,75.62886906698512,0.18055555555555555,0.0,0.6
50.0,25.0,25.0,629.5910000005756,0.3194444444444445,99.60648148148148,2062114598,0.0,765.0,30.663383907790088,0.07407407407407407,0.0,0.6
50.0,16.666666666666664,33.33333333333333,611.0970000005756,0.3194444444444445,99.63425925925927,2087962044,0.0,765.0,18.874378505799907,0.0462962962962963,0.0,0.6
42.857142857142854,14.285714285714285,35.714285714285715,619.7260000005756,0.3194444444444445,99.5625,-270974673,7.142857142857142,765.0,46.24225411236882,0.11805555555555555,0.0,0.6
50.0,20.0,30.0,610.4160000005757,0.3194444444444445,99.60185185185185,-1655304806,0.0,765.0,32.83028996699309,0.0787037037037037,0.0,0.6
50.0,28.57142857142857,21.428571428571427,626.2970000005756,0.3194444444444445,99.51851851851852,-695609965,0.0,765.0,64.83554083219748,0.16203703703703703,0.0,0.6
50.0,12.5,37.5,611.3420000005756,0.3194444444444445,99.59027777777779,407636127,0.0,765.0,36.51502461526758,0.09027777777777778,0.0,0.6
50.0,12.5,37.5,637.9690000005756,0.3194444444444445,99.5162037037037,-1532449884,0.0,765.0,66.2719015926775,0.16435185185185186,0.0,0.6
40.0,20.0,30.0,629.9270000005756,0.3194444444444445,99.59027777777779,1908501058,10.0,765.0,35.933867039653926,0.09027777777777778,0.0,0.6
50.0,25.0,25.0,659.3340000005755,0.3194444444444445,99.52777777777779,-1223603628,0.0,765.0,63.63033850494234,0.1527777777777778,0.0,0.6
45.83333333333333,25.0,25.0,664.6170000005756,0.3194444444444445,99.45138888888889,-2052157332,4.166666666666666,765.0,94.33365699052247,0.22916666666666666,0.0,0.6
50.0,14.285714285714285,35.714285714285715,632.9380000005756,0.3194444444444445,99.5300925925926,-1521066139,0.0,765.0,61.066435905299485,0.15046296296296297,0.0,0.6
50.0,16.666666666666664,33.33333333333333,655.7930000005756,0.3194444444444445,99.49537037037037,1297434881,0.0,765.0,77.06369693270928,0.1851851851851852,0.0,0.6
50.0,16.666666666666664,33.33333333333333,621.5730000005756,0.3194444444444445,99.56944444444444,-314586686,0.0,765.0,43.35057222589622,0.1111111111111111,0.0,0.6
50.0,14.285714285714285,35.714285714285715,622.9770000005756,0.3194444444444445,99.55324074074075,-758626892,0.0,765.0,52.84455034556459,0.12731481481481483,0.0,0.6
50.0,16.666666666666664,33.33333333333333,617.8560000005756,0.3194444444444445,99.58564814814815,-1694586555,0.0,765.0,38.051498163244645,0.09490740740740741,0.0,0.6
50.0,22.727272727272727,27.27272727272727,667.6840000005756,0.3194444444444445,99.47916666666666,-2084572351,0.0,765.0,83.10511049640766,0.2013888888888889,0.0,0.6
