brachiation,climb,descent,energyExpenditure,feedingBudget,initialSatiation,restingBudget,seed,sway,totalEnergyIntake,travelDistance,travellingBudget,walk
50.0,18.181818181818183,31.818181818181817,652.9260000005756,0.5324074074074074,-490.0,99.20833333333333,1632929262,0.0,1275.0,105.23141782084596,0.25925925925925924,0.0
50.0,20.0,30.0,632.3620000005756,0.5324074074074074,-490.0,99.21064814814815,1526519329,0.0,1275.0,103.91025688497072,0.2569444444444445,0.0
50.0,22.22222222222222,27.77777777777778,677.1080000005755,0.5324074074074074,-490.0,99.24074074074073,305852509,0.0,1275.0,92.54354231801166,0.22685185185185186,0.0
50.0,25.0,25.0,625.9440000005756,0.5324074074074074,-490.0,99.36111111111111,1460741365,0.0,1275.0,43.889858449998876,0.10648148148148148,0.0
50.0,20.833333333333336,29.166666666666668,692.3710000005756,0.5324074074074074,-490.0,99.18055555555556,-988034106,0.0,1275.0,117.3100535300448,0.28703703703703703,0.0
46.42857142857143,14.285714285714285,35.714285714285715,668.9960000005756,0.5324074074074074,-490.0,99.12962962962963,-824023885,3.571428571428571,1275.0,138.9666335198017,0.33796296296296297,0.0
50.0,14.285714285714285,35.714285714285715,679.3390000005757,0.5324074074074074,-490.0,99.13657407407406,-899301555,0.0,1275.0,134.24988061704516,0.3310185185185185,0.0
50.0,25.0,25.0,628.5070000005755,0.5324074074074074,-490.0,99.3287037037037,1226673553,0.0,1275.0,56.76645242366803,0.1388888888888889,0.0
50.0,20.833333333333336,29.166666666666668,648.3510000005756,0.5324074074074074,-490.0,99.18981481481481,562994091,0.0,1275.0,112.60725628139173,0.2777777777777778,0.0
50.0,28.57142857142857,21.428571428571427,625.4140000005756,0.5324074074074074,-490.0,99.35416666666667,1661220915,0.0,1275.0,45.75593349296891,0.11342592592592593,0.0
45.83333333333333,16.666666666666664,33.33333333333333,651.6460000005756,0.5324074074074074,-490.0,99.19212962962963,773369440,4.166666666666666,1275.0,111.18092487935564,0.27546296296296297,0.0
50.0,18.181818181818183,31.818181818181817,660.5240000005756,0.5324074074074074,-490.0,99.20833333333333,-769516544,0.0,1275.0,104.59367374679015,0.25925925925925924,0.0
50.0,15.0,35.0,685.5100000005756,0.5324074074074074,-490.0,99.22453703703704,193491557,0.0,1275.0,99.70107042599098,0.24305555555555555,0.0
50.0,19.230769230769234,30.76923076923077,682.0690000005756,0.5324074074074074,-460.0,99.1574074074074,-2030617697,0.0,1275.0,127.67202045538869,0.3101851851851852,0.0
45.83333333333333,16.666666666666664,33.33333333333333,676.9210000005756,0.5324074074074074,-460.0,99.18055555555556,-650603140,4.166666666666666,1275.0,116.89003884510934,0.28703703703703703,0.0
43.75,18.75,31.25,620.3630000005755,0.5324074074074074,-490.0,99.33564814814815,-811680321,6.25,1275.0,51.78046601861943,0.13194444444444445,0.0
50.0,18.181818181818183,31.818181818181817,665.3120000005756,0.5324074074074074,-490.0,99.25462962962963,2021551312,0.0,1275.0,85.83630565817872,0.21296296296296297,0.0
50.0,25.0,25.0,686.2640000005756,0.5324074074074074,-460.0,99.19444444444444,-2062937859,0.0,1275.0,110.89362004800054,0.27314814814814814,0.0
50.0,16.666666666666664,33.33333333333333,627.1180000005756,0.5324074074074074,-460.0,99.31481481481481,-1813589749,0.0,1275.0,62.85627817516288,0.1527777777777778,0.0
50.0,16.666666666666664,33.33333333333333,670.6240000005756,0.5324074074074074,-460.0,99.19444444444444,247623501,0.0,1275.0,112.38284549009282,0.27314814814814814,0.0
50.0,26.47058823529412,23.52941176470588,660.5870000005756,0.5324074074074074,-490.0,99.1087962962963,-324717006,0.0,1275.0,145.35262388901927,0.3587962962962963,0.0
50.0,22.22222222222222,27.77777777777778,653.8130000005756,0.5324074074074074,-460.0,99.25925925925925,292998327,0.0,1275.0,84.53265243095476,0.20833333333333334,0.0
50.0,16.666666666666664,33.33333333333333,666.3640000005756,0.5324074074074074,-460.0,99.16203703703704,-1773791598,0.0,1275.0,123.94806113447129,0.3055555555555556,0.0
50.0,22.727272727272727,27.27272727272727,645.9880000005755,0.5324074074074074,-460.0,99.19907407407408,-1418605105,0.0,1275.0,109.75534159330502,0.2685185185185185,0.0
47.368421052631575,21.052631578947366,26.31578947368421,638.0050000005756,0.5324074074074074,-460.0,99.31018518518519,1638998353,5.263157894736842,1275.0,62.8476961044686,0.1574074074074074,0.0
50.0,27.27272727272727,22.727272727272727,663.0150000005756,0.5324074074074074,-460.0,99.23148148148148,736351679,0.0,1275.0,96.3200386587798,0.2361111111111111,0.0
45.83333333333333,20.833333333333336,29.166666666666668,635.9660000005756,0.5324074074074074,-460.0,99.27083333333333,318623908,4.166666666666666,1275.0,80.88954404108037,0.19675925925925924,0.0
50.0,25.0,25.0,659.8310000005756,0.5324074074074074,-460.0,99.26620370370371,-1518707521,0.0,1275.0,82.9721690893545,0.2013888888888889,0.0
50.0,18.181818181818183,31.818181818181817,640.4520000005756,0.5324074074074074,-460.0,99.19675925925927,16571749,0.0,1275.0,110.267660056107,0.27083333333333337,0.0
50.0,15.384615384615385,34.61538461538461,676.7530000005756,0.5324074074074074,-460.0,99.16666666666667,2094043509,0.0,1275.0,122.14226737998395,0.30092592592592593,0.0
50.0,30.0,20.0,621.4910000005756,0.5324074074074074,-460.0,99.37962962962963,-970755352,0.0,1275.0,35.454702276901344,0.08796296296296297,0.0
50.0,14.285714285714285,35.714285714285715,670.3580000005757,0.5324074074074074,-460.0,99.14583333333333,221697744,0.0,1275.0,132.7690643761697,0.32175925925925924,0.0
50.0,16.666666666666664,33.33333333333333,662.1650000005756,0.5324074074074074,-490.0,99.23379629629629,1115054586,0.0,1275.0,95.15835269641067,0.2337962962962963,0.0
50.0,25.0,25.0,668.2380000005755,0.5324074074074074,-490.0,99.26851851851852,169702065,0.0,1275.0,80.7700906813068,0.19907407407407407,0.0
50.0,20.833333333333336,29.166666666666668,659.2370000005756,0.5324074074074074,-460.0,99.18981481481481,-1534434725,0.0,1275.0,111.62592654452438,0.2777777777777778,0.0
50.0,16.666666666666664,33.33333333333333,659.3420000005756,0.5324074074074074,-460.0,99.26620370370371,-386535805,0.0,1275.0,83.06088223175827,0.2013888888888889,0.0
50.0,22.727272727272727,27.27272727272727,659.1360000005756,0.5324074074074074,-460.0,99.19444444444444,-1620578121,0.0,1275.0,109.07511042136265,0.27314814814814814,0.0
50.0,23.333333333333332,26.666666666666668,653.0480000005756,0.5324074074074074,-460.0,99.13888888888889,1044793119,0.0,1275.0,134.27686245507462,0.3287037037037037,0.0
50.0,15.384615384615385,34.61538461538461,661.7180000005756,0.5324074074074074,-460.0,99.16898148148148,-798502084,0.0,1275.0,121.13575339552517,0.2986111111111111,0.0
45.45454545454545,18.181818181818183,31.818181818181817,630.6230000005756,0.5324074074074074,-460.0,99.27777777777777,-1988458995,4.545454545454546,1275.0,76.30629712416686,0.18981481481481483,0.0
50.0,25.0,25.0,621.5970000005756,0.5324074074074074,-460.0,99.32175925925925,200599087,0.0,1275.0,58.81589689373993,0.14583333333333334,0.0
50.0,16.666666666666664,33.33333333333333,688.3980000005756,0.5324074074074074,-460.0,99.24305555555556,-223363782,0.0,1275.0,92.25681700651809,0.22453703703703703,0.0
46.15384615384615,23.076923076923077,26.923076923076923,667.5130000005756,0.5324074074074074,-460.0,99.24768518518519,-38475004,3.8461538461538463,1275.0,90.67503142422646,0.2199074074074074,0.0
50.0,15.384615384615385,34.61538461538461,657.1680000005756,0.5324074074074074,-460.0,99.14814814814815,184517011,0.0,1275.0,130.78790008487192,0.3194444444444445,0.0
50.0,20.0,30.0,663.7690000005756,0.5324074074074074,-460.0,99.15972222222223,425126799,0.0,1275.0,124.32525071561999,0.30787037037037035,0.0
50.0,22.727272727272727,27.27272727272727,663.8360000005756,0.5324074074074074,-490.0,99.20138888888889,-1447647413,0.0,1275.0,108.71623661542844,0.2662037037037037,0.0
50.0,21.875,28.125,658.8290000005755,0.5324074074074074,-460.0,99.09953703703704,-311364691,0.0,1275.0,150.0557296813083,0.3680555555555555,0.0
50.0,22.22222222222222,27.77777777777778,674.5550000005755,0.5324074074074074,-490.0,99.23611111111111,583087328,0.0,1275.0,94.40115531127144,0.23148148148148145,0.0
50.0,28.57142857142857,21.428571428571427,622.6970000005756,0.5324074074074074,-490.0,99.32175925925925,-1873276221,0.0,1275.0,60.15550266299189,0.14583333333333334,0.0
50.0,15.384615384615385,34.61538461538461,679.9010000005756,0.5324074074074074,-490.0,99.16203703703704,1544528612,0.0,1275.0,124.9030326328753,0.3055555555555556,0.0
50.0,20.0,30.0,663.6820000005756,0.5324074074074074,-490.0,99.26388888888889,2014902522,0.0,1275.0,83.4941817937443,0.2037037037037037,0.0
50.0,18.75,31.25,621.4420000005756,0.5324074074074074,-490.0,99.31944444444444,-1432394812,0.0,1275.0,60.93783276388438,0.14814814814814814,0.0
50.0,25.0,25.0,667.4830000005757,0.5324074074074074,-490.0,99.14120370370371,710848522,0.0,1275.0,132.23084629559884,0.3263888888888889,0.0
46.15384615384615,15.384615384615385,34.61538461538461,667.4180000005756,0.5324074074074074,-490.0,99.1550925925926,-1187738436,3.8461538461538463,1275.0,126.39093802102013,0.3125,0.0
50.0,13.636363636363635,36.36363636363637,649.7190000005755,0.5324074074074074,-490.0,99.2175925925926,821170030,0.0,1275.0,100.6262998605558,0.25,0.0
50.0,21.428571428571427,28.57142857142857,695.6910000005756,0.5324074074074074,-490.0,99.19212962962963,-1099823524,0.0,1275.0,113.10948223696838,0.27546296296296297,0.0
50.0,16.666666666666664,33.33333333333333,671.9580000005756,0.5324074074074074,-490.0,99.17824074074075,1274407344,0.0,1275.0,116.5293415950514,0.28935185185185186,0.0
50.0,11.11111111111111,38.88888888888889,639.2600000005756,0.5324074074074074,-490.0,99.27083333333333,-1141158932,0.0,1275.0,79.46001795663457,0.19675925925925924,0.0
50.0,25.0,25.0,642.3340000005755,0.5324074074074074,-490.0,99.29398148148148,-497243046,0.0,1275.0,70.03711206463294,0.1736111111111111,0.0
50.0,25.0,25.0,662.1240000005756,0.5324074074074074,-490.0,99.23842592592592,1237936783,0.0,1275.0,93.20638817615244,0.22916666666666666,0.0
50.0,16.666666666666664,33.33333333333333,667.7890000005756,0.5324074074074074,-490.0,99.24305555555556,1129338279,0.0,1275.0,92.21183392335294,0.22453703703703703,0.0
50.0,22.727272727272727,27.27272727272727,654.9760000005756,0.5324074074074074,-490.0,99.25462962962963,873347203,0.0,1275.0,86.73837839432015,0.21296296296296297,0.0
50.0,23.076923076923077,26.923076923076923,679.9020000005756,0.5324074074074074,-490.0,99.23842592592592,1155013102,0.0,1275.0,93.54551164435082,0.22916666666666666,0.0
50.0,21.875,28.125,665.7650000005756,0.5324074074074074,-490.0,99.12037037037037,1804705551,0.0,1275.0,140.15889282817025,0.3472222222222222,0.0
50.0,25.0,25.0,632.1670000005756,0.5324074074074074,-490.0,99.33101851851852,-1653629857,0.0,1275.0,54.69636322647472,0.13657407407407407,0.0
50.0,27.27272727272727,22.727272727272727,666.0440000005756,0.5324074074074074,-490.0,99.23611111111111,-156218201,0.0,1275.0,94.08996656110779,0.23148148148148145,0.0
50.0,10.0,40.0,608.3580000005755,0.5324074074074074,-490.0,99.39351851851852,922664776,0.0,1275.0,29.444559003165814,0.07407407407407407,0.0
50.0,30.0,20.0,621.5390000005756,0.5324074074074074,-490.0,99.38657407407408,1018018178,0.0,1275.0,32.865345275158404,0.08101851851851852,0.0
50.0,19.230769230769234,30.76923076923077,634.7190000005755,0.5324074074074074,-445.0,99.24305555555556,1265375109,0.0,1275.0,90.62953767976913,0.22453703703703703,0.0
50.0,26.923076923076923,23.076923076923077,664.4880000005755,0.5324074074074074,-490.0,99.23148148148148,192497103,0.0,1275.0,97.27973022744965,0.2361111111111111,0.0
44.44444444444444,16.666666666666664,33.33333333333333,658.6540000005756,0.5324074074074074,-490.0,99.26620370370371,-1943656413,5.555555555555555,1275.0,81.99561244532748,0.2013888888888889,0.0
50.0,20.0,30.0,659.0830000005756,0.5324074074074074,-460.0,99.29861111111111,1218480095,0.0,1275.0,68.91693019356589,0.16898148148148148,0.0
50.0,12.5,37.5,610.3120000005756,0.5324074074074074,-460.0,99.35416666666667,-1838263022,0.0,1275.0,44.39336924806373,0.11342592592592593,0.0
47.05882352941176,17.647058823529413,32.35294117647059,674.0950000005756,0.5324074074074074,-460.0,99.14351851851852,771282180,2.941176470588235,1275.0,132.9682919632634,0.32407407407407407,0.0
50.0,22.727272727272727,27.27272727272727,660.5040000005756,0.5324074074074074,-460.0,99.25694444444444,-1051115825,0.0,1275.0,86.49830234106975,0.21064814814814814,0.0
50.0,22.727272727272727,27.27272727272727,668.8920000005756,0.5324074074074074,-460.0,99.18981481481481,1256679716,0.0,1275.0,113.6953288930298,0.2777777777777778,0.0
50.0,16.666666666666664,33.33333333333333,629.7190000005756,0.5324074074074074,-460.0,99.25,171792606,0.0,1275.0,87.62057337553794,0.2175925925925926,0.0
50.0,21.428571428571427,28.57142857142857,620.1160000005756,0.5324074074074074,-460.0,99.32407407407408,-1157649190,0.0,1275.0,58.52959407562515,0.14351851851851852,0.0
50.0,25.0,25.0,665.8510000005756,0.5324074074074074,-460.0,99.2199074074074,-1155081620,0.0,1275.0,99.80278215021227,0.2476851851851852,0.0
50.0,16.666666666666664,33.33333333333333,651.6740000005756,0.5324074074074074,-460.0,99.26157407407408,-1524532432,0.0,1275.0,83.94207841675455,0.20601851851851852,0.0
50.0,16.666666666666664,33.33333333333333,663.0650000005757,0.5324074074074074,-460.0,99.18518518518519,1479258255,0.0,1275.0,114.05807126083556,0.2824074074074074,0.0
50.0,25.0,25.0,662.5220000005756,0.5324074074074074,-460.0,99.26620370370371,-1813253612,0.0,1275.0,82.97889508782447,0.2013888888888889,0.0
50.0,22.22222222222222,27.77777777777778,623.3100000005757,0.5324074074074074,-460.0,99.28935185185185,-517737173,0.0,1275.0,72.79868988796662,0.17824074074074076,0.0
50.0,20.833333333333336,29.166666666666668,674.7410000005756,0.5324074074074074,-460.0,99.19444444444444,444036709,0.0,1275.0,109.95826140621367,0.27314814814814814,0.0
50.0,18.181818181818183,31.818181818181817,665.7100000005756,0.5324074074074074,-460.0,99.26851851851852,-127310308,0.0,1275.0,81.5166224844285,0.19907407407407407,0.0
50.0,7.142857142857142,42.857142857142854,609.6780000005756,0.5324074074074074,-460.0,99.35879629629629,960186,0.0,1275.0,43.270274920129985,0.1087962962962963,0.0
50.0,16.666666666666664,33.33333333333333,635.8160000005756,0.5324074074074074,-460.0,99.25,-767376667,0.0,1275.0,88.59195427513761,0.2175925925925926,0.0
50.0,19.230769230769234,30.76923076923077,676.6290000005756,0.5324074074074074,-460.0,99.16666666666667,-948287990,0.0,1275.0,123.89837992989791,0.30092592592592593,0.0
46.15384615384615,23.076923076923077,26.923076923076923,646.8480000005756,0.5324074074074074,-460.0,99.13888888888889,720922920,3.8461538461538463,1275.0,134.7448557529831,0.3287037037037037,0.0
50.0,18.181818181818183,31.818181818181817,657.5920000005756,0.5324074074074074,-460.0,99.20138888888889,329819162,0.0,1275.0,107.22489680875074,0.2662037037037037,0.0
50.0,28.57142857142857,21.428571428571427,669.3420000005756,0.5324074074074074,-460.0,99.18287037037037,-348618005,0.0,1275.0,116.23015097237403,0.2847222222222222,0.0
50.0,11.538461538461538,38.46153846153847,663.0400000005756,0.5324074074074074,-460.0,99.17824074074075,1820525590,0.0,1275.0,118.40725009122646,0.28935185185185186,0.0
50.0,15.0,35.0,649.1480000005756,0.5324074074074074,-460.0,99.21527777777777,-626132237,0.0,1275.0,102.90108130886992,0.2523148148148148,0.0
50.0,18.75,31.25,668.9210000005755,0.5324074074074074,-460.0,99.13657407407406,-1235600995,0.0,1275.0,134.281406368865,0.3310185185185185,0.0
50.0,30.0,20.0,621.4540000005755,0.5324074074074074,-460.0,99.3888888888889,-1782568487,0.0,1275.0,31.45113171278531,0.0787037037037037,0.0
41.66666666666667,25.0,25.0,619.7240000005756,0.5324074074074074,-460.0,99.36574074074073,-198036034,8.333333333333332,1275.0,41.322252193057935,0.10185185185185185,0.0
50.0,13.636363636363635,36.36363636363637,647.2110000005756,0.5324074074074074,-460.0,99.19907407407408,-22289653,0.0,1275.0,108.84424913641455,0.2685185185185185,0.0
50.0,18.75,31.25,626.9000000005756,0.5324074074074074,-460.0,99.32638888888889,-516860891,0.0,1275.0,56.82751094139994,0.1412037037037037,0.0
50.0,13.636363636363635,36.36363636363637,655.8750000005756,0.5324074074074074,-460.0,99.2175925925926,-532005777,0.0,1275.0,103.60913093307109,0.25,0.0
44.44444444444444,22.22222222222222,27.77777777777778,641.9060000005755,0.5324074074074074,-460.0,99.27546296296296,-1703631571,5.555555555555555,1275.0,78.3768889895836,0.19212962962962965,0.0
45.83333333333333,25.0,25.0,683.5200000005756,0.5324074074074074,-460.0,99.19675925925927,275724561,4.166666666666666,1275.0,110.71446151586707,0.27083333333333337,0.0
50.0,22.22222222222222,27.77777777777778,625.2910000005757,0.5324074074074074,-460.0,99.30787037037037,-1730331072,0.0,1275.0,64.72111819491866,0.15972222222222224,0.0
44.44444444444444,16.666666666666664,33.33333333333333,621.5230000005756,0.5324074074074074,-460.0,99.31944444444444,-1013158178,5.555555555555555,1275.0,59.894223193685924,0.14814814814814814,0.0
45.45454545454545,18.181818181818183,31.818181818181817,656.4720000005756,0.5324074074074074,-460.0,99.20601851851852,1225133529,4.545454545454546,1275.0,107.75845666219504,0.26157407407407407,0.0
50.0,17.857142857142858,32.142857142857146,662.1610000005755,0.5324074074074074,-460.0,99.14583333333333,1261654370,0.0,1275.0,131.95670655690338,0.32175925925925924,0.0
50.0,11.538461538461538,38.46153846153847,673.8780000005756,0.5324074074074074,-460.0,99.16898148148148,-1573171510,0.0,1275.0,121.3178546824925,0.2986111111111111,0.0
50.0,16.666666666666664,33.33333333333333,640.7730000005756,0.5324074074074074,-460.0,99.23611111111111,2063764951,0.0,1275.0,94.09704463348213,0.23148148148148145,0.0
46.15384615384615,15.384615384615385,34.61538461538461,671.0640000005756,0.5324074074074074,-460.0,99.16203703703704,-499249405,3.8461538461538463,1275.0,124.50969864613322,0.3055555555555556,0.0
50.0,16.666666666666664,33.33333333333333,638.2990000005756,0.5324074074074074,-460.0,99.24305555555556,608784781,0.0,1275.0,90.52671791012635,0.22453703703703703,0.0
50.0,20.833333333333336,29.166666666666668,685.9890000005756,0.5324074074074074,-460.0,99.18981481481481,480927141,0.0,1275.0,113.69513665905885,0.2777777777777778,0.0
50.0,18.181818181818183,31.818181818181817,645.9310000005756,0.5324074074074074,-460.0,99.22916666666667,-1192335088,0.0,1275.0,94.97190881584831,0.2384259259259259,0.0
50.0,25.0,25.0,668.6110000005756,0.5324074074074074,-460.0,99.25231481481481,-14659672,0.0,1275.0,87.11175474543313,0.2152777777777778,0.0
50.0,31.25,18.75,625.7720000005756,0.5324074074074074,-460.0,99.35185185185185,-345838648,0.0,1275.0,46.71693064791841,0.11574074074074073,0.0
50.0,18.181818181818183,31.818181818181817,672.8440000005756,0.5324074074074074,-460.0,99.20601851851852,1487776246,0.0,1275.0,104.72197205859166,0.26157407407407407,0.0
50.0,22.727272727272727,27.27272727272727,653.3880000005756,0.5324074074074074,-460.0,99.2175925925926,1632104729,0.0,1275.0,101.44853562703061,0.25,0.0
45.83333333333333,16.666666666666664,33.33333333333333,663.7070000005756,0.5324074074074074,-460.0,99.25462962962963,1064716340,4.166666666666666,1275.0,87.0067623915225,0.21296296296296297,0.0
46.875,21.875,28.125,688.2830000005756,0.5324074074074074,-460.0,99.13657407407406,-1009712483,3.125,1275.0,135.81580027663816,0.3310185185185185,0.0
50.0,16.666666666666664,33.33333333333333,674.5980000005757,0.5324074074074074,-460.0,99.18287037037037,-214856292,0.0,1275.0,117.18997579506252,0.2847222222222222,0.0
50.0,20.833333333333336,29.166666666666668,652.9260000005756,0.5324074074074074,-460.0,99.24537037037037,-542474293,0.0,1275.0,92.11741921345616,0.2222222222222222,0.0
50.0,18.181818181818183,31.818181818181817,660.4600000005756,0.5324074074074074,-460.0,99.19675925925927,-59273394,0.0,1275.0,109.93311829632111,0.27083333333333337,0.0
50.0,12.5,37.5,616.1580000005756,0.5324074074074074,-460.0,99.34953703703704,1639871335,0.0,1275.0,46.603557003683825,0.11805555555555555,0.0
50.0,20.0,30.0,662.5630000005756,0.5324074074074074,-460.0,99.27777777777777,-1898004440,0.0,1275.0,76.93763974191486,0.18981481481481483,0.0
50.0,13.636363636363635,36.36363636363637,646.7290000005756,0.5324074074074074,-460.0,99.19907407407408,-1387653981,0.0,1275.0,108.29868580696721,0.2685185185185185,0.0
50.0,21.428571428571427,28.57142857142857,683.2050000005756,0.5324074074074074,-460.0,99.19212962962963,1197510786,0.0,1275.0,111.89170239307272,0.27546296296296297,0.0
50.0,20.0,30.0,658.2790000005756,0.5324074074074074,-460.0,99.22916666666667,-1949423576,0.0,1275.0,95.764534110261,0.2384259259259259,0.0
50.0,22.727272727272727,27.27272727272727,666.8930000005756,0.5324074074074074,-460.0,99.20833333333333,1080975683,0.0,1275.0,105.08183703275041,0.25925925925925924,0.0
50.0,25.0,25.0,662.5440000005756,0.5324074074074074,-460.0,99.2824074074074,-1975153298,0.0,1275.0,75.11517943035014,0.1851851851851852,0.0
50.0,25.0,25.0,669.4070000005756,0.5324074074074074,-460.0,99.13425925925927,1318480640,0.0,1275.0,135.40964757906715,0.33333333333333337,0.0
50.0,19.230769230769234,30.76923076923077,652.7500000005756,0.5324074074074074,-460.0,99.16898148148148,-1214760339,0.0,1275.0,120.50281071451329,0.2986111111111111,0.0
42.857142857142854,28.57142857142857,21.428571428571427,624.0740000005756,0.5324074074074074,-460.0,99.35879629629629,615032672,7.142857142857142,1275.0,43.41612970302166,0.1087962962962963,0.0
50.0,18.181818181818183,31.818181818181817,667.1790000005756,0.5324074074074074,-460.0,99.26388888888889,1997753000,0.0,1275.0,83.44890062513835,0.2037037037037037,0.0
50.0,16.666666666666664,33.33333333333333,653.8550000005756,0.5324074074074074,-460.0,99.25694444444444,497550761,0.0,1275.0,85.35028297730821,0.21064814814814814,0.0
50.0,18.181818181818183,31.818181818181817,662.3780000005756,0.5324074074074074,-460.0,99.18518518518519,-911201966,0.0,1275.0,113.865239601909,0.2824074074074074,0.0
