bodyWeight,brachiation,climb,descent,energyExpenditure,feedingBudget,restingBudget,seed,sway,totalEnergyIntake,travelDistance,travellingBudget,walk
43.0,50.0,12.5,37.5,652.7380000003379,0.3194444444444445,99.60416666666667,2086830487,0.0,765.0,32.03498836743575,0.0763888888888889,0.0
43.0,50.0,27.77777777777778,22.22222222222222,686.1400000003379,0.3194444444444445,99.51157407407408,354155987,0.0,765.0,68.65992140787316,0.16898148148148148,0.0
43.0,50.0,16.666666666666664,33.33333333333333,671.3960000003378,0.3194444444444445,99.57175925925927,1358382031,0.0,765.0,43.67374441850054,0.1087962962962963,0.0
43.0,50.0,14.285714285714285,35.714285714285715,680.4360000003379,0.3194444444444445,99.5324074074074,314777744,0.0,765.0,60.94917833810565,0.14814814814814814,0.0
43.0,50.0,20.833333333333336,29.166666666666668,721.2630000003379,0.3194444444444445,99.4375,1410684955,0.0,765.0,99.55333108980135,0.24305555555555555,0.0
43.0,50.0,10.0,40.0,699.1550000003378,0.3194444444444445,99.5462962962963,-1782570393,0.0,765.0,55.45284872917472,0.13425925925925924,0.0
43.0,50.0,31.25,18.75,709.2690000003379,0.3194444444444445,99.5162037037037,-365735793,0.0,765.0,67.89460591563441,0.16435185185185186,0.0
43.0,50.0,27.77777777777778,22.22222222222222,697.9930000003379,0.3194444444444445,99.50925925925927,1253185123,0.0,765.0,69.85753471532081,0.1712962962962963,0.0
43.0,50.0,12.5,37.5,664.6980000003379,0.3194444444444445,99.60648148148148,-1637257718,0.0,765.0,29.554680250769195,0.07407407407407407,0.0
43.0,50.0,16.666666666666664,33.33333333333333,657.0990000003379,0.3194444444444445,99.63194444444444,1053388280,0.0,765.0,19.77896439759685,0.04861111111111111,0.0
43.0,50.0,18.75,31.25,696.9040000003379,0.3194444444444445,99.5,1905382728,0.0,765.0,72.67320242809889,0.18055555555555555,0.0
43.0,43.75,12.5,37.5,679.8180000003379,0.3194444444444445,99.5162037037037,1996644383,6.25,765.0,66.52482761784039,0.16435185185185186,0.0
43.0,50.0,16.666666666666664,33.33333333333333,656.9710000003379,0.3194444444444445,99.64583333333333,1742111421,0.0,765.0,13.092384255969128,0.034722222222222224,0.0
43.0,50.0,37.5,12.5,659.6710000003379,0.3194444444444445,99.60648148148148,1439813314,0.0,765.0,29.561912094871953,0.07407407407407407,0.0
43.0,50.0,20.0,30.0,667.8010000003379,0.3194444444444445,99.59027777777779,196110870,0.0,765.0,35.624100865344616,0.09027777777777778,0.0
43.0,50.0,28.57142857142857,21.428571428571427,666.9690000003379,0.3194444444444445,99.54861111111111,755560297,0.0,765.0,51.776060982058,0.13194444444444445,0.0
43.0,50.0,31.25,18.75,707.0680000003379,0.3194444444444445,99.5324074074074,-390319662,0.0,765.0,59.98138745653227,0.14814814814814814,0.0
43.0,40.0,10.0,40.0,657.7730000003379,0.3194444444444445,99.58564814814815,348344586,10.0,765.0,37.79513450454809,0.09490740740740741,0.0
43.0,43.75,12.5,37.5,688.6900000003379,0.3194444444444445,99.53472222222223,696526600,6.25,765.0,59.10386169233432,0.14583333333333334,0.0
43.0,50.0,18.181818181818183,31.818181818181817,697.2010000003379,0.3194444444444445,99.47453703703704,2020631653,0.0,765.0,83.72351077905472,0.20601851851851852,0.0
43.0,50.0,14.285714285714285,35.714285714285715,673.1170000003378,0.3194444444444445,99.57638888888889,-1072624828,0.0,765.0,42.5858882768289,0.10416666666666667,0.0
43.0,50.0,20.0,30.0,677.9870000003378,0.3194444444444445,99.57407407407408,1038690539,0.0,765.0,44.32435072157406,0.10648148148148148,0.0
43.0,50.0,20.0,30.0,701.5970000003379,0.3194444444444445,99.48148148148148,-646415831,0.0,765.0,79.98591730562727,0.19907407407407407,0.0
43.0,50.0,12.5,37.5,664.6250000003379,0.3194444444444445,99.6087962962963,1067124074,0.0,765.0,27.716957910937573,0.07175925925925926,0.0
43.0,50.0,7.142857142857142,42.857142857142854,658.5900000003379,0.3194444444444445,99.53472222222223,-1382299457,0.0,765.0,58.87213037025232,0.14583333333333334,0.0
43.0,50.0,25.0,25.0,676.8350000003379,0.3194444444444445,99.60416666666667,-1647428812,0.0,765.0,31.089292188595927,0.0763888888888889,0.0
43.0,50.0,18.75,31.25,669.0380000003379,0.3194444444444445,99.56481481481482,1202299464,0.0,765.0,47.41368806923094,0.11574074074074073,0.0
43.0,50.0,20.0,30.0,705.4340000003378,0.3194444444444445,99.47685185185186,1696960017,0.0,765.0,83.02856872741468,0.2037037037037037,0.0
43.0,50.0,21.428571428571427,28.57142857142857,664.0430000003379,0.3194444444444445,99.5324074074074,-1887020743,0.0,765.0,59.88874229367272,0.14814814814814814,0.0
43.0,50.0,21.428571428571427,28.57142857142857,690.9660000003379,0.3194444444444445,99.54861111111111,-399890956,0.0,765.0,54.35564123188578,0.13194444444444445,0.0
43.0,50.0,25.0,25.0,689.7740000003379,0.3194444444444445,99.49537037037037,-1016588239,0.0,765.0,75.55285025734958,0.1851851851851852,0.0
43.0,50.0,20.0,30.0,658.3570000003378,0.3194444444444445,99.56944444444444,567822763,0.0,765.0,45.36388241706368,0.1111111111111111,0.0
43.0,50.0,25.0,25.0,676.7790000003379,0.3194444444444445,99.53472222222223,-1967668933,0.0,765.0,58.261926146969365,0.14583333333333334,0.0
43.0,50.0,18.75,31.25,684.4120000003379,0.3194444444444445,99.52314814814814,-1071652641,0.0,765.0,63.45184957269485,0.1574074074074074,0.0
43.0,50.0,8.333333333333332,41.66666666666667,696.0830000003378,0.3194444444444445,99.5324074074074,739083959,0.0,765.0,61.37378501533778,0.14814814814814814,0.0
43.0,50.0,12.5,37.5,655.8890000003379,0.3194444444444445,99.5949074074074,-832187355,0.0,765.0,34.691018465888206,0.08564814814814815,0.0
42.0,50.0,20.0,30.0,653.8680000002792,0.3194444444444445,99.59259259259258,-868906645,0.0,765.0,35.370169426126736,0.08796296296296297,0.0
43.0,50.0,16.666666666666664,33.33333333333333,652.0350000003378,0.3194444444444445,99.64814814814815,-221617600,0.0,765.0,12.75853372054694,0.032407407407407406,0.0
43.0,35.714285714285715,14.285714285714285,35.714285714285715,663.7920000003379,0.3194444444444445,99.56481481481482,975290056,14.285714285714285,765.0,48.16672653860223,0.11574074074074073,0.0
43.0,50.0,21.428571428571427,28.57142857142857,673.6960000003379,0.3194444444444445,99.53472222222223,-514775333,0.0,765.0,58.660216297640375,0.14583333333333334,0.0
43.0,50.0,15.0,35.0,719.0550000003379,0.3194444444444445,99.48842592592592,930793618,0.0,765.0,79.40584559483202,0.19212962962962965,0.0
43.0,50.0,12.5,37.5,656.6380000003379,0.3194444444444445,99.58796296296296,-1229725217,0.0,765.0,36.916419085269524,0.0925925925925926,0.0
43.0,50.0,0.0,50.0,650.7790000003379,0.3194444444444445,99.59259259259258,-1383533465,0.0,765.0,35.39147129835764,0.08796296296296297,0.0
43.0,50.0,14.285714285714285,35.714285714285715,667.6090000003379,0.3194444444444445,99.58101851851852,743364406,0.0,765.0,39.95417591646154,0.09953703703703703,0.0
43.0,50.0,18.181818181818183,31.818181818181817,733.1320000003379,0.3194444444444445,99.4675925925926,1634840295,0.0,765.0,88.26642241643938,0.21296296296296297,0.0
43.0,50.0,14.285714285714285,35.714285714285715,662.9500000003379,0.3194444444444445,99.5949074074074,-682050347,0.0,765.0,34.86346189732506,0.08564814814814815,0.0
43.0,50.0,16.666666666666664,33.33333333333333,657.0600000003378,0.3194444444444445,99.63657407407408,1975738461,0.0,765.0,17.001174407666223,0.04398148148148148,0.0
43.0,50.0,16.666666666666664,33.33333333333333,668.3260000003379,0.3194444444444445,99.56712962962962,711582962,0.0,765.0,46.11084185236953,0.11342592592592593,0.0
43.0,50.0,20.0,30.0,674.5110000003378,0.3194444444444445,99.58101851851852,623073396,0.0,765.0,40.25938016148882,0.09953703703703703,0.0
43.0,50.0,25.0,25.0,665.6670000003379,0.3194444444444445,99.59722222222223,-256238103,0.0,765.0,32.682416288967715,0.08333333333333334,0.0
43.0,50.0,16.666666666666664,33.33333333333333,653.7160000003379,0.3194444444444445,99.64120370370371,-1857482621,0.0,765.0,15.029126109393532,0.03935185185185185,0.0
43.0,42.857142857142854,14.285714285714285,35.714285714285715,665.0830000003378,0.3194444444444445,99.5949074074074,-387296133,7.142857142857142,765.0,34.000967686808956,0.08564814814814815,0.0
43.0,50.0,18.181818181818183,31.818181818181817,714.7800000003378,0.3194444444444445,99.46527777777779,-667634458,0.0,765.0,87.30999878218753,0.2152777777777778,0.0
43.0,50.0,16.666666666666664,33.33333333333333,668.1820000003379,0.3194444444444445,99.56018518518519,29626514,0.0,765.0,50.64969704110836,0.12037037037037038,0.0
43.0,50.0,25.0,25.0,664.9340000003378,0.3194444444444445,99.56481481481482,-669480630,0.0,765.0,47.22427146118147,0.11574074074074073,0.0
43.0,50.0,10.0,40.0,658.7890000003379,0.3194444444444445,99.59953703703704,-1990670089,0.0,765.0,31.98386585689871,0.08101851851851852,0.0
43.0,50.0,8.333333333333332,41.66666666666667,658.1500000003379,0.3194444444444445,99.55324074074075,734597797,0.0,765.0,51.76558080008478,0.12731481481481483,0.0
43.0,50.0,16.666666666666664,33.33333333333333,655.1290000003379,0.3194444444444445,99.63425925925927,-198361854,0.0,765.0,18.37601295626191,0.0462962962962963,0.0
43.0,50.0,12.5,37.5,656.6880000003379,0.3194444444444445,99.59027777777779,-1102088514,0.0,765.0,36.130797721131486,0.09027777777777778,0.0
43.0,50.0,25.0,25.0,673.5120000003378,0.3194444444444445,99.54861111111111,-1568318617,0.0,765.0,52.94842173020025,0.13194444444444445,0.0
43.0,50.0,0.0,50.0,650.7500000003379,0.3194444444444445,99.6087962962963,-2145359660,0.0,765.0,28.821588196730332,0.07175925925925926,0.0
43.0,50.0,16.666666666666664,33.33333333333333,665.3620000003378,0.3194444444444445,99.56018518518519,182480633,0.0,765.0,47.33931265945141,0.12037037037037038,0.0
41.0,50.0,12.5,37.5,646.9090000004594,0.3194444444444445,99.50231481481482,1992450787,0.0,765.0,72.43403498338635,0.17824074074074076,0.0
42.0,50.0,25.0,25.0,666.459000000279,0.3194444444444445,99.55555555555556,376137191,0.0,765.0,50.33814606074441,0.125,0.0
42.0,50.0,27.77777777777778,22.22222222222222,690.5200000002791,0.3194444444444445,99.5,-1861682457,0.0,765.0,74.65884577072165,0.18055555555555555,0.0
42.0,50.0,16.666666666666664,33.33333333333333,647.8120000002791,0.3194444444444445,99.57175925925927,-426450248,0.0,765.0,43.63927463690594,0.1087962962962963,0.0
35.0,50.0,12.5,37.5,534.8419999998248,0.3194444444444445,99.62037037037037,-1205503694,0.0,765.0,24.700436210069757,0.06018518518518519,0.0
36.0,50.0,12.5,37.5,554.4129999997731,0.3194444444444445,99.52083333333334,1709484964,0.0,765.0,63.267815828575735,0.15972222222222224,0.0
35.0,50.0,18.75,31.25,553.1119999998248,0.3194444444444445,99.53703703703704,1506545335,0.0,765.0,57.86421781261045,0.14351851851851852,0.0
34.0,50.0,31.25,18.75,561.7739999999474,0.3194444444444445,99.5162037037037,1391632507,0.0,765.0,66.16170592017289,0.16435185185185186,0.0
34.0,50.0,18.75,31.25,547.9469999999474,0.3194444444444445,99.53935185185185,-413854770,0.0,765.0,58.73299274384807,0.1412037037037037,0.0
35.0,50.0,16.666666666666664,33.33333333333333,531.7349999998248,0.3194444444444445,99.64583333333333,-254282009,0.0,765.0,13.535657871264737,0.034722222222222224,0.0
34.0,50.0,25.0,25.0,516.9469999999474,0.3194444444444445,99.62962962962963,-131640316,0.0,765.0,20.7403562717074,0.05092592592592592,0.0
35.0,50.0,14.285714285714285,35.714285714285715,562.9409999998248,0.3194444444444445,99.54166666666666,-314454376,0.0,765.0,54.42995218392271,0.1388888888888889,0.0
34.0,50.0,8.333333333333332,41.66666666666667,520.3999999999475,0.3194444444444445,99.54861111111111,1563877050,0.0,765.0,52.565269730300926,0.13194444444444445,0.0
35.0,50.0,16.666666666666664,33.33333333333333,540.4459999998248,0.3194444444444445,99.59722222222223,-280884089,0.0,765.0,33.2892801989182,0.08333333333333334,0.0
34.0,50.0,27.77777777777778,22.22222222222222,562.0499999999474,0.3194444444444445,99.48611111111111,-1157957056,0.0,765.0,79.19709668296133,0.19444444444444445,0.0
35.0,50.0,20.0,30.0,549.4549999998248,0.3194444444444445,99.56944444444444,-852702006,0.0,765.0,43.97152082763833,0.1111111111111111,0.0
35.0,50.0,25.0,25.0,551.3569999998248,0.3194444444444445,99.60648148148148,-1957910864,0.0,765.0,30.010135063687436,0.07407407407407407,0.0
35.0,42.857142857142854,7.142857142857142,42.857142857142854,536.1599999998248,0.3194444444444445,99.53703703703704,1020160931,7.142857142857142,765.0,56.92744547892184,0.14351851851851852,0.0
35.0,50.0,16.666666666666664,33.33333333333333,561.5749999998249,0.3194444444444445,99.55787037037037,1590807226,0.0,765.0,49.39852172721543,0.12268518518518517,0.0
35.0,40.0,10.0,40.0,532.7979999998248,0.3194444444444445,99.60648148148148,1567554102,10.0,765.0,30.349452241730752,0.07407407407407407,0.0
35.0,50.0,16.666666666666664,33.33333333333333,537.6359999998248,0.3194444444444445,99.56481481481482,1594855796,0.0,765.0,46.248565035620146,0.11574074074074073,0.0
35.0,33.33333333333333,16.666666666666664,33.33333333333333,531.7199999998248,0.3194444444444445,99.65046296296296,-1099396113,16.666666666666664,765.0,11.93010659580075,0.030092592592592594,0.0
35.0,50.0,10.0,40.0,532.9169999998248,0.3194444444444445,99.58101851851852,1237179200,0.0,765.0,39.38878775166384,0.09953703703703703,0.0
35.0,50.0,15.0,35.0,549.7999999998248,0.3194444444444445,99.5,1985366172,0.0,765.0,71.81807917613143,0.18055555555555555,0.0
35.0,50.0,8.333333333333332,41.66666666666667,532.2019999998248,0.3194444444444445,99.58333333333333,-802657910,0.0,765.0,39.45808416356296,0.09722222222222222,0.0
35.0,50.0,20.0,30.0,551.7199999998248,0.3194444444444445,99.58564814814815,-1031949071,0.0,765.0,39.72136522600131,0.09490740740740741,0.0
35.0,50.0,18.75,31.25,544.5289999998248,0.3194444444444445,99.56712962962962,-476334972,0.0,765.0,45.58093947056227,0.11342592592592593,0.0
35.0,50.0,10.0,40.0,543.9119999998248,0.3194444444444445,99.59259259259258,166550711,0.0,765.0,35.80322093363405,0.08796296296296297,0.0
35.0,50.0,12.5,37.5,564.3729999998249,0.3194444444444445,99.5162037037037,-671893479,0.0,765.0,66.09109031991926,0.16435185185185186,0.0
35.0,50.0,12.5,37.5,565.7829999998248,0.3194444444444445,99.55324074074075,-1833468279,0.0,765.0,52.73675803824875,0.12731481481481483,0.0
35.0,50.0,33.33333333333333,16.666666666666664,551.4709999998248,0.3194444444444445,99.54861111111111,-797333358,0.0,765.0,54.609651186256784,0.13194444444444445,0.0
36.0,50.0,16.666666666666664,33.33333333333333,558.2459999997731,0.3194444444444445,99.56018518518519,2029816221,0.0,765.0,48.51343627110476,0.12037037037037038,0.0
35.0,50.0,10.0,40.0,531.2389999998248,0.3194444444444445,99.5949074074074,-2139037962,0.0,765.0,34.98061245461427,0.08564814814814815,0.0
35.0,45.0,15.0,35.0,566.6039999998249,0.3194444444444445,99.49305555555556,-1734528988,5.0,765.0,75.76049450649376,0.1875,0.0
35.0,50.0,12.5,37.5,550.5969999998248,0.3194444444444445,99.56018518518519,-1721940611,0.0,765.0,48.99623875050868,0.12037037037037038,0.0
35.0,50.0,14.285714285714285,35.714285714285715,538.5539999998248,0.3194444444444445,99.56018518518519,1637088113,0.0,765.0,48.4731297196874,0.12037037037037038,0.0
35.0,50.0,18.75,31.25,577.5939999998247,0.3194444444444445,99.51851851851852,-1835997647,0.0,765.0,68.33489674531575,0.16203703703703703,0.0
35.0,50.0,18.75,31.25,569.3659999998248,0.3194444444444445,99.50231481481482,132185458,0.0,765.0,73.0512623837983,0.17824074074074076,0.0
35.0,50.0,25.0,25.0,585.8339999998248,0.3194444444444445,99.45138888888889,899519708,0.0,765.0,93.67041454000776,0.22916666666666666,0.0
36.0,50.0,16.666666666666664,33.33333333333333,560.3739999997731,0.3194444444444445,99.5324074074074,597292510,0.0,765.0,59.059183451268964,0.14814814814814814,0.0
35.0,50.0,14.285714285714285,35.714285714285715,542.8209999998248,0.3194444444444445,99.58101851851852,-1288709714,0.0,765.0,40.27287787955444,0.09953703703703703,0.0
35.0,50.0,20.833333333333336,29.166666666666668,592.1539999998248,0.3194444444444445,99.42361111111111,2111618672,0.0,765.0,105.36984542835746,0.2569444444444445,0.0
35.0,50.0,20.0,30.0,536.3719999998248,0.3194444444444445,99.6111111111111,1654026643,0.0,765.0,27.215489881586787,0.06944444444444445,0.0
35.0,40.0,20.0,30.0,549.4119999998248,0.3194444444444445,99.57870370370371,575482631,10.0,765.0,40.87250131404555,0.10185185185185185,0.0
35.0,50.0,14.285714285714285,35.714285714285715,544.9889999998248,0.3194444444444445,99.5162037037037,79390381,0.0,765.0,65.56095761413017,0.16435185185185186,0.0
35.0,50.0,20.0,30.0,544.2609999998248,0.3194444444444445,99.58796296296296,1716661502,0.0,765.0,36.23791875669675,0.0925925925925926,0.0
35.0,50.0,21.428571428571427,28.57142857142857,536.9859999998248,0.3194444444444445,99.53472222222223,1278600347,0.0,765.0,59.00170464555485,0.14583333333333334,0.0
36.0,50.0,37.5,12.5,553.0229999997731,0.3194444444444445,99.59722222222223,1873678851,0.0,765.0,34.516666825558644,0.08333333333333334,0.0
35.0,50.0,10.0,40.0,533.8989999998248,0.3194444444444445,99.6087962962963,670242754,0.0,765.0,28.945634501218514,0.07175925925925926,0.0
35.0,50.0,15.0,35.0,579.5389999998248,0.3194444444444445,99.48842592592592,473500314,0.0,765.0,78.39685869498936,0.19212962962962965,0.0
35.0,40.0,10.0,40.0,536.2299999998248,0.3194444444444445,99.59722222222223,-474424972,10.0,765.0,33.800396005985746,0.08333333333333334,0.0
35.0,50.0,14.285714285714285,35.714285714285715,537.3079999998248,0.3194444444444445,99.55092592592592,1260887389,0.0,765.0,50.993328452705114,0.12962962962962962,0.0
35.0,50.0,22.22222222222222,27.77777777777778,564.5059999998248,0.3194444444444445,99.48842592592592,1552037768,0.0,765.0,79.31098994769174,0.19212962962962965,0.0
35.0,50.0,25.0,25.0,547.2539999998248,0.3194444444444445,99.5949074074074,-2119210173,0.0,765.0,34.715997758763685,0.08564814814814815,0.0
36.0,50.0,12.5,37.5,549.6479999997731,0.3194444444444445,99.59259259259258,-106997983,0.0,765.0,36.085467190424225,0.08796296296296297,0.0
36.0,50.0,16.666666666666664,33.33333333333333,552.4989999997731,0.3194444444444445,99.57175925925927,-143889915,0.0,765.0,42.944503561945524,0.1087962962962963,0.0
35.0,50.0,8.333333333333332,41.66666666666667,532.6329999998248,0.3194444444444445,99.56481481481482,-2122709227,0.0,765.0,47.00136990649625,0.11574074074074073,0.0
36.0,50.0,20.0,30.0,566.058999999773,0.3194444444444445,99.55787037037037,1592450233,0.0,765.0,50.141004547966034,0.12268518518518517,0.0
36.0,50.0,25.0,25.0,564.409999999773,0.3194444444444445,99.60648148148148,916716478,0.0,765.0,29.02681620576877,0.07407407407407407,0.0
36.0,50.0,18.75,31.25,568.361999999773,0.3194444444444445,99.50462962962962,2028407886,0.0,765.0,71.40682025417293,0.17592592592592593,0.0
36.0,50.0,16.666666666666664,33.33333333333333,551.3979999997731,0.3194444444444445,99.5462962962963,-359828447,0.0,765.0,54.765636668055066,0.13425925925925924,0.0
36.0,50.0,16.666666666666664,33.33333333333333,552.053999999773,0.3194444444444445,99.59953703703704,1648574782,0.0,765.0,32.64601029829907,0.08101851851851852,0.0
36.0,50.0,25.0,25.0,557.9309999997731,0.3194444444444445,99.5949074074074,1278666941,0.0,765.0,34.32229342052122,0.08564814814814815,0.0
36.0,50.0,31.25,18.75,592.087999999773,0.3194444444444445,99.52083333333334,1997605900,0.0,765.0,64.81638729089795,0.15972222222222224,0.0
36.0,42.857142857142854,14.285714285714285,35.714285714285715,562.3879999997731,0.3194444444444445,99.54166666666666,-122078795,7.142857142857142,765.0,57.14659800590489,0.1388888888888889,0.0
36.0,50.0,18.75,31.25,585.0509999997731,0.3194444444444445,99.5162037037037,-993105733,0.0,765.0,67.5974654388686,0.16435185185185186,0.0
36.0,50.0,25.0,25.0,569.5659999997731,0.3194444444444445,99.50462962962962,-391460975,0.0,765.0,72.17466925504768,0.17592592592592593,0.0
36.0,50.0,25.0,25.0,587.2969999997731,0.3194444444444445,99.5162037037037,-308523863,0.0,765.0,66.78081158449311,0.16435185185185186,0.0
36.0,50.0,25.0,25.0,574.731999999773,0.3194444444444445,99.53935185185185,2012494247,0.0,765.0,55.665582384109584,0.1412037037037037,0.0
36.0,50.0,16.666666666666664,33.33333333333333,562.0089999997731,0.3194444444444445,99.56018518518519,1136258721,0.0,765.0,48.39191451165979,0.12037037037037038,0.0
36.0,50.0,31.25,18.75,593.4519999997731,0.3194444444444445,99.5324074074074,2109185962,0.0,765.0,61.45429940672388,0.14814814814814814,0.0
36.0,50.0,8.333333333333332,41.66666666666667,556.4789999997731,0.3194444444444445,99.58101851851852,-2036749896,0.0,765.0,40.30539451821992,0.09953703703703703,0.0
36.0,50.0,16.666666666666664,33.33333333333333,551.1919999997731,0.3194444444444445,99.58564814814815,-890487571,0.0,765.0,37.76586010672949,0.09490740740740741,0.0
36.0,50.0,12.5,37.5,556.4559999997731,0.3194444444444445,99.52314814814814,-63025634,0.0,765.0,62.76223989483166,0.1574074074074074,0.0
36.0,40.0,10.0,40.0,554.933999999773,0.3194444444444445,99.6111111111111,-910519807,10.0,765.0,28.692597992238372,0.06944444444444445,0.0
36.0,50.0,16.666666666666664,33.33333333333333,550.775999999773,0.3194444444444445,99.55555555555556,-1455713078,0.0,765.0,50.35882748965075,0.125,0.0
36.0,50.0,25.0,25.0,600.106999999773,0.3194444444444445,99.43055555555556,-10575279,0.0,765.0,100.1088618536336,0.25,0.0
36.0,50.0,31.25,18.75,594.5909999997731,0.3194444444444445,99.51851851851852,1555308165,0.0,765.0,64.7474923577998,0.16203703703703703,0.0
36.0,50.0,20.0,30.0,552.4889999997731,0.3194444444444445,99.59259259259258,421301029,0.0,765.0,35.213162058245224,0.08796296296296297,0.0
36.0,50.0,16.666666666666664,33.33333333333333,550.6719999997731,0.3194444444444445,99.58333333333333,1665098132,0.0,765.0,38.58118978918061,0.09722222222222222,0.0
