"","x","y","dbh","canopy_radius","height","fruiting_jan","fruiting_feb","fruiting_mar","fruiting_apr","fruiting_may","fruiting_jun","fruiting_jul","fruiting_aug","fruiting_sep","fruiting_oct","fruiting_nov","fruiting_dec","genus","species","status"
"38",21,37,31,5.525,30.2394814286615,0,0,0,0,0,0,0,0,0,0,0,0,"Lithocarpus","conocarpus","untouched"
"39",22,37,9,2.075,12,0,0,0,0,0,0,0,0,0,1,1,0,"Maasia (Polyalthia)","hypoleuca","untouched"
"40",23,38,14.6,2.1,15,0,0,0,0,0,0,0,0,0,0,0,0,"Stemonurus","cf. scorpiodes","untouched"
"41",24,38,7.3,1.625,11,0,0,0,0,0,0,0,1,0,0,0,0,"Memecylon","sp. 1","untouched"
"42",24,37,7,1.7,11,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi","untouched"
"43",24,36,21.4,2.95,23.2635350745747,0,0,0,0,0,0,0,0,0,1,0,0,"Palaquium","pseudorostratum","untouched"
"44",28,34,9.6,2.85,16,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii","untouched"
"45",26,33,11.3,2.75,11,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii","untouched"
"46",29,36,10.5,0.9,17,0,0,0,0,0,0,0,0,0,0,0,0,"Isonandra","lanceolata","untouched"
"47",31,39,18.5,3,17,0,0,0,0,0,0,0,1,0,0,0,0,"Memecylon","sp. 1","untouched"
"48",32,37,8.4,1.8,15,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra","untouched"
"49",34,35,29.5,3.55,29.009195041061,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana","untouched"
"50",39,36,8.6,1.55,13,0,0,0,0,0,0,0,0,0,0,0,0,"Stemonurus","cf. scorpiodes","untouched"
"51",38,35,8,0.6,8,0,0,0,0,0,0,0,0,0,0,0,0,"Gymnacranthera","farquhariania","untouched"
"52",37,34,11.3,1.7,8,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1","untouched"
"53",40,33,47,4.55,26.2534391197298,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","areolata (bantamensis)","untouched"
"54",38,33,19.7,2.3,30.1,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","hosei","untouched"
"55",39,32,7.3,1.125,6.5,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii","untouched"
"56",37,30,9.2,1.975,7,0,0,0,0,0,0,0,0,0,0,0,0,"Campnosperma","coriaceum","untouched"
"57",33,31,30.4,4.45,20.8137754961415,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii","untouched"
"58",32,31,10.7,1.975,15,0,0,0,0,0,0,0,0,0,0,0,0,"Blumeodendron","tokbrai (elateriospermum)","untouched"
"59",29,30,9,2.025,12.5,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii","untouched"
"60",35,30,8,1.85,11,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1","untouched"
"61",44,30,32.5,2.625,27.51007850376,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","ridleyii","untouched"
"62",42,30,10.5,1.225,14,0,0,0,0,0,0,0,0,0,0,0,0,"Horsfieldia","crassifolia","untouched"
"63",43,33,20.5,3.375,19,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii","untouched"
"64",45,33,18.2,2.4,18,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","hosei","untouched"
"65",45,34,14.3,2.725,14,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1","untouched"
"66",46,35,10.5,1.325,15,0,0,0,0,0,0,0,0,0,0,0,0,"Ilex","hypoglauca","untouched"
"67",46,37,19.8,2.1,17,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1","untouched"
"68",45,37,15.4,1.925,15,0,0,0,0,0,0,0,0,0,0,0,0,"Gymnacranthera","farquhariania","untouched"
"69",44,39,7.7,1.68,10,0,0,0,0,0,0,0,0,0,0,0,0,"Horsfieldia","crassifolia","untouched"
"70",45,40,52.3,3.825,18,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","hosei","untouched"
"71",41,39,10.5,1.8,14,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi","untouched"
"72",41,36,8.4,1.325,9.5,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra","untouched"
"73",42,36,9.7,1.7675,15,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4","untouched"
"74",43,36,29.7,2.625,24.8,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","areolata (bantamensis)","untouched"
"75",42,35,9.9,1.715,13,0,0,0,0,0,0,0,0,0,0,0,0,"Gymnacranthera","farquhariania","untouched"
"76",40,35,34.1,2.5,27.0440878410714,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana","untouched"
"77",49,32,8.9,1.2375,8,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra","untouched"
"78",50,33,10,2.2575,8,0,0,0,0,0,0,0,0,0,0,0,0,"Isonandra","lanceolata","untouched"
"79",53,33,12.3,2.9,10,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra","untouched"
"80",52,36,10.5,1.71,8,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra","untouched"
"81",54,32,7.5,1.1,6,0,0,0,0,0,0,0,0,0,0,0,0,"Magnolia","bintulensis","untouched"
"82",57,32,15.7,3.475,13,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii","untouched"
"83",56,31,14.9,0.925,13,0,0,0,0,0,0,0,0,0,0,0,0,"Horsfieldia","crassifolia","untouched"
"84",66,31,22.3,2.975,22.0153318950286,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana","untouched"
"85",66,32,11.3,1.825,12,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4","untouched"
"86",63,33,24.2,3.875,18,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra","untouched"
"87",61,34,17.8,2.95,15,0,0,0,0,0,1,1,1,0,1,0,0,"Syzygium","sp. 1 cf. garcinifolia","untouched"
"88",65,36,8.7,1.575,11,0,0,0,0,0,0,0,0,0,0,0,0,"Gymnacranthera","farquhariania","untouched"
"89",64,36,7.7,1.125,10,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","ridleyii","untouched"
"90",62,38,9.8,1.1,8,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","sp. 1 cf. resinosa","untouched"
"91",62,37,9.2,1.825,17,0,0,0,0,0,0,0,0,0,0,0,0,"Koompassia","malaccensis","untouched"
"92",61,37,7.4,0.7,3.5,0,0,0,0,0,0,0,0,0,0,0,0,"Gonystylus","bancanus","untouched"
"93",63,39,6.3,1.75,9,0,0,0,0,0,0,0,0,0,0,0,0,"Xylopia","cf. malayana","untouched"
"94",69,36,12.3,1.815,16,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","areolata (bantamensis)","untouched"
"95",70,36,16.2,2.825,17,1,0,0,0,0,0,0,0,0,1,1,0,"Garcinia","bancana","untouched"
"96",68,39,8.8,2.125,9,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4","untouched"
"97",70,39,17.5,3.3875,16,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4","untouched"
"98",71,38,7.5,2.375,14,0,0,0,0,0,0,0,0,0,0,0,0,"Campnosperma","squamatum","untouched"
"99",70,35,18.3,2.225,19,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana","untouched"
"100",71,36,15,2.525,17,0,0,0,0,0,0,0,0,0,0,0,0,"Xylopia","cf. malayana","untouched"
"101",73,37,12.8,2.875,14,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii","untouched"
"102",75,36,11.6,2.2425,17,0,0,0,0,0,0,0,0,0,0,0,0,"Blumeodendron","tokbrai (elateriospermum)","untouched"
"103",75,35,12.9,2.275,17,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1","untouched"
"104",79,36,12.7,2.1,13,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra","untouched"
"105",76,34,7.1,1.875,12,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra","untouched"
"106",78,34,20.2,2.35,19.2,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","sclerophyllum","untouched"
"107",79,31,6.9,1.375,13,0,0,0,0,0,0,0,0,0,0,0,0,"Xylopia","cf. malayana","untouched"
"108",75,31,19.5,4.2,17.7072727973611,0,0,0,0,0,0,0,0,0,0,0,0,"Campnosperma","squamatum","untouched"
"109",74,33,15,3.7,17,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii","untouched"
"110",70,31,33.4,2.95,30.694986075649,0,0,0,1,0,0,1,1,1,1,1,0,"Palaquium","leiocarpum","untouched"
"111",68,31,26.3,4.025,19.5907926710706,0,0,0,0,0,0,0,1,1,1,0,0,"Xylopia","fusca","untouched"
"112",68,32,15,2.58,18,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana","untouched"
"113",82,30,11,2.5025,17,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra","untouched"
"114",81,33,14.4,2.0125,17,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra","untouched"
"115",81,37,8.2,1.3125,7.5,0,0,0,0,0,0,0,0,0,0,0,0,"Gymnacranthera","farquhariania","untouched"
"116",82,34,7.5,1.65,11,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4","untouched"
"117",83,39,14.5,2.525,17,0,0,0,0,0,0,0,0,0,0,0,0,"Horsfieldia","crassifolia","untouched"
"118",86,39,14,2.825,16,0,0,0,0,0,0,0,0,0,0,0,0,"Horsfieldia","crassifolia","untouched"
"119",85,37,8.7,1.85,8,0,0,0,0,0,0,0,0,0,0,0,0,"Gonystylus","bancanus","untouched"
"120",86,34,15.3,2.5375,18,0,0,0,0,0,0,0,0,0,1,0,0,"Palaquium","pseudorostratum","untouched"
"121",91,30,20.3,2.4375,18,0,0,0,0,0,0,0,0,0,0,0,0,"Vatica","mangachapoi","untouched"
"122",91,31,29.7,3.975,20,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","areolata (bantamensis)","untouched"
"123",92,31,9.6,1.7625,9.5,0,0,0,0,0,0,0,0,0,0,0,0,"Gymnacranthera","farquhariania","untouched"
"124",93,32,9.3,1.1375,11,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1","untouched"
"125",88,30,8.6,1.55,11,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","cochlearifolium","untouched"
"126",88,32,10.4,2.225,12,0,0,0,0,0,0,0,0,0,0,0,0,"Gonystylus","bancanus","untouched"
"127",88,34,14,1.675,17,0,0,0,0,0,0,0,0,0,0,0,0,"Isonandra","lanceolata","untouched"
"128",87,35,38.9,4.45,18,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","ridleyii","untouched"
"129",89,33,6.6,1.75,8,1,0,0,0,0,0,0,0,0,1,1,0,"Garcinia","sp. 11","untouched"
"130",3,40,13.8,1.8,12.5,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","cochlearifolium","untouched"
"131",2,41,13,3.75,13,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1","untouched"
"132",2,43,6.7,1.2,6,0,0,0,0,0,0,0,1,1,1,0,0,"Xylopia","fusca","untouched"
"133",1,43,6.8,1.075,5,0,0,0,0,0,0,0,0,0,0,0,0,"Mezzetia","umbellata","untouched"
"134",0,46,10.8,3,11,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii","untouched"
"135",0,52,12,2.2,11,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii","untouched"
"136",1,53,13,2.775,15,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","cf. elliptica","untouched"
"137",1,56,7.5,1.55,8.5,0,0,0,0,0,0,0,0,0,1,1,0,"Maasia (Polyalthia)","hypoleuca","untouched"
"138",1,59,10.3,2.15,10.5,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii","untouched"
"139",5,58,8.7,1.075,5,0,0,0,0,0,0,0,0,0,0,0,0,"Myristica","lowiana","untouched"
"140",5,59,10.6,2.9,11.5,0,0,0,0,0,0,0,0,0,1,1,0,"Maasia (Polyalthia)","hypoleuca","untouched"
"141",6,57,6.1,1.325,7,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","areolata (bantamensis)","untouched"
"142",7,56,7.6,1.075,9,0,0,0,0,0,0,0,0,0,0,0,0,"Dipterocarpus","borneensis","untouched"
"143",9,58,6,0.7,7.5,1,0,0,0,0,0,0,0,0,1,1,0,"Garcinia","bancana","untouched"
"144",9,57,14.1,2.4,17.5,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","hosei","untouched"
"145",7,54,6.9,2.35,7.5,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii","untouched"
"146",6,52,18.6,4.625,15.5,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii","untouched"
"147",5,54,11.7,1.7,12.5,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","lappaceum","untouched"
"148",4,53,6.3,1.75,5.5,0,0,0,0,0,0,0,0,0,0,0,1,"Garcinia","sp. 4 parvifolia","untouched"
"149",2,44,46.3,6.175,29.5062094259639,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","sclerophyllum","untouched"
"150",3,46,19.9,3.475,16.5,0,0,0,0,0,0,0,0,0,0,0,0,"Campnosperma","coriaceum","untouched"
"151",4,44,18,2.875,16,0,0,0,0,0,0,0,0,0,0,0,0,"Tristaniopsis","sp. 4","untouched"
"152",5,46,10.8,2.125,11,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1","untouched"
"153",4,45,10.3,1.825,11.5,0,0,0,0,0,1,1,1,0,1,0,0,"Syzygium","sp. 1 cf. garcinifolia","untouched"
"154",6,41,41.3,4.925,29.4593184723454,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana","untouched"
"155",1,50,10.8,1.975,12,0,0,0,0,0,0,0,0,0,1,0,0,"Palaquium","pseudorostratum","untouched"
"156",8,44,9.3,1.525,8,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra","untouched"
"157",9,43,33.2,3.075,27.0440878410714,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana","untouched"
"158",13,41,9.6,3.5,9.5,0,0,0,0,0,0,0,0,0,1,1,0,"Maasia (Polyalthia)","hypoleuca","untouched"
"159",14,41,10.6,2.55,7.5,0,0,0,0,0,0,0,0,0,0,0,0,"Xylopia","cf. malayana","untouched"
"160",20,43,30.3,4.75,21.0924053026726,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","areolata (bantamensis)","untouched"
"161",20,44,34.6,6.025,26.6079081449839,0,0,0,1,0,0,1,1,1,1,1,0,"Palaquium","leiocarpum","untouched"
"162",17,47,32.7,5.325,27.2368490405924,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana","untouched"
"163",18,48,15.7,1.95,17.5,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana","untouched"
"164",18,50,11,1.775,12.5,0,0,0,0,0,0,0,0,0,0,0,0,"Blumeodendron","tokbrai (elateriospermum)","untouched"
"165",18,51,10.6,2.525,11,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","lappaceum","untouched"
"166",16,50,16.3,2.425,14,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","cochlearifolium","untouched"
"167",14,50,8.5,3.025,8.5,0,0,0,0,0,0,0,0,0,0,0,0,"Lithocarpus","conocarpus","untouched"
"168",14,52,12.9,2.425,15.5,1,0,0,0,0,0,0,0,0,0,1,1,"Sandoricum","beccanarium","untouched"
"169",16,52,9.6,1.9,11,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra","untouched"
"170",13,52,8.5,1.55,10,0,0,0,0,0,0,0,0,0,0,0,0,"Lithocarpus","conocarpus","untouched"
"171",14,55,7.7,0.8,9.5,0,0,0,0,0,0,0,0,0,0,0,0,"Dactylocladus","stenostachys","untouched"
"172",13,57,13.8,3.85,12.5,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii","untouched"
"173",15,55,8.8,0.425,11.5,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","cochlearifolium","untouched"
"174",14,53,18.4,2.125,17.5,0,0,0,0,0,0,0,0,0,0,0,0,"Stemonurus","cf. scorpiodes","untouched"
"175",16,53,8.7,1.3,10.5,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana","untouched"
"176",19,53,11.7,2.25,13,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra","untouched"
"177",18,58,44.7,5.325,30.375925385559,1,0,0,0,0,0,0,0,0,0,1,1,"Koompassia","malaccensis","untouched"
"178",15,58,30.6,3.2,27.5,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana","untouched"
"179",16,58,9.3,1.075,13.5,0,0,0,0,0,0,0,0,0,0,0,0,"Ilex","hypoglauca","untouched"
"180",13,59,17.6,3.825,15,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii","untouched"
"181",20,40,15.2,2.1,13,0,0,0,0,0,0,0,0,0,0,0,0,"Stemonurus","cf. scorpiodes","untouched"
"182",21,41,8.6,1.3125,13,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra","untouched"
"183",20,42,6.3,1.5125,14,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra","untouched"
"184",21,42,31,4.95,25.2158964926248,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4","untouched"
"185",22,42,13,1.0625,16,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra","untouched"
"186",22,41,11,2.05,15,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4","untouched"
"187",26,44,24.5,3.4,28.1736009145702,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii","untouched"
"188",22,43,15,2.95,14,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","soulattri","untouched"
"189",21,47,11.7,1.375,6.5,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii","untouched"
"190",21,44,21.8,1.925,19.6840441796844,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","cochlearifolium","untouched"
"191",23,45,14,1.85,20.7608638365046,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","cf. hosei (cf. fragrans)","untouched"
"192",23,43,27.5,2.375,22.0035002130533,0,0,0,0,0,0,0,0,0,0,0,0,"Campnosperma","coriaceum","untouched"
"193",24,46,9.3,2.35,12,0,0,0,0,0,0,0,0,0,0,0,0,"Lithocarpus","sp. 1 cf. dasystachys","untouched"
"194",24,49,11.3,1.8375,12,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","soulattri","untouched"
"195",26,50,8.5,1.2875,8,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra","untouched"
"196",25,52,9.9,1.3,17,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","cf. grandis var. rufofusca (cf. rufo-fusca)","untouched"
"197",25,53,10.3,1.775,11,0,0,0,0,0,0,0,1,0,0,0,0,"Memecylon","sp. 1","untouched"
"198",25,54,6.4,1.9,11,0,0,0,0,0,0,0,0,0,0,1,0,"Santiria","sp. 1","untouched"
"199",22,55,36.3,2.45,21.485735056158,0,0,0,0,0,0,0,0,0,0,0,0,"Dactylocladus","stenostachys","untouched"
"200",21,55,15.7,3.05,17,0,0,0,0,0,0,0,0,0,1,1,0,"Maasia (Polyalthia)","hypoleuca","untouched"
"201",20,54,15.6,1.275,21.3821820247789,0,0,0,0,0,0,0,0,0,0,0,0,"Vatica","mangachapoi","untouched"
"202",20,56,6.3,0,4.5,1,0,0,0,0,0,0,0,0,0,0,1,"Garcinia","sp. 3","untouched"
"203",27,58,8.4,1.6375,16,0,0,0,0,0,0,0,1,1,1,0,0,"Xylopia","fusca","untouched"
"204",29,57,6.1,1.2125,16,0,0,0,0,0,0,0,0,0,0,0,0,"Lithocarpus","sp. 1 cf. dasystachys","untouched"
"205",29,54,9.1,1.85,11,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi","untouched"
"206",35,56,15.7,2.75,13,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii","untouched"
"207",37,58,13.5,1.05,9,0,0,0,0,0,0,0,0,0,0,0,0,"Myristica","lowiana","untouched"
"208",31,57,8.2,1.05,9,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii","untouched"
"209",37,55,23.4,3.7,17,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","areolata (bantamensis)","untouched"
"210",33,54,6.7,1.7125,7,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1","untouched"
"211",32,53,7.1,0.99,15,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4","untouched"
"212",31,52,7.1,0.425,15,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","cf. evena","untouched"
"213",33,52,18.8,1.5625,15,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","cochlearifolium","untouched"
"214",35,53,34.3,5.2,19,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4","untouched"
"215",36,53,22.9,3.625,17,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii","untouched"
"216",38,51,8.8,1.45,10,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 5 cf. zeylanicum","untouched"
"217",39,48,8.7,1.0625,12,0,0,0,0,0,0,0,0,0,0,0,1,"Dyera","polyphylla (lowii)","untouched"
"218",36,49,6.5,0.9,9,0,0,0,0,0,0,0,0,0,0,0,0,"Knema","intermedia","untouched"
"219",34,49,7.9,1.25,8,0,0,0,0,0,0,0,0,0,0,0,0,"Ternstroemia","magnifica","untouched"
"220",32,49,11.9,2.2,19,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra","untouched"
"221",31,50,7.8,2.2875,14,0,0,0,0,0,0,0,0,0,0,0,0,"Lithocarpus","sp. 1 cf. dasystachys","untouched"
"222",31,49,10.9,1.4125,18,0,0,0,0,0,0,0,1,1,1,0,0,"Xylopia","fusca","untouched"
