evolution$generation,evolution$evaluated,energyIntake,energyGain,initialSatiation,basalEnergy,brachiationSpeed,swaySpeed,climbSpeed,descentSpeed,probMoveNoFeed,walkSpeed,objective$feedingBudget,objective$travellingBudget,objective$restingBudget,evolution$samples,totalEnergyIntake,climb,initialSatiation,climbs,walkSpeed,walk,travelDistance,burnProp,climbSpeed,arborealMove,travellingBudget,energyGain,energyIntake,basalEnergy,stochasticmonth,probMoveNoFeed,staticStartPos,feedingBudget,brachiationSpeed,terrestrialMove,brachiation,sway,swaySpeed,energyExpenditure,descentSpeed,descent,month,restingBudget,bodyWeight
85500,3181724,0.11213994907637093,436.6071900027161,342.04905504898545,7.935122503987514,0.5195591476716179,1.3437680503812202,1.7388700721010846,1.944113071584763,0.27322359691098463,0.5544622144042818,16.968382853779566,339.45329737021365,88.38457716887982,50,"[3492.8575200217283,3056.2503300190124,3056.2503300190124,3056.2503300190124,3056.2503300190124,3056.2503300190124,3929.4647100244442,3056.2503300190124,3492.8575200217283,1746.4287600108644,3929.4647100244442,3056.2503300190124,3492.8575200217283,3056.2503300190124,3056.2503300190124,3492.8575200217283,3056.2503300190124,3056.2503300190124,2183.0359500135805,3056.2503300190124,3929.4647100244442,3492.8575200217283,3056.2503300190124,3056.2503300190124,3929.4647100244442,3056.2503300190124,3492.8575200217283,1746.4287600108644,3056.2503300190124,3929.4647100244442,3056.2503300190124,2183.0359500135805,3056.2503300190124,2619.6431400162965,3056.2503300190124,3056.2503300190124,2619.6431400162965,3492.8575200217283,3929.4647100244442,3929.4647100244442,3056.2503300190124,3056.2503300190124,3492.8575200217283,3492.8575200217283,3056.2503300190124,3492.8575200217283,3929.4647100244442,3056.2503300190124,3492.8575200217283,3056.2503300190124]","[18.14814814814815,18.0,10.526315789473683,18.367346938775512,16.666666666666664,21.428571428571427,23.482428115015974,5.88235294117647,26.21035058430718,21.75609756097561,20.869565217391305,15.151515151515152,24.633431085043988,7.142857142857142,20.670391061452513,19.06614785992218,1.3824884792626728,0.7142857142857143,22.401103955841766,0.0,15.015015015015015,24.649859943977592,24.735729386892178,0.0,13.226452905811623,2.027027027027027,18.76379690949227,21.36682874122096,16.0,22.24622030237581,24.413145539906104,21.72158708809684,18.82770870337478,21.99074074074074,22.279792746113987,24.567474048442904,22.49034749034749,0.8955223880597015,9.839357429718875,22.67552182163188,0.0,8.695652173913043,24.714828897338403,14.973262032085561,24.669603524229075,8.146067415730338,15.803108808290157,5.617977528089887,24.129353233830848,6.086956521739131]","[342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545,342.04905504898545]","[36.2962962962963,40.0,28.94736842105263,31.63265306122449,33.33333333333333,42.857142857142854,47.12460063897764,17.64705882352941,39.73288814691152,44.03252032520325,29.316770186335404,36.36363636363636,49.266862170087975,13.392857142857142,44.134078212290504,38.13229571984436,3.225806451612903,0.7142857142857143,44.06623735050598,0.0,30.330330330330327,49.719887955182074,49.471458773784356,22.22222222222222,16.432865731462925,4.054054054054054,38.41059602649007,42.65262020529443,32.0,44.70842332613391,48.82629107981221,43.44317417619368,38.18827708703375,44.56018518518519,46.6321243523316,49.82698961937716,45.173745173745175,1.492537313432836,19.277108433734938,45.35104364326376,14.285714285714285,18.84057971014493,49.23954372623574,28.87700534759358,48.45814977973568,16.57303370786517,32.12435233160622,7.865168539325842,48.756218905472636,15.652173913043478]","[0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818,0.5544622144042818]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[276.4441790967863,141.7521242071984,119.83564663047663,173.00761283504679,72.59083054612907,24.683005381414336,521.8692654141274,44.58405192429258,555.8156458551516,10020.589136400347,859.6125622383514,90.05953296311104,389.48662337662927,269.3789212140167,194.49393305385448,365.5684636954048,330.465630055614,207.31450076154906,7015.119563437711,14.890246430504835,788.6531009565302,556.8816585748797,366.6681618541743,29.23458242770424,759.7368349213582,221.7444203181395,560.1101142424847,11993.357806078679,67.93693642033413,765.7738263176648,301.2417788021384,9540.51287470729,3164.263859406105,5225.6939516325865,240.81929366267002,259.59411155802457,5791.120528141241,534.1972163780451,731.2451385892108,953.6523933447234,21.871605921200782,168.78539432790424,441.32599226312755,324.7587220115287,222.8144874230044,472.4107943412605,574.2656454949952,192.7808297186943,366.29792475198514,281.7553155152315]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846,1.7388700721010846]","[63.7037037037037,60.0,71.05263157894737,68.3673469387755,66.66666666666666,57.14285714285714,52.87539936102235,82.35294117647058,60.26711185308848,55.96747967479675,70.6832298136646,63.63636363636363,50.733137829912025,86.60714285714286,55.865921787709496,61.86770428015564,96.7741935483871,99.28571428571429,55.93376264949402,100.0,69.66966966966967,50.280112044817926,50.528541226215644,77.77777777777777,83.56713426853709,95.94594594594595,61.58940397350993,57.34737979470556,68.0,55.291576673866096,51.17370892018779,56.55682582380633,61.81172291296626,55.43981481481481,53.36787564766839,50.17301038062284,54.826254826254825,98.50746268656717,80.72289156626508,54.64895635673624,85.71428571428571,81.15942028985506,50.760456273764255,71.12299465240642,51.541850220264315,83.42696629213482,67.87564766839378,92.13483146067415,51.243781094527364,84.34782608695652]","[7.270833333333333,9.9375,10.277777777777777,9.412037037037036,9.976851851851851,10.034722222222223,5.381944444444445,10.104166666666666,7.062499999999999,49.43287037037037,5.293981481481482,10.078703703703704,7.238425925925926,8.69212962962963,8.409722222222223,7.724537037037036,7.7384259259259265,8.67361111111111,37.46990740740741,9.891203703703704,5.342592592592593,7.819444444444444,8.18287037037037,10.118055555555555,4.68287037037037,8.511574074074074,6.770833333333333,55.08796296296297,9.851851851851851,6.807870370370369,8.76388888888889,45.03240740740741,19.22685185185185,28.61111111111111,9.280092592592592,9.141203703703704,30.25925925925926,6.337962962962964,5.604166666666666,4.798611111111111,10.13425925925926,9.141203703703704,7.965277777777778,7.891203703703703,8.57638888888889,7.203703703703704,5.310185185185185,8.444444444444445,8.064814814814815,7.844907407407407]","[436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161,436.6071900027161]","[0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093,0.11213994907637093]","[7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514,7.935122503987514]","[true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true,true]","[0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463,0.27322359691098463]","[false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false]","[73.29629629629629,65.1875,64.14351851851852,67.04166666666667,63.7337962962963,63.08101851851852,81.10416666666667,63.217592592592595,75.20138888888889,36.0462962962963,81.10416666666667,64.33333333333333,75.85648148148148,70.21064814814815,69.52314814814815,73.0949074074074,71.96296296296296,68.22916666666666,45.057870370370374,63.08101851851852,81.87268518518519,72.14351851851852,71.08796296296296,63.08101851851852,82.89120370370371,68.58796296296296,75.5462962962963,36.0462962962963,64.37962962962963,81.10416666666667,69.95833333333333,45.057870370370374,63.08101851851852,54.06944444444445,67.04398148148148,67.81712962962962,54.06944444444445,77.08333333333334,81.33101851851852,82.8587962962963,63.08101851851852,67.24537037037037,72.0925925925926,72.34953703703704,68.42592592592592,74.80555555555556,81.125,69.19907407407408,72.0925925925926,71.96064814814814]","[0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179,0.5195591476716179]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.7407407407407408,34.0,39.473684210526315,13.26530612244898,20.0,14.285714285714285,0.6389776357827476,17.647058823529413,1.669449081803005,44.16260162601626,0.2484472049689441,33.33333333333333,8.797653958944283,14.285714285714285,5.027932960893855,6.22568093385214,2.7649769585253456,0.7142857142857143,44.06623735050598,0.0,1.5015015015015014,0.42016806722689076,0.8456659619450317,44.44444444444444,0.4008016032064128,2.027027027027027,3.7527593818984544,43.11183144246353,28.000000000000004,15.766738660907128,13.615023474178404,42.83792871553464,34.90230905861457,39.17824074074074,8.290155440414509,3.4602076124567476,35.666023166023166,1.1940298507462688,4.417670682730924,0.2846299810246679,28.57142857142857,17.391304347826086,2.091254752851711,8.55614973262032,1.762114537444934,3.089887640449438,3.6269430051813467,6.741573033707865,2.736318407960199,16.52173913043478]","[62.96296296296296,26.0,31.57894736842105,55.10204081632652,46.666666666666664,42.857142857142854,52.23642172523961,64.70588235294117,58.59766277128548,11.804878048780488,70.43478260869566,30.303030303030305,41.935483870967744,72.32142857142857,50.83798882681564,55.6420233463035,94.00921658986175,98.57142857142858,11.86752529898804,100.0,68.16816816816817,49.85994397759104,49.68287526427061,33.33333333333333,83.16633266533067,93.91891891891892,57.836644591611474,14.23554835224203,40.0,39.524838012958966,37.558685446009385,13.718897108271689,26.909413854351687,16.261574074074073,45.07772020725388,46.71280276816609,19.16023166023166,97.31343283582089,76.30522088353415,54.36432637571158,57.14285714285714,63.76811594202898,48.669201520912544,62.56684491978609,49.77973568281938,80.33707865168539,64.24870466321244,85.39325842696628,48.507462686567166,67.82608695652173]","[1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202,1.3437680503812202]","[3875.138451677212,3497.7434516772128,3449.6064516772126,3530.4194516772122,3420.1734516772126,3382.1004516772127,4182.8884516772105,3402.9374516772127,3938.5194516772103,12284.981451677166,4207.16945167721,3456.4344516772126,3960.436451677213,3698.689451677213,3626.3574516772123,3906.585451677212,3702.51545167721,3570.015451677212,9759.667451677198,3358.1984516772127,4306.733451677209,3836.945451677214,3666.5644516772118,3363.5954516772126,4354.041451677214,3581.9544516772116,3957.7804516772153,14378.948451677155,3445.3024516772125,4417.935451677212,3627.5434516772125,12197.051451677191,6195.470451677212,7990.480451677205,3569.3274516772117,3556.2984516772112,8541.613451677204,4001.304451677208,4334.717451677208,4331.391451677218,3356.0684516772126,3537.239451677213,3729.0844516772113,3846.7834516772123,3577.0164516772115,3936.984451677208,4282.010451677213,3603.794451677213,3770.2454516772127,3720.544451677213]","[1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763,1.944113071584763]","[18.14814814814815,22.0,18.421052631578945,13.26530612244898,16.666666666666664,21.428571428571427,23.642172523961662,11.76470588235294,13.52253756260434,22.276422764227643,8.4472049689441,21.21212121212121,24.633431085043988,6.25,23.463687150837988,19.06614785992218,1.8433179723502304,0.0,21.665133394664213,0.0,15.315315315315313,25.07002801120448,24.735729386892178,22.22222222222222,3.2064128256513023,2.027027027027027,19.646799116997794,21.285791464073473,16.0,22.4622030237581,24.413145539906104,21.72158708809684,19.36056838365897,22.569444444444446,24.352331606217618,25.259515570934255,22.683397683397683,0.5970149253731344,9.437751004016064,22.67552182163188,14.285714285714285,10.144927536231885,24.524714828897338,13.903743315508022,23.788546255506606,8.426966292134832,16.321243523316063,2.247191011235955,24.62686567164179,9.565217391304348]","[11.0,9.0,7.0,11.0,9.0,9.0,10.0,10.0,11.0,5.0,10.0,10.0,4.0,9.0,7.0,6.0,10.0,10.0,5.0,11.0,9.0,8.0,6.0,11.0,10.0,10.0,3.0,5.0,10.0,2.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,9.0,6.0,8.0,10.0,9.0,4.0,9.0,8.0,12.0,7.0,11.0,5.0,9.0]","[19.43287037037037,24.875,25.578703703703702,23.546296296296294,26.28935185185185,26.88425925925926,13.51388888888889,26.678240740740737,17.73611111111111,14.520833333333332,13.601851851851851,25.587962962962962,16.905092592592595,21.09722222222222,22.06712962962963,19.180555555555557,20.29861111111111,23.09722222222222,17.47222222222222,27.02777777777778,12.784722222222221,20.037037037037038,20.729166666666668,26.800925925925927,12.425925925925926,22.900462962962965,17.68287037037037,8.86574074074074,25.76851851851852,12.087962962962964,21.27777777777778,9.909722222222223,17.69212962962963,17.319444444444446,23.675925925925924,23.041666666666664,15.671296296296298,16.578703703703702,13.064814814814815,12.342592592592592,26.784722222222225,23.613425925925927,19.94212962962963,19.75925925925926,22.997685185185183,17.99074074074074,13.564814814814815,22.35648148148148,19.84259259259259,20.194444444444446]","[35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0]"
