"","TreeID","x","y","DBH","crown","height","fruiting"
"1418",66824,39,89,38,1.44813291268211,7.28916,0
"1419",66791,39,94,91,2.57702462976642,17.45562,0
"1420",66779,39,96,15.3,0.794415290640825,2.934846,0
"1421",66778,39,97,91,2.57702462976642,17.45562,1
"1422",66777,39,98,24.7,1.08976094498085,4.737954,0
"1423",71825,40,5,20,0.948049574236053,3.8364,0
"1424",71826,40,7,21.1,0.982149660547338,4.047402,0
"1425",71879,40,12,102,2.77860852446038,19.56564,0
"1426",71880,40,13,15,0.784100049657571,2.8773,0
"1427",71889,40,16,11.7,0.66550897871728,2.244294,0
"1428",72031,40,21,49,1.71269749766966,9.39918,0
"1429",72032,40,24,28.8,1.2060082877408,5.524416,0
"1430",72043,40,29,154,3.64682502341482,29.54028,0
"1431",72079,40,31,43,1.57123241827183,8.24826,0
"1432",72082,40,32,36,1.39736834519993,6.90552,0
"1433",72083,40,33,32,1.29285624050683,6.13824,0
"1434",72086,40,34,20.5,0.963626641937386,3.93231,0
"1435",72104,40,38,30,1.23894286372721,5.7546,0
"1436",72264,40,41,78,2.3277358116774,14.96196,0
"1437",72268,40,42,41,1.52260971268543,7.86462,0
"1438",72269,40,43,255,5.08707065292751,48.9141,0
"1439",72271,40,44,42,1.54701947891638,8.05644,0
"1440",72290,40,46,42,1.54701947891638,8.05644,0
"1441",72291,40,47,13,0.713434099080492,2.49366,0
"1442",72292,40,48,38,1.44813291268211,7.28916,0
"1443",72346,40,51,29.9,1.23621564257409,5.735418,0
"1444",72355,40,55,13.8,0.742115405927102,2.647116,0
"1445",72356,40,57,28.8,1.2060082877408,5.524416,0
"1446",72507,40,66,62,2.0004595096347,11.89284,0
"1447",72508,40,67,34,1.34563518906817,6.52188,0
"1448",72509,40,68,19.6,0.935492386784173,3.759672,0
"1449",72510,40,69,59,1.93603666621506,11.31738,0
"1450",237167,40,70,20.5,0.963626641937386,3.93231,1
"1451",72565,40,75,26,1.12728482313124,4.98732,0
"1452",72566,40,77,24,1.06927809465911,4.60368,0
"1453",72703,40,81,32,1.29285624050683,6.13824,0
"1454",72718,40,86,34,1.34563518906817,6.52188,0
"1455",72751,40,95,102,2.77860852446038,19.56564,0
"1456",72752,40,97,33,1.31938168371389,6.33006,0
"1457",72753,40,98,22.3,1.01866752235658,4.277586,0
"1458",71812,41,2,11.9,0.672995631081834,2.282658,0
"1459",71828,41,7,95,2.6512386962011,18.2229,0
"1460",71830,41,9,13.4,0.727847537993994,2.570388,0
"1461",71878,41,12,43,1.57123241827183,8.24826,1
"1462",71881,41,13,20.3,0.957411490470852,3.893946,0
"1463",71891,41,16,60,1.95763209076563,11.5092,0
"1464",71892,41,17,22.8,1.0336850838161,4.373496,0
"1465",71894,41,18,24.5,1.08392907557588,4.69959,1
"1466",72089,41,34,25.7,1.11868318902088,4.929774,0
"1467",72102,41,35,39,1.47317347632572,7.48098,0
"1468",72108,41,39,140,3.42448882972474,26.8548,0
"1469",72263,41,40,12.5,0.695203354440097,2.39775,0
"1470",72266,41,41,14,0.749196524331569,2.68548,0
"1471",72274,41,44,26.6,1.14438756625764,5.102412,0
"1472",72287,41,46,41,1.52260971268543,7.86462,0
"1473",72307,41,47,76,2.28816965217582,14.57832,0
"1474",72293,41,48,78,2.3277358116774,14.96196,0
"1475",72295,41,49,18,0.884364098571077,3.45276,0
"1476",72353,41,55,24.9,1.09557678091235,4.776318,0
"1477",72357,41,57,28.2,1.18936639042236,5.409324,0
"1478",72490,41,60,346,6.22216431225149,66.36972,0
"1479",72497,41,64,14.9,0.780646087704638,2.858118,0
"1480",72511,41,69,20,0.948049574236053,3.8364,0
"1481",72554,41,70,24,1.06927809465911,4.60368,0
"1482",72564,41,75,25,1.09847874030735,4.7955,0
"1483",72702,41,80,27.5,1.16979787554572,5.27505,0
"1484",72705,41,83,86,2.48267704194748,16.49652,0
"1485",72716,41,86,32,1.29285624050683,6.13824,0
"1486",72719,41,88,38,1.44813291268211,7.28916,0
"1487",72754,41,98,176,3.9828102041511,33.76032,0
"1488",71823,42,2,111,2.9380854088203,21.29202,0
"1489",71814,42,3,49,1.71269749766966,9.39918,0
"1490",71831,42,7,45,1.61909193495234,8.6319,0
"1491",71882,42,14,46,1.64274978602345,8.82372,0
"1492",71906,42,15,47,1.6662334033592,9.01554,0
"1493",71895,42,17,249,5.00775207371319,47.76318,0
"1494",72039,42,20,14,0.749196524331569,2.68548,0
"1495",72034,42,23,57,1.89246848124135,10.93374,0
"1496",72094,42,32,15.8,0.811455910217528,3.030756,0
"1497",72090,42,34,11.3,0.650403729781884,2.167566,0
"1498",72103,42,36,16,0.818220655738572,3.06912,0
"1499",72110,42,37,19,0.916491891586387,3.64458,0
"1500",72111,42,38,14.1,0.752724175661866,2.704662,0
"1501",72285,42,41,15.4,0.797838383548588,2.954028,0
"1502",72286,42,42,16.9,0.848313689551322,3.241758,0
"1503",72275,42,43,24.9,1.09557678091235,4.776318,0
"1504",72276,42,44,34,1.34563518906817,6.52188,0
"1505",72296,42,49,42,1.54701947891638,8.05644,0
"1506",72345,42,50,49,1.71269749766966,9.39918,0
"1507",72347,42,54,66,2.08473207249966,12.66012,0
"1508",72352,42,55,25.6,1.1158084024621,4.910592,0
"1509",72505,42,60,17.2,0.85822275513436,3.299304,0
"1510",72494,42,61,62,2.0004595096347,11.89284,0
"1511",72496,42,63,36,1.39736834519993,6.90552,0
"1512",72498,42,64,12.5,0.695203354440097,2.39775,0
"1513",72523,42,66,20,0.948049574236053,3.8364,0
"1514",72513,42,68,14.4,0.76325647129536,2.762208,0
"1515",72512,42,69,18.3,0.894064744184551,3.510306,0
"1516",72555,42,70,24.4,1.08100707356644,4.680408,0
"1517",72559,42,72,23.3,1.04859107821249,4.469406,0
"1518",72563,42,75,40,1.49799665868193,7.6728,0
"1519",72567,42,79,217,4.57314187275181,41.62494,0
"1520",72715,42,85,17,0.851623306820741,3.26094,0
"1521",72742,42,91,130,3.26102300758221,24.9366,0
"1522",72746,42,94,68,2.12621478012188,13.04376,0
"1523",72750,42,96,27.5,1.16979787554572,5.27505,0
"1524",71818,43,2,203,4.37621484895801,38.93946,0
"1525",71837,43,7,30,1.23894286372721,5.7546,0
"1526",71835,43,8,44,1.59525464135101,8.44008,0
"1527",71883,43,14,18,0.884364098571077,3.45276,0
"1528",71904,43,15,156,3.67801490865795,29.92392,0
"1529",71901,43,17,17.1,0.854926311425871,3.280122,0
"1530",71897,43,18,27,1.15571655600826,5.17914,0
"1531",71896,43,19,44,1.59525464135101,8.44008,0
"1532",72101,43,30,82,2.40584914973183,15.72924,0
"1533",72100,43,31,10.3,0.611820209910202,1.975746,0
"1534",72095,43,32,16,0.818220655738572,3.06912,0
"1535",72092,43,33,50,1.7356871700929,9.591,0
"1536",72120,43,35,125,3.17769242695212,23.9775,0
"1537",72115,43,36,24,1.06927809465911,4.60368,0
"1538",72113,43,37,105,2.83228001405167,20.1411,0
"1539",72279,43,42,56,1.87048981690802,10.74192,0
"1540",72306,43,45,12.5,0.695203354440097,2.39775,0
"1541",72301,43,46,17.6,0.871343932011646,3.376032,0
"1542",72297,43,49,45,1.61909193495234,8.6319,0
"1543",72365,43,55,61,1.97910548072432,11.70102,0
"1544",72358,43,59,45,1.61909193495234,8.6319,0
"1545",72502,43,60,29.5,1.22527558821498,5.65869,0
"1546",72500,43,63,20,0.948049574236053,3.8364,0
"1547",72520,43,67,367,6.46890618408611,70.39794,0
"1548",72517,43,69,23.5,1.05452295869773,4.50777,0
"1549",72556,43,71,13.5,0.731427925764037,2.58957,0
"1550",72561,43,72,22,1.00960204067587,4.22004,0
"1551",72570,43,76,36,1.39736834519993,6.90552,0
"1552",72713,43,80,25,1.09847874030735,4.7955,0
"1553",72709,43,81,17.5,0.868073228083615,3.35685,0
"1554",72720,43,88,15.3,0.794415290640825,2.934846,0
"1555",72749,43,90,42,1.54701947891638,8.05644,0
"1556",72747,43,94,15,0.784100049657571,2.8773,0
"1557",72762,43,95,26.3,1.13585277760201,5.044866,0
"1558",72759,43,97,74,2.24824784294051,14.19468,0
"1559",71820,44,2,40,1.49799665868193,7.6728,0
"1560",71817,44,3,11.8,0.669257697898905,2.263476,0
"1561",71836,44,8,143,3.47274612279527,27.43026,0
"1562",71885,44,12,46,1.64274978602345,8.82372,0
"1563",71903,44,15,68,2.12621478012188,13.04376,0
"1564",71899,44,18,73,2.22814955718185,14.00286,0
"1565",72037,44,21,114,2.99025656316001,21.86748,0
"1566",72035,44,23,46,1.64274978602345,8.82372,1
"1567",72045,44,26,38,1.44813291268211,7.28916,0
"1568",72044,44,28,57,1.89246848124135,10.93374,0
"1569",72099,44,31,73,2.22814955718185,14.00286,0
"1570",72097,44,32,11.5,0.657978685000092,2.20593,0
"1571",72091,44,34,32,1.29285624050683,6.13824,0
"1572",72117,44,35,68,2.12621478012188,13.04376,0
"1573",72116,44,36,15,0.784100049657571,2.8773,0
"1574",72114,44,37,21.9,1.00657088934827,4.200858,0
"1575",72112,44,38,71,2.1876697444571,13.61922,0
"1576",72278,44,42,372,6.52693955389696,71.35704,0
"1577",72303,44,45,225,4.68372849782942,43.1595,0
"1578",72299,44,47,17,0.851623306820741,3.26094,0
"1579",72351,44,53,33,1.31938168371389,6.33006,0
"1580",72363,44,56,35,1.37162742381731,6.7137,0
"1581",72362,44,57,23.7,1.06043769916082,4.546134,0
"1582",72359,44,59,21.9,1.00657088934827,4.200858,0
"1583",72501,44,60,35,1.37162742381731,6.7137,0
"1584",72522,44,65,17,0.851623306820741,3.26094,0
"1585",72519,44,69,17.7,0.874608323593738,3.395214,0
"1586",72568,44,77,82,2.40584914973183,15.72924,0
"1587",72711,44,80,24,1.06927809465911,4.60368,0
"1588",72710,44,81,47,1.6662334033592,9.01554,0
"1589",72708,44,83,137,3.37587863218224,26.27934,0
"1590",72707,44,84,40,1.49799665868193,7.6728,0
"1591",72722,44,86,21.4,0.991343904994576,4.104948,0
"1592",72721,44,89,24.3,1.07808099706337,4.661226,0
"1593",72761,44,95,129,3.24444531979122,24.74478,0
"1594",72760,44,96,18.1,0.887603711987364,3.471942,0
"1595",72758,44,97,42,1.54701947891638,8.05644,0
"1596",72757,44,99,15.3,0.794415290640825,2.934846,0
"1597",71859,45,0,18.1,0.887603711987364,3.471942,0
"1598",71862,45,1,53,1.80373745802223,10.16646,0
"1599",71861,45,3,17.1,0.854926311425871,3.280122,0
"1600",71844,45,7,35,1.37162742381731,6.7137,0
"1601",71846,45,8,17.6,0.871343932011646,3.376032,0
"1602",71917,45,12,143,3.47274612279527,27.43026,0
"1603",71919,45,14,12.5,0.695203354440097,2.39775,0
"1604",71908,45,16,29,1.21152932032008,5.56278,0
"1605",71910,45,19,45,1.61909193495234,8.6319,0
"1606",72064,45,21,93,2.61426733473755,17.83926,0
"1607",72065,45,22,14.8,0.777184235159213,2.838936,0
"1608",72048,45,25,345,6.21028960484436,66.1779,0
"1609",72049,45,28,39,1.47317347632572,7.48098,0
"1610",72143,45,32,17.8,0.877866450572915,3.414396,0
"1611",72136,45,35,25.1,1.10137675570779,4.814682,0
"1612",72124,45,37,104,2.81444816405575,19.94928,0
"1613",72125,45,38,35,1.37162742381731,6.7137,0
"1614",72325,45,41,20.4,0.960521655862099,3.913128,0
"1615",72326,45,42,70,2.16728465860083,13.4274,0
"1616",72328,45,44,36,1.39736834519993,6.90552,0
"1617",72309,45,45,31,1.26604740764534,5.94642,0
"1618",72310,45,47,17.7,0.874608323593738,3.395214,0
"1619",72311,45,48,23.5,1.05452295869773,4.50777,0
"1620",72539,45,60,164,3.80144043679905,31.45848,0
"1621",72540,45,61,22.5,1.02468814645501,4.31595,0
"1622",72545,45,62,92,2.5956803920265,17.64744,0
"1623",72524,45,65,55,1.84837729642226,10.5501,0
"1624",72529,45,68,100,2.74252913768925,19.182,0
"1625",72530,45,69,155,3.66243707029898,29.7321,0
"1626",72572,45,75,504,7.97545381524685,96.67728,0
"1627",72573,45,78,11,0.638955220135665,2.11002,0
"1628",72733,45,80,32,1.29285624050683,6.13824,0
"1629",72782,45,92,27,1.15571655600826,5.17914,0
"1630",72783,45,94,161,3.75540109496631,30.88302,1
"1631",72765,45,96,152,3.61549710754191,29.15664,0
"1632",71860,46,2,12.2,0.684145915747617,2.340204,0
"1633",71921,46,13,39,1.47317347632572,7.48098,0
"1634",71922,46,14,40,1.49799665868193,7.6728,0
"1635",71916,46,16,13.6,0.734999307510495,2.608752,0
"1636",71911,46,17,11.2,0.646599173792788,2.148384,0
"1637",72061,46,20,37,1.42286726604071,7.09734,0
"1638",72062,46,21,34,1.34563518906817,6.52188,0
"1639",72067,46,23,14.5,0.766750612991739,2.78139,0
"1640",72068,46,24,12,0.676722899551372,2.30184,0
"1641",72046,46,25,30,1.23894286372721,5.7546,0
"1642",72050,46,28,45,1.61909193495234,8.6319,0
"1643",72139,46,31,410,6.95966917061407,78.6462,0
"1644",72145,46,33,37,1.42286726604071,7.09734,0
"1645",72146,46,34,25.5,1.11292979527948,4.89141,0
"1646",72308,46,45,18.3,0.894064744184551,3.510306,0
"1647",72313,46,48,15.5,0.801253927253033,2.97321,0
"1648",72315,46,49,105,2.83228001405167,20.1411,0
"1649",72366,46,59,63,2.02169675039927,12.08466,0
"1650",72538,46,60,26.8,1.15005924750661,5.140776,0
"1651",72551,46,62,38,1.44813291268211,7.28916,0
"1652",72546,46,64,25,1.09847874030735,4.7955,0
"1653",72527,46,66,115,3.00754285931868,22.0593,0
"1654",72528,46,67,13,0.713434099080492,2.49366,0
"1655",72531,46,69,14,0.749196524331569,2.68548,0
"1656",72575,46,79,34,1.34563518906817,6.52188,0
"1657",72732,46,80,27.9,1.18100034516944,5.351778,0
"1658",72728,46,89,35,1.37162742381731,6.7137,0
"1659",72780,46,92,17.2,0.85822275513436,3.299304,0
"1660",72764,46,95,48,1.68954773730251,9.20736,0
"1661",72769,46,97,24.1,1.07221653042182,4.622862,0
"1662",72771,46,99,54,1.82612764810198,10.35828,0
"1663",71873,47,1,18,0.884364098571077,3.45276,0
"1664",71866,47,2,22.2,1.01565032896903,4.258404,0
"1665",71864,47,3,92,2.5956803920265,17.64744,0
"1666",71857,47,5,120,3.09322045026865,23.0184,0
"1667",71847,47,7,499,7.92314511955825,95.71818,1
"1668",71926,47,14,43,1.57123241827183,8.24826,0
"1669",72070,47,23,19.5,0.932339520860697,3.74049,0
"1670",72071,47,24,22.5,1.02468814645501,4.31595,0
"1671",72060,47,25,56,1.87048981690802,10.74192,0
"1672",72059,47,26,15,0.784100049657571,2.8773,0
"1673",72058,47,27,27,1.15571655600826,5.17914,0
"1674",72051,47,28,33,1.31938168371389,6.33006,0
"1675",72157,47,31,54,1.82612764810198,10.35828,0
"1676",72152,47,33,58,1.91431642717325,11.12556,0
"1677",72148,47,34,62,2.0004595096347,11.89284,0
"1678",72137,47,35,12,0.676722899551372,2.30184,0
"1679",72122,47,36,24,1.06927809465911,4.60368,0
"1680",72123,47,37,25.9,1.12442137971726,4.968138,0
"1681",72329,47,42,59,1.93603666621506,11.31738,0
"1682",72330,47,43,31,1.26604740764534,5.94642,0
"1683",72334,47,44,80,2.36695849078406,15.3456,0
"1684",72383,47,52,18.4,0.897286251837965,3.529488,0
"1685",72377,47,53,79,2.34738935410103,15.15378,0
"1686",72380,47,54,62,2.0004595096347,11.89284,0
"1687",72375,47,55,24.1,1.07221653042182,4.622862,0
"1688",72367,47,58,81,2.38644463259637,15.53742,0
"1689",72552,47,61,75,2.26825399376642,14.3865,0
"1690",72549,47,64,13.9,0.7456602953512,2.666298,0
"1691",72537,47,65,13,0.713434099080492,2.49366,0
"1692",72534,47,69,27,1.15571655600826,5.17914,0
"1693",72588,47,70,26.5,1.14154629064141,5.08323,0
"1694",72597,47,71,97,2.68794634270447,18.60654,0
"1695",72589,47,73,18.5,0.900501812167744,3.54867,0
"1696",72731,47,81,148,3.55241735046146,28.38936,0
"1697",72725,47,86,30,1.23894286372721,5.7546,0
"1698",72726,47,87,47,1.6662334033592,9.01554,0
"1699",72773,47,98,12.5,0.695203354440097,2.39775,0
"1700",71872,48,0,15,0.784100049657571,2.8773,0
"1701",71871,48,1,12,0.676722899551372,2.30184,0
"1702",71869,48,2,14,0.749196524331569,2.68548,0
"1703",71867,48,3,16.6,0.838344633232052,3.184212,0
"1704",71868,48,4,16,0.818220655738572,3.06912,0
"1705",71851,48,5,55,1.84837729642226,10.5501,0
"1706",71929,48,11,26,1.12728482313124,4.98732,0
"1707",71928,48,12,29,1.21152932032008,5.56278,0
"1708",71912,48,17,47,1.6662334033592,9.01554,0
"1709",72078,48,21,40,1.49799665868193,7.6728,0
"1710",72073,48,23,70,2.16728465860083,13.4274,0
"1711",72072,48,24,26.6,1.14438756625764,5.102412,0
"1712",72053,48,29,37,1.42286726604071,7.09734,0
"1713",72156,48,30,16,0.818220655738572,3.06912,0
"1714",72150,48,34,164,3.80144043679905,31.45848,0
"1715",72133,48,36,40,1.49799665868193,7.6728,0
"1716",72131,48,37,26.7,1.14722521247823,5.121594,0
"1717",72127,48,39,109,2.90303812269795,20.90838,0
"1718",72344,48,40,222,4.64241770150208,42.58404,0
"1719",72339,48,43,45,1.61909193495234,8.6319,0
"1720",72317,48,49,16,0.818220655738572,3.06912,0
"1721",72386,48,50,59,1.93603666621506,11.31738,1
"1722",72381,48,53,25.5,1.11292979527948,4.89141,0
"1723",72369,48,58,41,1.52260971268543,7.86462,0
"1724",72368,48,59,52,1.78120316102056,9.97464,0
"1725",72550,48,64,27.5,1.16979787554572,5.27505,0
"1726",72535,48,65,16.9,0.848313689551322,3.241758,0
"1727",72533,48,69,13,0.713434099080492,2.49366,0
"1728",72593,48,73,20.2,0.954296111546136,3.874764,0
"1729",72590,48,74,21.2,0.985219317499518,4.066584,0
"1730",72587,48,75,21.2,0.985219317499518,4.066584,0
"1731",72586,48,76,30,1.23894286372721,5.7546,0
"1732",72584,48,77,29.9,1.23621564257409,5.735418,0
"1733",72578,48,79,25.7,1.11868318902088,4.929774,0
"1734",72737,48,83,39,1.47317347632572,7.48098,0
"1735",72779,48,96,26.5,1.14154629064141,5.08323,0
"1736",72775,48,99,110,2.92058884816785,21.1002,0
"1737",71870,49,0,16.5,0.835008033062231,3.16503,0
"1738",71853,49,5,22,1.00960204067587,4.22004,0
"1739",71850,49,9,16.2,0.824956711226474,3.107484,0
"1740",71930,49,10,18.5,0.900501812167744,3.54867,0
"1741",71927,49,13,16,0.818220655738572,3.06912,0
"1742",71915,49,17,11.8,0.669257697898905,2.263476,0
"1743",71914,49,18,19.9,0.944918345405531,3.817218,0
"1744",71913,49,19,22.2,1.01565032896903,4.258404,0
"1745",72077,49,20,20.9,0.975995463901886,4.009038,0
"1746",72075,49,22,75,2.26825399376642,14.3865,0
"1747",72056,49,25,35,1.37162742381731,6.7137,0
"1748",72055,49,28,16.5,0.835008033062231,3.16503,0
"1749",72054,49,29,64,2.04281968060154,12.27648,0
"1750",72155,49,30,12.9,0.709807296164196,2.474478,0
"1751",72154,49,33,23.8,1.06338870251643,4.565316,0
"1752",72135,49,35,15.8,0.811455910217528,3.030756,0
"1753",72132,49,36,37,1.42286726604071,7.09734,0
"1754",72130,49,37,121,3.11020915067809,23.21022,0
"1755",72128,49,38,14,0.749196524331569,2.68548,0
"1756",72341,49,40,17.3,0.861512689010262,3.318486,0
"1757",72337,49,44,43,1.57123241827183,8.24826,0
"1758",72322,49,45,145,3.5047264957849,27.8139,0
"1759",72321,49,48,19,0.916491891586387,3.64458,0
"1760",72319,49,49,24.5,1.08392907557588,4.69959,1
"1761",72374,49,55,20.7,0.969821211065148,3.970674,0
"1762",72373,49,57,16.4,0.831664550335898,3.145848,0
"1763",72372,49,58,39,1.47317347632572,7.48098,1
"1764",72585,49,75,17.2,0.85822275513436,3.299304,0
"1765",72582,49,77,45,1.61909193495234,8.6319,0
"1766",72579,49,79,47,1.6662334033592,9.01554,0
"1767",72739,49,82,24,1.06927809465911,4.60368,0
"1768",72738,49,83,29,1.21152932032008,5.56278,0
"1769",72729,49,88,1063,13.0515834629332,203.90466,1
"1770",72776,49,98,25.6,1.1158084024621,4.910592,0
"1771",71987,50,1,31,1.26604740764534,5.94642,0
"1772",71989,50,3,20.5,0.963626641937386,3.93231,0
"1773",71990,50,4,45,1.61909193495234,8.6319,0
"1774",71999,50,7,16.7,0.841674406347162,3.203394,0
"1775",71934,50,11,138,3.39212187380527,26.47116,0
"1776",71944,50,16,31,1.26604740764534,5.94642,0
"1777",72202,50,22,241,4.90097512765652,46.22862,0
"1778",72205,50,23,16.4,0.831664550335898,3.145848,0
"1779",72216,50,25,58,1.91431642717325,11.12556,0
"1780",72218,50,26,51,1.75852103094888,9.78282,0
"1781",72221,50,28,11.9,0.672995631081834,2.282658,0
"1782",72163,50,30,45,1.61909193495234,8.6319,0
"1783",72165,50,33,13.3,0.724258054024107,2.551206,0
"1784",72170,50,35,38,1.44813291268211,7.28916,0
"1785",72171,50,36,35,1.37162742381731,6.7137,0
"1786",72172,50,38,45,1.61909193495234,8.6319,0
"1787",72461,50,41,27.3,1.16417588087632,5.236686,0
"1788",72462,50,42,20,0.948049574236053,3.8364,0
"1789",72463,50,43,34,1.34563518906817,6.52188,0
"1790",72465,50,44,20.2,0.954296111546136,3.874764,0
"1791",72472,50,45,27.4,1.16698862226477,5.255868,0
"1792",72473,50,49,13.3,0.724258054024107,2.551206,0
"1793",72391,50,52,15.4,0.797838383548588,2.954028,0
"1794",72392,50,53,20.5,0.963626641937386,3.93231,0
"1795",72396,50,54,38,1.44813291268211,7.28916,0
"1796",72660,50,60,40,1.49799665868193,7.6728,0
"1797",72663,50,62,65,2.06383068746799,12.4683,0
"1798",72676,50,67,35,1.37162742381731,6.7137,0
"1799",72678,50,68,51,1.75852103094888,9.78282,0
"1800",72601,50,70,45,1.61909193495234,8.6319,0
"1801",72603,50,74,40,1.49799665868193,7.6728,0
"1802",237393,50,80,16.3,0.828314128758501,3.126666,0
"1803",72839,50,86,50,1.7356871700929,9.591,0
"1804",72841,50,88,43,1.57123241827183,8.24826,0
"1805",72784,50,90,17.1,0.854926311425871,3.280122,0
"1806",72786,50,92,108,2.88543256547294,20.71656,0
"1807",72791,50,94,18.2,0.890837245617882,3.491124,0
"1808",72799,50,95,196,4.27602521473676,37.59672,0
"1809",71984,51,0,22.8,1.0336850838161,4.373496,0
"1810",71998,51,5,24.8,1.09267085628347,4.757136,0
"1811",71932,51,10,11.5,0.657978685000092,2.20593,0
"1812",71939,51,15,57,1.89246848124135,10.93374,0
"1813",72200,51,21,16.2,0.824956711226474,3.107484,0
"1814",72208,51,23,13,0.713434099080492,2.49366,0
"1815",72207,51,24,344,6.19840318903945,65.98608,0
"1816",72220,51,26,11.5,0.657978685000092,2.20593,0
"1817",72223,51,28,17.3,0.861512689010262,3.318486,0
"1818",72222,51,29,27.8,1.17820487588739,5.332596,0
"1819",72164,51,32,13.3,0.724258054024107,2.551206,0
"1820",72175,51,38,35,1.37162742381731,6.7137,0
"1821",72474,51,49,51,1.75852103094888,9.78282,0
"1822",72388,51,50,249,5.00775207371319,47.76318,0
"1823",72395,51,53,56,1.87048981690802,10.74192,0
"1824",72405,51,55,37,1.42286726604071,7.09734,0
"1825",72406,51,56,32,1.29285624050683,6.13824,0
"1826",72659,51,60,27.9,1.18100034516944,5.351778,0
"1827",72661,51,61,17.7,0.874608323593738,3.395214,0
"1828",72675,51,67,15.1,0.787546191428523,2.896482,0
"1829",72600,51,70,19.1,0.9196726531879,3.663762,0
"1830",72604,51,74,25.6,1.1158084024621,4.910592,0
"1831",72615,51,77,60,1.95763209076563,11.5092,0
"1832",72828,51,82,25.5,1.11292979527948,4.89141,0
"1833",72838,51,85,19.5,0.932339520860697,3.74049,0
"1834",72840,51,87,17.7,0.874608323593738,3.395214,0
"1835",72790,51,93,34,1.34563518906817,6.52188,0
"1836",72793,51,94,141,3.44061330732632,27.04662,0
"1837",72798,51,96,11.2,0.646599173792788,2.148384,0
"1838",72802,51,99,67,2.1055260557998,12.85194,0
"1839",71996,52,1,29.4,1.22253271155292,5.639508,0
"1840",72000,52,7,64,2.04281968060154,12.27648,0
"1841",71935,52,12,22.6,1.02769163183543,4.335132,0
"1842",71949,52,18,32,1.29285624050683,6.13824,0
"1843",71950,52,19,30,1.23894286372721,5.7546,0
"1844",72199,52,21,28.3,1.19214833847086,5.428506,0
"1845",72204,52,23,101,2.76059919546695,19.37382,0
"1846",72215,52,25,33,1.31938168371389,6.33006,0
"1847",72219,52,26,47,1.6662334033592,9.01554,0
"1848",72224,52,27,43,1.57123241827183,8.24826,0
"1849",72229,52,28,29.2,1.21703742207615,5.601144,0
"1850",72226,52,29,29.8,1.23348531846237,5.716236,0
"1851",72159,52,30,20,0.948049574236053,3.8364,0
"1852",72179,52,36,39,1.47317347632572,7.48098,0
"1853",72460,52,40,76,2.28816965217582,14.57832,0
"1854",72458,52,42,16.2,0.824956711226474,3.107484,0
"1855",72475,52,48,126,3.19444790575074,24.16932,0
"1856",72387,52,50,21.8,1.00353502844959,4.181676,0
"1857",72402,52,51,24.1,1.07221653042182,4.622862,0
"1858",72390,52,52,18,0.884364098571077,3.45276,0
"1859",72403,52,55,25,1.09847874030735,4.7955,0
"1860",72408,52,56,56,1.87048981690802,10.74192,0
"1861",72409,52,57,50,1.7356871700929,9.591,0
"1862",72410,52,59,36,1.39736834519993,6.90552,0
"1863",72670,52,61,17.4,0.864796163427602,3.337668,0
"1864",72664,52,63,51,1.75852103094888,9.78282,0
"1865",72674,52,65,49,1.71269749766966,9.39918,0
"1866",72673,52,66,21.6,0.997449061740257,4.143312,0
"1867",72681,52,68,24.7,1.08976094498085,4.737954,0
"1868",72598,52,71,27.2,1.16135963424853,5.217504,0
"1869",72605,52,74,16.2,0.824956711226474,3.107484,0
"1870",72617,52,77,93,2.61426733473755,17.83926,0
"1871",72618,52,78,58,1.91431642717325,11.12556,0
"1872",72832,52,82,38,1.44813291268211,7.28916,0
"1873",72852,52,86,15,0.784100049657571,2.8773,0
"1874",72842,52,88,17.8,0.877866450572915,3.414396,0
"1875",72797,52,91,13.5,0.731427925764037,2.58957,0
"1876",72788,52,92,21.8,1.00353502844959,4.181676,0
"1877",72794,52,93,11.7,0.66550897871728,2.244294,0
"1878",72806,52,95,35,1.37162742381731,6.7137,0
"1879",72807,52,96,26.4,1.13870136726526,5.064048,0
"1880",71993,53,1,43,1.57123241827183,8.24826,0
"1881",72007,53,5,37,1.42286726604071,7.09734,0
"1882",72001,53,8,16.1,0.821592239810542,3.088302,0
"1883",71936,53,12,45,1.61909193495234,8.6319,0
"1884",71955,53,15,17.5,0.868073228083615,3.35685,0
"1885",72212,53,22,68,2.12621478012188,13.04376,0
"1886",72210,53,23,15.2,0.790984582338079,2.915664,0
"1887",72238,53,25,60,1.95763209076563,11.5092,0
"1888",72234,53,27,13,0.713434099080492,2.49366,0
"1889",72230,53,28,20,0.948049574236053,3.8364,0
"1890",72166,53,31,67,2.1055260557998,12.85194,0
"1891",72178,53,35,62,2.0004595096347,11.89284,0
"1892",72176,53,38,135,3.34327066421247,25.8957,0
"1893",72467,53,44,59,1.93603666621506,11.31738,0
"1894",72401,53,50,16,0.818220655738572,3.06912,0
"1895",72400,53,52,49,1.71269749766966,9.39918,0
"1896",72397,53,54,20,0.948049574236053,3.8364,0
"1897",72417,53,55,54,1.82612764810198,10.35828,0
"1898",72672,53,60,40,1.49799665868193,7.6728,1
"1899",72666,53,63,250,5.02101658737515,47.955,0
"1900",72685,53,65,61,1.97910548072432,11.70102,1
"1901",72682,53,66,52,1.78120316102056,9.97464,0
"1902",72608,53,72,63,2.02169675039927,12.08466,0
"1903",72623,53,76,56,1.87048981690802,10.74192,0
