evolution$generation,evolution$evaluated,energyIntake,energyGain,basalEnergy,brachiationSpeed,swaySpeed,climbSpeed,descentSpeed,walkSpeed,month,objective$budgetFit,evolution$samples,totalEnergyIntake,climb,walk,travelDistance,feedingBudget,brachiation,travellingBudget,descent,restingBudget,sway,energyExpenditure
50,426,3.8083190795813002,434.3434628378786,4.888123339922456,1.3614202687257322,1.5533360717651226,0.4504824321229671,1.2713885906504032,0.5725230742457671,1,0.8181818181818182,4,"[2606.0607770272713,2606.0607770272713,2606.0607770272713,2606.0607770272713]","[12.701612903225806,14.119601328903654,10.620300751879698,11.323763955342901]","[0.0,0.0,0.0,0.0]","[85.95665121711582,82.1155451595856,76.08357141048558,67.79903708715612]","[1.7164351851851851,1.7199074074074074,1.5833333333333335,1.715277777777778]","[0.0,0.0,0.0,0.0]","[0.21180555555555555,0.1875,0.15625,0.21296296296296297]","[12.701612903225806,12.124542124542124,13.284313725490197,15.428983417447728]","[97.99421296296296,97.97916666666667,98.25925925925925,97.81828703703704]","[74.27626137303557,73.25396825396825,75.0,70.05833905284832]","[2573.948203163817,2563.242703163817,2556.8147031638173,2530.4097031638175]"
50,426,6.837247756818691,360.28074663796684,7.716516651646211,1.1324815318129255,1.3711419215580747,1.4185706055796132,1.8921523296782914,0.8533127655896683,10,0.8484848484848485,3,"[4143.228586336619,3963.088213017635,4143.228586336619]","[11.0,13.958736299161831,18.181818181818183]","[0.0,0.0,0.0]","[95.44334521337164,79.31218281005293,124.58276003976334]","[1.4733796296296295,1.40625,1.415509259259259]","[0.0,0.0,0.0]","[0.2650462962962963,0.19675925925925924,0.3726851851851852]","[14.462025316455696,16.325757575757578,15.344950213371266]","[98.16203703703704,98.40856481481481,98.1412037037037]","[74.20967741935485,71.09848484848484,68.30143540669856]","[3952.493992787794,3922.8559927877936,4069.7234927877935]"
50,426,6.887828339897624,264.479594699654,0.20000309223030893,0.4592883368504038,0.9075254858950077,0.2489462546593824,1.9008458170457847,0.1893367871600059,3,0.9545454545454546,2,"[264.479594699654,264.479594699654]","[13.563218390804597,17.786561264822133]","[0.0,0.0]","[24.78393167941821,28.28723512607388]","[0.08796296296296297,0.08796296296296297]","[0.0,0.0]","[0.0798611111111111,0.10416666666666667]","[16.333333333333332,15.192307692307693]","[99.83217592592592,99.80787037037038]","[67.95061728395062,65.14423076923077]","[159.2374842706023,163.9684842706023]"
50,426,6.887828339897625,173.46631565799166,0.21191934170989857,0.47645194630842413,0.9075254858950076,0.24894625465938242,1.9008458170457838,0.19329667791376703,8,0.9090909090909091,1,"[173.46631565799166]","[13.025210084033613]","[0.0]","[13.357752680620898]","[0.057870370370370364]","[0.0]","[0.05787037037037037]","[13.777089783281733]","[99.88425925925927]","[66.35338345864662]","[136.4092840208233]"
50,426,3.107530149023576,261.42156659806784,3.4497068043206753,1.374481484954658,1.7149699247195604,0.6897608624851255,1.1710964340662156,0.1518475004603671,10,0.7272727272727273,3,"[1960.6617494855086,1829.9509661864747,1829.9509661864747]","[13.333333333333334,13.942307692307693,9.307359307359308]","[0.0,0.0,0.0]","[68.40120708636118,57.14575937508911,45.28010974299974]","[1.4594907407407407,1.3634259259259258,1.3622685185185184]","[0.0,0.0,0.0]","[0.23842592592592593,0.1527777777777778,0.12384259259259259]","[17.652084757347914,14.98397435897436,14.416475972540045]","[98.2800925925926,98.4537037037037,98.48958333333333]","[67.33333333333333,70.89371980676327,72.67080745341615]","[1832.410266074966,1805.107766074966,1776.9597660749662]"
50,426,3.9760247707444507,284.7734970677011,5.509356112750146,0.847322032295749,1.8451774110218158,0.30840050394345353,1.1837067933835506,0.6154406766259455,11,0.8181818181818182,4,"[2990.1217192108616,3132.508467744712,3132.508467744712,2990.1217192108616]","[10.380747126436782,12.757919209532112,10.611735330836453,12.301957129543336]","[0.0,0.0,0.0,0.0]","[89.7924655116474,133.59583499454578,111.37569732518486,82.73193324139771]","[1.7708333333333333,1.917824074074074,1.8333333333333333,1.8333333333333333]","[0.0,0.0,0.0,0.0]","[0.15856481481481483,0.3530092592592593,0.20833333333333331,0.1701388888888889]","[13.348164627363737,15.75682382133995,13.873626373626372,14.515377446411929]","[98.07060185185185,97.66898148148148,97.95486111111111,97.97222222222223]","[75.43103448275862,71.53038259564892,73.05183037332367,70.56277056277057]","[2880.882934119066,3000.147934119066,2926.6859341190657,2871.3629341190663]"
50,426,8.811389181490428,359.0456444167206,7.650062396271288,0.25133767780242544,1.1079604435239236,1.138008020180458,1.8622068084252796,0.8207766207073807,3,0.8181818181818182,2,"[3231.410799750486,3231.410799750486]","[12.740546285251423,12.97464740336737]","[0.12083860031621226,0.24213655758605185]","[11869.779512977342,12090.105571735377]","[0.8541666666666666,0.8541666666666666]","[0.7435123442814977,0.7093012320135428]","[33.298611111111114,34.113425925925924]","[13.550133660749974,13.616103292320245]","[65.84722222222223,65.03240740740742]","[72.1438936450372,72.42771429174383]","[36486.27995021119,37055.19445021122]"
50,426,6.8878283398976246,320.3810606170217,0.3801646772083809,0.637819032654972,0.9075254858950076,0.24894625465938236,1.900845817045785,0.23715743133715478,6,0.8636363636363636,2,"[320.3810606170217,320.3810606170217]","[15.0,14.285714285714285]","[0.0,0.0]","[15.009890787913658,17.456183942720568]","[0.1087962962962963,0.1087962962962963]","[0.0,0.0]","[0.04976851851851852,0.06134259259259259]","[9.88095238095238,5.0]","[99.84143518518519,99.82986111111111]","[68.62745098039215,65.0]","[220.82854505985085,225.70054505985087]"
50,426,2.3095151674586005,323.3219197583206,0.9584594917308799,0.6650127777475188,1.451501649061356,0.9797358639757947,1.1930813264426392,0.3956134028942847,5,0.8409090909090909,4,"[969.9657592749618,646.6438395166412,969.9657592749618,969.9657592749618]","[11.596638655462185,11.805555555555555,13.252508361204013,9.761904761904763]","[0.0,0.0,0.0,0.0]","[117.63057956167177,47.18187404583389,109.33536320065218,103.5223247229925]","[0.9722222222222222,0.6481481481481481,0.9722222222222222,0.9722222222222222]","[0.0,0.9090909090909091,2.048494983277592,0.0]","[0.24305555555555555,0.09722222222222222,0.22685185185185186,0.21064814814814814]","[15.317073170731707,17.424242424242422,13.942307692307693,13.359722909450767]","[98.78472222222221,99.25462962962963,98.80092592592592,98.81712962962962]","[72.53734827264239,70.9090909090909,71.38888888888889,75.87209302325581]","[781.4155560309218,594.6465560309218,755.3060560309218,747.3615560309217]"
50,426,5.578414788470652,348.87531683459855,0.8614641279162759,0.8266342817852003,1.8198533250081466,0.2866520648848653,1.1632371385411413,0.8123929111866625,3,0.9090909090909091,9,"[697.7506336691971,697.7506336691971,697.7506336691971,697.7506336691971,697.7506336691971,697.7506336691971,697.7506336691971,697.7506336691971,697.7506336691971]","[14.835164835164836,10.96096096096096,12.698412698412698,12.142857142857142,13.18840579710145,12.912087912087912,12.348178137651821,14.119601328903654,12.962962962962962]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[56.93131893377205,29.61262965785561,42.4629546990825,41.048601648482304,41.17275715899473,28.70601855593989,48.40853065278684,54.883600281918405,32.794100900520995]","[0.2916666666666667,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.2916666666666667,0.2916666666666667]","[1.7241379310344827,2.5,0.0,4.058441558441558,4.096989966555184,0.0,1.6666666666666667,4.083333333333333,0.0]","[0.10069444444444445,0.05439814814814815,0.07523148148148148,0.0763888888888889,0.07754629629629631,0.05324074074074074,0.08912037037037038,0.10069444444444445,0.05439814814814815]","[16.24493927125506,15.608108108108109,10.317460317460316,15.707236842105264,14.35897435897436,14.835164835164836,15.587044534412955,13.79492600422833,12.169312169312168]","[99.60763888888889,99.65393518518519,99.63310185185185,99.63194444444444,99.63078703703704,99.6550925925926,99.61921296296296,99.60763888888889,99.65393518518519]","[67.42424242424241,62.37373737373737,66.66666666666666,69.375,63.12217194570135,62.142857142857146,66.66666666666666,67.51054852320675,67.5]","[566.2797813997208,488.39778139972077,536.0592813997208,521.5202813997208,535.2257813997207,485.86428139972077,537.6692813997208,563.6577813997208,498.18178139972076]"
50,426,6.551592760299456,168.34917736038435,5.8298190012192705,0.32762224392624617,1.593639144204459,0.5151907791048921,1.946274462442454,0.6298161796764926,8,0.8181818181818182,3,"[3366.9835472076857,3535.33272456807,3619.507313248262]","[15.089802130898022,11.684782608695652,12.759462759462759]","[0.0,0.0,0.0]","[213.82932350074995,238.96548790586854,274.98115847617595]","[1.324074074074074,1.2638888888888888,1.2986111111111112]","[0.0,0.0,0.25125628140703515]","[0.6238425925925926,0.5509259259259259,0.9664351851851851]","[16.252354048964218,11.784102742103435,13.602101416171767]","[98.02430555555556,98.18518518518519,97.5150462962963]","[68.93150684931507,74.9103320606271,72.59116093286949]","[3393.2901205852268,3456.9461205852267,3578.3291205852265]"
50,426,8.364807153442458,86.16481393447573,4.877266650885642,0.8174850550611323,0.8922762166990484,0.7126891083695045,1.1963892649746626,0.17546473059487738,4,0.8181818181818182,3,"[1033.977767213709,1033.977767213709,1033.977767213709]","[12.9358742330326,12.95294796244897,12.843110772022076]","[0.18698011504844353,0.2065169609544022,0.16268077534223188]","[25275.44451048794,23521.145798446694,24730.37680671588]","[0.2777777777777778,0.2777777777777778,0.2777777777777778]","[0.6805744808277343,0.7139232526635341,0.725902120668187]","[87.4386574074074,83.99652777777777,83.78240740740742]","[13.793369135939173,13.730135875525745,13.704006455602016]","[12.275462962962962,15.725694444444446,15.939814814814813]","[72.27021780052283,72.42939132894907,72.55083473319829]","[72839.93149242362,67754.14499242394,71533.27999242408]"
50,426,6.8878283398976246,314.13008618060616,0.3487919455751023,0.5822772966142743,1.0813493972970898,0.2489462546593824,1.9008458170457851,0.20117962478249446,3,0.9090909090909091,1,"[314.13008618060616]","[12.5]","[0.0]","[37.73331296157747]","[0.10648148148148148]","[0.0]","[0.10416666666666666]","[14.314516129032258]","[99.78935185185185]","[72.32597623089983]","[258.8676338759732]"
50,426,0.3395381054241953,71.96052180487857,5.606379390306684,1.5684256589072165,1.8351841338410637,1.330450026624108,1.564976163060033,0.260519969100837,7,0.6363636363636364,1,"[1583.1314797073292]","[12.267669946620362]","[0.4978996787744008]","[579.7494185500334]","[10.79861111111111]","[0.3861061419200954]","[82.92361111111111]","[12.613010672286045]","[8.84837962962963]","[74.73404255319149]","[4346.65660734683]"
50,426,0.3395381054241953,71.96052180487857,5.606379390306684,1.5684256589072165,1.8351841338410637,1.330450026624108,1.5649761630600332,0.260519969100837,1,0.6363636363636364,1,"[3058.322176707342]","[13.272324713002678]","[0.48154930230401927]","[685.8747567901801]","[33.611111111111114]","[0.0]","[15.274305555555554]","[15.552057739557739]","[41.7349537037037]","[69.83567144857467]","[4588.075607346831]"
