evolution$generation,evolution$evaluated,energyIntake,energyGain,basalEnergy,brachiationSpeed,swaySpeed,climbSpeed,descentSpeed,walkSpeed,month,objective$budgetFit,evolution$samples,totalEnergyIntake,climb,walk,travelDistance,feedingBudget,brachiation,travellingBudget,descent,restingBudget,sway,energyExpenditure
100,789,1.846052132333692,93.45224835193267,4.382736991230947,0.6142276997864983,1.3572544739576327,0.9375760984370576,1.322173081397004,0.5831433373318164,6,0.6363636363636364,3,"[2336.3062087983167,2196.127836270418,1869.0449670386533]","[13.153230042016808,12.233694716916194,13.01397973579582]","[0.46848196642998285,0.38193243399054533,0.45408163265306123]","[720.4439768047714,641.7589158966284,531.1553155337045]","[2.954861111111111,2.7766203703703702,2.369212962962963]","[0.12919896640826875,0.0,0.14492753623188406]","[73.65625,74.09375,83.47106481481481]","[13.937497353974683,13.185443668993022,14.329646017699115]","[23.861111111111114,23.011574074074076,13.746527777777779]","[72.25201450727481,73.9828498449188,72.65999743491086]","[4126.752255790625,3888.2877557906263,3612.075255790626]"
100,789,7.433579304129451,230.86895637271857,7.005108027490916,0.28366237412201034,1.4705132357520418,0.4456683010615453,0.839089181639024,0.686174179696744,12,0.8181818181818182,3,"[3924.7722583362142,3924.7722583362142,4155.641214708933]","[11.69008587041374,11.508474576271187,14.087301587301587]","[0.0,0.0,0.0]","[207.1680081789968,157.9241322969497,234.93023693194937]","[1.2222222222222223,1.224537037037037,1.2962962962962963]","[0.0,0.0,0.0]","[0.42708333333333337,0.3784722222222222,0.5416666666666667]","[13.984962406015038,12.10344827586207,16.0505923220807]","[98.34953703703704,98.38310185185185,98.16319444444444]","[72.86361063950199,73.53107344632768,70.43560473422508]","[3884.182853196273,3813.743853196272,3990.9573531962724]"
100,789,0.5678981811310259,390.756541982539,12.971147312177271,0.9361100930812464,1.459672019331144,0.9909221463740405,1.8982240831780268,0.22719150444048639,8,0.9090909090909091,3,"[6642.861213703161,5079.835045773007,6642.861213703161]","[12.91956305858987,14.005602240896359,14.705882352941176]","[0.0,0.0,0.0]","[211.26095912584452,145.31629256921417,206.3133571288386]","[28.359953703703702,20.707175925925927,28.67476851851852]","[0.0,0.0,0.0]","[0.5717592592592593,0.736111111111111,0.556712962962963]","[14.087301587301587,15.313557116835804,14.259453781512605]","[69.77893518518518,69.04513888888889,67.89814814814815]","[73.57679914070891,68.55321363518084,68.82878151260505]","[6826.297209843395,6629.125209843395,6862.770209843395]"
100,789,4.1689660520087655,452.8559186810305,3.164503340046336,1.1102609946426343,1.9356367158870678,1.4674416728037645,1.834020081484574,0.7737887050028329,4,0.7575757575757577,3,"[1811.423674724122,1811.423674724122,1811.423674724122]","[8.603145235892692,12.613636363636363,16.463826910074374]","[0.0,0.0,0.0]","[70.61089529697921,84.95325690586067,70.19101989611534]","[1.0092592592592593,1.0092592592592593,1.0092592592592593]","[2.379619260918253,2.4027459954233406,0.0]","[0.11689814814814814,0.14120370370370372,0.11689814814814814]","[13.98635477582846,13.830104321907601,13.793103448275861]","[98.87384259259258,98.84953703703704,98.87384259259258]","[71.88449848024317,69.02821316614421,65.68627450980392]","[1700.189103221268,1737.244603221268,1719.347603221268]"
100,789,6.698419083729121,467.20299878122785,6.415502862407849,0.5605378460987311,0.6326534886991486,0.8270317579577153,1.7585797414935997,0.40666260246818076,6,0.8181818181818182,3,"[3737.6239902498232,3737.6239902498232,3737.6239902498232]","[13.259159085320876,13.47877358490566,13.160978094752931]","[0.0,0.0,0.0]","[242.0358675902402,197.48381063476654,203.09693760413745]","[1.2974537037037037,1.2962962962962963,1.2997685185185186]","[0.0,0.0,0.0]","[1.150462962962963,0.8819444444444444,0.8981481481481481]","[12.577389313771397,11.583184257602863,12.672018348623855]","[97.38773148148148,97.82175925925927,97.80439814814815]","[71.62032598274209,75.37990196078431,72.46925260170293]","[3795.5753739537395,3610.1063739537394,3632.9708739537396]"
100,789,2.435133284704273,390.5999272040546,14.412366472779935,0.675353400737978,0.7971010921510092,0.31631045448992734,0.6610118630678641,0.46251313906990665,5,0.7272727272727273,1,"[1562.3997088162184]","[12.852832491959187]","[0.1688261631949315]","[23615.810932054475]","[1.4814814814814816]","[0.6725778919747012]","[84.4699074074074]","[13.695286564363471]","[14.04861111111111]","[72.58288013851777]","[72627.07390693751]"
100,789,2.435133284704273,390.5999555902335,14.412366472779935,0.675353400737978,0.7971010921510092,0.31631045448992734,0.6610118630678641,0.46251313906990665,5,0.7272727272727273,1,"[1562.399822360934]","[12.745690814279875]","[0.19798202302091228]","[23801.089075077274]","[1.4814814814814816]","[0.6417641712065862]","[85.33564814814815]","[13.564642007345492]","[13.18287037037037]","[72.9467611658515]","[73275.61290693778]"
100,789,2.435133284704273,390.5999442938223,14.412366472779935,0.675353400737978,0.7971010921510091,0.31631045448992734,0.6610118630678641,0.46251313906990654,5,0.7272727272727273,1,"[1562.3997771752893]","[12.749902905857475]","[0.16478617920178884]","[23670.285881952947]","[1.4814814814814816]","[0.6599476180448045]","[84.47106481481481]","[13.679906291654374]","[14.047453703703704]","[72.71357937278744]","[72834.34490693753]"
100,789,2.2348590539314275,110.54716176653143,14.79961357211485,1.3395028585502238,1.6998350467297807,0.9002150183385276,1.409834875217264,0.958058980815735,6,0.6363636363636364,2,"[2653.1318823967554,1989.8489117975657]","[12.597078208303596,13.496452106448853]","[0.5774479131997603,0.490922452323298]","[693.291829758429,558.7375514059732]","[2.731481481481482,2.0555555555555554]","[0.3059133900255395,0.26420494206338124]","[89.1261574074074,89.30439814814815]","[13.448962981673262,13.829324833381628]","[8.202546296296298,8.50925925925926]","[73.39676124722854,72.06460872128038]","[9028.419014608444,8674.116014608444]"
100,789,9.616596420900768,283.0273888584879,1.1172443953538282,0.45107790316164587,1.460533635402857,0.577241489453508,1.3727048101599857,0.8538331793901683,6,0.9090909090909091,3,"[849.0821665754636,849.0821665754636,849.0821665754636]","[14.796019900497512,14.039408866995073,12.989203778677462]","[0.0,0.0,0.0]","[66.7261156972743,33.893907701601634,57.26478815988146]","[0.20370370370370372,0.2013888888888889,0.20254629629629628]","[0.0,0.0,0.0]","[0.16550925925925924,0.13425925925925924,0.13310185185185186]","[14.219443323920935,11.063218390804597,10.300618921308576]","[99.63078703703704,99.66435185185185,99.65972222222223]","[70.20976200080679,71.92118226600985,76.39257294429709]","[712.2633097698374,629.0973097698375,700.2228097698376]"
