evolution$generation,evolution$evaluated,energyIntake,energyGain,basalEnergy,brachiationSpeed,swaySpeed,climbSpeed,descentSpeed,walkSpeed,month,objective$budgetFit,evolution$samples,totalEnergyIntake,climb,walk,travelDistance,feedingBudget,brachiation,travellingBudget,descent,restingBudget,sway,energyExpenditure
400,3233,1.846052132333692,93.45224835193267,4.382736991230947,0.6142276997864983,1.3572544739576327,0.9375760984370576,1.322173081397004,0.5831433373318164,6,0.6363636363636364,3,"[2336.3062087983167,2196.127836270418,1869.0449670386533]","[13.153230042016808,12.233694716916194,13.01397973579582]","[0.46848196642998285,0.38193243399054533,0.45408163265306123]","[720.4439768047714,641.7589158966284,531.1553155337045]","[2.954861111111111,2.7766203703703702,2.369212962962963]","[0.12919896640826875,0.0,0.14492753623188406]","[73.65625,74.09375,83.47106481481481]","[13.937497353974683,13.185443668993022,14.329646017699115]","[23.861111111111114,23.011574074074076,13.746527777777779]","[72.25201450727481,73.9828498449188,72.65999743491086]","[4126.752255790625,3888.2877557906263,3612.075255790626]"
400,3233,7.433579304129451,230.86895637271857,7.005108027490916,0.28366237412201034,1.4705132357520418,0.4456683010615453,0.839089181639024,0.686174179696744,12,0.8181818181818182,3,"[3924.7722583362142,3924.7722583362142,4155.641214708933]","[11.69008587041374,11.508474576271187,14.087301587301587]","[0.0,0.0,0.0]","[207.1680081789968,157.9241322969497,234.93023693194937]","[1.2222222222222223,1.224537037037037,1.2962962962962963]","[0.0,0.0,0.0]","[0.42708333333333337,0.3784722222222222,0.5416666666666667]","[13.984962406015038,12.10344827586207,16.0505923220807]","[98.34953703703704,98.38310185185185,98.16319444444444]","[72.86361063950199,73.53107344632768,70.43560473422508]","[3884.182853196273,3813.743853196272,3990.9573531962724]"
400,3233,5.751772836036548,407.44308000774674,6.835361188649873,0.683044915596902,1.8388528712225574,0.9780496511830041,1.5157680571210135,0.8903063731289621,10,0.8484848484848485,3,"[3870.709260073593,3666.98772006972,3666.98772006972]","[15.416666666666668,15.75682382133995,11.738208797032325]","[0.0,0.0,0.0]","[140.3851364175651,82.27523840631241,99.89031048000516]","[1.5671296296296295,1.4791666666666667,1.4884259259259258]","[0.0,0.0,0.0]","[0.2905092592592593,0.16435185185185186,0.29050925925925924]","[14.285714285714285,13.521505376344086,13.068181818181817]","[98.14699074074073,98.35300925925925,98.13425925925927]","[72.22985347985349,70.79493087557604,74.2713301536831]","[3689.6458705505765,3537.0333705505764,3556.135370550576]"
400,3233,8.783935514338975,186.67551921017284,8.161643141664518,1.189985397260244,1.5340991608632437,1.4579247628521146,1.8445869991561559,0.46416885244818007,11,0.9318181818181818,4,"[4946.901259069578,4760.2257398594065,4853.563499464492,4760.2257398594065]","[14.144880174291938,12.990357221126452,15.94407530454042,14.783726557773743]","[0.2762430939226519,0.0,0.29239766081871343,0.39370078740157477]","[330.3794274140274,276.86768664293004,307.9220535370106,277.05575058222996]","[1.3148148148148149,1.2719907407407407,1.2743055555555556,1.2453703703703702]","[0.25773195876288657,0.0,0.0,0.8132231404958679]","[0.7662037037037037,0.6585648148148149,0.7581018518518519,0.7118055555555556]","[14.937488756970678,15.040073468024712,13.63680387409201,13.938805245264692]","[97.94444444444446,97.98611111111111,97.9675925925926,98.06712962962962]","[70.35911602209944,71.55499367888748,67.47457627118644,69.15616506053868]","[4822.818207999615,4666.288707999614,4747.6907079996145,4672.415207999614]"
400,3233,6.698419083729121,467.20299878122785,6.415502862407849,0.5605378460987311,0.6326534886991486,0.8270317579577153,1.7585797414935997,0.40666260246818076,6,0.8181818181818182,3,"[3737.6239902498232,3737.6239902498232,3737.6239902498232]","[13.259159085320876,13.47877358490566,13.160978094752931]","[0.0,0.0,0.0]","[242.0358675902402,197.48381063476654,203.09693760413745]","[1.2974537037037037,1.2962962962962963,1.2997685185185186]","[0.0,0.0,0.0]","[1.150462962962963,0.8819444444444444,0.8981481481481481]","[12.577389313771397,11.583184257602863,12.672018348623855]","[97.38773148148148,97.82175925925927,97.80439814814815]","[71.62032598274209,75.37990196078431,72.46925260170293]","[3795.5753739537395,3610.1063739537394,3632.9708739537396]"
400,3233,5.906093828190921,405.0516791513186,7.162809910684387,1.565844584978759,1.8519091232859042,0.835785545012671,1.8285762657295974,0.8867975991285046,12,0.8181818181818182,3,"[4050.5167915131865,3847.990951937527,4050.5167915131865]","[14.280913978494624,15.373597517307232,13.537851037851038]","[0.0,0.0,0.0]","[147.65309250478487,93.04065832594755,146.53470234807259]","[1.5995370370370372,1.5983796296296298,1.6006944444444446]","[0.0,0.0,0.0]","[0.3402777777777778,0.16203703703703703,0.33333333333333337]","[12.22373132485492,13.231273920174958,14.718614718614718]","[98.04745370370371,98.17013888888889,98.0625]","[69.01217062507385,71.9375,70.80200501253132]","[3850.942257124885,3672.3802571248852,3840.3117571248854]"
400,3233,9.102554450409285,51.82688079203003,12.107171888473289,0.2848086568619938,1.2016895747974317,0.8323036258892507,1.5489365489369888,0.8908596489588235,10,0.8181818181818182,3,"[5960.091291083461,6219.225695043613,6271.052575835643]","[14.024045050950479,12.826972275883673,13.431231953986751]","[0.4865649107079667,0.4263565891472868,0.3944834562041666]","[855.506836212179,645.3524519411085,1047.4128159306695]","[2.8287037037037037,2.851851851851852,2.8923611111111107]","[0.16781534423876043,0.0,0.22385996781550185]","[2.7962962962962963,1.9363425925925926,3.2534722222222223]","[15.06538084341288,13.57891061452514,14.672541962393622]","[93.78587962962962,94.82523148148148,92.76388888888889]","[70.79277346972447,72.56936897775846,71.5090587715422]","[8188.467006467566,7532.348006467564,8692.748506467567]"
400,3233,9.510810330272433,268.07083410246105,7.339891717366582,1.1601335214147064,1.8267145780199305,0.8346926716351712,1.070522262054809,0.7700645639046616,8,0.8181818181818182,3,"[4021.0625115369157,4021.0625115369157,4021.0625115369157]","[13.118279569892472,13.539282990083905,13.289056071470554]","[0.0,0.0,0.0]","[141.6238092378749,123.19806030883962,152.61398436120672]","[0.974537037037037,0.9768518518518519,0.9756944444444444]","[0.0,0.0,0.0]","[0.3032407407407407,0.4444444444444444,0.35185185185185186]","[14.718614718614718,16.304347826086953,14.629128952627248]","[98.6400462962963,98.45949074074073,98.48032407407408]","[71.8475073313783,69.04186795491142,71.29120879120879]","[3920.2375243323445,3875.5220243323447,3957.0275243323445]"
400,3233,4.449962508231301,361.46848605018,6.168762619192906,1.4563900636297797,1.7989050382667073,0.5937479111510738,1.538581357244352,0.2910133404378389,3,0.7272727272727273,4,"[3253.21637445162,3253.21637445162,3253.21637445162,3253.21637445162]","[13.149845745440594,13.21071114466182,13.13794782009541,13.116671384753392]","[0.13289204615735972,0.19773578235429878,0.13623464501417668,0.17643776260504201]","[9699.044449549961,8793.737434064258,7987.549509960732,8840.636394945497]","[1.6875,1.6875,1.6875,1.6875]","[0.6686289991524974,0.7311273973787134,0.8076290486778406,0.8109781747599352]","[19.739583333333336,19.07175925925926,16.099537037037038,18.67824074074074]","[13.877179468813736,14.006708122432215,13.862351380658463,13.771861943375654]","[78.57291666666666,79.24074074074075,82.21296296296296,79.63425925925927]","[72.03229477093112,71.90627605191412,71.99425461239743,72.41906074962174]","[30281.702557215423,27378.548557215505,25229.828557215482,27831.75855721551]"
400,3233,5.181749278825593,418.1335666375519,5.686017080235674,0.7832115436905345,1.688944832047305,1.356392153464754,1.9867359162671128,0.1904871432935529,5,0.8181818181818182,1,"[1672.5342665502076]","[12.8192858378499]","[0.14925173939398662]","[25176.95864236355]","[0.75]","[0.7285985935819859]","[56.469907407407405]","[13.831845481497243]","[42.780092592592595]","[72.33656181371126]","[73479.0931985137]"
