evolution$generation,evolution$evaluated,energyIntake,energyGain,basalEnergy,brachiationSpeed,swaySpeed,climbSpeed,descentSpeed,walkSpeed,month,objective$budgetFit,evolution$samples,totalEnergyIntake,climb,walk,travelDistance,feedingBudget,brachiation,travellingBudget,descent,restingBudget,sway,energyExpenditure
150,1235,1.846052132333692,93.45224835193267,4.382736991230947,0.6142276997864983,1.3572544739576327,0.9375760984370576,1.322173081397004,0.5831433373318164,6,0.6363636363636364,3,"[2336.3062087983167,2196.127836270418,1869.0449670386533]","[13.153230042016808,12.233694716916194,13.01397973579582]","[0.46848196642998285,0.38193243399054533,0.45408163265306123]","[720.4439768047714,641.7589158966284,531.1553155337045]","[2.954861111111111,2.7766203703703702,2.369212962962963]","[0.12919896640826875,0.0,0.14492753623188406]","[73.65625,74.09375,83.47106481481481]","[13.937497353974683,13.185443668993022,14.329646017699115]","[23.861111111111114,23.011574074074076,13.746527777777779]","[72.25201450727481,73.9828498449188,72.65999743491086]","[4126.752255790625,3888.2877557906263,3612.075255790626]"
150,1235,7.433579304129451,230.86895637271857,7.005108027490916,0.28366237412201034,1.4705132357520418,0.4456683010615453,0.839089181639024,0.686174179696744,12,0.8181818181818182,3,"[3924.7722583362142,3924.7722583362142,4155.641214708933]","[11.69008587041374,11.508474576271187,14.087301587301587]","[0.0,0.0,0.0]","[207.1680081789968,157.9241322969497,234.93023693194937]","[1.2222222222222223,1.224537037037037,1.2962962962962963]","[0.0,0.0,0.0]","[0.42708333333333337,0.3784722222222222,0.5416666666666667]","[13.984962406015038,12.10344827586207,16.0505923220807]","[98.34953703703704,98.38310185185185,98.16319444444444]","[72.86361063950199,73.53107344632768,70.43560473422508]","[3884.182853196273,3813.743853196272,3990.9573531962724]"
150,1235,5.18932324461369,101.65472065606764,12.151615822520688,0.30225106004033453,1.388704989191928,1.0438571401972456,1.4693681407549566,0.24246394155312573,2,0.9090909090909091,1,"[508.2736032803382]","[12.755527743012099]","[0.0]","[188.6494363909205]","[0.23148148148148145]","[0.46728971962616817]","[96.54745370370371]","[13.846562721474132]","[3.221064814814815]","[70.57304476143631]","[6338.595594812596]"
150,1235,3.89363653163889,78.11390315534112,6.174176888822043,0.6406259668489046,1.9388759779363969,1.344368053442032,1.725649742565096,0.5683384184335231,12,0.7727272727272727,2,"[3710.4103998787054,3437.0117388350113]","[13.744832856130142,13.837521246748992]","[0.0,0.0]","[545.3278969486387,287.2713116862619]","[2.2141203703703702,2.4224537037037033]","[0.0,0.0]","[28.05324074074074,48.08449074074074]","[15.358779370186214,16.036036036036037]","[69.42476851851852,49.49305555555556]","[70.28006149936937,70.22590668296658]","[4475.017406633373,3790.4444066333717]"
150,1235,0.5678981811310259,390.756541982539,12.971147312177271,0.9361100930812464,1.459672019331144,0.9909221463740405,1.8982240831780268,0.22719150444048639,8,0.9090909090909091,3,"[6642.861213703161,5079.835045773007,6642.861213703161]","[12.91956305858987,14.005602240896359,14.705882352941176]","[0.0,0.0,0.0]","[211.26095912584452,145.31629256921417,206.3133571288386]","[28.359953703703702,20.707175925925927,28.67476851851852]","[0.0,0.0,0.0]","[0.5717592592592593,0.736111111111111,0.556712962962963]","[14.087301587301587,15.313557116835804,14.259453781512605]","[69.77893518518518,69.04513888888889,67.89814814814815]","[73.57679914070891,68.55321363518084,68.82878151260505]","[6826.297209843395,6629.125209843395,6862.770209843395]"
150,1235,4.1689660520087655,452.8559186810305,3.164503340046336,1.1102609946426343,1.9356367158870678,1.4674416728037645,1.834020081484574,0.7737887050028329,4,0.7575757575757577,3,"[1811.423674724122,1811.423674724122,1811.423674724122]","[8.603145235892692,12.613636363636363,16.463826910074374]","[0.0,0.0,0.0]","[70.61089529697921,84.95325690586067,70.19101989611534]","[1.0092592592592593,1.0092592592592593,1.0092592592592593]","[2.379619260918253,2.4027459954233406,0.0]","[0.11689814814814814,0.14120370370370372,0.11689814814814814]","[13.98635477582846,13.830104321907601,13.793103448275861]","[98.87384259259258,98.84953703703704,98.87384259259258]","[71.88449848024317,69.02821316614421,65.68627450980392]","[1700.189103221268,1737.244603221268,1719.347603221268]"
150,1235,6.698419083729121,467.20299878122785,6.415502862407849,0.5605378460987311,0.6326534886991486,0.8270317579577153,1.7585797414935997,0.40666260246818076,6,0.8181818181818182,3,"[3737.6239902498232,3737.6239902498232,3737.6239902498232]","[13.259159085320876,13.47877358490566,13.160978094752931]","[0.0,0.0,0.0]","[242.0358675902402,197.48381063476654,203.09693760413745]","[1.2974537037037037,1.2962962962962963,1.2997685185185186]","[0.0,0.0,0.0]","[1.150462962962963,0.8819444444444444,0.8981481481481481]","[12.577389313771397,11.583184257602863,12.672018348623855]","[97.38773148148148,97.82175925925927,97.80439814814815]","[71.62032598274209,75.37990196078431,72.46925260170293]","[3795.5753739537395,3610.1063739537394,3632.9708739537396]"
150,1235,9.254451076043198,200.02174586297576,7.434691861536444,1.1128885609313401,1.3482392115665902,0.3182644928703555,1.1175385616101878,0.9268772560278641,2,0.8181818181818182,2,"[900.097856383391,900.097856383391]","[12.171052631578947,12.564608542351149]","[0.0,0.0]","[188.57434622293013,188.7266033120769]","[0.22916666666666669,0.22916666666666669]","[0.9414780763790664,1.011964107676969]","[86.43518518518519,86.18518518518519]","[13.81578947368421,13.858660862885674]","[13.335648148148149,13.636574074074073]","[70.94298245614036,72.55508172648969]","[4091.9455935389906,4087.0095935389904]"
150,1235,8.305893971555065,41.790095021755974,6.059330478873001,0.6246897761251317,1.354176806806715,0.31480734723232195,1.2274339887782888,0.920688752931036,6,0.8181818181818182,2,"[877.5919954568755,877.5919954568755]","[12.654755726888576,12.553724928366762]","[0.4931972789115646,0.370355514553501]","[631.5025480940535,546.9617676723407]","[0.24768518518518517,0.2465277777777778]","[0.0,0.12531328320802004]","[97.02083333333334,99.2662037037037]","[14.120459504556539,13.453185328185327]","[2.789351851851852,0.7037037037037037]","[72.27712137486574,72.9292848261201]","[4679.748629859664,4431.997129859665]"
150,1235,4.449962508231301,361.46848605018,6.168762619192906,1.4563900636297797,1.7989050382667073,0.5937479111510738,1.538581357244352,0.2910133404378389,3,0.7272727272727273,4,"[3253.21637445162,3253.21637445162,3253.21637445162,3253.21637445162]","[13.149845745440594,13.21071114466182,13.13794782009541,13.116671384753392]","[0.13289204615735972,0.19773578235429878,0.13623464501417668,0.17643776260504201]","[9699.044449549961,8793.737434064258,7987.549509960732,8840.636394945497]","[1.6875,1.6875,1.6875,1.6875]","[0.6686289991524974,0.7311273973787134,0.8076290486778406,0.8109781747599352]","[19.739583333333336,19.07175925925926,16.099537037037038,18.67824074074074]","[13.877179468813736,14.006708122432215,13.862351380658463,13.771861943375654]","[78.57291666666666,79.24074074074075,82.21296296296296,79.63425925925927]","[72.03229477093112,71.90627605191412,71.99425461239743,72.41906074962174]","[30281.702557215423,27378.548557215505,25229.828557215482,27831.75855721551]"
