evolution$generation,evolution$evaluated,energyIntake,energyGain,basalEnergy,brachiationSpeed,swaySpeed,climbSpeed,descentSpeed,walkSpeed,month,objective$budgetFit,evolution$samples,totalEnergyIntake,climb,walk,travelDistance,feedingBudget,brachiation,travellingBudget,descent,restingBudget,sway,energyExpenditure
300,2380,1.6578495550652927,458.30967032240426,7.048375706027469,1.3787331524048112,1.6424521369333729,0.6073165752273485,1.7039946207398249,0.7057758192496268,4,0.8181818181818182,4,"[4124.787032901638,4124.787032901638,4124.787032901638,4124.787032901638]","[15.742296918767508,15.229885057471265,12.410256410256409,14.520582329317268]","[0.0,0.0,0.0,0.0]","[197.80802067221217,194.7803631687749,171.43667943190823,201.26247446360236]","[5.75,5.75,5.75,5.75]","[1.2639109697933226,1.7966484047695777,2.564102564102564,2.0416666666666665]","[0.40162037037037035,0.37615740740740744,0.3194444444444444,0.39467592592592593]","[13.314133805937086,15.19702842377261,14.932432432432432,14.267097581317765]","[93.84837962962963,93.8738425925926,93.93055555555556,93.85532407407408]","[68.54387656702025,67.36579004564226,71.08974358974359,69.66198125836681]","[3945.692838891652,3925.6933388916523,3834.3898388916523,3894.9413388916523]"
300,2380,5.191658274220986,443.9434628593363,10.746281567554426,0.40147137970607827,0.5104834942842206,0.5997743093624598,1.6252478486443696,0.23250025765313537,7,0.8636363636363636,4,"[6437.180211460376,4439.434628593363,6215.208480030708,6215.208480030708]","[12.447929429061503,12.115107913669064,11.641257293431206,12.692750287686996]","[0.0,0.24390243902439024,0.24630541871921183,0.0]","[360.06681390421994,303.54052705718385,325.5605918368865,314.83828314536953]","[2.887731481481482,1.990740740740741,2.7881944444444446,2.7905092592592595]","[0.0,0.0,0.0,0.0]","[2.4305555555555554,18.80902777777778,5.289351851851851,2.3275462962962963]","[13.22576702114656,12.14594807238395,12.464689265536723,12.995780590717299]","[94.5775462962963,79.20023148148148,91.81944444444444,94.68055555555554]","[74.02890695573623,74.02439024390245,75.61219390304848,73.47763347763347]","[6163.475152430709,6043.18765243071,6055.0696524307095,6061.598652430709]"
300,2380,7.263751632609016,398.8999549139324,14.407565704367606,1.889031097963615,1.9113907007157547,0.8060187402242686,1.7316039930295126,0.8720579833048238,6,0.8181818181818182,3,"[7180.199188450785,8177.449075735616,7977.99909827865]","[13.571428571428573,13.455988455988457,12.47348157460517]","[0.4368144969003338,0.43671453363083323,0.5825582558255826]","[380.21970557860755,505.359434897117,505.14501015053037]","[2.2962962962962963,2.7465277777777777,2.869212962962963]","[0.0,0.0,0.0]","[20.366898148148145,0.974537037037037,1.2430555555555554]","[14.438994481912935,12.580289521618253,13.001300130013004]","[77.33449074074073,96.06481481481481,95.59606481481481]","[70.74868860276587,73.71360155007586,73.30521711965011]","[7982.214038096921,8313.31703809692,8337.551538096923]"
300,2380,5.866622855995954,304.12364463591746,10.012686746987558,0.6109024425020918,0.9139051980973547,0.6524671039708987,1.1435985192523765,0.5756914558692894,11,0.9090909090909091,3,"[5474.225603446514,5626.287425764473,5474.225603446514]","[13.070686957758497,12.316017316017316,11.199633699633699]","[0.0,0.0,0.0]","[227.63538100650055,264.83946621191285,227.65347076680416]","[2.173611111111111,2.2881944444444446,2.2384259259259256]","[0.0,0.30303030303030304,0.0]","[0.7881944444444445,0.84375,0.7488425925925926]","[14.87787356321839,14.689734422880491,13.693528693528695]","[97.02546296296296,96.82870370370371,96.91319444444446]","[70.43512658227849,70.11363636363637,75.32356532356533]","[5415.994638556769,5512.64613855677,5434.993138556769]"
300,2380,9.842550782445665,228.8576219255384,2.6445509412279007,1.2483774409011952,1.5981843132553044,0.4501890578798726,1.1900135237358316,0.8472979666619692,4,0.7272727272727273,4,"[1830.8609754043068,1830.8609754043068,1602.0033534787685,1716.4321644415377]","[14.784456587735274,13.638124757845794,11.4477563052735,11.428571428571429]","[0.0,0.0,0.0,0.0]","[151.5566153655511,174.51442998858067,126.38185507357196,127.92076611288454]","[0.42592592592592593,0.42592592592592593,0.3726851851851852,0.3993055555555556]","[1.8613387978142075,1.8824771287825475,2.0408163265306123,1.7125292740046838]","[0.33564814814814814,0.3460648148148148,0.22916666666666669,0.28587962962962965]","[14.285714285714285,14.608739837398375,12.766599597585511,15.535444947209653]","[99.23842592592592,99.22800925925927,99.39814814814815,99.31481481481481]","[68.73322597960279,70.14846235418875,72.63212977498692,71.27450980392157]","[1697.485451789576,1756.706451789576,1574.3324517895762,1620.808951789576]"
300,2380,6.051686055321519,222.04569576811335,2.758675427543053,0.8137408579953648,0.9197562458581505,0.9605687469725326,1.8174821833912735,0.2829153006807224,4,0.7272727272727273,4,"[1776.3655661449068,1776.3655661449068,1776.3655661449068,1998.41126191302]","[13.260188087774294,13.940620782726047,13.383434601854812,15.450928381962864]","[0.0,0.0,0.0,0.0]","[149.36523868846407,152.2880194723996,150.71875974055317,193.26673016700875]","[0.6851851851851852,0.6851851851851852,0.6851851851851852,0.7708333333333334]","[2.3258818968859027,2.3376852505292876,1.667129758266185,1.258309591642925]","[0.43981481481481477,0.45486111111111116,0.4386574074074074,0.5763888888888888]","[13.34625118633344,14.415584415584416,12.880184331797235,13.456790123456791]","[98.875,98.8599537037037,98.87615740740742,98.65277777777777]","[70.37037037037037,67.37477638640429,71.75383814728076,70.76101468624833]","[1733.526205220899,1738.3312052208992,1732.0972052208992,1875.3387052208996]"
300,2380,1.358280328784527,123.1768029047541,0.3536845768727005,0.2614331314098255,0.4325024816597979,1.0669571083180054,1.9153614225923603,0.23054288212038665,1,0.9272727272727272,5,"[307.94200726188524,246.3536058095082,246.3536058095082,246.3536058095082,246.3536058095082]","[10.818713450292396,9.232954545454547,7.575757575757576,0.0,17.15686274509804]","[0.0,0.0,0.0,0.0,0.0]","[40.76708215442932,24.79853015409966,12.123647317320465,14.971174092403915,13.257784233852952]","[0.5266203703703703,0.4270833333333333,0.4212962962962963,0.4212962962962963,0.4212962962962963]","[0.0,0.0,0.0,0.0,0.0]","[0.24421296296296297,0.14930555555555555,0.07060185185185186,0.08796296296296297,0.09259259259259259]","[10.923535253227408,9.6875,14.393939393939394,5.555555555555555,12.908496732026144]","[99.1238425925926,99.42361111111111,99.50810185185185,99.49074074074073,99.48611111111111]","[76.266137040715,80.01893939393939,70.83333333333333,92.85714285714286,72.71241830065361]","[274.7045968990525,226.00959689905244,200.61359689905245,207.00309689905248,205.33109689905245]"
300,2380,9.318275244064887,449.3008670632284,8.28155420173334,0.7389740397184227,1.9887899638114122,0.8712059170117917,1.4042642672387962,0.89687674722376,10,0.8484848484848485,3,"[4493.008670632284,4493.008670632284,4493.008670632284]","[10.977443609022556,13.392857142857142,17.95402298850575]","[0.0,0.0,0.0]","[73.9756340165035,77.59550391362401,131.58177904515313]","[1.1157407407407407,1.1134259259259258,1.1145833333333333]","[0.0,0.0,0.0]","[0.14583333333333331,0.17592592592592593,0.23495370370370372]","[12.5,11.607142857142858,14.878671775223498]","[98.72800925925927,98.70949074074073,98.54629629629629]","[74.64285714285714,72.953216374269,65.83575682038497]","[4176.978016828909,4188.255516828909,4364.6055168289095]"
300,2380,6.6454377419141,427.9311407095966,7.235105114702081,0.8150413084351945,1.3497239934515874,0.29948654955494347,0.6771500515208512,0.4531357458420473,4,0.8409090909090909,4,"[4279.311407095966,4279.311407095966,4279.311407095966,4279.311407095966]","[13.123033614836896,13.780207134637514,14.743734477308646,15.900315900315901]","[0.0,0.0,0.0,0.0]","[230.53911409760065,182.7974712553086,220.93288855125684,209.77397383228873]","[1.4814814814814816,1.4814814814814816,1.4814814814814816,1.4814814814814816]","[2.704678362573099,2.299154334038055,1.8265221017514595,4.0284787310742605]","[0.4837962962962963,0.39120370370370366,0.4652777777777778,0.45717592592592593]","[13.501602564102564,13.79492600422833,13.98046398046398,13.400113400113401]","[98.03472222222221,98.12731481481481,98.05324074074073,98.0613425925926]","[69.74431818181819,69.20575482853764,68.08910965605479,68.6261107313739]","[4099.83895505448,3961.2899550544794,4092.7759550544793,4044.1154550544798]"
300,2380,5.152093431251011,224.48862809680818,5.406940845191111,1.2391858210677233,2.0,1.2790106620014712,1.930697641629135,0.1546214128321336,8,0.8181818181818182,2,"[3255.085107403718,3142.8407933553144]","[13.471971066907775,14.143022582513026]","[0.0,0.0]","[158.56867197882883,174.68105011517065]","[1.5335648148148149,1.428240740740741]","[0.0,0.0]","[0.3622685185185185,0.3344907407407407]","[13.594071189007899,13.478021545962097]","[98.03819444444446,98.18634259259258]","[70.70818070818072,71.0792349726776]","[3056.7211056943506,3071.2391056943507]"
