evolution$generation,evolution$evaluated,energyIntake,energyGain,basalEnergy,brachiationSpeed,swaySpeed,climbSpeed,descentSpeed,walkSpeed,month,objective$budgetFit,evolution$samples,totalEnergyIntake,climb,walk,travelDistance,feedingBudget,brachiation,travellingBudget,descent,restingBudget,sway,energyExpenditure
150,1100,9.678723238506548,221.70384251602297,7.78292019104889,0.8720595871364791,1.2477674741821156,0.37983680002977926,0.7712167004567263,0.6324531222985599,7,0.8181818181818182,1,"[5210.04029912654]","[13.418154689501938]","[0.6723619680430312]","[637.763827078664]","[1.2546296296296295]","[0.3492794967449345]","[4.572916666666667]","[13.498483316481295]","[94.06828703703704]","[71.76287152413855]","[5497.94319169968]"
150,1100,9.678723238506548,221.70384251602297,7.78292019104889,0.8720595871364791,1.2477674741821156,0.379836717736624,0.7712167004567263,0.6324531222985599,5,0.8181818181818182,1,"[886.8153700640919]","[13.123773921106547]","[0.1809163186232577]","[33922.04317334182]","[0.21296296296296297]","[0.6702410305439541]","[88.87962962962963]","[13.823339429016205]","[10.907407407407408]","[72.04800328618374]","[98181.25619169913]"
150,1100,9.67872323850655,221.70384251602295,7.78292019104889,0.8720595871364791,1.2477674741821156,0.37983670252669943,0.7712167004567263,0.6324531222985599,7,0.8181818181818182,1,"[5099.188377868527]","[13.01189659116907]","[0.0]","[447.81145626452434]","[1.2268518518518516]","[0.0]","[1.6875]","[11.837121212121211]","[96.97569444444444]","[73.60831415420023]","[5012.117191699679]"
150,1100,9.677797531028135,221.70384251602295,7.78292019104889,0.8720595871364791,1.2477674741821156,0.3798367246827862,0.7712167004567263,0.6324531222985599,3,0.8181818181818182,1,"[1995.3345826442062]","[13.122499544958686]","[0.16395961037791174]","[26666.04401253171]","[0.47916666666666663]","[0.7210588630388882]","[68.02662037037035]","[13.682954136247854]","[31.494212962962962]","[72.29066647670192]","[78088.68969169907]"
150,1100,9.678723238506546,221.703842516023,7.78292019104889,0.8720595871364791,1.2477674741821156,0.3798368184636687,0.7712167004567263,0.6324531222985598,3,0.8181818181818182,1,"[1995.3345826442073]","[12.8378380806064]","[0.1834325916877878]","[25498.108011816767]","[0.47916666666666663]","[0.7454195310816116]","[66.20138888888889]","[13.774622440054102]","[33.31944444444444]","[72.55014887490557]","[74911.42869169934]"
150,1100,1.3486929954773168,325.2402567564818,10.684097961451535,1.0607221760139782,1.8005447808596913,1.5282010007377285,1.9980995295883992,0.9920637182948852,4,0.8181818181818182,1,"[3902.8830810777818]","[13.136113754758565]","[0.22153007745283726]","[21458.316775723593]","[6.694444444444445]","[0.7576939744282942]","[41.72569444444444]","[13.973457946103448]","[51.579861111111114]","[72.01770204093367]","[65507.545021498474]"
150,1100,1.3486921976313837,325.2402567564818,10.684097961451535,1.0607221760139782,1.800544492824494,1.5282010007377285,1.998099529588399,0.9920637182948852,4,0.8181818181818182,1,"[3902.8830810777818]","[13.0296065335472]","[0.18222187637797319]","[21319.520768971008]","[6.694444444444445]","[0.7057639737534216]","[42.77199074074074]","[13.962453747539525]","[50.53356481481481]","[71.86370184809658]","[64847.51702149841]"
150,1100,1.3486929954773168,325.2402567564818,10.684097961451535,1.0607221760139782,1.8005447808596913,1.5282010007377287,1.9980995295883994,0.9920637182948849,3,0.8181818181818182,1,"[2927.1623108083363]","[12.89630923320907]","[0.19160934752743128]","[29382.550880414325]","[5.020833333333333]","[0.7029415820498979]","[59.5462962962963]","[13.770538703843723]","[35.43287037037037]","[72.41306110430551]","[87627.50252149823]"
150,1100,2.9488613042057437,234.65500669437336,5.829823636238103,0.34260849343968824,1.191298328756256,0.9877015004365642,1.8939603920127372,0.8376033328370242,2,0.8181818181818182,2,"[1055.94753012468,1055.94753012468]","[13.613646240764885,12.419400056069527]","[0.0,0.0]","[233.8931120306484,203.8918363051966]","[0.8333333333333333,0.8333333333333333]","[0.847457627118644,0.9952465834818776]","[78.39004629629629,73.32407407407408]","[15.034246575342465,14.104882459312838]","[20.682870370370367,25.75]","[70.60897435897436,72.093837535014]","[3438.3848453925975,3353.960345392598]"
150,1100,9.914846580696357,358.04020086022354,1.95478069004051,0.2762759006559649,1.5123277145541942,0.24590184883068367,1.9313705730958488,0.9405614519598291,10,0.8030303030303029,6,"[1074.1206025806705,1074.1206025806705,1074.1206025806705,1074.1206025806705,1074.1206025806705,1074.1206025806705]","[14.583333333333332,7.142857142857142,16.496598639455783,12.382978723404255,15.476190476190474,12.807377049180328]","[0.0,0.0,0.0,0.0,0.0,0.0]","[20.125129489322795,17.04749292233339,24.51786356290555,15.01570100080269,21.333009441597348,30.08012788925525]","[0.25,0.25,0.25,0.25,0.25,0.25]","[0.0,0.0,0.0,0.0,0.0,0.0]","[0.059027777777777776,0.048611111111111105,0.05555555555555555,0.04861111111111111,0.04861111111111111,0.06712962962962962]","[6.25,7.142857142857142,14.495798319327731,11.217391304347826,16.666666666666664,13.70023419203747]","[99.68981481481481,99.70138888888889,99.6886574074074,99.69791666666666,99.70023148148148,99.68171296296296]","[75.0,72.61904761904762,67.11229946524064,75.82608695652173,66.66666666666666,72.59953161592506]","[988.3077312199323,986.0682312199324,1007.3122312199323,982.0142312199323,989.6222312199324,1016.7917312199323]"
