"","x","y","dbh","canopy_radius","height","fruiting_jan","fruiting_feb","fruiting_mar","fruiting_apr","fruiting_may","fruiting_jun","fruiting_jul","fruiting_aug","fruiting_sep","fruiting_oct","fruiting_nov","fruiting_dec","genus","species","status"
"117",0,33,13.5,2.65,15,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra","untouched"
"118",2,33,26.3,3.225,17,0,0,0,0,0,0,0,0,0,0,0,0,"Campnosperma","squamatum","untouched"
"119",2,34,10.5,1.975,15,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra","untouched"
"120",3,35,7,2.05,8.5,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra","untouched"
"121",10,37,10.5,1.85,15,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi","untouched"
"122",10,39,20.6,3,25.246519562317,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1","untouched"
"123",3,36,8.5,1.6,9,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra","untouched"
"124",2,37,22.4,2.075,25.5,0,0,0,0,0,0,0,0,0,0,0,0,"Dactylocladus","stenostachys","untouched"
"125",1,34,9.2,1.25,9,0,0,0,0,0,0,0,0,0,0,0,0,"Xylopia","coriifolia","untouched"
"126",1,39,8.4,0.65,6,0,0,0,0,0,0,0,0,0,0,0,0,"Horsfieldia","crassifolia","untouched"
"127",13,39,34.5,2.525,26.8079015565825,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana","untouched"
"128",14,38,10,2.05,13,0,0,0,0,0,0,0,0,0,0,0,0,"Stemonurus","cf. scorpiodes","untouched"
"129",13,37,9.1,1.775,15,0,0,0,0,0,0,0,0,0,0,0,0,"Gonystylus","bancanus","untouched"
"130",13,36,14.7,1.275,17,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4","untouched"
"131",14,35,11.8,2.025,17,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra","untouched"
"132",15,35,12.1,2.8,18,0,0,0,0,0,0,0,0,0,0,0,0,"Lithocarpus","conocarpus","untouched"
"133",18,36,18.5,3.45,20.4627599809399,0,0,0,0,0,0,0,1,0,0,0,0,"Neoscortechinia","kingii","untouched"
"134",13,35,26.3,2.7,36.8730153561092,0,0,0,0,0,0,0,0,0,0,0,0,"Mezzetia","parviflora (leptopoda)","untouched"
"135",20,34,25.2,4.475,22.7283714327067,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana","untouched"
"136",17,29,34,4.65,26.0251467654205,0,0,0,0,0,0,0,1,1,1,0,0,"Xylopia","fusca","untouched"
"137",45,32,22.2,3.675,22.8782984763482,0,0,0,0,0,0,0,0,0,0,0,0,"Stemonurus","cf. scorpiodes","untouched"
"138",16,35,8.6,0.95,10,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana","untouched"
"139",15,37,9.2,1.175,17,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","cf. evena","untouched"
"140",16,37,13.5,2.725,17,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii","untouched"
"141",17,33,9.2,1.35,17,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra","untouched"
"142",18,32,7.1,3.05,11,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi","untouched"
"143",19,34,7.1,1.775,9,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra","untouched"
"144",18,34,6.5,1.3,9,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra","untouched"
"145",18,30,14.7,3.5,16,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii","untouched"
"146",16,32,10.5,1.525,15.5,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","hosei","untouched"
"147",15,32,7.6,0.85,7.5,0,0,0,0,0,0,0,1,0,0,0,0,"Memecylon","sp. 1","untouched"
"148",11,31,19,1.325,17,0,0,0,0,0,0,0,0,0,1,0,0,"Palaquium","pseudorostratum","untouched"
"149",11,30,16.6,3.9,15,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii","untouched"
"150",8,28,13,2.475,18,0,0,0,0,0,0,0,1,1,1,0,0,"Xylopia","fusca","untouched"
"151",7,31,10.2,1.55,16,0,0,0,0,0,0,0,0,0,0,0,0,"Mezzetia","parviflora (leptopoda)","untouched"
"152",4,26,10.7,1.95,13,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana","untouched"
"153",6,22,27,3.175,17,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii","untouched"
"154",5,21,30,3.875,18,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","ridleyii","untouched"
"155",3,20,8.6,1.4,9,0,0,0,0,0,0,0,0,0,0,0,0,"Horsfieldia","crassifolia","untouched"
"156",4,20,8.1,1.975,10,0,0,0,0,0,0,0,0,0,0,0,0,"Lithocarpus","conocarpus","untouched"
"157",12,20,8.7,0.775,15,0,0,0,0,0,0,0,0,0,0,0,0,"Sandoricum","beccanarium","untouched"
"158",14,22,8.4,1.725,13,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","cf. elliptica","untouched"
"159",14,21,16.9,2.275,22.4,0,0,0,0,0,0,0,1,1,1,0,0,"Xylopia","fusca","untouched"
"160",15,24,8.2,1.7,11,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra","untouched"
"161",18,23,21,2.95,22.8319244640857,0,0,0,0,0,0,0,1,1,1,0,0,"Xylopia","fusca","untouched"
"162",20,22,7.2,0.5,6,0,0,0,0,0,0,0,0,0,0,0,0,"Mezzetia","umbellata","untouched"
"163",22,22,35.5,2.8,31.0973763966812,1,0,0,0,0,0,0,0,0,1,1,0,"Parartocarpus","venenosus","untouched"
"164",21,23,19.3,2.325,29.6,0,0,0,0,0,0,0,1,1,1,0,0,"Xylopia","fusca","untouched"
"165",20,26,10.3,2.275,12,0,0,0,0,0,0,0,0,0,1,1,0,"Maasia (Polyalthia)","hypoleuca","untouched"
"166",21,26,9.8,1.225,10,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4","untouched"
"167",21,27,14.9,2.5,21.8760331484293,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii","untouched"
"168",20,27,9.3,1.9,13,0,0,0,0,0,0,0,1,0,0,0,0,"Santiria","cf. laevigata","untouched"
"169",21,29,6.9,2.675,8,0,0,0,0,0,0,0,0,0,1,1,0,"Maasia (Polyalthia)","hypoleuca","untouched"
"170",22,34,18,2.25,17,0,0,0,0,0,0,0,0,0,0,0,0,"Gymnacranthera","farquhariania","untouched"
"171",20,35,25.6,3.25,30.1841896919988,0,0,0,0,0,0,0,1,0,0,0,0,"Litsea","sp. 1 cf. resinosa","untouched"
"172",21,37,31,5.525,30.2394814286615,0,0,0,0,0,0,0,0,0,0,0,0,"Lithocarpus","conocarpus","untouched"
"173",22,37,9,2.075,12,0,0,0,0,0,0,0,0,0,1,1,0,"Maasia (Polyalthia)","hypoleuca","untouched"
"174",23,38,14.6,2.1,15,0,0,0,0,0,0,0,0,0,0,0,0,"Stemonurus","cf. scorpiodes","untouched"
"175",24,38,7.3,1.625,11,0,0,0,0,0,0,0,1,0,0,0,0,"Memecylon","sp. 1","untouched"
"176",24,37,7,1.7,11,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi","untouched"
"177",24,36,21.4,2.95,23.2635350745747,0,0,0,0,0,0,0,0,0,1,0,0,"Palaquium","pseudorostratum","untouched"
"178",28,34,9.6,2.85,16,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii","untouched"
"179",26,33,11.3,2.75,11,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii","untouched"
"180",27,27,10,1.925,13,0,0,0,0,0,0,0,1,0,0,0,0,"Memecylon","sp. 1","untouched"
"181",27,22,9.4,0.925,8,0,0,0,0,0,0,0,0,0,0,0,0,"Horsfieldia","crassifolia","untouched"
"182",29,36,10.5,0.9,17,0,0,0,0,0,0,0,0,0,0,0,0,"Isonandra","lanceolata","untouched"
"183",31,39,18.5,3,17,0,0,0,0,0,0,0,1,0,0,0,0,"Memecylon","sp. 1","untouched"
"184",32,37,8.4,1.8,15,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra","untouched"
"185",34,35,29.5,3.55,29.009195041061,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana","untouched"
"186",39,36,8.6,1.55,13,0,0,0,0,0,0,0,0,0,0,0,0,"Stemonurus","cf. scorpiodes","untouched"
"187",38,35,8,0.6,8,0,0,0,0,0,0,0,0,0,0,0,0,"Gymnacranthera","farquhariania","untouched"
"188",37,34,11.3,1.7,8,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1","untouched"
"189",40,33,47,4.55,26.2534391197298,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","areolata (bantamensis)","untouched"
"190",38,33,19.7,2.3,30.1,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","hosei","untouched"
"191",39,32,7.3,1.125,6.5,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii","untouched"
"192",37,30,9.2,1.975,7,0,0,0,0,0,0,0,0,0,0,0,0,"Campnosperma","coriaceum","untouched"
"193",33,31,30.4,4.45,20.8137754961415,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii","untouched"
"194",32,31,10.7,1.975,15,0,0,0,0,0,0,0,0,0,0,0,0,"Blumeodendron","tokbrai (elateriospermum)","untouched"
"195",28,29,9.8,2.25,12,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1","untouched"
"196",29,30,9,2.025,12.5,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii","untouched"
"197",31,29,7.5,1.275,12,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra","untouched"
"198",31,28,16.3,2.675,15,1,0,0,0,0,0,0,0,0,1,1,0,"Garcinia","bancana","untouched"
"199",33,27,27,3.7,21.2693198261184,0,0,0,0,0,0,0,0,0,0,0,0,"Isonandra","lanceolata","untouched"
"200",35,30,8,1.85,11,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1","untouched"
"201",35,26,10.4,1.75,17,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra","untouched"
"202",39,26,14.8,3.225,13,0,0,0,0,0,0,0,0,0,0,0,0,"Gymnacranthera","farquhariania","untouched"
"203",40,24,10.9,2.1,17,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra","untouched"
"204",37,24,12.3,1.525,15,0,0,0,0,0,0,0,1,0,0,0,0,"Memecylon","sp. 1","untouched"
"205",37,22,9.1,1.1,17,0,0,0,0,0,0,0,0,0,0,0,0,"Drepananthus (Cyathocalyx)","biovulatus","untouched"
"206",37,21,17,2.05,18,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana","untouched"
"207",34,23,6.6,1.575,10,0,0,0,0,0,0,0,0,0,0,0,0,"Xylopia","cf. malayana","untouched"
"208",35,21,6,2.1,9,0,0,0,0,0,0,0,0,0,0,0,0,"Xylopia","cf. malayana","untouched"
"209",32,20,10,1.2,17,0,0,0,0,0,0,0,0,0,0,0,0,"Vatica","mangachapoi","untouched"
"210",30,21,16.2,2.725,14,0,0,0,0,0,0,0,1,0,0,0,0,"Memecylon","sp. 1","untouched"
"211",30,20,6.9,0.45,6,1,0,0,0,0,0,0,0,0,1,1,0,"Parartocarpus","venenosus","untouched"
"212",31,23,6.5,1.675,11,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","cf. elliptica","untouched"
"213",30,25,15,2.45,16,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","hosei","untouched"
"214",28,27,26.5,3.775,18.785452402252,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii","untouched"
"215",41,20,67,4.4,35.172377494775,0,0,1,1,0,0,0,0,0,0,0,0,"Combretocarpus","rotundatus","untouched"
"216",44,21,21.5,1.9375,20.5211401749564,1,1,0,0,0,0,1,1,1,1,1,1,"Aglaia","rubiginosa","untouched"
"217",46,21,24,2.85,22.0160808695445,0,0,0,0,0,0,0,0,0,0,0,0,"Xylopia","coriifolia","untouched"
"218",47,22,8,1.7275,11,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","sp. 1 cf. resinosa","untouched"
"219",48,23,9.5,2.875,12,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii","untouched"
"220",46,25,9.5,1.45,8,0,0,0,0,0,0,0,0,0,0,0,0,"Gymnacranthera","farquhariania","untouched"
"221",46,26,24,2.9,20.4489463767632,0,0,0,0,0,0,0,1,0,0,0,0,"Memecylon","sp. 1","untouched"
"222",43,27,24,3.15,23.8052691685134,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","sclerophyllum","untouched"
