"","x","y","dbh","canopy_radius","height","fruiting_jan","fruiting_feb","fruiting_mar","fruiting_apr","fruiting_may","fruiting_jun","fruiting_jul","fruiting_aug","fruiting_sep","fruiting_oct","fruiting_nov","fruiting_dec","genus","species","status"
"43",16,88,7.5,0.625,5,0,0,0,0,0,0,0,0,0,0,0,0,"Stemonurus","cf. scorpiodes","untouched"
"44",15,86,13.8,2.125,9,0,0,0,0,0,0,0,0,0,0,0,0,"Horsfieldia","crassifolia","untouched"
"45",10,84,7.8,1.55,8,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1","untouched"
"46",10,83,13,2.625,15,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii","untouched"
"47",18,83,7.3,0.825,9,0,0,0,0,0,1,1,1,0,1,0,0,"Syzygium","sp. 1 cf. garcinifolia","untouched"
"48",17,82,11.6,0.9,15,0,0,0,0,0,0,0,0,0,0,0,0,"Sandoricum","beccanarium","untouched"
"49",17,81,6.5,1.225,8,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4","untouched"
"50",16,80,10.1,1.55,12,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra","untouched"
"51",24,80,9.4,1.875,13,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana","untouched"
"52",23,83,36.6,4.5,24.594010767585,0,0,0,0,0,0,0,1,1,1,0,0,"Xylopia","fusca","untouched"
"53",24,85,16,3.025,13,0,0,0,0,0,0,0,0,0,0,0,0,"Garcinia","sp. 1","untouched"
"54",25,87,8.4,0.8,4.5,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana","untouched"
"55",23,89,38.5,5.7,30.4948487861359,0,0,0,0,0,0,0,0,0,0,0,0,"Koompassia","malaccensis","untouched"
"56",24,90,7,1.175,7,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","havilandii","untouched"
"57",20,89,20.4,2.625,14,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","ridleyii","untouched"
"58",21,94,7.8,2.1,7,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii","untouched"
"59",23,94,6.6,0.55,5,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","lappaceum","untouched"
"60",23,96,28.2,2.75,24.1556900417866,0,0,0,0,0,0,0,0,0,0,0,0,"Mezzetia","parviflora (leptopoda)","untouched"
"61",21,98,6.9,1.8,5.5,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","sp. 1 cf. resinosa","untouched"
"62",22,96,7,1.125,9,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","sp. 1 cf. resinosa","untouched"
"63",23,97,12.2,2.15,16,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","cf. grandis var. rufofusca (cf. rufo-fusca)","untouched"
"64",24,97,18.4,2.675,18,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","ridleyii","untouched"
"65",24,99,11.2,2.025,10,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","hosei","untouched"
"66",25,99,8.4,3.025,6.5,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra","untouched"
"67",25,97,7.8,1.575,11,0,0,0,0,0,0,0,0,0,0,0,0,"Tristaniopsis","sp. 2","untouched"
"68",30,96,6.7,1.625,7,0,0,0,0,0,0,0,0,0,1,1,0,"Maasia (Polyalthia)","hypoleuca","untouched"
"69",33,95,7.3,0.95,12,0,0,0,0,0,0,0,0,0,0,0,0,"Isonandra","lanceolata","untouched"
"70",32,92,13.3,1.675,13,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4","untouched"
"71",32,91,66.2,5.95,28.4237881585548,0,0,0,0,0,0,0,0,0,1,0,0,"Diospyros","areolata (bantamensis)","untouched"
"72",30,90,25.2,2.725,18,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana","untouched"
"73",29,88,9,2.175,7,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4","untouched"
"74",30,87,12,2.75,12,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii","untouched"
"75",31,86,17,2.15,13,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana","untouched"
"76",32,90,7.2,1.55,8,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi","untouched"
"77",33,90,12.6,2.325,11,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii","untouched"
"78",35,99,11.7,1.725,9,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","havilandii","untouched"
"79",37,99,8.3,1.6,10.5,0,0,0,0,0,0,0,0,0,0,0,0,"Gonystylus","bancanus","untouched"
"80",38,99,6.2,1.075,7,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1","untouched"
"81",39,98,10.5,5.75,12,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana","untouched"
"82",39,96,22.7,2.55,19,1,0,0,0,0,0,0,0,0,0,1,1,"Litsea","cf. grandis var. rufofusca (cf. rufo-fusca)","untouched"
"83",36,95,36.9,3.975,17,0,0,0,0,0,0,0,0,0,0,0,0,"Isonandra","lanceolata","untouched"
"84",38,90,16,2.875,17,0,0,0,0,0,0,0,0,0,0,0,0,"Xylopia","coriifolia","untouched"
"85",39,89,19,1.775,19,0,0,0,0,0,0,0,0,0,0,0,0,"Campnosperma","coriaceum","untouched"
"86",39,88,28.2,3.825,20,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii","untouched"
"87",39,87,17.3,2.6,18.5,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana","untouched"
"88",39,85,23,2.575,17,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana","untouched"
"89",35,88,22.8,3.575,20,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","cf. elliptica","untouched"
"90",30,86,28.5,4.525,20,0,0,0,0,0,0,0,1,1,1,0,0,"Xylopia","fusca","untouched"
"91",30,84,8.1,0.75,4,0,0,0,0,0,0,0,0,0,0,0,0,"Horsfieldia","crassifolia","untouched"
"92",35,80,14.3,3.225,14,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","sclerophyllum","untouched"
"93",43,80,8.9,1.7,8,0,0,0,0,0,0,0,0,0,0,0,0,"Lithocarpus","conocarpus","untouched"
"94",43,82,21.8,2.825,14,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii","untouched"
"95",43,86,14,1.5,11,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii","untouched"
"96",43,87,10.6,2.85,11,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","sp. 1 cf. resinosa","untouched"
"97",42,90,14.8,2.5,11,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi","untouched"
"98",43,93,19.4,2.825,15,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4","untouched"
"99",42,94,11.5,3.225,12,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii","untouched"
"100",43,94,14.8,1.825,15,0,0,0,0,0,0,0,0,0,0,0,0,"Drepananthus (Cyathocalyx)","biovulatus","untouched"
"101",40,96,13.6,2.2,15,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","ridleyii","untouched"
"102",43,98,17,2.325,16.5,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana","untouched"
"103",41,98,16.4,3.1,14,0,0,0,0,0,0,0,0,0,0,0,0,"Mezzetia","parviflora (leptopoda)","untouched"
"104",43,99,9.1,2.025,9,0,0,0,0,0,1,1,1,0,1,0,0,"Syzygium","sp. 1 cf. garcinifolia","untouched"
"105",44,99,17.9,2.85,13,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana","untouched"
"106",49,98,21,4.375,19.2177866366156,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","hosei","untouched"
"107",49,99,8.9,3.55,10,0,0,0,0,0,0,0,0,0,0,0,0,"Lithocarpus","conocarpus","untouched"
"108",50,98,8.2,1.65,11,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","havilandii","untouched"
"109",48,97,7.5,1.05,9,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4","untouched"
"110",49,95,17.8,1.975,15,0,0,0,0,0,0,0,0,0,0,0,0,"Lithocarpus","conocarpus","untouched"
"111",48,96,7.3,1.425,13,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4","untouched"
"112",48,94,6,1.1,8,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii","untouched"
"113",51,92,10.4,1.5,15,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4","untouched"
"114",50,90,10.8,2.05,11,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","lappaceum","untouched"
"115",52,98,10.4,1.975,11,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra","untouched"
"116",51,97,7,1.4,7,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra","untouched"
"117",53,98,9.8,1.475,13,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii","untouched"
"118",53,97,7.8,1.35,11,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi","untouched"
"119",58,99,14,2.175,15,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi","untouched"
"120",58,98,11.5,1.65,14,0,0,0,0,0,0,0,0,0,0,0,0,"Memecylon","sp. 3","untouched"
"121",59,99,14.6,1.675,15,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4","untouched"
"122",58,96,9.2,1.675,10,0,0,0,0,0,0,0,0,0,0,0,0,"Ternstroemia","magnifica","untouched"
"123",56,95,7.5,1.025,7.5,0,0,0,0,0,0,0,0,0,0,0,0,"Dialium","patens","untouched"
"124",54,94,13.4,1.625,14,0,0,0,0,0,0,0,0,0,1,0,0,"Palaquium","pseudorostratum","untouched"
"125",53,94,12.6,1.95,14,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","ridleyii","untouched"
"126",59,95,16.1,2.55,26,0,0,0,0,0,0,0,0,0,1,0,0,"Palaquium","pseudorostratum","untouched"
"127",56,91,17.2,1.925,15,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana","untouched"
"128",58,90,7.3,1.3,8,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra","untouched"
"129",57,88,16.5,1.975,16.5,0,0,0,0,0,0,0,0,0,0,0,0,"Campnosperma","coriaceum","untouched"
"130",52,89,8,0.875,9,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi","untouched"
"131",52,88,13,1.925,16,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","cf. valevenosum","untouched"
"132",53,88,18,2,14,0,0,0,0,0,0,0,1,0,0,0,0,"Memecylon","sp. 1","untouched"
"133",52,87,15.1,2.275,14,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii","untouched"
"134",52,84,6.4,0.75,7,0,0,0,0,0,0,0,0,0,0,0,0,"Mezzetia","parviflora (leptopoda)","untouched"
"135",52,86,8.6,1.725,9,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra","untouched"
"136",52,85,12,2.45,14,0,0,0,0,0,0,0,0,0,0,0,0,"Tristaniopsis","sp. 2","untouched"
"137",53,86,13,1.425,15,0,0,0,0,0,0,0,0,0,0,0,1,"Dyera","polyphylla (lowii)","untouched"
"138",54,86,11.2,2.15,12,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii","untouched"
"139",55,85,18,2.15,16,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana","untouched"
"140",58,85,9.5,1.5,12,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4","untouched"
"141",59,85,16.4,2.7,14,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","maingayi","untouched"
"142",57,84,6.8,1.025,9,1,0,0,0,0,0,0,0,0,1,1,0,"Parartocarpus","venenosus","untouched"
"143",58,83,16.2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4","untouched"
"144",57,83,12.6,1.825,13,0,0,0,0,0,0,0,0,0,0,0,0,"Sandoricum","beccanarium","untouched"
"145",56,83,14.3,2.4,13,0,0,0,0,0,0,0,0,0,0,0,0,"Myristica","lowiana","untouched"
"146",57,81,6.1,1.275,8,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4","untouched"
"147",54,81,11.1,2.55,11,1,0,0,0,0,0,0,0,0,0,1,1,"Nephelium","maingayi","untouched"
"148",53,82,6.2,1.525,10,0,0,0,0,0,0,0,0,0,1,1,0,"Maasia (Polyalthia)","hypoleuca","untouched"
"149",53,83,20.4,3.125,14,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii","untouched"
"150",62,81,13,2.025,14,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 5 cf. zeylanicum","untouched"
"151",63,82,6.6,2.3,9,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra","untouched"
"152",61,84,14.3,3.8,9,0,0,0,0,0,1,1,0,0,1,0,0,"Tetramerista","glabra","untouched"
"153",63,83,6.6,1.7,8,0,0,0,0,0,0,0,0,0,0,0,0,"Stemonurus","cf. scorpiodes","untouched"
"154",61,85,6.7,2.025,7,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra","untouched"
"155",62,85,14.9,2.125,14,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana","untouched"
"156",65,85,21.9,3.15,16,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","cf. grandis var. rufofusca (cf. rufo-fusca)","untouched"
"157",66,85,12,2.2,10,0,0,0,0,0,0,0,0,0,0,0,0,"Ilex","hypoglauca","untouched"
"158",65,84,17.2,2.85,16,0,0,0,0,0,0,0,0,0,0,0,0,"Mezzetia","parviflora (leptopoda)","untouched"
"159",67,84,7.6,1.7,9,0,0,0,0,0,0,0,0,0,0,0,0,"Mesua","sp. 1","untouched"
"160",68,82,10.2,1.25,14,0,0,0,0,0,0,0,0,0,0,0,0,"Gymnacranthera","farquhariania","untouched"
"161",67,82,13,1.875,11,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","sclerophyllum","untouched"
"162",63,87,6,0.85,8,0,0,0,0,0,0,0,0,0,0,0,0,"Ternstroemia","magnifica","untouched"
"163",65,88,18.5,2.6,16,0,0,0,0,0,0,0,0,0,0,0,0,"Tristaniopsis","sp. 4","untouched"
"164",67,92,12.8,2.225,10,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra","untouched"
"165",66,93,6.6,1.125,7,0,0,0,0,0,0,0,0,0,0,0,0,"Ilex","hypoglauca","untouched"
"166",65,93,6.2,1.6,8,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","havilandii","untouched"
"167",67,96,11.8,2.75,13,0,0,0,0,0,0,0,0,0,0,1,0,"Santiria","sp. 1","untouched"
"168",68,98,20.9,4.325,14,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","sp. 1 cf. resinosa","untouched"
"169",70,97,37.2,4.4,31.1,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","areolata (bantamensis)","untouched"
"170",71,97,15.6,3.7,15,0,0,0,0,0,0,0,0,0,0,0,0,"Elaeocarpus","mastersii","untouched"
"171",72,90,36.3,3.075,23.5,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","areolata (bantamensis)","untouched"
"172",70,88,10.7,1.575,14,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana","untouched"
"173",72,97,27,3.975,22.477490779432,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","cf. grandis var. rufofusca (cf. rufo-fusca)","untouched"
"174",74,95,24,3.375,25.110091154425,0,0,0,0,0,0,0,0,0,0,0,0,"Xylopia","coriifolia","untouched"
"175",71,96,24.7,3.675,24.2802223207354,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana","untouched"
"176",72,94,26.6,3.7,20.8758835373666,0,0,0,0,0,0,0,0,0,0,0,0,"Campnosperma","coriaceum","untouched"
"177",76,98,7.7,1.175,9,0,0,0,0,0,0,0,0,0,0,0,0,"Vatica","mangachapoi","untouched"
"178",75,93,6,1.1,7,0,0,0,0,0,0,0,0,0,0,0,0,"Xerospermum","laevigatum / noronhianum","untouched"
"179",74,92,7.7,2.25,7,0,0,0,0,0,0,0,0,0,0,0,0,"Diospyros","sp. 1","untouched"
"180",72,93,10.7,1.9,9,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana","untouched"
"181",71,90,13.1,2.875,14,0,0,0,0,0,0,0,0,0,0,0,0,"Lithocarpus","conocarpus","untouched"
"182",73,88,21.3,3.875,17,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana","untouched"
"183",74,88,19.1,2.575,17,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","ridleyii","untouched"
"184",75,88,8.1,1.85,8,0,0,0,0,0,0,0,0,0,0,0,0,"Nephelium","lappaceum","untouched"
"185",76,87,18.2,4.1,14,0,0,0,0,0,0,0,0,0,0,0,0,"Mezzetia","parviflora (leptopoda)","untouched"
"186",76,84,7.8,1.5,8,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra","untouched"
"187",77,84,18.1,2.325,16,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii","untouched"
"188",76,83,15,2.5,14,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","sp. 1 cf. resinosa","untouched"
"189",76,82,16.3,2.75,11,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana","untouched"
"190",76,81,7,2,7,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra","untouched"
"191",74,81,18.1,2.4,16,0,0,0,0,0,0,0,0,0,0,0,0,"Palaquium","cochlearifolium","untouched"
"192",74,80,14.7,2.325,16,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","cf. grandis var. rufofusca (cf. rufo-fusca)","untouched"
"193",73,81,15.7,2.55,16,1,0,0,0,0,0,0,0,0,0,1,1,"Nephelium","lappaceum","untouched"
"194",73,83,8.4,1.4,9,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","hosei","untouched"
"195",84,80,31.8,4.025,23.8674547778763,0,0,0,0,0,0,0,1,1,1,0,0,"Xylopia","fusca","untouched"
"196",83,81,7.2,1.35,10,0,0,0,0,0,0,0,0,0,0,0,0,"Syzygium","sp. 4","untouched"
"197",82,84,7.3,2.35,7,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra","untouched"
"198",84,85,6.8,1.325,7,0,0,0,0,0,0,0,0,0,0,0,0,"Tetractomia","tetrandra","untouched"
"199",86,84,10.4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,"Lithocarpus","conocarpus","untouched"
"200",87,87,8.9,1.8,8,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","sclerophyllum","untouched"
"201",88,81,14.2,2.275,14,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana","untouched"
"202",82,88,33.8,2.925,22.7975250764976,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana","untouched"
"203",82,90,37.5,3.075,22.477490779432,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana","untouched"
"204",89,81,13,2.15,13,0,0,0,0,0,1,1,1,0,1,0,0,"Syzygium","sp. 1 cf. garcinifolia","untouched"
"205",81,90,23.4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","sp. 1 cf. resinosa","untouched"
"206",80,92,7.3,1.425,7,0,0,0,0,0,0,0,0,0,0,0,0,"Stemonurus","cf. scorpiodes","untouched"
"207",81,93,10.8,2.9,11,0,0,0,0,0,0,0,0,0,1,1,0,"Maasia (Polyalthia)","hypoleuca","untouched"
"208",82,94,28,2.425,18,0,0,0,0,0,0,0,0,0,0,0,1,"Dyera","polyphylla (lowii)","untouched"
"209",80,97,7.5,1.075,6,0,0,0,0,0,0,0,0,0,0,0,0,"Stemonurus","cf. scorpiodes","untouched"
"210",83,100,31.8,4.325,30.0629601348423,0,0,0,0,0,0,0,1,1,1,0,0,"Xylopia","fusca","untouched"
"211",83,99,20.3,2.45,15,0,0,0,0,0,0,0,0,0,0,0,0,"Campnosperma","coriaceum","untouched"
"212",84,97,7.5,1.25,9,1,0,0,0,0,0,0,0,0,0,1,1,"Madhuca","mottleyana","untouched"
"213",85,98,12.5,3.2,9,1,0,0,0,0,0,0,0,0,1,1,0,"Garcinia","bancana","untouched"
"214",89,97,10.6,2.225,10,0,0,0,0,0,0,0,1,0,0,0,0,"Memecylon","sp. 1","untouched"
"215",92,98,18.5,2.05,17,0,0,0,0,0,0,0,0,0,0,0,0,"Calophyllum","hosei","untouched"
"216",90,97,6.8,0.8,7,0,0,0,0,0,0,0,0,0,0,0,0,"Mezzetia","umbellata","untouched"
"217",90,93,11.5,1.4,12,0,0,0,0,0,0,0,0,0,0,0,0,"Horsfieldia","crassifolia","untouched"
"218",95,99,7.2,1.625,7,0,0,0,0,0,1,1,0,0,1,0,0,"Tetramerista","glabra","untouched"
"219",91,96,6.8,1.425,8,0,0,0,0,0,0,0,0,0,0,0,0,"Gonystylus","bancanus","untouched"
"220",95,97,7,0.95,6,0,0,0,0,0,0,0,0,0,0,0,0,"Ardisia","sp. 2","untouched"
"221",94,97,9.1,2.1,10,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii","untouched"
"222",94,95,17.7,3.525,14,0,0,0,0,0,0,0,0,0,0,0,0,"Shorea","teysmanniana","untouched"
"223",95,95,8.1,1.2,8,0,0,0,0,0,0,0,0,0,0,0,0,"Neoscortechinia","kingii","untouched"
"224",98,97,20.9,3,14,0,0,0,0,0,0,0,0,0,0,0,0,"Litsea","cf. elliptica","untouched"
"225",99,97,6.9,1.825,7,0,0,0,0,0,0,0,0,0,0,0,0,"Xerospermum","laevigatum / noronhianum","untouched"
