"","x","y","dbh","crown","height","fruiting"
"885",24,52,84,4.88883719440519,8.79313248296496,0
"886",24,57,278,10.7708706742957,20.0808373448616,0
"887",24,60,19.5,1.86467904172139,3.21007212967099,0
"888",24,64,18.3,1.7881294883691,3.07243116074963,0
"889",24,65,39,2.94634695265143,5.17875645981544,0
"890",24,66,26,2.25456964626247,3.91491664169315,0
"891",24,68,161,7.51080218993262,13.7752904179312,0
"892",24,69,145,7.0094529915698,12.8154786287227,0
"893",24,72,96,5.3392500433371,9.6417986971798,0
"894",24,74,30,2.47788572745443,4.32120206482135,0
"895",24,75,38,2.89626582536423,5.08676402116854,0
"896",24,77,179,8.05497592077216,14.8203855044996,0
"897",24,78,45,3.23818386990467,5.71620168588903,0
"898",24,83,17.1,1.70985262285174,2.93196124433367,0
"899",24,87,32,2.58571248101366,4.51798093785213,0
"900",24,90,21.2,1.97043863499904,3.40065561613,0
"901",24,92,17,1.70324661364148,2.92011977229333,0
"902",24,98,124,6.32178262128547,11.5040794381282,0
"903",25,1,13.5,1.46285585152807,2.49069878812273,0
"904",25,2,11.7,1.33101795743456,2.25651982684355,0
"905",25,6,10.9,1.27023107954023,2.14889498708353,0
"906",25,15,21.5,1.98879779408743,3.43378774660987,0
"907",25,18,37,2.84573453208141,4.99401794754835,0
"908",25,22,29.2,2.43407484415229,4.24135941816195,0
"909",25,24,31,2.53209481529068,4.42008354300624,0
"910",25,25,21.5,1.98879779408743,3.43378774660987,0
"911",25,26,145,7.0094529915698,12.8154786287227,0
"912",25,29,97,5.37589268540894,9.71098773990891,0
"913",25,30,22.5,2.04937629291002,3.54320962220042,0
"914",25,31,33,2.63876336742777,4.61493435396522,0
"915",25,33,37,2.84573453208141,4.99401794754835,0
"916",25,34,12,1.35344579910274,2.296285952106,0
"917",25,36,16.4,1.6633291006718,2.8486111137301,0
"918",25,38,23.8,2.12677740503286,3.68323144387363,0
"919",25,44,139,6.81665028939546,12.4471843388236,0
"920",25,46,23.5,2.10904591739545,3.65113367968276,0
"921",25,47,34,2.69127037813634,4.71098110052402,0
"922",25,51,23,2.07932137390245,3.59735349537344,0
"923",25,53,50,3.4713743401858,6.14724060916549,0
"924",25,58,112,5.91105691510839,10.7238651655159,0
"925",25,61,30,2.47788572745443,4.32120206482135,0
"926",25,67,26,2.25456964626247,3.91491664169315,0
"927",25,71,17.7,1.74921664718748,3.0025653119518,0
"928",25,81,18.5,1.80100362433549,3.09556125160459,0
"929",25,86,14.6,1.54047314210147,2.62902296445205,0
"930",25,88,14.2,1.51248666152669,2.57911000863342,0
"931",25,89,25.5,2.22585959055896,3.86281254960733,0
"932",25,91,28.4,2.38985389249682,4.16083566918291,0
"933",25,93,19.1,1.8393453063758,3.16449149352507,0
"934",25,97,21,1.95815010643888,3.37848676971157,0
"935",25,98,78,4.6554716233548,8.35480244265696,0
"936",26,0,15.1,1.57509238285705,2.69082220461615,0
"937",26,1,23.1,2.08528372053055,3.60813829672265,0
"938",26,2,11.2,1.29319834758558,2.18953224219536,0
"939",26,3,17.4,1.7295923268552,2.96735762495946,0
"940",26,5,98,5.41240711153624,9.7799560114666,0
"941",26,6,11,1.27791044027133,2.16247881702326,0
"942",26,13,118,6.11819579036859,11.1170483432545,0
"943",26,15,38,2.89626582536423,5.08676402116854,0
"944",26,16,23,2.07932137390245,3.59735349537344,0
"945",26,24,37,2.84573453208141,4.99401794754835,0
"946",26,26,16,1.63644131147714,2.80048787841643,0
"947",26,29,375,13.1232645183078,24.6872368624528,0
"948",26,30,72,4.41591488239245,7.9058820686228,0
"949",26,34,57,3.7849369624827,6.72890752095051,0
"950",26,35,40,2.99599331736387,5.27002048312909,0
"951",26,36,13.7,1.47712354371992,2.51610117483792,0
"952",26,39,37,2.84573453208141,4.99401794754835,0
"953",26,42,60,3.91526418153127,6.97132407104356,0
"954",26,43,15.7,1.6161252536979,2.76415039766528,0
"955",26,44,35,2.74325484763462,4.80615596233589,0
"956",26,45,12.5,1.39040670888019,2.36188538140806,0
"957",26,47,81,4.77288926519274,8.57522595097558,0
"958",26,48,28.7,2.40648576964264,4.19111345908988,0
"959",26,49,13.6,1.46999861502099,2.5034144572495,0
"960",26,50,137,6.75175726436448,12.3233306282368,0
"961",26,53,14.7,1.54742884099247,2.6414346475575,0
"962",26,54,250,10.0420331747503,18.6624868692284,0
"963",26,56,11.5,1.31595737000018,2.22983341380844,0
"964",26,57,25.4,2.22009469476505,3.85235386902356,0
"965",26,58,40,2.99599331736387,5.27002048312909,0
"966",26,75,56,3.74097963381603,6.64722910939878,0
"967",26,77,31,2.53209481529068,4.42008354300624,0
"968",26,86,80,4.73391698156813,8.50203718729578,0
"969",26,87,29,2.42305864064017,4.22129329303229,0
"970",26,89,13.5,1.46285585152807,2.49069878812273,0
"971",26,91,65,4.12766137493598,7.3671773588009,0
"972",26,95,44,3.19050928270202,5.62824839219786,0
"973",27,1,62,4.0009190192694,7.13084793007864,0
"974",27,2,16.6,1.6766892664641,2.87253606448749,0
"975",27,3,71,4.3753394889142,7.82995326368898,0
"976",27,7,18.9,1.82661086593822,3.14159034868179,0
"977",27,8,27.2,2.32271926849706,4.03871728371569,0
"978",27,11,225,9.36745699565884,17.3538902553624,0
"979",27,15,21.1,1.96429932109468,3.3895793355403,0
"980",27,17,30,2.47788572745443,4.32120206482135,0
"981",27,20,48,3.37909547460502,5.97650604307774,0
"982",27,24,60,3.91526418153127,6.97132407104356,0
"983",27,26,136,6.71919005676318,12.2611937726156,0
"984",27,29,30,2.47788572745443,4.32120206482135,0
"985",27,30,31,2.53209481529068,4.42008354300624,0
"986",27,31,40,2.99599331736387,5.27002048312909,0
"987",27,32,38,2.89626582536423,5.08676402116854,0
"988",27,41,12.6,1.3977381075815,2.37490687829627,0
"989",27,42,81,4.77288926519274,8.57522595097558,0
"990",27,43,46,3.2854995720469,5.80355110410379,0
"991",27,44,14,1.49839304866314,2.55399036064255,0
"992",27,45,32,2.58571248101366,4.51798093785213,0
"993",27,47,15.2,1.58196916467616,2.70310542952369,0
"994",27,48,14.9,1.56129217540928,2.66617980411247,0
"995",27,50,19,1.83298378317277,3.15305026240762,0
"996",27,52,37,2.84573453208141,4.99401794754835,0
"997",27,54,25.5,2.22585959055896,3.86281254960733,0
"998",27,57,23.4,2.10311834641062,3.64040624568938,0
"999",27,60,35,2.74325484763462,4.80615596233589,0
"1000",27,65,87,5.00338535202283,9.00863919813746,0
"1001",27,67,18,1.76872819714215,3.03758848436408,0
"1002",27,69,19,1.83298378317277,3.15305026240762,0
"1003",27,73,32,2.58571248101366,4.51798093785213,0
"1004",27,74,68,4.25242956024377,7.60014816517776,0
"1005",27,76,26.7,2.29445042495646,3.98734376470896,0
"1006",27,77,20.1,1.90235096894744,3.27790368729137,0
"1007",27,79,22.6,2.05538326367085,3.5540679941734,0
"1008",27,85,15,1.56820009931514,2.67851373637564,0
"1009",27,93,244,9.88231132434714,18.3522741995403,0
"1010",27,99,85,4.92717215800282,8.86522919336267,0
"1011",28,1,53,3.60747491604446,6.39942950340747,0
"1012",28,2,16.7,1.68334881269432,2.88446500440755,0
"1013",28,3,21.4,1.98268780998915,3.42275972273333,0
"1014",28,4,15.2,1.58196916467616,2.70310542952369,0
"1015",28,5,40,2.99599331736387,5.27002048312909,0
"1016",28,7,15.2,1.58196916467616,2.70310542952369,0
"1017",28,8,16,1.63644131147714,2.80048787841643,0
"1018",28,9,108,5.77086513094587,10.4581122870888,0
"1019",28,10,17.5,1.73614645616723,2.97911427680774,0
"1020",28,11,103,5.59311584235294,10.1215865757118,0
"1021",28,14,28.6,2.40094840773138,4.18103181282424,0
"1022",28,17,48,3.37909547460502,5.97650604307774,0
"1023",28,19,47,3.3324668067184,5.89031378906892,0
"1024",28,22,523,16.3452798537147,31.0568264026771,1
"1025",28,24,21.5,1.98879779408743,3.43378774660987,0
"1026",28,27,26.5,2.28309258128283,3.96671101529548,0
"1027",28,29,87,5.00338535202283,9.00863919813746,0
"1028",28,32,16,1.63644131147714,2.80048787841643,0
"1029",28,33,16.2,1.64991342245295,2.82459554120433,0
"1030",28,36,32,2.58571248101366,4.51798093785213,0
"1031",28,40,50,3.4713743401858,6.14724060916549,0
"1032",28,47,11.1,1.28556610106064,2.17602441854487,0
"1033",28,49,117,6.08392588508652,11.0519561667292,0
"1034",28,50,28,2.36758481970558,4.12031055509012,0
"1035",28,57,56,3.74097963381603,6.64722910939878,0
"1036",28,63,16.5,1.67001606612446,2.86058482666182,0
"1037",28,70,21.7,2.00098885801664,3.45579622222174,0
"1038",28,72,56,3.74097963381603,6.64722910939878,0
"1039",28,75,19,1.83298378317277,3.15305026240762,0
"1040",28,80,39,2.94634695265143,5.17875645981544,0
"1041",28,82,13.8,1.4842308118542,2.52875921741581,0
"1042",28,84,67,4.21105211159959,7.52285208987442,0
"1043",28,86,22,2.01920408135173,3.48869143448845,0
"1044",28,87,85,4.92717215800282,8.86522919336267,0
"1045",28,92,23.6,2.11496491849086,3.66184697187334,0
"1046",28,93,20.2,1.90859222309227,3.28914753397876,0
"1047",28,97,18.1,1.77520742397473,3.04922257094621,0
"1048",28,99,21.4,1.98268780998915,3.42275972273333,0
"1049",29,0,18.4,1.79457250367593,3.0840059485239,0
"1050",29,1,70,4.33456931720165,7.75369220110907,0
"1051",29,3,33,2.63876336742777,4.61493435396522,0
"1052",29,4,11.7,1.33101795743456,2.25651982684355,0
"1053",29,5,14.6,1.54047314210147,2.62902296445205,0
"1054",29,7,14,1.49839304866314,2.55399036064255,0
"1055",29,11,45,3.23818386990467,5.71620168588903,0
"1056",29,13,80,4.73391698156813,8.50203718729578,0
"1057",29,17,14.7,1.54742884099247,2.6414346475575,0
"1058",29,20,19.6,1.87098477356835,3.22142183787242,0
"1059",29,24,15.2,1.58196916467616,2.70310542952369,0
"1060",29,26,61,3.95821096144865,7.05128868436644,0
"1061",29,27,20.1,1.90235096894744,3.27790368729137,0
"1062",29,28,25.9,2.24884275943451,3.90452085100347,0
"1063",29,32,35,2.74325484763462,4.80615596233589,0
"1064",29,35,26.3,2.27170555520403,3.94602993598958,0
"1065",29,37,24.2,2.15030164716488,3.72583408734222,0
"1066",29,38,36,2.79473669039987,4.90049143764063,0
"1067",29,41,13,1.42686819816098,2.42667615266314,0
"1068",29,43,65,4.12766137493598,7.3671773588009,0
"1069",29,44,18.1,1.77520742397473,3.04922257094621,0
"1070",29,45,21.2,1.97043863499904,3.40065561613,0
"1071",29,48,17.4,1.7295923268552,2.96735762495946,0
"1072",29,50,27.3,2.32835176175265,4.04895673023061,0
"1073",29,56,187,8.29080510913494,15.2743106016639,0
"1074",29,58,159,7.44909217218035,13.6569879106178,0
"1075",29,62,88,5.04126827843637,9.07996036884317,0
"1076",29,63,21.7,2.00098885801664,3.45579622222174,0
"1077",29,67,178,8.02524773232019,14.7632070539804,0
"1078",29,73,30,2.47788572745443,4.32120206482135,0
"1079",29,74,22.1,2.02525702219202,3.49962554570428,0
"1080",29,77,31,2.53209481529068,4.42008354300624,0
"1081",29,78,70,4.33456931720165,7.75369220110907,0
"1082",29,81,19,1.83298378317277,3.15305026240762,0
"1083",29,82,63,4.04339350079855,7.21001035257364,0
"1084",29,84,30,2.47788572745443,4.32120206482135,0
"1085",29,87,82,4.81169829946366,8.64813513664351,0
"1086",29,93,55,3.69675459284452,6.56509726779017,0
"1087",29,94,86,4.96535408389496,8.93706343473414,0
"1088",29,97,48,3.37909547460502,5.97650604307774,0
"1089",30,4,38,2.89626582536423,5.08676402116854,0
"1090",30,7,67,4.21105211159959,7.52285208987442,0
"1091",30,8,19.3,1.85203448918197,3.18731841853367,0
"1092",30,9,21.2,1.97043863499904,3.40065561613,0
"1093",30,10,32,2.58571248101366,4.51798093785213,0
"1094",30,13,16,1.63644131147714,2.80048787841643,0
"1095",30,14,25.3,2.21432207699105,3.84188241607769,0
"1096",30,15,48,3.37909547460502,5.97650604307774,0
"1097",30,17,59,3.87207333243012,6.89094521586326,0
"1098",30,19,40,2.99599331736387,5.27002048312909,0
"1099",30,21,16.7,1.68334881269432,2.88446500440755,0
"1100",30,22,72,4.41591488239245,7.9058820686228,0
"1101",30,23,33,2.63876336742777,4.61493435396522,0
"1102",30,28,28.3,2.38429667694172,4.15072107083043,0
"1103",30,29,35,2.74325484763462,4.80615596233589,0
"1104",30,32,11.7,1.33101795743456,2.25651982684355,0
"1105",30,34,44,3.19050928270202,5.62824839219786,0
"1106",30,35,15.2,1.58196916467616,2.70310542952369,0
"1107",30,42,11.3,1.30080745956377,2.20300272924173,0
"1108",30,44,49,3.42539499533931,6.06214338623986,0
"1109",30,49,19.3,1.85203448918197,3.18731841853367,0
"1110",30,51,18.1,1.77520742397473,3.04922257094621,0
"1111",30,55,14.8,1.55436847031843,2.65382018371192,0
"1112",30,56,53,3.60747491604446,6.39942950340747,0
"1113",30,69,40,2.99599331736387,5.27002048312909,0
"1114",30,87,13,1.42686819816098,2.42667615266314,0
"1115",30,90,21.7,2.00098885801664,3.45579622222174,0
"1116",31,2,59,3.87207333243012,6.89094521586326,0
"1117",31,3,18.5,1.80100362433549,3.09556125160459,0
"1118",31,4,31,2.53209481529068,4.42008354300624,0
"1119",31,5,40,2.99599331736387,5.27002048312909,0
"1120",31,6,100,5.4850582753785,9.91724195867789,0
"1121",31,8,24.4,2.16201414713287,3.74705346041809,0
"1122",31,9,19.3,1.85203448918197,3.18731841853367,0
"1123",31,10,10.3,1.2236404198204,2.06656273718885,0
"1124",31,15,18.4,1.79457250367593,3.0840059485239,0
"1125",31,18,58,3.8286328543465,6.81014289616826,0
"1126",31,20,39,2.94634695265143,5.17875645981544,0
"1127",31,22,42,3.09403895783276,5.45045702285764,0
"1128",31,26,17.1,1.70985262285174,2.93196124433367,0
"1129",31,28,22.8,2.0673701676322,3.57574017173804,0
"1130",31,31,22.2,2.03130065793807,3.51054433017067,0
"1131",31,33,44,3.19050928270202,5.62824839219786,0
"1132",31,35,35,2.74325484763462,4.80615596233589,0
"1133",31,36,14.2,1.51248666152669,2.57911000863342,0
"1134",31,38,15.1,1.57509238285705,2.69082220461615,0
"1135",31,40,89,5.07900511771466,9.15103073030655,0
"1136",31,42,12.6,1.3977381075815,2.37490687829627,0
"1137",31,44,33,2.63876336742777,4.61493435396522,0
"1138",31,49,34,2.69127037813634,4.71098110052402,0
"1139",31,50,73,4.4562991143637,7.98148464854818,0
"1140",31,52,12.3,1.37568378898813,2.33574504424218,0
"1141",31,53,23.3,2.09718215642497,3.62966459067031,0
"1142",31,68,53,3.60747491604446,6.39942950340747,0
"1143",31,70,103,5.59311584235294,10.1215865757118,0
"1144",31,71,37,2.84573453208141,4.99401794754835,0
"1145",31,74,122,6.25430036122978,11.3757278182808,0
"1146",31,77,23.6,2.11496491849086,3.66184697187334,0
"1147",31,78,23.7,2.12087539832164,3.67254620070902,0
"1148",31,81,56,3.74097963381603,6.64722910939878,0
"1149",31,82,263,10.3836977956626,19.3268188324152,0
"1150",31,86,44,3.19050928270202,5.62824839219786,0
"1151",31,89,124,6.32178262128547,11.5040794381282,0
"1152",31,98,190,8.37835239043868,15.4429723493137,0
"1153",32,0,13.3,1.44851610804821,2.46517946533939,0
"1154",32,1,26.7,2.29445042495646,3.98734376470896,0
"1155",32,2,20.4,1.9210433117242,3.31158361176988,0
"1156",32,3,40,2.99599331736387,5.27002048312909,0
"1157",32,7,55,3.69675459284452,6.56509726779017,0
"1158",32,8,19.7,1.87727957632744,3.23275360910347,0
"1159",32,16,49,3.42539499533931,6.06214338623986,0
"1160",32,17,247,9.96233714908584,18.5076725441364,0
"1161",32,18,37,2.84573453208141,4.99401794754835,0
"1162",32,19,84,4.88883719440519,8.79313248296496,0
"1163",32,27,115,6.01508571863736,10.9212517680341,0
"1164",32,30,49,3.42539499533931,6.06214338623986,0
"1165",32,33,46,3.2854995720469,5.80355110410379,0
"1166",32,42,23.2,2.09123729783351,3.61890863461674,0
"1167",32,43,40,2.99599331736387,5.27002048312909,0
"1168",32,44,18.8,1.82022647381559,3.1301116227469,0
"1169",32,45,45,3.23818386990467,5.71620168588903,0
"1170",32,46,10.8,1.2625277270472,2.13527246861638,0
"1171",32,47,42,3.09403895783276,5.45045702285764,0
"1172",32,50,13.4,1.45569507598799,2.47795388619253,0
"1173",32,52,18.3,1.7881294883691,3.07243116074963,0
"1174",32,54,37,2.84573453208141,4.99401794754835,0
"1175",32,59,84,4.88883719440519,8.79313248296496,0
"1176",32,72,29.1,2.42856996019468,4.23133169967989,0
"1177",32,75,14.7,1.54742884099247,2.6414346475575,0
"1178",32,77,145,7.0094529915698,12.8154786287227,0
"1179",32,81,45,3.23818386990467,5.71620168588903,0
"1180",32,88,19.7,1.87727957632744,3.23275360910347,0
"1181",32,92,18.6,1.80742293642532,3.1070972078502,0
"1182",33,3,40,2.99599331736387,5.27002048312909,0
"1183",33,13,35,2.74325484763462,4.80615596233589,0
"1184",33,14,65,4.12766137493598,7.3671773588009,0
"1185",33,17,21.8,2.00707005689919,3.46677686552933,0
"1186",33,18,20,1.89609914847211,3.26664248588566,0
"1187",33,22,118,6.11819579036859,11.1170483432545,0
"1188",33,23,17.8,1.75573290114583,3.01426000271247,0
"1189",33,24,24.3,2.15616199412675,3.73645054139683,0
"1190",33,27,149,7.13648213917696,13.058383966822,0
"1191",33,28,16,1.63644131147714,2.80048787841643,0
"1192",33,31,44,3.19050928270202,5.62824839219786,0
"1193",33,32,20.2,1.90859222309227,3.28914753397876,0
"1194",33,33,12.9,1.41961459232839,2.41378069351724,0
"1195",33,34,372,13.0538791077939,24.5507937427308,0
"1196",33,37,15.3,1.58883058128165,2.71536362843735,0
"1197",33,38,18.4,1.79457250367593,3.0840059485239,0
"1198",33,41,30,2.47788572745443,4.32120206482135,0
"1199",33,43,21.5,1.98879779408743,3.43378774660987,0
"1200",33,46,41,3.04521942537085,5.36057985950493,0
"1201",33,50,21.8,2.00707005689919,3.46677686552933,0
"1202",33,52,28.1,2.37316217244213,4.13045856552183,0
"1203",33,56,118,6.11819579036859,11.1170483432545,0
"1204",33,71,33,2.63876336742777,4.61493435396522,0
"1205",33,72,19.3,1.85203448918197,3.18731841853367,0
"1206",33,76,56,3.74097963381603,6.64722910939878,0
"1207",33,79,23.6,2.11496491849086,3.66184697187334,0
"1208",33,81,135,6.68654132842494,12.1989151184917,0
"1209",33,82,26.7,2.29445042495646,3.98734376470896,0
"1210",33,87,96,5.3392500433371,9.6417986971798,0
"1211",33,91,59,3.87207333243012,6.89094521586326,0
"1212",33,94,17.5,1.73614645616723,2.97911427680774,0
"1213",33,96,51,3.51704206189776,6.23181182112112,0
"1214",33,99,35,2.74325484763462,4.80615596233589,0
"1215",34,2,29.5,2.45055117642995,4.2713789219817,0
"1216",34,4,274,10.6683343330432,19.8810261948736,0
"1217",34,8,352,12.5863383943615,23.6322649474592,0
"1218",34,10,19.9,1.88983669081106,3.25536381599912,0
"1219",34,12,24.5,2.16785815115177,3.75764291702788,0
"1220",34,13,28,2.36758481970558,4.12031055509012,0
"1221",34,14,12.9,1.41961459232839,2.41378069351724,0
"1222",34,22,19,1.83298378317277,3.15305026240762,0
"1223",34,23,37,2.84573453208141,4.99401794754835,0
"1224",34,24,22.3,2.03733504471317,3.52144787826675,0
"1225",34,25,42,3.09403895783276,5.45045702285764,0
"1226",34,27,24.4,2.16201414713287,3.74705346041809,0
"1227",34,28,17.8,1.75573290114583,3.01426000271247,0
"1228",34,29,54,3.65225529620395,6.48250116456523,0
"1229",34,30,36,2.79473669039987,4.90049143764063,0
"1230",34,32,23.7,2.12087539832164,3.67254620070902,0
"1231",34,33,209,8.92231999334486,16.4927033156755,0
"1232",34,35,50,3.4713743401858,6.14724060916549,0
"1233",34,36,75,4.53650798753283,8.13173431988767,0
"1234",34,38,37,2.84573453208141,4.99401794754835,0
"1235",34,41,22.2,2.03130065793807,3.51054433017067,0
"1236",34,42,25.5,2.22585959055896,3.86281254960733,0
"1237",34,43,77,4.61599282044313,8.28074687834571,0
"1238",34,46,21,1.95815010643888,3.37848676971157,0
"1239",34,49,117,6.08392588508652,11.0519561667292,0
"1240",34,58,232,9.55879870521823,17.7246479846486,0
"1241",34,62,19,1.83298378317277,3.15305026240762,0
"1242",34,73,51,3.51704206189776,6.23181182112112,0
"1243",34,74,21.1,1.96429932109468,3.3895793355403,0
"1244",34,79,56,3.74097963381603,6.64722910939878,0
"1245",34,81,15.5,1.60250785450607,2.73980580131922,0
"1246",34,84,30,2.47788572745443,4.32120206482135,0
"1247",34,87,16.9,1.69662737910264,2.9082566871364,0
"1248",34,89,49,3.42539499533931,6.06214338623986,0
"1249",34,92,15.7,1.6161252536979,2.76415039766528,0
"1250",34,96,57,3.7849369624827,6.72890752095051,0
"1251",34,97,157,7.38711766403652,13.5382231832532,0
"1252",34,98,125,6.35538485390425,11.5680143358963,0
"1253",34,99,12.2,1.36829183149523,2.32262551348167,0
"1254",35,0,45,3.23818386990467,5.71620168588903,0
"1255",35,6,46,3.2854995720469,5.80355110410379,0
"1256",35,8,70,4.33456931720165,7.75369220110907,0
"1257",35,10,15,1.56820009931514,2.67851373637564,0
"1258",35,13,72,4.41591488239245,7.9058820686228,0
"1259",35,15,149,7.13648213917696,13.058383966822,0
"1260",35,19,38,2.89626582536423,5.08676402116854,0
"1261",35,22,14.3,1.51950813943422,2.59162866602404,0
"1262",35,23,14.6,1.54047314210147,2.62902296445205,0
"1263",35,25,86,4.96535408389496,8.93706343473414,0
"1264",35,30,19,1.83298378317277,3.15305026240762,0
"1265",35,33,62,4.0009190192694,7.13084793007864,0
"1266",35,36,46,3.2854995720469,5.80355110410379,0
"1267",35,37,21.1,1.96429932109468,3.3895793355403,0
"1268",35,39,92,5.191360784053,9.36277334469959,0
"1269",35,40,61,3.95821096144865,7.05128868436644,0
"1270",35,43,23,2.07932137390245,3.59735349537344,0
"1271",35,44,14,1.49839304866314,2.55399036064255,0
"1272",35,45,64,4.08563936120308,7.28878418368215,0
"1273",35,47,14.3,1.51950813943422,2.59162866602404,0
"1274",35,50,18.7,1.81383052494103,3.11861395340852,0
"1275",35,52,18,1.76872819714215,3.03758848436408,0
"1276",35,53,40,2.99599331736387,5.27002048312909,0
"1277",35,64,26,2.25456964626247,3.91491664169315,0
"1278",35,66,52,3.56240632204111,6.31587049412669,0
"1279",35,70,108,5.77086513094587,10.4581122870888,0
"1280",35,77,64,4.08563936120308,7.28878418368215,0
"1281",35,81,31,2.53209481529068,4.42008354300624,0
"1282",35,86,20,1.89609914847211,3.26664248588566,0
"1283",35,89,80,4.73391698156813,8.50203718729578,0
"1284",35,90,23.7,2.12087539832164,3.67254620070902,0
"1285",35,99,40,2.99599331736387,5.27002048312909,0
"1286",36,3,11.8,1.33851539579781,2.26980994351482,0
"1287",36,4,22.3,2.03733504471317,3.52144787826675,0
"1288",36,7,71,4.3753394889142,7.82995326368898,0
"1289",36,10,96,5.3392500433371,9.6417986971798,0
"1290",36,13,42,3.09403895783276,5.45045702285764,0
"1291",36,15,48,3.37909547460502,5.97650604307774,0
"1292",36,16,27.2,2.32271926849706,4.03871728371569,0
"1293",36,17,119,6.15236709259832,11.1819697369796,0
"1294",36,20,70,4.33456931720165,7.75369220110907,0
"1295",36,21,24.2,2.15030164716488,3.72583408734222,0
"1296",36,22,64,4.08563936120308,7.28878418368215,0
"1297",36,27,217,9.14628374550362,16.925757936977,0
"1298",36,28,44,3.19050928270202,5.62824839219786,0
"1299",36,32,60,3.91526418153127,6.97132407104356,0
"1300",36,33,57,3.7849369624827,6.72890752095051,0
"1301",36,34,138,6.78424374761054,12.3853270397299,0
"1302",36,35,35,2.74325484763462,4.80615596233589,0
"1303",36,38,17.5,1.73614645616723,2.97911427680774,0
"1304",36,39,74,4.49649568588103,8.05676684559454,0
"1305",36,40,13,1.42686819816098,2.42667615266314,0
"1306",36,43,14.5,1.53350122598348,2.61658489953646,0
"1307",36,44,12,1.35344579910274,2.296285952106,0
"1308",36,45,13.9,1.4913205907024,2.54138885688725,0
"1309",36,49,23.8,2.12677740503286,3.68323144387363,0
"1310",36,51,19.8,1.8835635242752,3.24406756254766,0
"1311",36,53,17,1.70324661364148,2.92011977229333,0
"1312",36,56,18.7,1.81383052494103,3.11861395340852,0
"1313",36,64,49,3.42539499533931,6.06214338623986,0
"1314",36,66,35,2.74325484763462,4.80615596233589,0
"1315",36,71,40,2.99599331736387,5.27002048312909,0
"1316",36,77,87,5.00338535202283,9.00863919813746,0
"1317",36,78,23.5,2.10904591739545,3.65113367968276,0
"1318",36,80,19.3,1.85203448918197,3.18731841853367,0
"1319",36,81,71,4.3753394889142,7.82995326368898,0
"1320",36,84,13,1.42686819816098,2.42667615266314,0
"1321",36,85,81,4.77288926519274,8.57522595097558,0
"1322",36,92,112,5.91105691510839,10.7238651655159,0
"1323",36,96,22.1,2.02525702219202,3.49962554570428,0
"1324",36,97,11.3,1.30080745956377,2.20300272924173,0
"1325",36,99,12.8,1.41234184302385,2.40085420765934,0
"1326",37,2,113,5.94583726729528,10.7898407579348,0
"1327",37,3,18.7,1.81383052494103,3.11861395340852,0
"1328",37,4,37,2.84573453208141,4.99401794754835,0
"1329",37,9,26.1,2.26028904895753,3.92530004475275,0
"1330",37,10,77,4.61599282044313,8.28074687834571,0
"1331",37,12,17,1.70324661364148,2.92011977229333,0
"1332",37,13,31,2.53209481529068,4.42008354300624,0
"1333",37,27,32,2.58571248101366,4.51798093785213,0
"1334",37,30,41,3.04521942537085,5.36057985950493,0
"1335",37,41,19,1.83298378317277,3.15305026240762,0
"1336",37,42,20,1.89609914847211,3.26664248588566,0
"1337",37,47,50,3.4713743401858,6.14724060916549,0
"1338",37,48,38,2.89626582536423,5.08676402116854,0
"1339",37,49,23.4,2.10311834641062,3.64040624568938,0
"1340",37,54,50,3.4713743401858,6.14724060916549,0
"1341",37,55,197,8.58082322944491,15.8333424597578,0
"1342",37,57,107,5.73554299016293,10.3912002869701,0
"1343",37,59,26,2.25456964626247,3.91491664169315,0
"1344",37,61,14.6,1.54047314210147,2.62902296445205,0
"1345",37,64,21.8,2.00707005689919,3.46677686552933,0
"1346",37,66,27.1,2.3170797302041,4.02846616056025,0
"1347",37,75,29,2.42305864064017,4.22129329303229,0
"1348",37,92,532,16.5303832781222,31.4246128186774,0
"1349",37,93,20.8,1.94582172125299,3.35625237455391,0
"1350",37,97,11.8,1.33851539579781,2.26980994351482,0
"1351",37,98,23,2.07932137390245,3.59735349537344,0
"1352",38,0,12.8,1.41234184302385,2.40085420765934,0
"1353",38,1,11.2,1.29319834758558,2.18953224219536,0
"1354",38,2,102,5.55721704892076,10.0536793010608,0
"1355",38,3,11.8,1.33851539579781,2.26980994351482,0
"1356",38,8,28.2,2.37873278084472,4.14059538678537,0
"1357",38,13,14.3,1.51950813943422,2.59162866602404,0
"1358",38,14,16.4,1.6633291006718,2.8486111137301,0
"1359",38,15,21.7,2.00098885801664,3.45579622222174,0
"1360",38,17,22.5,2.04937629291002,3.54320962220042,0
"1361",38,18,37,2.84573453208141,4.99401794754835,0
"1362",38,19,39,2.94634695265143,5.17875645981544,0
"1363",38,21,54,3.65225529620395,6.48250116456523,0
"1364",38,22,26.4,2.27740273453051,3.95637654680878,0
"1365",38,23,40,2.99599331736387,5.27002048312909,0
"1366",38,28,25.6,2.2316168049242,3.87325852340434,0
"1367",38,29,21.3,1.97656811068249,3.41171571203837,0
"1368",38,30,81,4.77288926519274,8.57522595097558,0
"1369",38,32,43,3.14246483654365,5.53967317744154,0
"1370",38,34,50,3.4713743401858,6.14724060916549,0
"1371",38,36,16.2,1.64991342245295,2.82459554120433,0
"1372",38,39,21.6,1.99489812348051,3.44479988100657,0
"1373",38,42,15,1.56820009931514,2.67851373637564,0
"1374",38,43,19.2,1.8456955154141,3.17591417006865,0
