evolution$generation,evolution$evaluated,energyIntake,energyGain,basalEnergy,brachiationSpeed,swaySpeed,climbSpeed,descentSpeed,walkSpeed,month,objective$budgetFit,evolution$samples,totalEnergyIntake,climb,walk,travelDistance,feedingBudget,brachiation,travellingBudget,descent,restingBudget,sway,energyExpenditure
50,423,5.645456643053194,416.34820018729437,10.36618357991164,0.15631592740402966,1.109359817826838,0.6828227536195831,1.97130476443386,0.8190637964787266,2,0.7272727272727273,1,"[1665.3928007491775]","[11.901306240928882]","[0.0]","[190.36528876268136]","[0.6851851851851852]","[1.1460761460761462]","[71.96296296296296]","[14.25796425796426]","[27.266203703703702]","[70.67147613762486]","[5502.420118356105]"
50,423,1.4143793882066187,29.540494596521576,9.198533171948691,1.005185814519392,1.513002792738241,0.7183240900427228,1.5979073277081852,0.4183780819713565,7,0.8181818181818182,2,"[856.6743432991262,708.9718703165181]","[12.749613003095975,13.000965717044906]","[0.5617977528089888,0.4988995771408789]","[741.0996420109586,588.2363960148978]","[1.415509259259259,1.1689814814814816]","[0.2797252042189603,0.0]","[98.53472222222221,98.50810185185185]","[12.599092606545025,11.914303688343157]","[0.020833333333333336,0.05208333333333333]","[73.46441947565543,75.19914299840684]","[6507.569922535098,6079.476922535099]"
50,423,9.781998463709266,332.02667253034485,8.92778565453775,0.8114854856474042,1.4897477104049113,0.2175373823176296,1.716702580336852,0.7282181862290216,3,0.8181818181818182,2,"[2988.2400527731043,2988.2400527731043]","[12.949070877242404,12.92780921072354]","[0.15538484504001746,0.1841935735098172]","[21659.755533869997,21030.510143926138]","[0.7083333333333333,0.7083333333333333]","[0.7503772558812832,0.7397911135225608]","[49.21412037037037,49.59143518518518]","[13.850473515787261,13.984618528108829]","[50.07754629629629,49.70023148148148]","[72.3050046814497,72.15486646477041]","[64575.82861417506,62536.31911417528]"
50,423,3.521827325134856,267.8432747280005,0.7850979975622631,1.2098260296797763,1.3032483413252336,0.7555892833514568,1.885750889144893,0.2813943995261601,2,0.890909090909091,5,"[803.5298241840014,669.6081868200013,803.5298241840014,803.5298241840014,803.5298241840014]","[12.743506493506493,13.040123456790123,12.380952380952381,10.977443609022556,14.751552795031056]","[0.0,0.0,0.0,0.0,0.0]","[143.93064306184095,59.467864192982574,102.78565012435148,97.4447453056865,95.0978539387196]","[0.5277777777777778,0.4398148148148148,0.5277777777777778,0.5277777777777778,0.5277777777777778]","[1.2353210309592804,0.0,1.4928698752228162,2.444841979725701,0.0]","[0.3090277777777778,0.1238425925925926,0.2175925925925926,0.20717592592592593,0.21875]","[20.240963855421686,15.740740740740739,19.558823529411764,15.476190476190474,17.257264351523744]","[99.16319444444446,99.43634259259261,99.25462962962962,99.26504629629629,99.25347222222223]","[65.03012048192771,68.05555555555554,66.66666666666666,71.66666666666666,70.479302832244]","[770.8745388295249,535.1975388295247,645.6900388295247,639.8375388295246,625.0760388295247]"
50,423,5.645456643053194,416.34820018729437,10.36618357991164,0.15631592740402966,1.109359817826838,0.6828227536195831,1.939059908365193,0.8190637964787266,9,0.7272727272727273,1,"[2289.915101030119]","[12.747760974893556]","[0.0]","[239.00647708135187]","[0.9467592592592593]","[0.3184713375796179]","[25.12152777777778]","[12.75]","[72.99305555555556]","[72.11151079136691]","[5639.781118356106]"
50,423,0.3935369570447347,305.2307620292206,3.0241741730355587,0.8237709972616998,0.9400920477288648,1.2998365212433403,1.5356353014880586,0.6381397825514581,7,0.7272727272727273,2,"[1831.3845721753237,1983.999953189934]","[14.021739130434781,12.250712250712251]","[0.0,0.0]","[87.37671608061669,155.57988421196]","[10.777777777777779,11.677083333333332]","[0.0,0.0]","[0.25925925925925924,0.6076388888888888]","[14.442586399108137,12.382154882154882]","[88.96296296296296,86.81481481481481]","[70.70234113712374,78.03321678321679]","[1671.1176030584124,1888.6126030584123]"
50,423,5.917810854454091,170.67135793313105,3.8814094189939037,0.15563358830733445,1.793498458936742,0.6123675774799517,1.508696234026266,0.1880096242019348,7,0.7575757575757577,3,"[2474.7346900303996,3072.0844427963575,2133.3919741641375]","[13.510416666666668,12.822966507177034,14.02116402116402]","[0.25,0.4345018450184502,0.0]","[362.09453567366154,425.150024565424,263.83937285462275]","[0.9768518518518519,1.2164351851851851,0.8402777777777778]","[0.0,0.0,0.0]","[10.534722222222223,1.1967592592592595,1.2476851851851851]","[12.5,13.09995514354067,13.202824707249487]","[88.45717592592592,97.49074074074073,97.40625]","[72.20792704947635,72.96650717703349,70.79954474320672]","[2887.6220211186187,3085.6740211186193,2583.7980211186186]"
50,423,7.125669728044224,242.05326828390352,2.3989854662370718,0.5013902265031344,1.178769400441904,0.5199900116527021,1.194544881932688,0.20096265711562228,9,0.7272727272727273,2,"[1331.2929755614693,1694.3728779873245]","[14.907407407407407,13.916947250280582]","[0.0,0.0]","[109.81796244185787,177.79397990184555]","[0.4351851851851852,0.5509259259259259]","[0.0,0.0]","[16.55787037037037,0.47453703703703703]","[14.901477832512315,14.818181818181817]","[82.95949074074073,98.97453703703704]","[70.62807881773399,68.25925925925927]","[1446.8070237936697,1663.6390237936694]"
50,423,7.007324268687757,408.8394884668923,0.9220993071594347,1.2637905524384403,1.981348856554201,0.31553306239003637,0.6110375430026137,0.4464533354575092,2,0.9090909090909091,1,"[817.6789769337846]","[14.203565267395055]","[0.0]","[47.83122967082346]","[0.2685185185185185]","[0.0]","[0.08564814814814815]","[16.666666666666664]","[99.64583333333333]","[65.23678792038436]","[564.1451674364018]"
50,423,7.007324268687758,408.83948846689236,0.9220993071594347,1.2637908788308654,1.9813488565542015,0.3155333107073435,0.6110375430026138,0.4464534213298845,9,0.9090909090909091,1,"[817.6789769337847]","[8.333333333333332]","[0.0]","[30.64071904265048]","[0.2685185185185185]","[0.0]","[0.0462962962962963]","[11.354166666666668]","[99.68402777777777]","[75.96153846153847]","[521.6486674364019]"
